OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
306304013,SHARE OUR SELVES COMMUNITY HEALTH CENTER,060000232,Parent Facility,1550 Superior Ave,Costa Mesa,92627,30,Orange,Not Applicable,,Open,1987-08-03,Clinic,Community Clinic,33.6328722,-117.9263449
306304023,RAI - GARDEN GROVE BLVD - GARDEN GROVE,080000685,Parent Facility,12555 GARDEN GROVE BLVD,GARDEN GROVE,92843,30,Orange,Not Applicable,,Open,1986-04-01,Clinic,Chronic Dialysis Clinic,33.774997,-117.9138304
306304038,PLANNED PARENTHOOD/ORANGE AND SAN BERNARDINO CO,060000264,Parent Facility,303 W Lincoln Ave,Anaheim,92805,30,Orange,Not Applicable,,Open,1990-02-23,Clinic,Community Clinic,33.8352571,-117.9179179
306304093,AESTHETICARE OUTPATIENT SURGERY CENTER,060000321,Parent Facility,30260 Rancho Viejo Rd,San Juan Capistrano,92675,30,Orange,Not Applicable,,Open,1992-04-03,Clinic,Surgical Clinic,33.5231636,-117.6650499
306304155,CLINICA CHOC PARA NINOS,060000375,Parent Facility,406 S Main St,Santa Ana,92701,30,Orange,Not Applicable,,Open,1993-12-03,Clinic,Community Clinic,33.7421267,-117.8681872
306304199,RAI - HOSPITAL CIRCLE - WESTMINSTER,080000692,Parent Facility,290 Hospital Cir,Westminster,92683,30,Orange,Not Applicable,,Open,1995-12-20,Clinic,Chronic Dialysis Clinic,33.7621477,-117.9956879
306304231,SADDLEBACK DIALYSIS,080000693,Parent Facility,23141 PLAZA POINTE DR,LAGUNA HILLS,92653,30,Orange,Not Applicable,,Open,1997-07-31,Clinic,Chronic Dialysis Clinic,33.62617,-117.7228133
306304242,PLANNED PARENTHOOD/ORANGE AND SAN BERNARDINO CO,060000509,Parent Facility,700 S Tustin St,Orange,92866,30,Orange,Not Applicable,,Open,1998-07-23,Clinic,Community Clinic,33.7768543,-117.8363974
306304248,PUENTE A LA SALUD MOBILE VISION CLINIC,060000513,Parent Facility,363 S Main St,Orange,92868,30,Orange,Not Applicable,,Open,1998-07-21,Clinic,Community Clinic,33.7827955,-117.8670858
306304266,FMC DIALYSIS SERVICES SOUTH ORANGE COUNTY,080000694,Parent Facility,2020 E 1st St,Santa Ana,92705,30,Orange,Not Applicable,,Open,2000-04-04,Clinic,Chronic Dialysis Clinic,33.7449723,-117.837654
306304267,FMC DIALYSIS SERVICES NORTH ORANGE COUNTY,080000695,Parent Facility,511 N Brookhurst St,Anaheim,92801,30,Orange,Not Applicable,,Open,2000-06-27,Clinic,Chronic Dialysis Clinic,33.8391962,-117.9597814
306304272,CHOC CLINIC AT THE BOYS AND GIRLS CLUB OF S.A.,060000765,Parent Facility,1000 Highland St,Santa Ana,92703,30,Orange,Not Applicable,,Open,2001-02-19,Clinic,Community Clinic,33.7369112,-117.8791087
306304303,RAI - LAGUNA CANYON - IRVINE,080000765,Parent Facility,16255 LAGUNA CANYON RD,IRVINE,92618,30,Orange,Not Applicable,,Open,2003-01-16,Clinic,Chronic Dialysis Clinic,33.6598228,-117.7683998
306304304,TUSTIN DIALYSIS,080000766,Parent Facility,2090 N Tustin Ave,Santa Ana,92705,30,Orange,Not Applicable,,Open,2003-01-21,Clinic,Chronic Dialysis Clinic,33.764395,-117.8363172
306304305,RAI - EAST FIRST STREET - TUSTIN,080000764,Parent Facility,535 E 1st St,Tustin,92780,30,Orange,Not Applicable,,Open,2003-01-15,Clinic,Chronic Dialysis Clinic,33.7460706,-117.8183665
306304317,COSTA MESA DIALYSIS,080000778,Parent Facility,1590 Scenic Ave,Costa Mesa,92626,30,Orange,Not Applicable,,Open,2003-10-17,Clinic,Chronic Dialysis Clinic,33.6997405,-117.9251748
306304323,RAI - HARBOR BLVD - GARDEN GROVE,080000787,Parent Facility,12761 HARBOR BLVD,GARDEN GROVE,92840,30,Orange,Not Applicable,,Open,2004-04-01,Clinic,Chronic Dialysis Clinic,33.7775949,-117.9159752
306304334,PLANNED PARENTHOOD/ORANGE AND SAN BERNARDINO CO.,060000008,Parent Facility,1421 E 17th St,Santa Ana,92705,30,Orange,Not Applicable,,Open,2004-07-22,Clinic,Community Clinic,33.7602109,-117.847856
306304335,CAMINO HEALTH CENTER,060000060,Parent Facility,30300 CAMINO CAPISTRANO,SAN JUAN CAPISTRANO,92675,30,Orange,Not Applicable,,Open,2004-11-18,Clinic,Community Clinic,33.5230356,-117.6680061
306304338,PLANNED PARENTHOOD/ORANGE & SAN BERNARDINO CO.,060000021,Parent Facility,14372 BEACH BLVD,WESTMINSTER,92683,30,Orange,Not Applicable,,Open,2005-01-10,Clinic,Community Clinic,33.7528448,-117.9888726
306304354,CROSSROADS DIALYSIS,550000051,Parent Facility,3214 Yorba Linda Blvd,Fullerton,92831,30,Orange,Not Applicable,,Open,2005-06-29,Clinic,Chronic Dialysis Clinic,33.8873885,-117.8689597
306304355,ANAHEIM HILLS DIALYSIS,550000052,Parent Facility,4201 E La Palma Ave,Anaheim,92807,30,Orange,Not Applicable,,Open,2005-06-23,Clinic,Chronic Dialysis Clinic,33.859755,-117.8254469
306304360,HEALTHY SMILES FOR KIDS OF ORANGE COUNTY,550000106,Parent Facility,10602 Chapman Ave,Garden Grove,92840,30,Orange,Not Applicable,,Open,2005-12-07,Clinic,Community Clinic,33.7883016,-117.9481031
306304363,CHOC CLINIC GARDEN GROVE,550000118,Parent Facility,10602 CHAPMAN AVE,GARDEN GROVE,92840,30,Orange,Not Applicable,,Open,2006-01-26,Clinic,Community Clinic,33.7883016,-117.9481031
306304366,NEWPORT - MESA DIALYSIS SERVICES,550001175,Parent Facility,1175 Baker St,Costa Mesa,92626,30,Orange,Not Applicable,,Open,2009-09-08,Clinic,Chronic Dialysis Clinic,33.6797214,-117.9064547
306304371,"CENTRAL CITY COMMUNITY HEALTH CENTER, INC.",550000184,Parent Facility,2237 W Ball Rd,Anaheim,92804,30,Orange,Not Applicable,,Open,2006-05-25,Clinic,Community Clinic,33.8185247,-117.9609161
306304372,"ALTAMED MEDICAL GROUP - ORANGE, CHAPMAN",550000160,Parent Facility,4010 EAST CHAPMAN AVE,ORANGE,92869,30,Orange,Not Applicable,,Open,2006-05-18,Clinic,Community Clinic,33.7873819,-117.8110391
306304383,CENTRAL CITY COMMUNITY HEALTH CENTER,550001184,Parent Facility,12116 Beach Blvd,Stanton,90680,30,Orange,Not Applicable,,Open,2009-10-28,Clinic,Community Clinic,33.7865333,-117.9920253
306304388,ST. JUDE NEIGHBORHOOD HEALTH CENTER,550000408,Parent Facility,731 S HIGHLAND AVE,FULLERTON,92832,30,Orange,Not Applicable,,Open,2006-12-22,Clinic,Community Clinic,33.8637736,-117.9291155
306304411,PLANNED PARENTHOOD/ORANGE AND SAN BERNARDINO CO,060000018,Parent Facility,26137 La Paz Rd,Mission Viejo,92691,30,Orange,Not Applicable,,Open,2007-11-29,Clinic,Community Clinic,33.6011144,-117.6738267
306304415,FRIENDS OF FAMILY HEALTH CENTER,060000516,Parent Facility,501 S Idaho St,La Habra,90631,30,Orange,Not Applicable,,Open,2007-04-01,Clinic,Community Clinic,33.9277881,-117.9597721
306304416,FRESENIUS MEDICAL CARE MISSION VIEJO,550000668,Parent Facility,23681 VIA LINDA,MISSION VIEJO,92691,30,Orange,Not Applicable,,Open,2008-02-08,Clinic,Chronic Dialysis Clinic,33.6190263,-117.6753391
306304418,RAI - GOLDENWEST - WESTMINSTER,550000709,Parent Facility,15330 Goldenwest St,Westminster,92683,30,Orange,Not Applicable,,Open,2008-04-01,Clinic,Chronic Dialysis Clinic,33.7396259,-118.0060309
306304423,HURTT FAMILY HEALTH CLINIC,060000772,Parent Facility,1 Hope Dr,Tustin,92782,30,Orange,Not Applicable,,Open,2008-07-01,Clinic,Community Clinic,33.7148306,-117.832419
306304431,HURTT FAMILY MOBILE CLINIC,060000873,Parent Facility,1 Hope Dr,Tustin,92782,30,Orange,Not Applicable,,Open,2008-04-25,Clinic,Community Clinic,33.7148306,-117.832419
306304432,ST. JOSEPH SATELLITE HEALTHCARE,550000808,Parent Facility,1518 W LA VETA AVE,ORANGE,92868,30,Orange,Not Applicable,,Open,2008-11-12,Clinic,Chronic Dialysis Clinic,33.7795385,-117.8690544
306304436,ANAHEIM WEST DIALYSIS,550001458,Parent Facility,1821 W Lincoln Ave,Anaheim,92801,30,Orange,Not Applicable,,Open,2010-11-19,Clinic,Chronic Dialysis Clinic,33.83302,-117.9464785
306304439,"ALTAMED MEDICAL GROUP - GARDEN GROVE, HARBOR",550001009,Parent Facility,12751 Harbor Blvd,Garden Grove,92840,30,Orange,Not Applicable,,Open,2009-04-01,Clinic,Community Clinic,33.7776443,-117.9155903
306304440,"ALTAMED MEDICAL GROUP - SANTA ANA, MAIN",550001008,Parent Facility,1400 N Main St,Santa Ana,92701,30,Orange,Not Applicable,,Open,2009-04-01,Clinic,Community Clinic,33.7569119,-117.8680313
306304450,FOUNTAIN VALLEY DIALYSIS,550001153,Parent Facility,17150 Euclid St,Fountain Valley,92708,30,Orange,Not Applicable,,Open,2009-08-12,Clinic,Chronic Dialysis Clinic,33.7140917,-117.9367537
306304454,SMILE MOBILE,550001234,Parent Facility,10602 Chapman Ave,Garden Grove,92840,30,Orange,Not Applicable,,Open,2010-02-19,Clinic,Community Clinic,33.7883016,-117.9481031
306304463,WESTMINSTER SOUTH DIALYSIS,080000691,Parent Facility,14014 Magnolia St,Westminster,92683,30,Orange,Not Applicable,,Open,2010-08-30,Clinic,Chronic Dialysis Clinic,33.7588847,-117.9715547
306304465,NHAN HOA COMPREHENSIVE HEALTH CLINIC,060000324,Parent Facility,7761 GARDEN GROVE BLVD,GARDEN GROVE,92841,30,Orange,Not Applicable,,Open,2011-01-31,Clinic,Community Clinic,33.7742005,-117.9966908
306304470,SERVE THE PEOPLE COMMUNITY HEALTH CENTER,550001441,Parent Facility,1206 E 17th St,Santa Ana,92701,30,Orange,Not Applicable,,Open,2010-12-22,Clinic,Community Clinic,33.7595056,-117.854062
306304474,LOS ALAMITOS DIALYSIS,550001662,Parent Facility,4141 KATELLA AVE,LOS ALAMITOS,90720,30,Orange,Not Applicable,,Open,2011-07-11,Clinic,Chronic Dialysis Clinic,33.8037126,-118.0603378
306304482,HURTT PEDIATRIC MOBILE CLINIC,550001809,Parent Facility,1 Hope Dr,Tustin,92782,30,Orange,Not Applicable,,Open,2011-12-07,Clinic,Community Clinic,33.7148306,-117.832419
306304483,KOREAN  COMMUNITY SERVICES,550001806,Parent Facility,7212 Orangethorpe Ave,Buena Park,90621,30,Orange,Not Applicable,,Open,2011-11-22,Clinic,Community Clinic,33.8582658,-118.0074926
306304484,"SOUTHLAND INTEGRATED SERVICES, INC.",060000508,Parent Facility,9862 Chapman Ave,Garden Grove,92841,30,Orange,Not Applicable,,Open,2011-06-23,Clinic,Community Clinic,33.787777,-117.960733
306304489,"CENTRAL CITY COMMUNITY HEALTH CENTER, INC.",550001838,Parent Facility,12511 Brookhurst St,Garden Grove,92840,30,Orange,Not Applicable,,Open,2011-11-16,Clinic,Community Clinic,33.7810467,-117.9589942
306304502,HORIZON PREGNANCY CENTER,550001902,Parent Facility,15061 Springdale St,Huntington Beach,92649,30,Orange,Not Applicable,,Open,2012-02-09,Clinic,Community Clinic,33.7437759,-118.0249671
306304507,SATELLITE HEALTHCARE LAGUNA HILLS,550002012,Parent Facility,25251 PASEO DE ALICIA,LAGUNA HILLS,92653,30,Orange,Not Applicable,,Open,2012-05-16,Clinic,Chronic Dialysis Clinic,33.6017859,-117.6889044
306304516,LIVINGSTONE COMMUNITY HEALTH CLINIC,550002134,Parent Facility,12362 Beach Blvd,Stanton,90680,30,Orange,Not Applicable,,Open,2012-11-15,Clinic,Community Clinic,33.7829477,-117.992281
306304523,LAGUNA HILLS DIALYSIS,550002167,Parent Facility,25332 Cabot Rd,Laguna Hills,92653,30,Orange,Not Applicable,,Open,2012-12-20,Clinic,Chronic Dialysis Clinic,33.5944309,-117.674729
306304533,QUOTIDIAN HOME DIALYSIS CLINIC,550002287,Parent Facility,511 S Harbor Blvd,LA Habra,90631,30,Orange,Not Applicable,,Open,2013-04-29,Clinic,Chronic Dialysis Clinic,33.9270468,-117.9341909
306304543,ALTAMED MEDICAL GROUP - SANTA ANA - BRISTOL,550000862,Parent Facility,2720 S Bristol St,Santa Ana,92704,30,Orange,Not Applicable,,Open,2013-07-23,Clinic,Community Clinic,33.7103306,-117.88581
306304546,NEWPORT SUPERIOR DIALYSIS,550002544,Parent Facility,510 Superior Ave,Newport Beach,92663,30,Orange,Not Applicable,,Open,2013-12-26,Clinic,Chronic Dialysis Clinic,33.6294093,-117.9284243
306304549,FRESENIUS MEDICAL CARE ORANGE COUNTY HOME,550002509,Parent Facility,1401 S Brookhurst Rd,Fullerton,92833,30,Orange,Not Applicable,,Open,2014-04-02,Clinic,Chronic Dialysis Clinic,33.8577689,-117.9604575
306304551,PACIFIC SERVICES FOUNDATIONDS SERVE FOUNDATION,550002620,Parent Facility,17000 RED HILL AVE,IRVINE,92614,30,Orange,Not Applicable,,Open,2014-03-20,Clinic,Community Clinic,33.6989062,-117.8485521
306304553,BASTANCHURY DIALYSIS,550002663,Parent Facility,1950 Sunnycrest Dr,Fullerton,92835,30,Orange,Not Applicable,,Open,2014-04-08,Clinic,Chronic Dialysis Clinic,33.8931977,-117.9312161
306304555,HURTT FAMILY HEALTH CLINIC - SANTA ANA,550002749,Parent Facility,1100-B N TUSTIN AVE,SANTA ANA,92705,30,Orange,Not Applicable,,Open,2014-08-26,Clinic,Community Clinic,33.7548189,-117.8344539
306304556,PREGNANCY RESOURCE CENTER,550002835,Parent Facility,416 Avenida de la Estrella,San Clemente,92672,30,Orange,Not Applicable,,Open,2014-10-08,Clinic,Community Clinic,33.4297431,-117.6144017
306304560,FRESENIUS MEDICAL CARE SANTA ANA DIALYSIS,550002915,Parent Facility,2740 S Bristol St,Santa Ana,92704,30,Orange,Not Applicable,,Open,2014-11-05,Clinic,Chronic Dialysis Clinic,33.710032,-117.8859498
306304561,SOS CHILDREN AND FAMILY HEALTH CENTER,550002878,Parent Facility,307 Placentia Ave,Newport Beach,92663,30,Orange,Not Applicable,,Open,2014-11-14,Clinic,Community Clinic,33.6261588,-117.9315115
306304562,ANAHEIM SPRINGS DIALYSIS,550002744,Parent Facility,1324 S EUCLID ST,ANAHEIM,92802,30,Orange,Not Applicable,,Open,2014-07-08,Clinic,Chronic Dialysis Clinic,33.8152199,-117.9409641
306304564,SMILE MOBILE,550002926,Parent Facility,10602 Chapman Ave,Garden Grove,92840,30,Orange,Not Applicable,,Open,2014-12-23,Clinic,Community Clinic,33.7883016,-117.9481031
306304571,SOS-EL SOL WELLNESS CENTER,550003228,Parent Facility,1014 N. BROADWAY,SANTA ANA,92701,30,Orange,Not Applicable,,Open,2015-09-14,Clinic,Community Clinic,33.7542587,-117.8699243
306304572,FRESENIUS MEDICAL CARE ANAHEIM DIALYSIS,550003125,Parent Facility,3150 W Lincoln Ave,Anaheim,92801,30,Orange,Not Applicable,,Open,2015-12-09,Clinic,Chronic Dialysis Clinic,33.8317595,-118.0004539
306304576,FAMILIES TOGETHER OF ORANGE COUNTY,550003128,Parent Facility,661 W 1st St,Tustin,92780,30,Orange,Not Applicable,,Open,2015-12-11,Clinic,Community Clinic,33.746017,-117.8312209
306304582,BUENA PARK COMMUNITY CLINIC,550001903,Parent Facility,1505 E 17th St,Santa Ana,92705,30,Orange,Not Applicable,,Open,2016-04-10,Clinic,Community Clinic,33.7607359,-117.8469401
306304586,BENEVOLENCE HEALTH CENTER,550003539,Parent Facility,303 N East St,Anaheim,92805,30,Orange,Not Applicable,,Open,2016-06-15,Clinic,Community Clinic,33.8403354,-117.9036854
306304587,BENEVOLENCE HEALTH CENTER,550003540,Parent Facility,805 W La Veta Ave,Orange,92868,30,Orange,Not Applicable,,Open,2016-06-15,Clinic,Community Clinic,33.7815677,-117.8605845
306304588,SOS BEAUCHAMP DENTAL,550003359,Parent Facility,307 Placentia Ave,Newport Beach,92663,30,Orange,Not Applicable,,Open,2016-01-11,Clinic,Community Clinic,33.6261588,-117.9315115
306304603,VCC: THE GARY CENTER,550003781,Parent Facility,201 S Harbor Blvd,La Habra,90631,30,Orange,Not Applicable,,Open,2017-02-06,Clinic,Community Clinic,33.9306477,-117.9339163
306304607,TUSTIN RANCH DIALYSIS,550003434,Parent Facility,721 W 1st St,Tustin,92780,30,Orange,Not Applicable,,Open,2017-03-16,Clinic,Chronic Dialysis Clinic,33.7460674,-117.8318023
306304608,FRIENDS OF FAMILY HEALTH CENTER,550003485,Parent Facility,13152 Newport Ave,Tustin,92780,30,Orange,Not Applicable,,Open,2017-05-04,Clinic,Community Clinic,33.7470956,-117.8122533
306304613,CAMINO HEALTH CENTER - LAKE FOREST,550003921,Parent Facility,22481 ASPAN ST,LAKE FOREST,92630,30,Orange,Not Applicable,,Open,2017-06-19,Clinic,Community Clinic,33.636204,-117.7128919
306304614,ANAHEIM DIALYSIS,080000688,Parent Facility,1341 W La Palma Ave,Anaheim,92801,30,Orange,Not Applicable,,Open,2017-06-11,Clinic,Chronic Dialysis Clinic,33.8474329,-117.9371305
306304616,COMMUNITY OUTREACH MEDICAL SERVICES,550002046,Parent Facility,1200 N TUSTIN AVE,SANTA ANA,92705,30,Orange,Not Applicable,,Open,2017-01-04,Clinic,Community Clinic,33.7554285,-117.8351266
306304617,GARDEN GROVE HARBOR DIALYSIS,550002921,Parent Facility,13054 N. HARBOR BLVD.,GARDEN GROVE,92843,30,Orange,Not Applicable,,Open,2017-01-01,Clinic,Chronic Dialysis Clinic,0.0,0.0
306304624,NEWPORT IRVINE DIALYSIS,550003126,Parent Facility,4300 VON KARMAN AVE,NEWPORT BEACH,92660,30,Orange,Not Applicable,,Open,2017-06-23,Clinic,Chronic Dialysis Clinic,33.6633563,-117.8613171
306310400,RAI-HARDING BLVD-ROSEVILLE,110000449,Parent Facility,1781 Santa Clara Dr,Roseville,95661,31,Placer,Not Applicable,,Open,2018-04-01,Clinic,Chronic Dialysis Clinic,38.7471368,-121.2624131
306312257,"CHAPA-DE INDIAN HEALTH PROGRAM, INC",030000189,Parent Facility,11670 Atwood Rd,Auburn,95603,31,Placer,Not Applicable,,Open,1979-07-16,Clinic,Community Clinic,38.9345088,-121.0988725
306312342,PLANNED PARENTHOOD MAR MONTE - ROSEVILLE HEALTH CENTER,030000226,Parent Facility,729 SUNRISE AVE,ROSEVILLE,95661,31,Placer,Not Applicable,,Open,1985-02-07,Clinic,Community Clinic,38.7343597,-121.2716538
306314034,RAI - SECRET RAVINE PARKWAY - ROSEVILLE,110000526,Parent Facility,1451 Secret Ravine Pky,Roseville,95661,31,Placer,Not Applicable,,Open,2004-12-01,Clinic,Chronic Dialysis Clinic,38.7650873,-121.2434106
306314036,AUBURN DIALYSIS,110000450,Parent Facility,3126 Professional Dr,Auburn,95603,31,Placer,Not Applicable,,Open,2004-08-11,Clinic,Chronic Dialysis Clinic,38.9408749,-121.100427
306314044,RAI - STERLING PARKWAY - LINCOLN,550001257,Parent Facility,811 Sterling Pky,Lincoln,95648,31,Placer,Not Applicable,,Open,2009-11-10,Clinic,Chronic Dialysis Clinic,38.8699863,-121.293617
306314052,ROSEVILLE DIALYSIS,550002832,Parent Facility,1836 SIERRA GARDENS DR,ROSEVILLE,95661,31,Placer,Not Applicable,,Open,2014-10-07,Clinic,Chronic Dialysis Clinic,38.7477624,-121.2600829
306314054,SIERRA PREGNANCY & HEALTH,550003704,Parent Facility,1212 Coloma Way,Roseville,95661,31,Placer,Not Applicable,,Open,2016-11-03,Clinic,Community Clinic,38.736604,-121.2709264
306330002,PALM SPRINGS DIALYSIS,240000800,Parent Facility,1061 N INDIAN CANYON DR,PALM SPRINGS,92262,33,Riverside,Not Applicable,,Open,1976-10-18,Clinic,Chronic Dialysis Clinic,33.8371306,-116.5463124
306330061,INNERCARE - BLYTHE,250000024,Parent Facility,321 W Hobsonway,Blythe,92225,33,Riverside,Not Applicable,,Open,1980-02-04,Clinic,Community Clinic,33.6106873,-114.600059
306330135,PLANNED PARENTHOOD - RIVERSIDE CLINIC,250000054,Parent Facility,3772 Tibbetts St,Riverside,92506,33,Riverside,Not Applicable,,Open,1983-10-04,Clinic,Community Clinic,33.9465783,-117.3992164
306330385,REDHAWK DIALYSIS,550004262,Parent Facility,44605 Avenida de Missiones,Temecula,92592,33,Riverside,Not Applicable,,Open,2018-05-23,Clinic,Chronic Dialysis Clinic,33.4765482,-117.1119976
306330396,BIRTH CHOICE CENTERS MOBILE,550002785,Parent Facility,41750 WINCHESTER RD.,TEMECULA,92590,33,Riverside,Not Applicable,,Open,2019-10-24,Clinic,Free Clinic,33.5174122,-117.168103
306330402,VISTA HEIGHTS DIALYSIS,550004346,Parent Facility,12220 PERRIS BLVD,MORENO VALLEY,92557,33,Riverside,Not Applicable,,Open,2018-08-14,Clinic,Chronic Dialysis Clinic,33.9431753,-117.2249035
306330418,INDIO DIALYSIS,550004493,Parent Facility,82900 AVENUE 42,INDIO,92203,33,Riverside,Not Applicable,,Open,2018-12-12,Clinic,Chronic Dialysis Clinic,33.744654,-116.2175024
306330423,REFUGE PREGNANCY CENTER,550004540,Parent Facility,81557 Doctor Carreon Blvd,Indio,92201,33,Riverside,Not Applicable,,Open,2019-01-02,Clinic,Free Clinic,33.7067245,-116.2417664
306330437,DIAMOND VALLEY DIALYSIS,240000810,Parent Facility,1181 N State St,San Jacinto,92583,33,Riverside,Not Applicable,,Open,2019-03-16,Clinic,Chronic Dialysis Clinic,33.802464,-116.9711798
306330509,EASTVALE DIALYSIS,550005198,Parent Facility,14260 Schleisman Rd,Corona,92880,33,Riverside,Not Applicable,,Open,2019-10-14,Clinic,Chronic Dialysis Clinic,33.9604142,-117.5944576
306330516,TRICITY RIVERSIDE DIALYSIS,550005266,Parent Facility,7275 Indiana Ave,Riverside,92504,33,Riverside,Not Applicable,,Open,2020-01-14,Clinic,Chronic Dialysis Clinic,33.9377378,-117.4004488
306330590,"UNICARE COMMUNITY HEALTH CENTER, INC.",550005943,Parent Facility,107 N McKinley St,Corona,92879,33,Riverside,Not Applicable,,Open,2021-01-12,Clinic,Community Clinic,33.8828118,-117.5135748
306330591,"UNICARE COMMUNITY HEALTH CENTER, INC.",550005532,Parent Facility,24853 ALESSANDRO BLVD,MORENO VALLEY,92553,33,Riverside,Not Applicable,,Open,2020-06-26,Clinic,Community Clinic,33.9168865,-117.228616
306330651,"UNICARE COMMUNITY HEALTH CENTER, INC.",550006138,Parent Facility,5549 Van Buren Blvd,Riverside,92503,33,Riverside,Not Applicable,,Open,2021-02-05,Clinic,Community Clinic,33.9400141,-117.4531152
306330691,PLANNED PARENTHOOD - HEMET CENTER,550007754,Parent Facility,1780 E Florida Ave,Hemet,92544,33,Riverside,Not Applicable,,Open,2022-01-11,Clinic,Community Clinic,33.7479011,-116.9532726
306330709,TRANSGENDER HEALTH AND WELLNESS CENTER,550007799,Parent Facility,340 S Farrell Dr,Palm Springs,92262,33,Riverside,Not Applicable,,Open,2022-06-22,Clinic,Community Clinic,33.8181045,-116.5175763
306330713,MFI RECOVERY CENTER,550007480,Parent Facility,5870 Arlington Ave,Riverside,92504,33,Riverside,Not Applicable,,Open,2022-06-06,Clinic,Community Clinic,33.9456206,-117.4313317
306330742,FRESENIUS KIDNEY CARE MURRIETA DIALYSIS,550008182,Parent Facility,41549 KALMIA ST,MURRIETA,92562,33,Riverside,Not Applicable,,Open,2022-08-30,Clinic,Chronic Dialysis Clinic,33.5610251,-117.212311
306330755,CORONA LIFE SERVICES,550002786,Parent Facility,623 N MAIN ST,CORONA,92878,33,Riverside,Not Applicable,,Open,2022-09-07,Clinic,Community Clinic,33.888027,-117.5631998
306330772,VOLTAMED COMMUNITY CLINIC,550008233,Parent Facility,9415 Mission Blvd,Jurupa Valley,92509,33,Riverside,Not Applicable,,Open,2022-11-22,Clinic,Community Clinic,34.0124014,-117.4903961
