OBJECTID,GEOID10,SqMiles,Acres,Parcel_Count,Total_Surveyed,PctSurveyed,StructureYes,Pct_StructureYes,StructureNo,Pct_StructureNo,Use_Commercial,PctParcels_Commercial,PctStructure_Commercial,Use_Industrial,PctParcels_Industrial,PctStructure_Industrial,Use_Institutional,PctParcels_Institutional,PctStructure_Institutional,Use_Mixed,PctParcels_Mixed,PctStructure_Mixed,Use_Private,PctParcels_Private,PctLots_Private,Use_Public,PctParcel_Public,PctLots_Public,Use_Residential,PctParcels_Residental,PctStructure_Residential,StructureNo_Unknown,PctParcelsNo_Unknown,PctLotsNo_Unknown,StructureYes_Unknown,PctParcelsYes_Unknown,PctStructureYes_Unknown,Condition_Good,Pct_ConditionGood,Condition_Fair,PctCondition_Fair,Condition_Poor,PctCondition_Poor,Condition_SuggestDemo,PctCondition_SuggestDemo,AvgConditionRating,ResStructs_Good,PctGood_ResStruct,ResStructs_Fair,PctFair_ResStruct,ResStruct_Poor,PctPoor_ResStruct,ResStruct_SugDemo,PctSugDemo_ResStruct,ResStruct_AvgConditionRating,Occupancy_Occupied,PctStructures_Occupied,Occupancy_Maybe,PctStructures_Maybe,Occupancy_Unoccupied,PctStructures_Unoccupied,ResStruct_Occupied,PctResStruct_Occupied,ResStruct_Maybe,PctResStruct_Maybe,ResStruct_Unoccupied,PctResStruct_Unoccupied,Boarding_Yes,PctStructures_NeedBoarding,Fire_Yes,PctStructures_Fire,ResStruct_NeedBoarding,PctResStruct_Boarding,ResStruct_FireDamage,PctResStruct_Fire,StructureNo_DumpingYes,PctLots_withDumping,StructureYes_DumpingYes,PctStructures_withDumping,TotalParcels_withDumping,PctTotalParcels_withDumping,ResMixUnits_0Units,PctResMixUnits_0Units,ResMixUnits_1Units,PctResMixUnits_1Units,ResMixUnits_2to3Units,PctResMixUnits_2to3Units,ResMixUnits_4Units,PctResMixUnits_4Units,EmptyLots_Improved,PctLots_Improved,EmptyLots_Unimproved,PctLots_Unimproved,EmptyLot_Maintained,PctLots_Maintained,EmptyLot_Unmaintained,PctLots_Unmaintained,Public_Use_Lots,EmptyLot_PublicUse_ParkGarden,PctLots_ParkGarden,PctPULots_ParkGarden,EmptyLot_PublicUse_ParkingLot,PctLots_ParkingLot,PctPULots_ParkingLot,EmptyLot_PublicUse_Other,PctLots_OtherPublicUse,PctPULots_OtherPU
179,26163505500,0.73563194,470.8044461,2016,1982.0,0.983134920634921,693.0,0.349646821392533,1289.0,0.650353178607467,87.0,0.0438950554994955,0.125541125541126,8.0,0.0040363269424823,0.0115440115440115,12.0,0.0060544904137235,0.0173160173160173,4.0,0.0020181634712411,0.0057720057720057,263.0,0.132694248234107,0.204034134988363,20.0,0.0100908173562059,0.0155159038013964,546.0,0.27547931382442,0.787878787878788,1006.0,0.507568113017154,0.78044996121024,36.0,0.0181634712411705,0.051948051948052,447.0,0.645021645021645,126.0,0.181818181818182,38.0,0.0548340548340548,82.0,0.118326118326118,1.64646464646465,347.0,0.635531135531135,95.0,0.173992673992674,31.0,0.0567765567765568,73.0,0.133699633699634,1.68864468864469,392.0,0.565656565656566,23.0,0.0331890331890332,131.0,0.189033189033189,392.0,0.717948717948718,23.0,0.0421245421245421,131.0,0.23992673992674,101.0,0.145743145743146,56.0,0.0808080808080808,89.0,0.163003663003663,49.0,0.0897435897435897,94.0,0.0729247478665632,41.0,0.0591630591630592,135.0,0.0681130171543895,3,0.0054545454545454,515.0,0.936363636363636,26.0,0.0472727272727273,5,0.009090909090909,329.0,0.255236617532971,960.0,0.744763382467029,353.0,0.273855702094647,935.0,0.725368502715283,20.0,13.0,0.0100853374709077,0.65,6.0,0.0046547711404189,0.3,,0.0,0.0
180,26163511000,1.95212595,1249.36060554,3880,3766.0,0.970618556701031,996.0,0.264471587891662,2770.0,0.735528412108338,90.0,0.0238980350504514,0.0903614457831325,73.0,0.0193839617631439,0.073293172690763,24.0,0.006372809346787,0.0240963855421687,8.0,0.0021242697822623,0.0080321285140562,382.0,0.101433882103027,0.137906137184116,16.0,0.0042485395645246,0.0057761732851985,788.0,0.209240573552841,0.791164658634538,2372.0,0.629845990440786,0.856317689530686,12.0,0.0031864046733935,0.0120481927710843,655.0,0.657630522088353,172.0,0.172690763052209,113.0,0.113453815261044,56.0,0.0562248995983936,1.56827309236948,522.0,0.66243654822335,115.0,0.145939086294416,97.0,0.123096446700508,54.0,0.0685279187817259,1.59771573604061,527.0,0.529116465863454,31.0,0.0311244979919679,230.0,0.230923694779116,527.0,0.668781725888325,31.0,0.0393401015228426,230.0,0.291878172588832,194.0,0.194779116465863,77.0,0.0773092369477912,177.0,0.224619289340102,73.0,0.0926395939086294,226.0,0.0815884476534296,42.0,0.0421686746987952,268.0,0.0711630377057886,5,0.0062814070351758,705.0,0.885678391959799,83.0,0.10427135678392,3,0.0037688442211055,406.0,0.146570397111913,2364.0,0.853429602888087,805.0,0.290613718411552,1965.0,0.709386281588448,16.0,6.0,0.0021660649819494,0.375,9.0,0.0032490974729241,0.5625,1.0,0.0003610108303249,0.0625
181,26163511300,0.58451349,374.0886355,1977,1908.0,0.965098634294385,1094.0,0.573375262054507,814.0,0.426624737945493,55.0,0.0288259958071279,0.0502742230347349,8.0,0.0041928721174004,0.0073126142595978,13.0,0.0068134171907756,0.0118829981718464,3.0,0.0015723270440251,0.0027422303473491,115.0,0.060272536687631,0.141277641277641,22.0,0.0115303983228512,0.027027027027027,1003.0,0.525681341719078,0.916819012797075,677.0,0.35482180293501,0.831695331695332,12.0,0.0062893081761006,0.0109689213893967,784.0,0.716636197440585,179.0,0.163619744058501,96.0,0.0877513711151737,35.0,0.0319926873857404,1.43510054844607,721.0,0.718843469591226,161.0,0.160518444666002,88.0,0.0877367896311067,33.0,0.032901296111665,1.43469591226321,605.0,0.553016453382084,41.0,0.0374771480804388,357.0,0.326325411334552,605.0,0.603190428713858,41.0,0.0408773678963111,357.0,0.355932203389831,263.0,0.240402193784278,70.0,0.0639853747714808,246.0,0.245264207377866,67.0,0.0667996011964108,31.0,0.0380835380835381,17.0,0.0155393053016453,48.0,0.0251572327044025,4,0.003976143141153,963.0,0.957256461232604,37.0,0.036779324055666,1,0.0009940357852882,124.0,0.152334152334152,690.0,0.847665847665848,138.0,0.16953316953317,676.0,0.83046683046683,22.0,6.0,0.0073710073710073,0.272727272727273,12.0,0.0147420147420147,0.545454545454545,3.0,0.0036855036855036,0.136363636363636
182,26163523300,0.27053908,173.14501072,1058,1029.0,0.972589792060491,773.0,0.751214771622935,256.0,0.248785228377065,52.0,0.0505344995140913,0.0672703751617076,,0.0,0.0,5.0,0.0048590864917395,0.0064683053040103,20.0,0.0194363459669582,0.0258732212160414,179.0,0.173955296404276,0.69921875,21.0,0.0204081632653061,0.08203125,696.0,0.676384839650146,0.900388098318241,56.0,0.054421768707483,0.21875,,0.0,0.0,686.0,0.88745148771022,81.0,0.104786545924968,2.0,0.0025873221216041,4.0,0.0051746442432082,1.1254851228978,617.0,0.886494252873563,73.0,0.104885057471264,2.0,0.0028735632183908,4.0,0.0057471264367816,1.12787356321839,663.0,0.857697283311772,8.0,0.0103492884864166,25.0,0.0323415265200517,663.0,0.952586206896552,8.0,0.0114942528735632,25.0,0.0359195402298851,18.0,0.0232858990944373,7.0,0.0090556274256144,15.0,0.021551724137931,7.0,0.0100574712643678,13.0,0.05078125,3.0,0.0038809831824062,16.0,0.0155490767735666,1,0.0013966480446927,570.0,0.79608938547486,130.0,0.181564245810056,15,0.0209497206703911,209.0,0.81640625,44.0,0.171875,212.0,0.828125,41.0,0.16015625,21.0,7.0,0.02734375,0.333333333333333,7.0,0.02734375,0.333333333333333,2.0,0.0078125,0.0952380952380952
183,26163523200,0.33042777,211.47377348,1234,1220.0,0.988654781199352,911.0,0.74672131147541,309.0,0.25327868852459,42.0,0.0344262295081967,0.0461031833150384,5.0,0.0040983606557377,0.0054884742041712,11.0,0.0090163934426229,0.0120746432491767,23.0,0.0188524590163934,0.0252469813391877,197.0,0.161475409836066,0.637540453074434,26.0,0.0213114754098361,0.0841423948220065,829.0,0.679508196721311,0.909989023051592,86.0,0.0704918032786885,0.27831715210356,1.0,0.0008196721311475,0.0010976948408342,847.0,0.929747530186608,49.0,0.0537870472008782,6.0,0.0065861690450054,9.0,0.0098792535675082,1.09659714599341,768.0,0.926417370325694,47.0,0.0566948130277443,5.0,0.0060313630880579,9.0,0.0108564535585042,1.10132689987937,783.0,0.859495060373216,10.0,0.0109769484083425,36.0,0.0395170142700329,783.0,0.944511459589867,10.0,0.0120627261761158,36.0,0.0434258142340169,31.0,0.0340285400658617,13.0,0.0142700329308452,27.0,0.0325693606755127,12.0,0.014475271411339,13.0,0.0420711974110032,10.0,0.0109769484083425,23.0,0.0188524590163934,3,0.0035211267605633,666.0,0.78169014084507,159.0,0.186619718309859,23,0.0269953051643193,224.0,0.724919093851133,84.0,0.271844660194175,242.0,0.783171521035599,66.0,0.213592233009709,26.0,9.0,0.029126213592233,0.346153846153846,8.0,0.0258899676375405,0.307692307692308,9.0,0.029126213592233,0.346153846153846
184,26163523100,0.5697223,364.62227546,927,909.0,0.980582524271845,439.0,0.482948294829483,470.0,0.517051705170517,31.0,0.0341034103410341,0.0706150341685649,28.0,0.0308030803080308,0.0637813211845103,5.0,0.0055005500550055,0.0113895216400911,10.0,0.011001100110011,0.0227790432801822,263.0,0.289328932893289,0.559574468085106,41.0,0.0451045104510451,0.0872340425531915,365.0,0.401540154015402,0.831435079726651,166.0,0.182618261826183,0.353191489361702,,0.0,0.0,325.0,0.740318906605923,88.0,0.200455580865604,16.0,0.0364464692482916,10.0,0.0227790432801822,1.34168564920273,265.0,0.726027397260274,79.0,0.216438356164384,12.0,0.0328767123287671,9.0,0.0246575342465753,1.35616438356164,311.0,0.708428246013667,21.0,0.0478359908883827,33.0,0.0751708428246014,311.0,0.852054794520548,21.0,0.0575342465753425,33.0,0.0904109589041096,27.0,0.061503416856492,16.0,0.0364464692482916,20.0,0.0547945205479452,14.0,0.0383561643835616,42.0,0.0893617021276596,16.0,0.0364464692482916,58.0,0.0638063806380638,6,0.016,291.0,0.776,71.0,0.189333333333333,6,0.016,291.0,0.619148936170213,170.0,0.361702127659574,303.0,0.64468085106383,159.0,0.338297872340426,41.0,20.0,0.0425531914893617,0.48780487804878,14.0,0.0297872340425532,0.341463414634146,6.0,0.0127659574468085,0.146341463414634
185,26163522300,0.63764694,408.09404251,1566,1543.0,0.985312899106003,544.0,0.352559948152949,999.0,0.647440051847051,51.0,0.033052495139339,0.09375,2.0,0.001296176279974,0.0036764705882352,22.0,0.0142579390797148,0.0404411764705882,5.0,0.0032404406999351,0.0091911764705882,174.0,0.112767336357745,0.174174174174174,37.0,0.0239792611795204,0.037037037037037,455.0,0.294880103694102,0.836397058823529,787.0,0.510045366169799,0.787787787787788,9.0,0.0058327932598833,0.0165441176470588,352.0,0.647058823529412,109.0,0.200367647058824,63.0,0.115808823529412,20.0,0.0367647058823529,1.54227941176471,293.0,0.643956043956044,96.0,0.210989010989011,56.0,0.123076923076923,10.0,0.021978021978022,1.52307692307692,258.0,0.474264705882353,23.0,0.0422794117647059,174.0,0.319852941176471,258.0,0.567032967032967,23.0,0.0505494505494506,174.0,0.382417582417582,135.0,0.248161764705882,35.0,0.0643382352941176,115.0,0.252747252747253,30.0,0.0659340659340659,24.0,0.024024024024024,22.0,0.0404411764705882,46.0,0.0298120544394038,4,0.008695652173913,338.0,0.734782608695652,93.0,0.202173913043478,22,0.0478260869565217,159.0,0.159159159159159,840.0,0.840840840840841,204.0,0.204204204204204,795.0,0.795795795795796,37.0,7.0,0.007007007007007,0.189189189189189,16.0,0.016016016016016,0.432432432432432,13.0,0.013013013013013,0.351351351351351
186,26163522200,0.20296232,129.89588563,585,584.0,0.998290598290598,239.0,0.409246575342466,345.0,0.590753424657534,1.0,0.0017123287671232,0.00418410041841,,0.0,0.0,3.0,0.0051369863013698,0.0125523012552301,2.0,0.0034246575342465,0.00836820083682,31.0,0.0530821917808219,0.0898550724637681,1.0,0.0017123287671232,0.0028985507246376,231.0,0.395547945205479,0.96652719665272,313.0,0.535958904109589,0.907246376811594,2.0,0.0034246575342465,0.00836820083682,137.0,0.573221757322176,41.0,0.171548117154812,40.0,0.167364016736402,21.0,0.0878661087866109,1.76987447698745,133.0,0.575757575757576,39.0,0.168831168831169,39.0,0.168831168831169,20.0,0.0865800865800866,1.76623376623377,132.0,0.552301255230126,11.0,0.0460251046025105,88.0,0.368200836820084,132.0,0.571428571428571,11.0,0.0476190476190476,88.0,0.380952380952381,69.0,0.288702928870293,17.0,0.0711297071129707,67.0,0.29004329004329,17.0,0.0735930735930736,19.0,0.0550724637681159,8.0,0.0334728033472803,27.0,0.0462328767123288,0,0.0,150.0,0.643776824034335,66.0,0.283261802575107,16,0.0686695278969957,42.0,0.121739130434783,303.0,0.878260869565217,77.0,0.223188405797101,268.0,0.776811594202899,1.0,1.0,0.0028985507246376,1.0,,0.0,0.0,,0.0,0.0
187,26163522100,0.42937687,274.8011992,1563,1560.0,0.998080614203455,388.0,0.248717948717949,1172.0,0.751282051282051,14.0,0.0089743589743589,0.0360824742268041,,0.0,0.0,11.0,0.007051282051282,0.0283505154639175,2.0,0.0012820512820512,0.0051546391752577,191.0,0.122435897435897,0.162969283276451,16.0,0.0102564102564103,0.0136518771331058,359.0,0.230128205128205,0.925257731958763,965.0,0.618589743589744,0.823378839590444,2.0,0.0012820512820512,0.0051546391752577,206.0,0.530927835051546,104.0,0.268041237113402,47.0,0.121134020618557,31.0,0.0798969072164948,1.75,192.0,0.534818941504178,93.0,0.259052924791086,44.0,0.122562674094708,30.0,0.0835654596100279,1.75487465181058,228.0,0.587628865979381,23.0,0.0592783505154639,108.0,0.278350515463918,228.0,0.635097493036212,23.0,0.064066852367688,108.0,0.3008356545961,104.0,0.268041237113402,45.0,0.115979381443299,97.0,0.270194986072423,45.0,0.125348189415042,96.0,0.0819112627986348,24.0,0.0618556701030928,120.0,0.0769230769230769,0,0.0,285.0,0.789473684210526,69.0,0.191135734072022,6,0.0166204986149585,153.0,0.130546075085324,1019.0,0.869453924914676,342.0,0.291808873720137,830.0,0.708191126279863,16.0,1.0,0.0008532423208191,0.0625,5.0,0.0042662116040955,0.3125,10.0,0.0085324232081911,0.625
188,26163522000,0.62009203,396.85890215,1568,1547.0,0.986607142857143,433.0,0.279896574014221,1114.0,0.720103425985779,25.0,0.0161603102779573,0.0577367205542725,18.0,0.0116354234001293,0.0415704387990762,18.0,0.0116354234001293,0.0415704387990762,5.0,0.0032320620555914,0.0115473441108545,146.0,0.0943762120232708,0.131059245960503,12.0,0.0077569489334195,0.0107719928186715,359.0,0.232062055591467,0.829099307159353,956.0,0.617970265029089,0.858168761220826,8.0,0.0051712992889463,0.0184757505773672,360.0,0.831408775981524,43.0,0.0993071593533487,15.0,0.0346420323325635,14.0,0.0323325635103926,1.2662037037037,296.0,0.824512534818941,36.0,0.100278551532033,15.0,0.0417827298050139,12.0,0.0334261838440111,1.28412256267409,287.0,0.662817551963048,13.0,0.0300230946882217,59.0,0.136258660508083,287.0,0.799442896935933,13.0,0.0362116991643454,59.0,0.164345403899721,57.0,0.131639722863741,15.0,0.0346420323325635,48.0,0.133704735376045,14.0,0.0389972144846797,85.0,0.0763016157989228,6.0,0.0138568129330254,91.0,0.0588235294117647,2,0.0054945054945054,262.0,0.71978021978022,54.0,0.148351648351648,46,0.126373626373626,162.0,0.145421903052065,951.0,0.853680430879713,266.0,0.238779174147217,847.0,0.76032315978456,12.0,3.0,0.0026929982046678,0.25,9.0,0.0080789946140035,0.75,,0.0,0.0
189,26163515900,0.48966248,313.38398629,1877,1860.0,0.990942994139584,720.0,0.387096774193548,1140.0,0.612903225806452,37.0,0.0198924731182796,0.0513888888888889,1.0,0.0005376344086021,0.0013888888888888,22.0,0.0118279569892473,0.0305555555555556,5.0,0.0026881720430107,0.0069444444444444,600.0,0.32258064516129,0.526315789473684,122.0,0.0655913978494624,0.107017543859649,652.0,0.350537634408602,0.905555555555556,418.0,0.224731182795699,0.366666666666667,3.0,0.0016129032258064,0.0041666666666666,517.0,0.718055555555556,101.0,0.140277777777778,68.0,0.0944444444444444,34.0,0.0472222222222222,1.47083333333333,473.0,0.725460122699387,90.0,0.138036809815951,58.0,0.0889570552147239,31.0,0.0475460122699387,1.45858895705521,457.0,0.634722222222222,20.0,0.0277777777777778,175.0,0.243055555555556,457.0,0.700920245398773,20.0,0.0306748466257669,175.0,0.26840490797546,158.0,0.219444444444444,31.0,0.0430555555555556,146.0,0.223926380368098,31.0,0.0475460122699387,30.0,0.0263157894736842,31.0,0.0430555555555556,61.0,0.0327956989247312,5,0.0076103500761035,520.0,0.791476407914764,127.0,0.193302891933029,5,0.0076103500761035,294.0,0.257894736842105,845.0,0.741228070175439,416.0,0.364912280701754,723.0,0.634210526315789,122.0,113.0,0.0991228070175439,0.926229508196721,6.0,0.0052631578947368,0.0491803278688525,2.0,0.0017543859649122,0.0163934426229508
190,26163508100,0.60784448,389.02047236,2294,2277.0,0.992589363557105,1331.0,0.584541062801932,946.0,0.415458937198068,93.0,0.0408432147562582,0.0698722764838467,8.0,0.0035133948177426,0.0060105184072126,11.0,0.0048309178743961,0.0082644628099173,4.0,0.0017566974088713,0.0030052592036063,223.0,0.0979358805445762,0.235729386892178,7.0,0.0030742204655248,0.007399577167019,1209.0,0.530961791831357,0.908339594290008,716.0,0.314448836187967,0.756871035940803,6.0,0.0026350461133069,0.0045078888054094,798.0,0.599549211119459,363.0,0.272727272727273,115.0,0.0864012021036814,54.0,0.0405709992486852,1.56766917293233,710.0,0.587262200165426,331.0,0.273779983457403,113.0,0.0934656741108354,54.0,0.0446650124069479,1.59519867549669,571.0,0.429000751314801,71.0,0.053343350864012,566.0,0.425244177310293,571.0,0.472291149710505,71.0,0.0587262200165426,566.0,0.468155500413565,415.0,0.311795642374155,104.0,0.0781367392937641,414.0,0.342431761786601,103.0,0.0851943755169562,45.0,0.047568710359408,69.0,0.0518407212622089,114.0,0.0500658761528327,8,0.0065952184666117,1152.0,0.949711459192086,48.0,0.0395713107996702,2,0.0016488046166529,239.0,0.252642706131078,706.0,0.746300211416491,278.0,0.293868921775899,667.0,0.70507399577167,7.0,2.0,0.0021141649048625,0.285714285714286,5.0,0.0052854122621564,0.714285714285714,,0.0,0.0
191,26163511400,0.75352469,482.25580366,2314,2253.0,0.973638720829732,1058.0,0.46959609409676,1195.0,0.53040390590324,31.0,0.0137594318686196,0.0293005671077505,14.0,0.0062139369729249,0.0132325141776938,31.0,0.0137594318686196,0.0293005671077505,10.0,0.0044385264092321,0.0094517958412098,266.0,0.118064802485575,0.222594142259414,376.0,0.166888592987128,0.314644351464435,966.0,0.428761651131824,0.91304347826087,553.0,0.245450510430537,0.462761506276151,6.0,0.0026631158455392,0.0056710775047259,649.0,0.613421550094518,301.0,0.284499054820416,75.0,0.0708884688090737,33.0,0.0311909262759924,1.51984877126654,578.0,0.598343685300207,285.0,0.295031055900621,73.0,0.0755693581780538,30.0,0.031055900621118,1.53933747412008,689.0,0.651228733459357,38.0,0.0359168241965974,239.0,0.225897920604915,689.0,0.713250517598344,38.0,0.0393374741200828,239.0,0.247412008281574,177.0,0.167296786389414,38.0,0.0359168241965974,170.0,0.175983436853002,35.0,0.036231884057971,77.0,0.0644351464435146,24.0,0.0226843100189036,101.0,0.0448291167332446,6,0.0061475409836065,711.0,0.728483606557377,218.0,0.223360655737705,41,0.0420081967213115,343.0,0.287029288702929,846.0,0.707949790794979,579.0,0.484518828451883,607.0,0.507949790794979,376.0,20.0,0.0167364016736402,0.0531914893617021,8.0,0.006694560669456,0.0212765957446809,341.0,0.285355648535565,0.906914893617021
192,26163514200,0.37926699,242.73087444,1656,1619.0,0.977657004830918,967.0,0.59728227300803,652.0,0.40271772699197,22.0,0.0135886349598518,0.0227507755946225,1.0,0.0006176652254478,0.0010341261633919,5.0,0.003088326127239,0.0051706308169596,3.0,0.0018529956763434,0.0031023784901758,381.0,0.235330450895615,0.584355828220859,4.0,0.0024706609017912,0.0061349693251533,936.0,0.578134651019148,0.96794208893485,267.0,0.164916615194565,0.409509202453988,,0.0,0.0,737.0,0.762150982419855,117.0,0.120992761116856,77.0,0.0796277145811789,36.0,0.0372285418821096,1.39193381592554,713.0,0.761752136752137,111.0,0.118589743589744,76.0,0.0811965811965812,36.0,0.0384615384615385,1.39636752136752,664.0,0.686659772492244,36.0,0.0372285418821096,236.0,0.244053774560496,664.0,0.709401709401709,36.0,0.0384615384615385,236.0,0.252136752136752,184.0,0.190279214064116,38.0,0.0392967942088935,178.0,0.19017094017094,38.0,0.0405982905982906,13.0,0.0199386503067485,24.0,0.0248190279214064,37.0,0.0228536133415689,9,0.0095846645367412,737.0,0.784877529286475,182.0,0.193823216187433,11,0.0117145899893504,199.0,0.30521472392638,453.0,0.69478527607362,279.0,0.427914110429448,373.0,0.572085889570552,4.0,1.0,0.0015337423312883,0.25,2.0,0.0030674846625766,0.5,1.0,0.0015337423312883,0.25
193,26163516000,0.55447474,354.86383686,2185,2162.0,0.989473684210526,1145.0,0.529602220166512,1017.0,0.470397779833488,14.0,0.0064754856614246,0.0122270742358079,,0.0,0.0,14.0,0.0064754856614246,0.0122270742358079,4.0,0.001850138760407,0.0034934497816593,270.0,0.124884366327475,0.265486725663717,65.0,0.0300647548566142,0.063913470993117,1112.0,0.514338575393155,0.97117903930131,682.0,0.315448658649399,0.670599803343166,1.0,0.0004625346901017,0.0008733624454148,925.0,0.807860262008734,143.0,0.124890829694323,62.0,0.0541484716157205,15.0,0.0131004366812227,1.27248908296943,900.0,0.809352517985611,138.0,0.12410071942446,59.0,0.0530575539568345,15.0,0.0134892086330935,1.27068345323741,853.0,0.744978165938865,31.0,0.0270742358078603,228.0,0.199126637554585,853.0,0.767086330935252,31.0,0.0278776978417266,228.0,0.205035971223022,154.0,0.134497816593886,24.0,0.0209606986899563,151.0,0.135791366906475,23.0,0.0206834532374101,12.0,0.0117994100294985,8.0,0.0069868995633187,20.0,0.0092506938020351,6,0.0053763440860215,909.0,0.814516129032258,190.0,0.170250896057348,11,0.0098566308243727,282.0,0.277286135693215,735.0,0.722713864306785,386.0,0.379547689282203,631.0,0.620452310717797,65.0,8.0,0.007866273352999,0.123076923076923,20.0,0.0196656833824975,0.307692307692308,37.0,0.0363815142576204,0.569230769230769
194,26163522500,0.36088042,230.96346909,590,589.0,0.998305084745763,163.0,0.276740237691002,426.0,0.723259762308998,71.0,0.120543293718166,0.43558282208589,3.0,0.0050933786078098,0.0184049079754601,13.0,0.0220713073005093,0.0797546012269939,9.0,0.0152801358234295,0.0552147239263804,128.0,0.217317487266553,0.300469483568075,42.0,0.0713073005093379,0.0985915492957746,60.0,0.101867572156197,0.368098159509202,256.0,0.434634974533107,0.60093896713615,7.0,0.0118845500848896,0.0429447852760736,119.0,0.730061349693252,29.0,0.177914110429448,12.0,0.0736196319018405,3.0,0.0184049079754601,1.38036809815951,41.0,0.683333333333333,10.0,0.166666666666667,6.0,0.1,3.0,0.05,1.51666666666667,36.0,0.220858895705521,5.0,0.0306748466257669,19.0,0.116564417177914,36.0,0.6,5.0,0.0833333333333333,19.0,0.316666666666667,16.0,0.098159509202454,3.0,0.0184049079754601,8.0,0.133333333333333,3.0,0.05,8.0,0.0187793427230047,1.0,0.0061349693251533,9.0,0.0152801358234295,0,0.0,22.0,0.318840579710145,8.0,0.115942028985507,38,0.550724637681159,172.0,0.403755868544601,254.0,0.596244131455399,186.0,0.436619718309859,240.0,0.563380281690141,42.0,3.0,0.0070422535211267,0.0714285714285714,36.0,0.0845070422535211,0.857142857142857,,0.0,0.0
195,26163500200,0.36285765,232.22889574,1309,1303.0,0.995416348357525,1212.0,0.930161166538757,91.0,0.0698388334612433,32.0,0.0245587106676899,0.0264026402640264,,0.0,0.0,5.0,0.0038372985418265,0.0041254125412541,,0.0,0.0,30.0,0.0230237912509593,0.32967032967033,9.0,0.0069071373752878,0.0989010989010989,1175.0,0.90176515732924,0.96947194719472,52.0,0.0399079048349962,0.571428571428571,,0.0,0.0,1175.0,0.96947194719472,26.0,0.0214521452145215,10.0,0.0082508250825082,1.0,0.0008250825082508,1.04042904290429,1138.0,0.968510638297872,26.0,0.0221276595744681,10.0,0.0085106382978723,1.0,0.0008510638297872,1.04170212765957,1054.0,0.86963696369637,16.0,0.0132013201320132,105.0,0.0866336633663366,1054.0,0.897021276595745,16.0,0.0136170212765957,105.0,0.0893617021276596,55.0,0.0453795379537954,13.0,0.0107260726072607,55.0,0.0468085106382979,13.0,0.011063829787234,3.0,0.032967032967033,11.0,0.009075907590759,14.0,0.0107444359171144,4,0.0034042553191489,1169.0,0.994893617021277,2.0,0.0017021276595744,0,0.0,54.0,0.593406593406593,35.0,0.384615384615385,60.0,0.659340659340659,29.0,0.318681318681319,9.0,,0.0,0.0,3.0,0.032967032967033,0.333333333333333,2.0,0.021978021978022,0.222222222222222
