region,region_code,period,tot_e_Rx,tot_e_Rx_thru_ehr,tot_e_Rx_thru_stand_alone,tot_primary_care_e_Rx,tot_non_primary_care_e_Rx,tot_nurse_prac_e_Rx,tot_phys_asst_e_Rx,pct_new_renewal_e_Rx,tot_med_hist_reqs,tot_med_hist_req_resps,pct_pharm_enabled,pct_pharm_e_Rx
Tennessee,TN,2013-02,10902.0,9075.0,1684.0,4010.0,6308.0,2211.0,480.0,,1449404.0,1272386.0,0.94,0.93
Tennessee,TN,2013-03,10962.0,9161.0,1661.0,4050.0,6329.0,2236.0,487.0,,1277325.0,1141757.0,0.94,0.93
Tennessee,TN,2013-04,11145.0,9322.0,1684.0,4088.0,6422.0,2270.0,502.0,,1344474.0,1188784.0,0.95,0.93
Tennessee,TN,2013-05,11214.0,9384.0,1685.0,4146.0,6422.0,2308.0,511.0,,1275641.0,1214756.0,0.95,0.93
Tennessee,TN,2013-06,11368.0,9612.0,1607.0,4212.0,6486.0,2359.0,526.0,,1146239.0,1078259.0,0.95,0.93
Tennessee,TN,2013-07,11499.0,9903.0,1447.0,4207.0,6448.0,2377.0,539.0,,1144986.0,1078824.0,0.94,0.93
Tennessee,TN,2013-08,11729.0,10193.0,1385.0,4714.0,6987.0,2556.0,585.0,,1180950.0,1109505.0,0.94,0.93
Tennessee,TN,2013-09,11868.0,10371.0,1345.0,4777.0,7073.0,2603.0,592.0,,1100029.0,1032792.0,0.94,0.93
Tennessee,TN,2013-10,11984.0,10494.0,1337.0,4801.0,7148.0,2619.0,594.0,,1139658.0,1074574.0,0.94,0.94
Tennessee,TN,2013-11,12017.0,10532.0,1328.0,4790.0,7178.0,2635.0,601.0,,934129.0,884926.0,0.95,0.94
Tennessee,TN,2013-12,12050.0,10601.0,1290.0,4812.0,7170.0,2668.0,603.0,,1114388.0,1064235.0,0.94,0.94
Tennessee,TN,2014-01,12116.0,10682.0,1284.0,4811.0,7212.0,2653.0,608.0,,996090.0,944408.0,0.95,0.94
Tennessee,TN,2014-02,12114.0,10679.0,1281.0,4927.0,7172.0,2704.0,627.0,,1089667.0,1013373.0,0.95,0.94
Tennessee,TN,2014-03,12421.0,10990.0,1245.0,4985.0,7398.0,2751.0,649.0,,1198642.0,1061298.0,0.95,0.94
Tennessee,TN,2014-04,12715.0,11294.0,1253.0,5028.0,7620.0,2813.0,667.0,,1305466.0,1138688.0,0.95,0.94
Texas,TX,2008,,,,,,,,0.03,,,,
Texas,TX,2009,,,,,,,,0.1,,,,
Texas,TX,2010,,,,,,,,0.17,,,,
Texas,TX,2011,,,,,,,,0.29,,,,
Texas,TX,2012,,,,,,,,0.44,,,,
Texas,TX,2013,,,,,,,,0.53,,,,
Texas,TX,2008-12,3934.0,2993.0,765.0,1818.0,1703.0,239.0,158.0,,,,0.74,0.71
Texas,TX,2009-01,4339.0,3302.0,863.0,,,,,,,,,0.72
Texas,TX,2009-02,4744.0,3611.0,961.0,,,,,,,,,0.73
Texas,TX,2009-03,5149.0,3920.0,1059.0,,,,,,,,,0.73
Texas,TX,2009-04,5554.0,4229.0,1157.0,,,,,,,,,0.74
Texas,TX,2009-05,5959.0,4538.0,1255.0,,,,,,,,,0.75
Texas,TX,2009-06,6364.0,4847.0,1353.0,,,,,,,,,0.76
Texas,TX,2009-07,6769.0,5156.0,1451.0,,,,,,,,,0.77
Texas,TX,2009-08,7174.0,5465.0,1549.0,,,,,,,,,0.77
Texas,TX,2009-09,7579.0,5774.0,1647.0,,,,,,,,,0.78
Texas,TX,2009-10,7984.0,6083.0,1745.0,,,,,,,,,0.79
Texas,TX,2009-11,8389.0,6392.0,1843.0,,,,,,,,,0.8
Texas,TX,2009-12,8797.0,6701.0,1951.0,4038.0,4504.0,572.0,435.0,,,,0.83,0.81
Texas,TX,2010-01,9078.0,6928.0,2003.0,,,,,,,,,0.81
Texas,TX,2010-02,9359.0,7155.0,2055.0,,,,,,,,,0.82
Texas,TX,2010-03,9640.0,7382.0,2107.0,,,,,,,,,0.82
Texas,TX,2010-04,9921.0,7609.0,2159.0,,,,,,,,,0.82
Texas,TX,2010-05,10202.0,7836.0,2211.0,,,,,,,,,0.83
Texas,TX,2010-06,10484.0,8064.0,2267.0,4921.0,5486.0,799.0,590.0,,934303.0,844219.0,0.86,0.83
Texas,TX,2010-07,10941.0,8465.0,2324.0,,,,,,,,,0.84
Texas,TX,2010-08,11398.0,8866.0,2381.0,,,,,,,,,0.84
Texas,TX,2010-09,11855.0,9267.0,2438.0,,,,,,,,,0.85
Texas,TX,2010-10,12312.0,9668.0,2495.0,,,,,,,,,0.85
Texas,TX,2010-11,12769.0,10069.0,2552.0,,,,,,,,,0.86
Texas,TX,2010-12,13230.0,10474.0,2611.0,6257.0,6859.0,1102.0,734.0,,1258528.0,1094762.0,0.88,0.86
Texas,TX,2011-01,13720.0,10860.0,2715.0,5924.0,6938.0,1159.0,818.0,,1234835.0,1062502.0,0.89,0.87
Texas,TX,2011-02,14533.0,11602.0,2790.0,6769.0,7620.0,1253.0,838.0,,1299559.0,1063576.0,0.89,0.87
Texas,TX,2011-03,15701.0,12635.0,2929.0,7052.0,8503.0,1306.0,878.0,,1502460.0,1278108.0,0.9,0.87
Texas,TX,2011-04,16870.0,13593.0,3144.0,7351.0,9372.0,1463.0,959.0,,1343489.0,1174782.0,0.9,0.88
Texas,TX,2011-05,18982.0,15145.0,3710.0,7809.0,11004.0,1559.0,1047.0,,1466969.0,1292142.0,0.91,0.89
Texas,TX,2011-06,21750.0,16815.0,4805.0,8528.0,13013.0,1714.0,1216.0,,1673106.0,1422571.0,0.91,0.89
Texas,TX,2011-07,21308.0,16808.0,4360.0,8522.0,12426.0,1718.0,1214.0,,1506290.0,1355847.0,0.91,0.89
Texas,TX,2011-08,22100.0,17767.0,4190.0,8433.0,12404.0,1684.0,1180.0,,1784203.0,1557388.0,0.92,0.89
Texas,TX,2011-09,22646.0,18402.0,4098.0,8933.0,13212.0,1803.0,1335.0,,1843850.0,1561709.0,0.92,0.9
Texas,TX,2011-10,23422.0,19061.0,4213.0,9192.0,13687.0,1848.0,1378.0,,1895091.0,1629690.0,0.92,0.9
Texas,TX,2011-11,24190.0,19831.0,4202.0,9467.0,14159.0,1965.0,1439.0,,1876645.0,1611220.0,0.92,0.9
Texas,TX,2011-12,24738.0,20330.0,4254.0,9640.0,14485.0,1986.0,1475.0,,2166871.0,1912121.0,0.93,0.91
Texas,TX,2012-01,25136.0,20737.0,4248.0,9826.0,14638.0,2044.0,1508.0,,2518856.0,2226657.0,0.93,0.91
Texas,TX,2012-02,25612.0,21272.0,4188.0,10057.0,14829.0,2112.0,1551.0,,2460179.0,2188208.0,0.93,0.91
Texas,TX,2012-03,26021.0,21700.0,4180.0,10183.0,15086.0,2187.0,1577.0,,2548349.0,2281295.0,0.93,0.91
Texas,TX,2012-04,26497.0,22132.0,4215.0,10334.0,15364.0,2232.0,1620.0,,2656734.0,2387302.0,0.93,0.91
Texas,TX,2012-05,27351.0,23016.0,4178.0,10608.0,15889.0,2308.0,1663.0,,2771614.0,2549122.0,0.93,0.91
Texas,TX,2012-06,28198.0,23668.0,4376.0,10829.0,16435.0,2407.0,1697.0,,2517589.0,2314697.0,0.93,0.91
Texas,TX,2012-07,28428.0,24168.0,4100.0,10830.0,16352.0,2437.0,1731.0,,2705306.0,2437788.0,0.93,0.92
Texas,TX,2012-08,29254.0,24858.0,4240.0,11102.0,16708.0,2556.0,1789.0,,3553386.0,3190359.0,0.94,0.92
Texas,TX,2012-09,30034.0,25602.0,4273.0,11405.0,17086.0,2632.0,1858.0,,3239775.0,2905938.0,0.94,0.92
Texas,TX,2012-10,30964.0,26337.0,4464.0,11670.0,17616.0,2719.0,1944.0,,4262141.0,3728813.0,0.94,0.92
Texas,TX,2012-11,31306.0,26583.0,4540.0,11788.0,17788.0,2796.0,1963.0,,3697959.0,3273267.0,0.94,0.92
Texas,TX,2012-12,31644.0,26982.0,4481.0,11938.0,17968.0,2825.0,2004.0,,3564136.0,3144508.0,0.94,0.92
Texas,TX,2013-01,32085.0,27555.0,4357.0,12090.0,18174.0,2899.0,2031.0,,4217444.0,3646977.0,0.94,0.92
Texas,TX,2013-02,32498.0,27985.0,4330.0,12264.0,18324.0,2931.0,2084.0,,4357094.0,3727801.0,0.94,0.92
Texas,TX,2013-03,32680.0,28208.0,4287.0,12358.0,18389.0,2973.0,2112.0,,3709272.0,3218421.0,0.94,0.92
Texas,TX,2013-04,33041.0,28515.0,4325.0,12434.0,18599.0,3034.0,2163.0,,4208254.0,3652771.0,0.95,0.92
Texas,TX,2013-05,33294.0,28705.0,4304.0,12583.0,18675.0,3057.0,2199.0,,3838644.0,3491324.0,0.95,0.93
Texas,TX,2013-06,33676.0,29129.0,4191.0,12654.0,18957.0,3085.0,2206.0,,3727950.0,3411494.0,0.94,0.93
Texas,TX,2013-07,34125.0,29726.0,3954.0,12688.0,18977.0,3177.0,2262.0,,3814123.0,3509513.0,0.94,0.92
Texas,TX,2013-08,34460.0,30101.0,3854.0,14106.0,20263.0,3487.0,2457.0,,3741392.0,3444588.0,0.94,0.92
Texas,TX,2013-09,35548.0,31581.0,3762.0,14483.0,20990.0,3614.0,2534.0,,3490925.0,3226552.0,0.94,0.93
Texas,TX,2013-10,36109.0,32115.0,3764.0,14635.0,21351.0,3686.0,2580.0,,3536708.0,3288251.0,0.94,0.93
Texas,TX,2013-11,36131.0,32233.0,3653.0,14641.0,21332.0,3749.0,2568.0,,3185326.0,2986200.0,0.95,0.93
Texas,TX,2013-12,36455.0,32527.0,3671.0,14772.0,21489.0,3782.0,2634.0,,3737942.0,3531388.0,0.94,0.93
Texas,TX,2014-01,36710.0,32809.0,3658.0,14907.0,21568.0,3827.0,2668.0,,3310358.0,3076375.0,0.95,0.93
Texas,TX,2014-02,37224.0,33244.0,3570.0,15299.0,21877.0,3961.0,2742.0,,2770901.0,2502947.0,0.95,0.93
Texas,TX,2014-03,37309.0,33186.0,3557.0,15353.0,21878.0,3997.0,2772.0,,2953178.0,2481855.0,0.94,0.92
Texas,TX,2014-04,37484.0,33486.0,3498.0,15366.0,22013.0,4020.0,2792.0,,3359821.0,2770743.0,0.95,0.93
Utah,UT,2008,,,,,,,,0.01,,,,
Utah,UT,2009,,,,,,,,0.04,,,,
Utah,UT,2010,,,,,,,,0.08,,,,
Utah,UT,2011,,,,,,,,0.21,,,,
Utah,UT,2012,,,,,,,,0.41,,,,
Utah,UT,2013,,,,,,,,0.57,,,,
Utah,UT,2008-12,253.0,231.0,22.0,114.0,117.0,32.0,20.0,,,,0.8,0.65
Utah,UT,2009-01,281.0,252.0,28.0,,,,,,,,,0.66
Utah,UT,2009-02,309.0,273.0,34.0,,,,,,,,,0.67
Utah,UT,2009-03,337.0,294.0,40.0,,,,,,,,,0.68
Utah,UT,2009-04,365.0,315.0,46.0,,,,,,,,,0.69
Utah,UT,2009-05,393.0,336.0,52.0,,,,,,,,,0.7
Utah,UT,2009-06,421.0,357.0,58.0,,,,,,,,,0.71
Utah,UT,2009-07,449.0,378.0,64.0,,,,,,,,,0.72
Utah,UT,2009-08,477.0,399.0,70.0,,,,,,,,,0.73
Utah,UT,2009-09,505.0,420.0,76.0,,,,,,,,,0.74
Utah,UT,2009-10,533.0,441.0,82.0,,,,,,,,,0.75
Utah,UT,2009-11,561.0,462.0,88.0,,,,,,,,,0.76
Utah,UT,2009-12,589.0,489.0,99.0,295.0,281.0,80.0,53.0,,,,0.89,0.78
Utah,UT,2010-01,628.0,518.0,109.0,,,,,,,,,0.79
Utah,UT,2010-02,667.0,547.0,119.0,,,,,,,,,0.8
Utah,UT,2010-03,706.0,576.0,129.0,,,,,,,,,0.81
Utah,UT,2010-04,745.0,605.0,139.0,,,,,,,,,0.82
Utah,UT,2010-05,784.0,634.0,149.0,,,,,,,,,0.83
Utah,UT,2010-06,826.0,664.0,161.0,422.0,402.0,104.0,95.0,,82203.0,57322.0,0.91,0.84
Utah,UT,2010-07,877.0,706.0,169.0,,,,,,,,,0.84
Utah,UT,2010-08,928.0,748.0,177.0,,,,,,,,,0.84
Utah,UT,2010-09,979.0,790.0,185.0,,,,,,,,,0.84
Utah,UT,2010-10,1030.0,832.0,193.0,,,,,,,,,0.84
Utah,UT,2010-11,1081.0,874.0,201.0,,,,,,,,,0.84
Utah,UT,2010-12,1133.0,921.0,212.0,603.0,522.0,129.0,130.0,,144068.0,113634.0,0.92,0.84
Utah,UT,2011-01,1203.0,967.0,236.0,602.0,536.0,150.0,133.0,,131336.0,101808.0,0.93,0.88
Utah,UT,2011-02,1283.0,1037.0,245.0,702.0,573.0,157.0,151.0,,104753.0,88453.0,0.93,0.87
Utah,UT,2011-03,1330.0,1086.0,244.0,741.0,581.0,164.0,154.0,,93072.0,85558.0,0.93,0.86
Utah,UT,2011-04,1451.0,1170.0,280.0,781.0,662.0,186.0,177.0,,77838.0,71355.0,0.93,0.87
Utah,UT,2011-05,1589.0,1264.0,325.0,814.0,766.0,190.0,190.0,,116374.0,109085.0,0.93,0.88
Utah,UT,2011-06,1810.0,1425.0,385.0,895.0,904.0,215.0,221.0,,145220.0,124579.0,0.93,0.87
Utah,UT,2011-07,1800.0,1434.0,366.0,901.0,886.0,213.0,223.0,,103281.0,95787.0,0.93,0.87
Utah,UT,2011-08,1855.0,1487.0,368.0,896.0,872.0,208.0,217.0,,191495.0,159236.0,0.93,0.89
Utah,UT,2011-09,2009.0,1616.0,393.0,993.0,995.0,229.0,233.0,,225659.0,185525.0,0.93,0.88
Utah,UT,2011-10,2146.0,1734.0,412.0,1062.0,1062.0,244.0,245.0,,213933.0,176419.0,0.94,0.88
Utah,UT,2011-11,2290.0,1864.0,426.0,1138.0,1121.0,254.0,260.0,,277540.0,238825.0,0.94,0.91
Utah,UT,2011-12,2412.0,1959.0,453.0,1192.0,1188.0,276.0,270.0,,326786.0,289864.0,0.91,0.89
Utah,UT,2012-01,2555.0,2099.0,456.0,1264.0,1250.0,296.0,273.0,,411446.0,368783.0,0.91,0.89
Utah,UT,2012-02,2640.0,2169.0,470.0,1291.0,1309.0,312.0,279.0,,317152.0,276858.0,0.93,0.92
Utah,UT,2012-03,2673.0,2182.0,491.0,1294.0,1342.0,320.0,282.0,,352664.0,307644.0,0.93,0.92
Utah,UT,2012-04,2746.0,2240.0,506.0,1324.0,1383.0,331.0,289.0,,399227.0,359315.0,0.93,0.92
Utah,UT,2012-05,2782.0,2270.0,512.0,1334.0,1410.0,326.0,299.0,,421304.0,387419.0,0.93,0.92
Utah,UT,2012-06,2892.0,2361.0,531.0,1381.0,1469.0,347.0,322.0,,407399.0,373351.0,0.93,0.92
Utah,UT,2012-07,2973.0,2468.0,505.0,1397.0,1529.0,357.0,317.0,,411936.0,373803.0,0.93,0.92
Utah,UT,2012-08,3061.0,2559.0,502.0,1420.0,1586.0,368.0,330.0,,500364.0,451247.0,0.94,0.93
Utah,UT,2012-09,3321.0,2820.0,501.0,1522.0,1723.0,402.0,349.0,,467727.0,427017.0,0.94,0.93
Utah,UT,2012-10,3554.0,3053.0,500.0,1580.0,1894.0,433.0,369.0,,630403.0,549392.0,0.94,0.93
Utah,UT,2012-11,3640.0,3128.0,510.0,1607.0,1952.0,439.0,391.0,,593539.0,530443.0,0.94,0.92
Utah,UT,2012-12,3734.0,3203.0,526.0,1635.0,2008.0,442.0,396.0,,584085.0,520920.0,0.94,0.93
Utah,UT,2013-01,3823.0,3324.0,499.0,1681.0,2039.0,454.0,404.0,,664657.0,587133.0,0.94,0.93
Utah,UT,2013-02,3889.0,3415.0,474.0,1692.0,2086.0,457.0,424.0,,667258.0,574061.0,0.94,0.93
Utah,UT,2013-03,3942.0,3482.0,460.0,1698.0,2130.0,459.0,432.0,,643551.0,567871.0,0.97,0.96
Utah,UT,2013-04,4003.0,3552.0,451.0,1728.0,2164.0,477.0,441.0,,635676.0,545064.0,0.97,0.96
Utah,UT,2013-05,4024.0,3576.0,448.0,1720.0,2173.0,473.0,443.0,,570979.0,531741.0,0.97,0.96
Utah,UT,2013-06,4101.0,3693.0,407.0,1715.0,2236.0,485.0,444.0,,527843.0,498951.0,0.97,0.96
Utah,UT,2013-07,4132.0,3770.0,360.0,1722.0,2234.0,488.0,461.0,,538010.0,507365.0,0.97,0.96
Utah,UT,2013-08,4231.0,3861.0,369.0,1859.0,2358.0,529.0,480.0,,545811.0,514899.0,0.97,0.95
Utah,UT,2013-09,4267.0,3897.0,369.0,1855.0,2399.0,527.0,485.0,,365609.0,340089.0,0.97,0.96
Utah,UT,2013-10,4309.0,3942.0,366.0,1874.0,2416.0,533.0,495.0,,206557.0,183606.0,0.97,0.96
Utah,UT,2013-11,4361.0,3975.0,381.0,1893.0,2439.0,549.0,490.0,,179182.0,159325.0,0.97,0.96
Utah,UT,2013-12,4365.0,4004.0,358.0,1913.0,2421.0,558.0,503.0,,189831.0,169206.0,0.97,0.97
Utah,UT,2014-01,4428.0,4076.0,350.0,1892.0,2496.0,562.0,506.0,,204389.0,182057.0,0.97,0.97
Utah,UT,2014-02,4424.0,4068.0,353.0,1948.0,2471.0,565.0,537.0,,128082.0,107611.0,0.97,0.96
Utah,UT,2014-03,4442.0,4099.0,328.0,1945.0,2493.0,578.0,538.0,,149328.0,113172.0,0.97,0.96
Utah,UT,2014-04,4489.0,4155.0,318.0,1957.0,2526.0,589.0,540.0,,165167.0,122009.0,0.97,0.96
Virginia,VA,2008,,,,,,,,0.03,,,,
Virginia,VA,2009,,,,,,,,0.11,,,,
Virginia,VA,2010,,,,,,,,0.19,,,,
Virginia,VA,2011,,,,,,,,0.32,,,,
Virginia,VA,2012,,,,,,,,0.46,,,,
Virginia,VA,2013,,,,,,,,0.6,,,,
Virginia,VA,2008-12,1676.0,1265.0,311.0,786.0,649.0,201.0,58.0,,,,0.85,0.83
Virginia,VA,2009-01,1864.0,1419.0,348.0,,,,,,,,,0.84
Virginia,VA,2009-02,2052.0,1573.0,385.0,,,,,,,,,0.84
Virginia,VA,2009-03,2240.0,1727.0,422.0,,,,,,,,,0.85
Virginia,VA,2009-04,2428.0,1881.0,459.0,,,,,,,,,0.85
Virginia,VA,2009-05,2616.0,2035.0,496.0,,,,,,,,,0.86
Virginia,VA,2009-06,2804.0,2189.0,533.0,,,,,,,,,0.86
Virginia,VA,2009-07,2992.0,2343.0,570.0,,,,,,,,,0.87
Virginia,VA,2009-08,3180.0,2497.0,607.0,,,,,,,,,0.87
Virginia,VA,2009-09,3368.0,2651.0,644.0,,,,,,,,,0.88
Virginia,VA,2009-10,3556.0,2805.0,681.0,,,,,,,,,0.88
Virginia,VA,2009-11,3744.0,2959.0,718.0,,,,,,,,,0.89
Virginia,VA,2009-12,3941.0,3116.0,759.0,1781.0,2056.0,497.0,184.0,,,,0.91,0.9
Virginia,VA,2010-01,4059.0,3219.0,772.0,,,,,,,,,0.9
Virginia,VA,2010-02,4177.0,3322.0,785.0,,,,,,,,,0.9
Virginia,VA,2010-03,4295.0,3425.0,798.0,,,,,,,,,0.9
Virginia,VA,2010-04,4413.0,3528.0,811.0,,,,,,,,,0.9
Virginia,VA,2010-05,4531.0,3631.0,824.0,,,,,,,,,0.9
Virginia,VA,2010-06,4650.0,3738.0,839.0,2163.0,2456.0,590.0,241.0,,393640.0,364887.0,0.91,0.9
Virginia,VA,2010-07,5007.0,4061.0,873.0,,,,,,,,,0.9
Virginia,VA,2010-08,5364.0,4384.0,907.0,,,,,,,,,0.91
Virginia,VA,2010-09,5721.0,4707.0,941.0,,,,,,,,,0.91
Virginia,VA,2010-10,6078.0,5030.0,975.0,,,,,,,,,0.91
Virginia,VA,2010-11,6435.0,5353.0,1009.0,,,,,,,,,0.92
Virginia,VA,2010-12,6794.0,5679.0,1043.0,2743.0,3988.0,834.0,324.0,,598800.0,548221.0,0.93,0.92
Virginia,VA,2011-01,7070.0,5924.0,1077.0,2604.0,3778.0,870.0,361.0,,547766.0,503837.0,0.93,0.92
Virginia,VA,2011-02,7241.0,6064.0,1107.0,2922.0,4250.0,901.0,347.0,,548396.0,492960.0,0.93,0.93
Virginia,VA,2011-03,7567.0,6297.0,1200.0,3001.0,4487.0,923.0,356.0,,657482.0,600624.0,0.93,0.92
Virginia,VA,2011-04,7887.0,6582.0,1230.0,3100.0,4708.0,966.0,396.0,,598053.0,549155.0,0.94,0.93
Virginia,VA,2011-05,8570.0,6945.0,1551.0,3263.0,5223.0,1040.0,409.0,,692402.0,642184.0,0.94,0.94
Virginia,VA,2011-06,9484.0,7562.0,1845.0,3505.0,5852.0,1118.0,476.0,,840980.0,754000.0,0.94,0.93
Virginia,VA,2011-07,9368.0,7627.0,1663.0,3483.0,5626.0,1158.0,467.0,,788252.0,731695.0,0.94,0.93
Virginia,VA,2011-08,9631.0,7961.0,1593.0,3444.0,5529.0,1130.0,464.0,,1072188.0,989559.0,0.94,0.93
Virginia,VA,2011-09,9908.0,8235.0,1597.0,3674.0,5894.0,1224.0,505.0,,959707.0,871907.0,0.93,0.93
Virginia,VA,2011-10,10137.0,8410.0,1651.0,3715.0,6061.0,1235.0,527.0,,952099.0,866050.0,0.94,0.94
Virginia,VA,2011-11,10438.0,8733.0,1626.0,3839.0,6224.0,1277.0,559.0,,954426.0,863340.0,0.94,0.93
Virginia,VA,2011-12,10545.0,8864.0,1602.0,3883.0,6283.0,1279.0,561.0,,1056414.0,974562.0,0.94,0.94
Virginia,VA,2012-01,10648.0,9041.0,1532.0,3881.0,6373.0,1298.0,572.0,,1110532.0,1019284.0,0.94,0.94
Virginia,VA,2012-02,10779.0,9196.0,1509.0,3956.0,6424.0,1330.0,571.0,,1064265.0,977136.0,0.94,0.94
Virginia,VA,2012-03,10990.0,9366.0,1556.0,4018.0,6551.0,1371.0,576.0,,1100072.0,1010179.0,0.94,0.94
Virginia,VA,2012-04,11233.0,9610.0,1556.0,4112.0,6684.0,1386.0,604.0,,1116572.0,1025076.0,0.94,0.94
Virginia,VA,2012-05,11445.0,9829.0,1534.0,4173.0,6821.0,1399.0,604.0,,1200153.0,1122487.0,0.94,0.94
Virginia,VA,2012-06,11715.0,10088.0,1541.0,4212.0,6995.0,1404.0,640.0,,1135701.0,1061299.0,0.95,0.94
Virginia,VA,2012-07,11826.0,10369.0,1383.0,4191.0,6928.0,1409.0,655.0,,1474259.0,1383413.0,0.95,0.94
Virginia,VA,2012-08,12051.0,10636.0,1340.0,4225.0,7056.0,1438.0,667.0,,1752257.0,1639372.0,0.95,0.95
Virginia,VA,2012-09,12350.0,10942.0,1326.0,4340.0,7189.0,1456.0,683.0,,1767978.0,1653313.0,0.95,0.95
Virginia,VA,2012-10,12686.0,11251.0,1337.0,4437.0,7404.0,1499.0,701.0,,2133741.0,1956733.0,0.96,0.95
Virginia,VA,2012-11,12822.0,11385.0,1336.0,4493.0,7469.0,1536.0,710.0,,2036848.0,1898571.0,0.96,0.95
Virginia,VA,2012-12,12911.0,11460.0,1350.0,4562.0,7505.0,1573.0,728.0,,1981523.0,1827911.0,0.96,0.95
Virginia,VA,2013-01,13067.0,11631.0,1345.0,4580.0,7579.0,1596.0,735.0,,2147319.0,1878479.0,0.96,0.95
Virginia,VA,2013-02,13261.0,11822.0,1366.0,4637.0,7693.0,1630.0,758.0,,2281297.0,2068049.0,0.96,0.95
Virginia,VA,2013-03,13381.0,11954.0,1351.0,4662.0,7783.0,1650.0,766.0,,1974665.0,1809682.0,0.96,0.95
Virginia,VA,2013-04,13526.0,12111.0,1337.0,4704.0,7849.0,1670.0,769.0,,2057799.0,1873518.0,0.97,0.96
Virginia,VA,2013-05,13646.0,12229.0,1337.0,4767.0,7905.0,1675.0,787.0,,1887549.0,1798323.0,0.97,0.96
Virginia,VA,2013-06,13724.0,12343.0,1301.0,4781.0,7921.0,1696.0,786.0,,2111287.0,2022948.0,0.97,0.96
Virginia,VA,2013-07,13938.0,12590.0,1264.0,4805.0,7872.0,1755.0,809.0,,1720287.0,1636306.0,0.97,0.96
Virginia,VA,2013-08,14140.0,12795.0,1266.0,5382.0,8714.0,1927.0,867.0,,2259819.0,2136301.0,0.97,0.96
Virginia,VA,2013-09,14336.0,13070.0,1185.0,5444.0,8849.0,1956.0,894.0,,1860856.0,1732653.0,0.97,0.96
Virginia,VA,2013-10,14467.0,13230.0,1146.0,5491.0,8914.0,1985.0,901.0,,1846043.0,1717425.0,0.97,0.97
Virginia,VA,2013-11,14584.0,13356.0,1125.0,5531.0,8976.0,1996.0,960.0,,1767069.0,1660962.0,0.97,0.96
Virginia,VA,2013-12,14649.0,13449.0,1094.0,5582.0,8980.0,2017.0,977.0,,1741422.0,1632055.0,0.96,0.97
Virginia,VA,2014-01,14718.0,13572.0,1046.0,5590.0,9021.0,2040.0,992.0,,1772095.0,1663839.0,0.97,0.96
Virginia,VA,2014-02,14715.0,13612.0,1004.0,5729.0,8972.0,2108.0,1014.0,,1105213.0,1037488.0,0.97,0.96
Virginia,VA,2014-03,14778.0,13680.0,937.0,5745.0,9007.0,2135.0,1011.0,,1227294.0,1120651.0,0.96,0.96
Virginia,VA,2014-04,14889.0,13828.0,920.0,5791.0,9049.0,2139.0,1038.0,,1311381.0,1193138.0,0.96,0.96
Virgin Islands,VI,2013,,,,,,,,,,,,
Virgin Islands,VI,2008-12,5.0,4.0,1.0,1.0,2.0,0.0,0.0,,,,0.0,0.0
Virgin Islands,VI,2009-01,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-02,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-03,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-04,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-05,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-06,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-07,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-08,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-09,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-10,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-11,5.0,4.0,1.0,,,,,,,,,
Virgin Islands,VI,2009-12,5.0,3.0,2.0,0.0,5.0,0.0,0.0,,,,0.0,0.0
Virgin Islands,VI,2010-01,6.0,4.0,3.0,,,,,,,,,
Virgin Islands,VI,2010-02,7.0,5.0,4.0,,,,,,,,,
Virgin Islands,VI,2010-03,8.0,6.0,5.0,,,,,,,,,
Virgin Islands,VI,2010-04,9.0,7.0,6.0,,,,,,,,,
Virgin Islands,VI,2010-05,10.0,7.0,7.0,,,,,,,,,
Virgin Islands,VI,2010-06,16.0,7.0,9.0,6.0,9.0,0.0,0.0,,757.0,555.0,0.0,0.0
Virgin Islands,VI,2010-07,18.0,9.0,9.0,,,,,,,,,
Virgin Islands,VI,2010-08,20.0,11.0,9.0,,,,,,,,,
Virgin Islands,VI,2010-09,22.0,13.0,9.0,,,,,,,,,
Virgin Islands,VI,2010-10,24.0,15.0,9.0,,,,,,,,,
Virgin Islands,VI,2010-11,26.0,17.0,9.0,,,,,,,,,
Virgin Islands,VI,2010-12,28.0,18.0,10.0,11.0,15.0,4.0,0.0,,1071.0,594.0,0.0,0.0
Virgin Islands,VI,2011-01,29.0,19.0,10.0,4.0,6.0,1.0,0.0,,784.0,397.0,0.0,0.0
Virgin Islands,VI,2011-02,29.0,21.0,8.0,11.0,16.0,5.0,0.0,,572.0,261.0,0.0,0.0
Virgin Islands,VI,2011-03,31.0,23.0,8.0,13.0,16.0,5.0,0.0,,720.0,386.0,0.0,0.0
Virgin Islands,VI,2011-04,31.0,23.0,8.0,13.0,15.0,6.0,0.0,,990.0,635.0,0.0,0.0
