InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1474384,103302,TOWNEPLACE SUITES / FAIRFIELD INN & SUITES,10110 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/05/30,89.0,ROUTINE,False,True,CHLORINE,3.4000001,,7.5999999,True,True,False,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - disinfectant combined residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",491
1474384,103302,TOWNEPLACE SUITES / FAIRFIELD INN & SUITES,10110 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/05/30,89.0,ROUTINE,True,True,CHLORINE,3.4000001,,7.5999999,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - disinfectant combined residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",492
1474616,90786,THE PINES CONDOS,3721 BARDSTOWN RD,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/05/31,91.0,ROUTINE,False,True,CHLORINE,1.0,,7.1999998,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - operator testing frequency, log sheets maintained| other - toilet tissue, hand-drying, towels, soap provided",493
1474616,90786,THE PINES CONDOS,3721 BARDSTOWN RD,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/05/31,91.0,ROUTINE,True,True,CHLORINE,1.0,,7.1999998,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - operator testing frequency, log sheets maintained| other - toilet tissue, hand-drying, towels, soap provided",494
1474618,29476,HOLLY HOUSE CONDOMINIUMS,1924 GOLDSMITH LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/05/31,92.0,ROUTINE,False,True,CHLORINE,1.2,,7.5999999,True,True,True,False,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",495
1474618,29476,HOLLY HOUSE CONDOMINIUMS,1924 GOLDSMITH LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/05/31,92.0,ROUTINE,True,True,CHLORINE,1.2,,7.5999999,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",496
1474620,100520,AVALON SPRINGS,7935 ZELMA FIELDS AVE,,LOUISVILLE,KY,40228,JEFFERSON,POOL,2019/05/31,89.0,ROUTINE,False,True,CHLORINE,1.6,,7.4000001,True,True,False,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",497
1474620,100520,AVALON SPRINGS,7935 ZELMA FIELDS AVE,,LOUISVILLE,KY,40228,JEFFERSON,POOL,2019/05/31,89.0,ROUTINE,True,True,CHLORINE,1.6,,7.4000001,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",498
1474630,29211,THE AVERY,7025 BRONNER CIRCLE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/05/31,95.0,FOLLOW-UP,False,True,CHLORINE,,,,True,True,True,False,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",499
1474630,29211,THE AVERY,7025 BRONNER CIRCLE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/05/31,95.0,FOLLOW-UP,True,True,CHLORINE,,,,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",500
1474675,29239,PARK TERRACE CONDO,1611 SPRING DR,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/05/31,95.0,ROUTINE,False,True,CHLORINE,9.0,,7.1999998,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",501
1474675,29239,PARK TERRACE CONDO,1611 SPRING DR,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/05/31,95.0,ROUTINE,True,True,CHLORINE,9.0,,7.1999998,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",502
1474695,91655,DISTRICT AT HURSTBOURNE,9811 VIEUX CARRE,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/05/31,97.0,ROUTINE,False,True,CHLORINE,4.0,,7.8000002,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",503
1475031,29447,WOODCREEK CONDOS,3501 ILLINOIS AVE,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/06/03,97.0,ROUTINE,False,True,CHLORINE,5.0,,7.5,True,True,True,False,True, Disinfectant Level - disinfectant free residual,504
1475033,95700,CLEARWATER FARM APARTMENTS,5401 LOWERFIELD DR,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2019/06/03,89.0,ROUTINE,False,True,CHLORINE,3.5999999,,7.3000002,True,True,True,False,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",505
1475033,95700,CLEARWATER FARM APARTMENTS,5401 LOWERFIELD DR,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2019/06/03,89.0,ROUTINE,True,True,CHLORINE,3.5999999,,7.3000002,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",506
1475043,67920,HURSTBOURNE SPRINGS CONDOS,3310 HURSTBOURNE SPRINGS DR,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/06/03,97.0,ROUTINE,False,True,CHLORINE,1.8,,7.3000002,True,True,True,True,True, other - turover rate ~ hrs.(min.),507
1475071,44643,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN,,LOUISVILLE,KY,40205,JEFFERSON,WADING POOL,2019/06/03,95.0,ROUTINE,False,True,CHLORINE,1.4,,7.4000001,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - recirculating piping:  identified, approved materials, good repair",508
1475071,44643,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN,,LOUISVILLE,KY,40205,JEFFERSON,WADING POOL,2019/06/03,95.0,ROUTINE,True,True,CHLORINE,1.4,,7.4000001,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - recirculating piping:  identified, approved materials, good repair",509
1475073,29183,HITE AVENUE GARDENS,719 N. HITE AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/06/03,89.0,FOLLOW-UP,False,True,CHLORINE,3.4000001,,7.4000001,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ph control, chemical feed equipment: types ~",510
1475073,29183,HITE AVENUE GARDENS,719 N. HITE AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/06/03,89.0,FOLLOW-UP,True,True,CHLORINE,3.4000001,,7.4000001,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ph control, chemical feed equipment: types ~",511
1475082,29440,1400 WILLOW CONDOMIUMS,1400 WILLOW AVE,,LOUISVILLE,KY,40204,JEFFERSON,POOL,2019/06/03,98.0,ROUTINE,True,True,CHLORINE,1.6,,7.5999999,True,True,True,True,True," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",512
1475133,106727,SURE STAY PLUS HOTEL,4125 PRESTON HWY,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/06/03,61.0,ROUTINE,False,False,CHLORINE,0.0,,7.8000002,False,True,False,False,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - flow meter: installation, accessibility, operating, good repair| other - turover rate ~ hrs.(min.)| other - recirculating piping:  identified, approved materials, good repair| other - chemicals stock: adequate, fresh, storage, usage| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - vacuum system: installation, operating, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair",513
1475220,40052,COURTYARD BY MARRIOTT,9608 BLAIRWOOD RD.,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/31,89.0,ROUTINE,False,True,CHLORINE,1.0,,7.5999999,True,True,False,True,True," other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",514
1475220,40052,COURTYARD BY MARRIOTT,9608 BLAIRWOOD RD.,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/31,89.0,ROUTINE,True,True,CHLORINE,1.0,,7.5999999,True,True,True,True,True," other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",515
1475221,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/31,96.0,FOLLOW-UP,True,True,CHLORINE,2.4000001,,,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",516
1475483,102469,STATION J-TOWN,9601 BALSAM WAY,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2019/06/04,88.0,FOLLOW-UP,False,True,CHLORINE,5.5999999,,,True,True,True,False,True," other - cyanuric acid (25-50 ppm)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual",517
1475514,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/06/04,77.0,ROUTINE,False,False,CHLORINE,0.2,,7.0,False,True,True,False,False," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply| other - chemicals stock: adequate, fresh, storage, usage| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - temperature (heated facilities)| Enclosure - facility enclosure: adequate, self closing gate, good repair",518
1475518,98913,HOLIDAY INN EXPRESS,1921 BISHOP LANE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/06/04,98.0,ROUTINE,True,True,CHLORINE,2.0,,7.3000002,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",519
1475519,29450,WOODHAVEN COUNTRY CLUB,7200 WOODHAVEN ROAD,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2019/06/04,86.0,ROUTINE,False,True,CHLORINE,1.8,,7.4000001,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - chemicals stock: adequate, fresh, storage, usage",520
1475520,29452,WOODHAVEN COUNTRY CLUB,7200 WOODHAVEN ROAD,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2019/06/04,91.0,ROUTINE,False,True,CHLORINE,2.0,,7.1999998,True,True,True,True,True," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - recirculating piping:  identified, approved materials, good repair",521
1475520,29452,WOODHAVEN COUNTRY CLUB,7200 WOODHAVEN ROAD,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2019/06/04,91.0,ROUTINE,True,True,CHLORINE,2.0,,7.1999998,True,True,True,True,True," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - recirculating piping:  identified, approved materials, good repair",522
1475587,104103,METRO PARKS SHEPPARD PARK,1601 MAGAZINE ST,,LOUISVILLE,KY,40203,JEFFERSON,OTHER,2019/06/03,99.0,ROUTINE,True,True,BROMINE,,,,True,True,True,True,True," other - toilet tissue, hand-drying, towels, soap provided",523
1475855,48976,HILLVIEW WOODS APTS SWIM POOL,4800 BIRCH TREE LANE,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2019/06/05,90.0,ROUTINE,False,True,BROMINE,,3.5999999,7.1999998,True,True,True,False,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage| Disinfectant Level - disinfectant free residual| other - structures, decks, furnishings:  good repair, clean",524
1475855,48976,HILLVIEW WOODS APTS SWIM POOL,4800 BIRCH TREE LANE,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2019/06/05,90.0,ROUTINE,True,True,BROMINE,,3.5999999,7.1999998,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage| Disinfectant Level - disinfectant free residual| other - structures, decks, furnishings:  good repair, clean",525
1475864,29432,HAPPY ACRES SWIM CLUB,8408 HUDSON LN,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2019/06/05,92.0,ROUTINE,False,True,CHLORINE,2.0,,7.5999999,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",526
