ObjectId,Permit_Number,Application_Type,Effective_Date,Expiration_Date,Application_Status,Project_Name,Permit_Type,Applicant,Street_Address,City,Zip,ID
657,C-1042-1001,APCDCONS,2010-02-09 00:00:00,2011-02-28 00:00:00,Void,spraybooth,MINOR,"SWOPE AUTO COMPANY, LLC",6770 DIXIE HWY,LOUISVILLE,40258-0000,610
658,C-0073-1001,APCDCONS,2014-02-19 00:00:00,2015-02-28 00:00:00,Void,New Paint Line,TITLE V,Ford Motor Company - KY Truck,3001 CHAMBERLAIN LN,LOUISVILLE,40241-0000,611
659,C-0333-1001,APCDCONS,2009-10-31 00:00:00,2010-10-31 00:00:00,Void,emisson control device,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,612
660,C-0333-1002,APCDCONS,2009-10-09 00:00:00,2010-10-31 00:00:00,Void,blast cleaning cabinet,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,613
661,C-0333-1003,APCDCONS,2009-10-06 00:00:00,2010-10-31 00:00:00,Void,PM filter system,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,614
662,C-0333-1004,APCDCONS,2009-10-06 00:00:00,2010-10-31 00:00:00,Void,book binding machines,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,615
663,C-0333-1005,APCDCONS,2009-10-31 00:00:00,2010-10-31 00:00:00,Void,conversion of heatset press,FEDOOP,V. G. REED & SONS,1002 S 12TH ST,LOUISVILLE,40210-0000,616
664,C-0011-1002,APCDCONS,2007-02-28 00:00:00,2008-02-28 00:00:00,Open,Two storage tanks,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,617
665,C-0011-1003,APCDCONS,2007-05-31 00:00:00,2008-05-31 00:00:00,Open,No. 2 stripper vessels,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,618
666,C-0011-1004,APCDCONS,2007-05-31 00:00:00,2008-05-31 00:00:00,Open,No. 1 stripper vessels,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,619
667,C-0011-1005,APCDCONS,2007-05-31 00:00:00,2008-05-31 00:00:00,Open,Supersack,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,620
668,C-1732-1000,APCDCONS,2010-03-16 00:00:00,2011-03-16 00:00:00,Void,Paint booth,MINOR,HUNT & KNIGHT AUTOMOTIVE,11012 DECIMAL DR,JEFFERSONTOWN,40299-0000,621
669,C-1305-1002,APCDCONS,2010-03-31 00:00:00,2011-03-31 00:00:00,Void,New Turbo X43 laser cutter with filter cartridge,MINOR,"GREENLEE EMERSON, INC.",4601 E INDIAN TRL,WATTERSON PARK,40213-0000,622
670,C-1557-1000,APCDCONS,2008-01-31 00:00:00,2009-01-31 00:00:00,Void,spray booth,MINOR,NORTHWOOD INDUSTRIAL MACHINERY,3100 COMMERCE CENTER PL,LOUISVILLE,40211-0000,623
671,C-1566-1000,APCDCONS,2006-09-30 00:00:00,2007-09-30 00:00:00,Void,Offset lithography printing operation,MINOR,"Quantumgraphix, LLC",2130 WATTERSON TRL,JEFFERSONTOWN,40299-0000,624
672,C-1809-1000,APCDCONS,,,Void,,MINOR,LOUISVILLE WATER CO-BE PAYNE PLANT,3005 RIVER RD,LOUISVILLE,40207-0000,625
673,C-1157-1000,APCDCONS,2015-03-25 00:00:00,2015-09-21 00:00:00,Void,FRAC Tanks,MINOR,PARALLEL PRODUCTS OF KENTUCKY,1620 BERNHEIM LN,SHIVELY,40210-0000,626
674,C-1610-1000,APCDCONS,2015-06-05 11:56:00,2016-06-30 00:00:00,Void,New oven,FEDOOP,Keebler Company,2287 RALPH AVE,SHIVELY,40216-0000,627
675,C-0288-1000,APCDCONS,2009-11-30 00:00:00,2010-11-30 00:00:00,Void,Powder Coating System,FEDOOPSE,WIRECRAFTERS INC.,6208 STRAWBERRY LN,LOUISVILLE,40214-0000,628
676,C-0126-1002,APCDCONS,2014-10-06 00:00:00,2015-10-31 00:00:00,Void,Revising several construction permits to change PM,TITLE V,LG&E Cane Run Station,5252 CANE RUN RD,LOUISVILLE,40216-0000,629
677,C-0082-1000,APCDCONS,2003-11-30 00:00:00,2004-11-30 00:00:00,Void,8 Polymerizers and 2 new,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,630
678,C-0082-1007,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Niro Flash Dryer and Cyclone,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,631
679,C-0082-1008,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Scrubber to control A-Train Flash Dryer,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,632
680,C-0082-1009,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Two Silos,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,633
681,C-0082-1013,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,Dust Collector for Silo 7A,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,634
682,C-0082-1014,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Scrubber for Dryer 2J,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,635
683,C-0082-1015,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Scrubber for HCl from Storage Tanks,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,636
684,C-0082-1016,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Void,Existing Mixers & New Cooler controlled by filter,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,637
685,C-0082-1017,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Void,"Compound Day Bin & Filter, Alterante Resin Day Bin",TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,638
686,C-0082-1018,APCDCONS,2009-05-07 00:00:00,2010-05-15 00:00:00,Void,"Pellet Dryer, Cyclone, Cooling Tower",TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,639
687,C-0082-1019,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Void,Extruder (E-CMP-EXT-4E-2),TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,640
688,C-0082-1020,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Void,Three Existing Extruders,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,641
689,C-0082-1021,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Void,B-31 Central Vacuum Cleaning System,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,642
690,C-0082-1022,APCDCONS,2008-05-07 00:00:00,2009-05-15 00:00:00,Void,B-39 Central Vacuum,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,643
691,C-0082-1023,APCDCONS,2008-10-31 00:00:00,2009-10-31 00:00:00,Void,3 HCl tanks controlled by scrubber,TITLE V,"Lubrizol Advanced Materials, Inc.",4200 BELLS LN,LOUISVILLE,40211-0000,644
692,C-1404-1000,APCDCONS,2009-01-31 00:00:00,2009-01-31 00:00:00,Void,Wood Fired Boiler,FEDOOPSE,"FABRICATED METALS, LLC",6300 KENJOY DR,LOUISVILLE,40214-0000,645
693,C-0060-1003,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,coal/coke mill,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,646
694,C-0060-1004,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,Three (3) dust collectors,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,647
695,C-0060-1005,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) dust collector,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,648
696,C-0060-1006,APCDCONS,1998-04-14 00:00:00,2011-04-30 00:00:00,Open,Two (2) dust collectors,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,649
697,C-0060-1017,APCDCONS,1998-04-14 00:00:00,2011-04-30 00:00:00,Open,One (1) coal/coke storage bin,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,650
698,C-0060-1018,APCDCONS,1998-04-14 00:00:00,2001-04-30 00:00:00,Open,One (1) dust collector,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,651
699,C-0060-1019,APCDCONS,2000-07-12 00:00:00,2001-04-30 00:00:00,Open,Two (2) bin vent dust collectors,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,652
700,C-0603-1000,APCDCONS,2008-02-28 00:00:00,2009-02-28 00:00:00,Void,Ammonia Storage Tank,MINOR,INTERPOLYMER CORPORATION,7501 DISTRIBUTION DR,LOUISVILLE,40258-0000,653
701,C-0603-1001,APCDCONS,2008-02-28 00:00:00,2009-02-28 00:00:00,Void,One 100 gal reactor,MINOR,INTERPOLYMER CORPORATION,7501 DISTRIBUTION DR,LOUISVILLE,40258-0000,654
702,C-0220-1000,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,"Storage Tank, Gasoline Terminal",FEDOOP,"Thorntons, Inc.",7800 CANE RUN RD,LOUISVILLE,40258-0000,655
