Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,38,73024.605263,8551.1842105,6500.7368421
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,29,84615.965517,8995.2413793,7020.7931034
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,12,483707.66667,47842.75,45865.833333
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,15,147313.33333,25615.0,12381.2
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,12,262761.58333,27937.5,21561.25
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,15,240722.0,20535.2,18982.8
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,19,162484.0,15554.263158,8823.0
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,22,167989.68182,38484.590909,36647.272727
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,18,139919.88889,19954.611111,18047.055556
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",51,98052.019608,11075.215686,8557.6862745
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",22,60418.045455,6649.4545455,4835.1818182
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",14,96524.285714,13732.571429,10745.0
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",13,70741.230769,7799.9230769,6249.1538462
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,54,67462.185185,8894.3518519,7580.8333333
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,16,60043.75,8126.5,6982.4375
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,13,47115.923077,6018.4615385,5007.4615385
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,13,229562.30769,27871.307692,26488.615385
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,13,159174.0,15854.0,14252.769231
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,19,90729.157895,11654.368421,10487.263158
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,17,85589.705882,7220.7647059,5391.0
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",16,58454.0,6014.25,3948.0625
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,38,133426.26316,14201.736842,9263.5526316
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,29,106993.75862,13874.655172,11436.482759
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,19,151400.63158,18682.684211,11673.842105
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,12,59074.666667,8672.8333333,6844.75
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",12,63182.083333,8293.25,7257.0833333
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",20,36390.7,6340.2,3588.15
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,27,80127.555556,9803.5555556,8175.7407407
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,14,51494.428571,7387.5714286,4537.5
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,13,58758.461538,7487.3076923,6307.3076923
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,17,46660.0,5582.0,4357.6470588
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,24,86327.833333,10382.583333,9499.625
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",811,RED BLOOD CELL DISORDERS WITH MCC,14,71554.571429,9395.4285714,8156.0714286
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,11,56376.727273,6291.1818182,5096.3636364
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,40,215783.45,30044.225,25085.5
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,13,130500.46154,14257.692308,11092.538462
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,14,441198.71429,48480.285714,43916.571429
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,158,113594.90506,12868.607595,11075.151899
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,17,63061.882353,7275.8235294,5417.2941176
10016,Shelby Baptist Medical Center,Alabaster,1000 First Street North,1,35007,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,11,234489.09091,28444.090909,23262.181818
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,15,26631.6,6942.5333333,4802.0666667
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",176,PULMONARY EMBOLISM WITHOUT MCC,11,18491.909091,5750.1818182,4676.6363636
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,160,56880.325,15177.84375,12967.73125
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,15,34142.533333,8978.2666667,7249.2
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,26,30893.769231,7796.0,6653.9230769
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,32,32974.4375,7312.1875,6238.3125
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,22,24911.863636,5920.6363636,4672.0909091
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,33,38382.666667,8351.2727273,6864.9393939
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,41,19982.487805,6053.195122,4055.6341463
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,15,196504.06667,49253.6,39847.866667
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,83,26570.46988,8165.6144578,6952.6746988
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",292,HEART FAILURE AND SHOCK WITH CC,21,18682.904762,5758.2857143,4357.9047619
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,17,32278.176471,7682.7647059,6044.8823529
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,22,19558.818182,5077.1818182,3939.0
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,23,13214.086957,3978.6956522,2753.3913043
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,14,21173.071429,5554.1428571,4423.1428571
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,17,51213.235294,16182.705882,12801.176471
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,16,55566.9375,11151.4375,9416.3125
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,31,27761.225806,6493.483871,5387.0
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,12,30607.916667,5546.0,4316.9166667
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",12,27259.833333,8046.8333333,7006.1666667
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",42,19259.52381,5414.0714286,3768.1428571
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",16,26052.9375,5965.8125,5058.8125
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,31,35488.645161,13311.290323,8704.3870968
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,32,32023.03125,12405.34375,10637.5
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,17,25538.411765,9855.2941176,8392.7058824
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,31,34301.0,12621.967742,11259.451613
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,13,12098.0,4829.3846154,3457.9230769
10019,Helen Keller Memorial Hospital,Sheffield,1300 South Montgomery Avenue,1,35660,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,32,19481.21875,5636.8125,4435.21875
