Agency Number,OCP_AGNCY_NAME,Account - Major Class,Account Description - Major Class,Account - Sub-Class,Account Description - Sub-Class,Account,Account Description,Fiscal Year,Accounting Period,Amount
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425436,PHYSICIANS LICENSE & FEE,2008,6,$12490.80
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425436,PHYSICIANS LICENSE & FEE,2008,7,$18714.32
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425436,PHYSICIANS LICENSE & FEE,2008,8,$24553.48
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425436,PHYSICIANS LICENSE & FEE,2008,9,$12410.37
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425436,PHYSICIANS LICENSE & FEE,2008,10,$18627.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425436,PHYSICIANS LICENSE & FEE,2008,11,$25669.87
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425436,PHYSICIANS LICENSE & FEE,2008,12,$34985.79
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,1,$17920.87
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,2,$17910.85
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,3,$17449.48
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,4,$14373.79
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,5,$18751.92
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,6,$21444.69
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,7,$16180.90
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,8,$33992.56
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,9,$28646.26
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,10,$29768.84
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,11,$33764.81
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425441,NURSE REGISTRATION LICENSE/FEE,2008,12,$31594.74
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,1,$10304.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,2,$1850.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,3,$396.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,4,$63.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,5,$142.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,6,$11.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,7,$80.38
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,8,$42.63
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,9,$22.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,10,$34.93
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,11,$50.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425446,OPTOMETRY EXAMINATION LIC/FEE,2008,12,$4812.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425451,OSTEOPATHY BOARD-LICENSE/FEE,2008,2,$48884.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,2,$202.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,3,$624.90
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,4,$2206.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,5,$6774.31
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,6,$4725.56
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,7,$9282.56
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,8,$1127.36
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,9,$274.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,10,$283.05
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,11,$264.53
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425456,PSYCHOLOGIST LICENSE/FEE,2008,12,$476.43
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,1,$14443.92
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,2,$10351.21
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,3,$12038.28
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,4,$9265.80
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,5,$8768.95
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,7,$18153.07
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,8,$8781.63
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,9,$9825.69
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,10,$9387.22
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,11,$9825.87
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425461,PHARMACY BOARD LICENSE & FEE,2008,12,$9586.73
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,1,$17920.88
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,2,$5524.95
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,3,$2181.14
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,4,$233.98
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,5,$542.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,6,$192.47
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,7,$72.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,8,$321.26
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,9,$1316.13
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,10,$448.30
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,11,$567.66
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425466,VETERINARY LICENSE/FEE/CHARGE,2008,12,$7040.01
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,1,$40.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,2,$10.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,3,$10.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,5,$20.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,6,$400.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,7,$70.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,8,$110.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,10,$30.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425400,MEDICAL PROFESSIONAL          ,425471,PERFUSIONIST BD LICENSE/FEE,2008,11,$660.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425803,ACCOUNTANT REGISTRATION FEE,2008,1,$24643.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425803,ACCOUNTANT REGISTRATION FEE,2008,6,$34286.30
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425803,ACCOUNTANT REGISTRATION FEE,2008,7,$343.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425803,ACCOUNTANT REGISTRATION FEE,2008,8,$675.70
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425803,ACCOUNTANT REGISTRATION FEE,2008,9,$244.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425803,ACCOUNTANT REGISTRATION FEE,2008,10,$404.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425803,ACCOUNTANT REGISTRATION FEE,2008,11,$148.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425803,ACCOUNTANT REGISTRATION FEE,2008,12,$295.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,2,$13112.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,3,$2165.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,4,$1395.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,5,$977.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,6,$1137.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,7,$895.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,8,$1107.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,9,$1007.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,10,$1135.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,11,$1752.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425806,ARCHITECT BOARD LICENSE/FEE,2008,12,$2127.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,1,$9550.78
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,2,$9663.78
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,3,$10743.40
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,4,$8860.65
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,5,$10272.90
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,6,$8530.70
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,7,$8237.06
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,8,$16392.37
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,9,$9702.88
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,10,$9371.56
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,11,$10047.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425807,COSMETOLOGY LICENSE/FEE,2008,12,$8857.32
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,1,$12467.28
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,2,$8565.20
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,3,$7264.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,4,$9921.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,5,$11255.60
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,6,$7374.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,7,$6153.70
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,8,$10320.30
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,9,$8687.30
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,10,$10153.70
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,11,$8628.80
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425815,ENGINEER LICENSE/PERMIT/FEE,2008,12,$18024.92
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425817,ABSTRACTORS LICENSE & FEE,2008,11,$11387.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425817,ABSTRACTORS LICENSE & FEE,2008,12,$2890.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,1,$1325.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,2,$1470.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,3,$704.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,4,$380.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,5,$660.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,6,$354.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,7,$233.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,8,$491.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,9,$441.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,10,$429.88
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,11,$461.78
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425831,PROFESSIONAL COUNSELOR LIC/FEE,2008,12,$2609.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,1,$674.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,2,$579.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,3,$490.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,4,$679.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,5,$1054.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,6,$2868.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,7,$8262.50
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,9,$3065.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,10,$734.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,11,$303.00
0,STATE OF OKLAHOMA,400600,LIC/PERMITS/TUITION/FEES/OTH,425800,OTHER PROFESSIONAL            ,425832,LICENSED SOCIAL WORKER FEE,2008,12,$494.00
