UID,SITE_ID.x,BENT_MMI_COND,MMI_BENT,VISIT_NO.x,AGGR_ECO9_2015,STRAHLERORDER,CHIRDOM1PIND,CHIRDOM3PIND,CHIRDOM5PIND,DOM1PIND,DOM3PIND,DOM5PIND,EPT_NTAX,EPT_PIND,EPT_PTAX,LRBS_USE,L_XFC_NAT,L_XCMGW,W1_HALL,MAFLOWU,MAFLOWV,NHDWAT_NADP2009_MEAN_NH4,NHDWAT_NADP2009_MEAN_NO3,NHDWAT_NADP2009_MEAN_SO4,NHDWAT_NADP2009_MEAN_TOTALN,NHDWAT_ELEV,NHDWAT_SLOPE,NHDWAT_PCT_CANOPY,NHDWAT_PCT_IMPERV,NHDWAT_POPDENKM,RDDEN,NHDWAT_PCT_SAND,TMAX_ANN,TMIN_ANN,WSAREA_NARS,PCT_AG,PCT_URB,PCT_FOR,PCT_WET,PCT_SHRUB_GRASS
14514,FW08NM035,Fair,49.98,1,WMT,5th,26.09,47.83,60.87,33.33,53.62,63.77,17,59.33,35.42,-0.703049569,-0.738196627,-0.553900793,0.121213636,27.96144,130.28907,0.668972369,2.14798099,1.620105643,1.004679317,2370.26,12.655,52.562,0.031,0.106,0.257,40.972,22.04,2.03,1299.869995,0.0,0.108,79.82,0.087,19.899
14784,FW08SD011,Fair,49.82,1,NPL,6th,63.16,19.79,19.79,35.63,68.97,82.76,7,64.58,58.33,0.014411002,-1.132907664,-1.586547824,1.5,28.60012,162.6895,1.318040944,3.243739676,2.175999026,1.756206412,1386.04,4.554,5.448,0.413,3.968,0.474,37.328,15.44,0.34,8430.44043,0.962,1.108,13.022,0.595,83.285
12830,FW08ID004,Fair,44.32,1,WMT,2nd,29.82,73.68,91.23,13.84,34.59,51.57,11,31.0,35.48,-0.957746944,-0.322475999,-0.318347694,0.454568182,28.77186,50.13804,0.719001571,1.765872558,1.416031222,0.957208157,2139.29,11.378,19.18,0.03,0.046,0.516,59.326,9.27,-3.59,38.77360153,0.0,0.0,51.032,0.861,46.525
14085,FW08LA164,Fair,54.08,1,CPL,3rd,42.74,85.48,95.16,18.66,48.94,68.31,8,45.0,29.63,-1.210107126,-0.443697499,0.105819732,0.0,31.69391,-9999.0,3.259783745,9.27193345,13.28101158,4.625719229,91.383,3.407,71.192,0.144,3.4,1.002,6.292,25.12,12.92,50.04940033,5.282,4.057,70.214,2.267,17.869
13396,FW08MS010,Fair,47.4,1,CPL,3rd,15.09,41.51,62.26,25.12,36.97,46.45,9,11.15,18.37,-0.807091502,0.115761755,0.124741285,0.409104545,32.11999,-9999.0,3.391601205,8.843902469,12.44855917,4.631382048,99.905,1.882,63.625,0.972,26.794,1.274,25.832,25.24,12.54,52.83580017,14.078,6.515,37.538,25.915,15.509
14788,FW08SD026,Fair,37.97,1,TPL,5th,52.63,78.95,94.74,31.8,67.84,80.21,8,50.0,42.11,-0.845035864,-0.641718964,-0.210643672,0.939431818,33.38388,308.38996,3.88856658,5.43153037,4.097211774,4.24641575,450.352,0.971,0.354,0.4,5.121,1.281,27.29,14.93,1.97,4308.319824,85.136,5.104,0.529,1.915,5.113
14279,FW08AR080,Fair,43.47,1,SAP,4th,36.0,72.0,88.0,32.18,57.47,65.9,16,68.67,44.44,0.696223734,-0.92412139,0.036338494,0.030304545,35.39383,49.06785,3.922306354,8.810620895,9.180937694,5.035950917,516.203,12.854,83.257,0.234,2.206,0.779,38.353,21.09,8.08,74.81169891,2.553,3.644,92.578,0.105,1.117
15546,FW08NY076,Fair,50.08,1,NAP,2nd,25.0,55.77,71.15,16.06,33.58,45.62,13,40.67,28.89,0.038401307,-0.673105801,-0.884540786,0.712154545,35.5232,48.66394,3.042083979,11.06849778,15.11801648,4.862521291,558.891,8.1,64.195,0.852,32.327,1.356,33.047,13.26,0.86,52.65990067,10.46,4.337,75.686,1.634,7.712
14662,FW08WV002,Fair,42.7,1,SAP,2nd,38.64,62.88,71.21,21.25,49.17,59.17,12,34.0,25.0,-0.664310489,-0.55923399,-0.52651303,3.159140909,35.53771,26.03872,1.735421215,7.454348632,11.07297134,3.031474488,346.597,14.729,77.71,0.062,2.885,0.94,19.399,18.73,4.69,49.94599915,7.155,2.792,89.282,0.0,0.771
12413,FW08PA037,Fair,54.32,1,NAP,3rd,31.17,71.43,84.42,13.04,36.41,47.28,17,45.67,41.46,0.547907924,-0.267971962,-0.089690978,0.545472727,37.43494,32.54307,2.813354042,9.578828176,11.64139197,4.348398579,409.28,6.924,43.69,0.38,13.426,1.519,34.734,14.4,2.29,67.20839691,45.809,4.951,47.237,0.257,0.752
13811,FW08CO004,Fair,25.03,1,SPL,2nd,47.83,69.57,82.61,36.23,59.62,74.72,3,14.0,12.5,-0.524258921,-0.266146425,0.058891682,2.30092381,39.09165,4.47029,1.394093458,5.194935689,3.265766419,2.256035658,2237.59,13.136,33.224,1.367,57.193,1.652,61.006,17.84,2.35,69.9190979,0.359,3.777,49.739,2.525,43.279
15216,FW08SC011,Fair,38.83,1,SAP,3rd,32.47,56.49,70.78,17.79,38.79,49.47,15,33.0,26.79,-0.468753421,-0.570100974,0.206519236,0.356068182,39.09418,32.4458,2.52476573,8.436084747,11.45142174,3.86616683,316.77,5.297,47.433,0.937,49.286,2.832,46.469,22.12,9.02,36.96229935,25.714,6.927,52.852,0.058,13.582
15404,FW08MN006,Fair,26.75,1,TPL,4th,49.28,72.46,81.16,33.56,59.52,76.82,3,35.0,10.0,2.910518044,-0.541705603,-0.135057643,1.075790909,41.32281,24.14101,2.614827384,4.809728376,3.787836311,3.116904953,303.983,0.281,5.213,0.568,4.707,1.388,57.563,10.3,-1.82,550.5150146,82.979,4.815,5.087,6.663,0.291
14563,FW08WY085,Fair,44.43,1,WMT,3rd,62.5,87.5,97.22,45.61,67.37,77.89,10,68.0,45.45,-0.228260204,-0.29827506,-0.29925696,0.0,45.84972,95.87412,0.859993238,2.247965868,1.594694477,1.175591606,2743.28,28.711,32.373,0.0,0.0,0.0,46.284,11.19,-3.36,91.90499878,0.019,0.0,44.56,0.006,29.685
14650,FW08WA021,Fair,38.63,1,WMT,2nd,46.92,75.38,85.38,25.0,52.87,67.21,13,25.67,33.33,-0.348086808,-0.520472675,-0.216900753,1.486179167,51.23913,46.6627,0.278616975,1.914652745,2.334692399,0.648863355,879.922,22.859,44.243,1.212,5.288,0.836,62.015,15.11,3.91,25.56699944,0.063,5.41,49.643,0.648,44.162
11945,FW08CA017,Fair,46.5,1,XER,3rd,18.18,51.24,76.86,16.06,45.26,67.88,4,2.67,18.18,-0.102752599,-0.18195415,0.05018635,0.068181818,52.56578,38.74584,1.438166177,2.564247644,1.562251735,1.695985287,1340.03,15.2,65.913,0.087,1.372,2.06,61.665,23.2,9.04,125.8769989,0.0,0.039,80.443,0.021,19.337
15413,FW08NC003,Fair,40.97,1,SAP,3rd,80.95,90.48,100.0,24.29,44.29,61.43,9,40.48,37.5,-0.060212047,-0.446447948,0.022971696,1.500018182,53.68125,40.87757,2.534317762,7.757380784,11.20249796,3.720264733,929.514,18.543,69.478,0.155,11.733,0.979,58.042,19.37,5.8,57.81990051,18.283,2.708,77.004,0.0,1.959
12305,FW08VA030,Fair,38.33,1,SAP,4th,41.67,65.0,75.0,15.48,38.1,50.0,10,14.67,21.28,-0.302037021,-0.541705603,-0.766081332,3.590945455,63.23175,54.49313,2.477252388,7.230364013,9.447629499,3.556900799,863.411,9.962,52.286,0.686,8.967,1.071,26.874,17.8,4.43,128.0579987,35.389,5.113,58.868,0.087,0.484
11895,FW08SD023,Fair,44.75,1,NPL,6th,59.62,84.62,94.23,41.33,60.0,68.0,6,22.35,27.27,0.755261909,-1.037071311,-0.355874868,1.477272727,65.98973,292.98913,1.678358562,3.187569391,2.257402288,2.023300611,787.798,2.777,0.408,0.226,0.657,0.572,42.651,13.36,-0.2,13655.2998,23.722,1.741,0.484,0.633,72.67
14255,FW08ND058,Fair,47.08,1,NPL,6th,46.67,84.44,91.11,58.96,75.94,85.38,7,65.61,29.17,-0.158671487,-1.428608832,-1.774220952,1.4167,74.8564,197.27164,1.409863767,2.985611968,2.16582839,1.769194887,1035.19,2.879,1.583,0.227,0.195,0.492,36.975,13.45,-0.93,13116.7998,5.724,0.474,2.892,1.46,89.132
11764,FW08NY016,Fair,44.65,1,NAP,3rd,26.09,47.83,67.39,10.44,29.97,41.41,12,23.67,21.43,-0.704761331,-0.382427842,0.095248624,0.878822727,79.12829,83.52783,2.272488007,10.75178528,11.06772129,4.193392497,165.134,5.022,51.747,2.711,111.468,2.569,39.94,16.02,3.64,141.7619934,28.148,11.875,50.302,3.859,5.037
11523,FW08MT045,Fair,43.68,1,NPL,5th,28.36,64.18,83.58,48.74,63.03,73.95,5,48.02,17.86,-0.346447902,-1.190134333,-1.911058926,1.757595455,87.48995,39.5459,1.065445344,1.96534914,1.777984591,1.271279977,1052.6,3.103,3.567,0.268,0.243,0.347,22.532,15.45,-0.32,1745.550049,8.828,0.316,4.344,1.817,83.916
11983,FW08ND006,Fair,43.42,1,NPL,6th,67.35,91.84,95.92,37.5,57.95,71.59,7,31.37,33.33,0.271411015,-1.293204657,-0.417110589,1.159090909,90.33193,244.82624,1.389023032,2.921354076,2.148985363,1.738496411,1000.26,3.139,1.543,0.231,0.209,0.583,36.025,13.99,-0.92,16008.2002,9.341,0.748,2.913,1.289,85.149
12035,FW08ND057,Fair,53.27,1,NPL,6th,39.71,91.18,97.06,17.53,46.75,61.69,10,36.05,38.46,-0.545462931,-0.996069706,-0.415823027,0.583336364,90.57726,245.25282,1.388836973,2.920802847,2.148840997,1.738227415,999.838,3.147,1.546,0.233,0.216,0.584,36.018,14.13,-0.93,16036.0,9.326,0.752,2.924,1.289,85.142
13197,FW08MS026,Fair,45.3,1,CPL,4th,26.67,73.33,93.33,17.39,47.83,67.39,3,9.8,18.75,-1.343592336,-0.452001662,-0.29827506,0.0,94.05452,102.20534,3.253031223,8.431780276,11.53484249,4.430685479,130.35,1.923,49.408,0.573,12.809,1.43,29.129,25.08,11.98,151.9989929,26.002,5.013,46.316,4.317,18.214
13372,FW08AL016,Fair,35.87,1,SAP,4th,19.28,45.78,66.27,11.07,30.71,43.21,11,10.67,23.4,0.063455825,-0.127049528,0.122141379,0.409109091,109.88836,121.7149,3.021343332,9.019471682,11.45964127,4.383541529,215.629,5.872,49.828,0.712,30.543,1.388,33.256,22.53,9.09,169.302002,24.511,5.332,59.176,1.286,9.458
14798,FW08SD050,Fair,43.95,1,NPL,6th,50.0,100.0,38.89,18.75,50.0,68.75,5,38.89,50.0,0.175216228,-2.0,-1.67032483,0.818209091,117.10339,399.55073,2.177829332,4.227536424,2.620335011,2.646063237,917.178,4.066,4.727,0.354,1.689,0.579,36.301,16.08,1.4,20587.59961,7.303,1.527,5.384,2.091,78.382
14322,FW08IA029,Fair,39.17,1,TPL,5th,20.37,54.63,69.44,19.57,37.39,52.17,6,14.44,17.14,-1.045219603,-0.648695731,-0.201129721,0.0,150.13225,185.32929,5.002742214,8.671782362,8.264740102,5.843534764,303.169,1.756,2.087,0.751,8.344,1.217,10.116,14.52,3.06,761.151001,89.322,6.801,1.184,0.529,2.126
11318,FW08DE014,Fair,44.77,1,CPL,5th,32.69,70.19,87.5,13.99,36.63,49.38,6,2.67,14.29,0.353929128,-0.280970201,-0.012618159,0.166672727,150.34133,138.52691,2.717952715,8.760902105,12.16033039,4.089550958,13.736,0.28,29.365,1.534,36.737,1.813,72.656,19.21,7.45,315.4609985,49.496,7.124,20.617,18.466,3.841
14737,FW08MO015,Fair,44.65,1,SAP,5th,23.57,55.71,67.14,12.22,28.89,40.74,13,28.67,26.0,0.950870459,-0.996069706,-0.499189902,0.988119481,155.38042,201.64442,4.077373509,9.083783919,9.416068679,5.21806655,428.627,4.282,23.513,0.902,21.232,1.67,15.146,19.94,6.74,481.5910034,58.542,6.13,33.179,0.184,1.767
14738,FW08MO017,Fair,44.18,1,SAP,5th,60.0,76.11,86.11,40.75,64.91,72.45,12,28.33,34.29,0.02835734,-0.641718964,-0.275351825,0.787895455,162.00962,535.44582,4.028459611,9.626159049,11.11855268,5.302607983,407.433,4.613,37.417,0.69,10.229,1.331,18.161,19.43,6.43,1608.02002,45.887,4.975,47.017,0.387,1.584
11961,FW08ND007,Fair,36.73,1,TPL,4th,31.58,78.95,92.11,36.69,64.03,74.82,11,24.0,39.29,1.265250822,-0.602059991,-0.050000457,0.300015,188.39837,-9998.0,2.069414498,3.510048088,2.479464904,2.399799577,496.414,0.965,5.024,0.231,0.237,0.336,33.93,8.86,-2.84,6646.080078,23.962,1.125,1.564,1.693,2.422
12041,FW08ND063,Fair,32.37,1,TPL,5th,55.88,82.35,94.12,35.53,61.18,71.71,6,12.66,26.09,-0.015226059,-0.907853776,-0.214670165,0.424263636,203.6094,139.39676,2.173866049,3.45759126,2.361832072,2.46905518,451.431,1.281,1.499,0.335,2.12,1.257,42.726,11.56,-0.72,12996.7998,67.774,4.111,0.831,7.677,15.454
12452,FW08OH033,Fair,43.48,1,NAP,5th,22.03,50.0,71.19,12.45,30.9,43.78,10,22.67,25.0,0.261120798,-0.808396576,0.164690749,1.457499784,204.23801,244.56778,3.17873722,7.83140996,11.27433781,4.237373074,369.691,2.128,23.542,0.96,30.908,1.873,35.11,15.73,3.64,549.8629761,60.685,7.497,30.087,0.259,0.625
15082,FW08WI039,Fair,22.97,1,UMW,5th,33.33,61.11,83.33,40.34,66.55,75.86,6,11.67,22.22,-0.226557031,-0.83456681,0.090466475,0.136363636,206.50763,225.62421,2.311924769,4.826055209,4.231543396,2.885392303,374.65,4.577,74.644,0.238,3.118,0.965,59.554,11.37,-1.18,507.0780029,11.532,3.748,66.828,12.359,4.033
1337,FW08TX052,Fair,25.0,1,SPL,5th,100.0,66.67,66.67,50.0,100.0,100.0,1,33.33,50.0,-0.618982472,-2.0,-1.378634852,0.0,217.0044,219.76634,3.08435439,4.929656234,4.197804214,3.508579707,1111.33,1.634,2.597,0.546,10.288,0.859,29.204,24.01,8.94,16646.80078,33.428,4.704,2.153,0.412,58.649
14217,FW08CO050,Fair,45.97,1,WMT,5th,19.3,47.37,66.67,15.27,36.64,49.24,13,38.33,29.55,0.91641471,-0.326643925,-0.375342947,2.518852597,220.43712,722.48676,0.842370073,4.005056082,2.59680568,1.558834127,2907.39,13.109,51.286,0.084,0.125,0.254,45.509,14.16,-2.99,1246.599976,1.229,0.274,71.955,3.029,22.133
14713,FW08MO018,Fair,38.68,1,SAP,5th,21.21,46.21,66.67,15.73,32.96,44.94,11,27.67,22.92,-0.668086586,-0.55923399,-0.033431652,0.575772727,233.99121,226.71391,3.627328408,9.58779137,11.742928,4.982466396,308.833,5.005,57.183,0.602,20.178,1.271,17.328,19.2,6.04,679.914978,20.652,4.812,70.211,0.349,3.024
15095,FW08WI075,Fair,27.9,1,UMW,4th,28.0,60.0,76.0,62.03,80.0,84.07,8,6.0,25.0,-0.475753098,-0.783714109,-0.063212168,0.409104545,244.07216,265.04267,2.363194117,4.331088597,3.672409084,2.813389523,358.386,1.719,35.904,0.756,18.203,1.463,58.72,12.07,0.3,1064.319946,42.345,5.343,37.648,6.732,2.221
16068,FW08TX035,Fair,28.88,1,SPL,5th,27.03,62.16,78.38,39.45,58.82,68.86,5,7.33,13.16,-0.815097921,-0.44096436,-0.511834012,1.0,314.9684,154.72898,2.339385381,4.867980703,8.351412342,2.91618613,105.602,1.398,12.904,0.37,4.013,0.766,45.448,27.43,14.75,1743.680054,32.821,4.459,11.035,5.024,46.365
14754,FW08KY002,Fair,40.25,1,SAP,4th,33.33,76.19,87.3,17.07,42.28,59.35,7,25.53,21.88,1.283721704,-0.324554962,-0.133041728,0.090913636,325.69906,296.52739,3.414233764,9.043862617,11.90698252,4.694126842,190.31,4.223,22.328,0.457,18.345,1.312,14.374,19.95,7.27,543.3079834,56.276,5.201,35.919,0.051,2.479
14516,FW08NM039,Fair,22.45,1,SPL,5th,70.87,85.44,92.72,54.07,69.26,77.04,3,7.0,11.54,-0.965524343,-0.848268086,-0.624752178,1.015195455,335.59579,150.60766,1.087756575,3.218251373,2.24850744,1.571635111,1818.66,4.554,13.408,0.189,2.674,0.722,46.873,23.54,5.65,13223.5,0.25,0.751,20.602,0.386,77.75
13145,FW08KS029,Fair,32.83,1,SPL,6th,82.22,92.22,97.78,34.4,70.92,85.11,8,14.33,34.78,-1.127545894,-1.016086822,-0.32979633,1.33334,352.1608,297.77072,2.150737601,3.496725049,2.770947138,2.459936445,1103.64,2.017,1.699,0.222,2.32,1.013,40.776,21.98,6.63,24594.30078,40.55,3.104,3.26,0.346,52.454
15518,FW08CO059,Fair,44.28,1,WMT,5th,50.0,88.46,96.15,27.66,61.7,78.72,7,36.84,53.85,0.034665522,-0.034498977,0.010421116,1.08335,370.1759,231.53069,1.325878628,4.579511626,2.780812243,2.064043169,2926.7,14.74,53.926,0.142,0.326,0.371,63.6,14.84,-0.27,1074.130005,0.026,0.577,73.885,1.2,14.76
14919,FW08PA024,Fair,46.98,1,NAP,5th,24.59,50.82,68.85,17.81,33.2,45.34,11,37.33,24.44,0.462527191,-0.271646218,0.231140262,0.263895833,417.49275,400.29026,2.647337926,9.28362778,13.58830195,4.152802954,403.049,3.945,50.714,1.492,46.486,1.785,36.241,15.59,3.1,783.0050049,29.051,9.474,57.19,0.095,2.387
12169,FW08WI036,Fair,30.3,1,UMW,5th,37.25,64.71,78.43,24.56,56.14,69.12,7,4.33,16.67,0.58580866,-0.673571032,0.226599905,0.151522727,434.93613,566.50809,2.189716937,5.376282103,4.550069586,2.914795441,461.904,2.35,71.191,0.253,5.275,0.944,62.282,12.14,-0.59,1505.900024,4.704,3.82,58.016,26.648,1.393
12218,FW08WY038,Fair,45.17,1,NPL,6th,61.9,100.0,9.33,47.31,64.87,81.36,7,68.0,41.18,-0.85711571,-1.016086822,-0.635278493,1.462145455,444.8596,149.30982,1.23794999,3.712040205,2.552616802,1.799805688,1726.68,5.999,2.301,0.352,0.153,0.334,38.009,15.31,-0.75,9881.480469,0.386,0.317,5.291,1.012,90.73
11200,FW08MI038,Fair,30.93,1,UMW,5th,24.71,58.82,77.65,14.84,36.75,53.36,8,19.67,20.0,0.903920888,-0.417110589,-0.160008028,1.765168182,449.62308,454.07119,3.803751145,9.679054147,11.23779519,5.140073172,313.954,1.085,18.603,2.18,43.334,2.0,60.498,14.66,3.3,1368.349976,60.747,9.646,11.645,14.942,0.67
11014,FW08OR006,Fair,41.38,1,WMT,1st,42.86,71.43,100.0,14.6,39.42,60.58,15,23.33,38.46,-0.622675455,-0.294369507,0.152357848,0.537890909,454.9464,204.49669,0.545584663,1.675962427,2.720801707,0.802240932,292.419,14.086,64.05,0.354,2.048,1.188,20.658,17.44,5.41,325.1679993,4.754,5.652,59.382,1.623,28.304
11215,FW08MI044,Fair,34.93,1,UMW,5th,40.0,80.0,93.33,28.38,50.0,64.86,7,11.11,29.17,-0.365263425,-0.318347694,-0.04258864,0.0,462.62222,519.57299,3.411110786,8.829574464,10.29678549,4.643294408,230.54,0.821,15.09,1.371,27.095,1.78,48.036,14.13,2.42,1917.359985,71.038,6.936,9.94,10.113,0.604
15667,FW08GA010,Fair,47.12,1,CPL,6th,23.6,59.55,80.34,19.18,48.4,65.3,6,4.91,17.65,-1.326713417,-0.698970004,-0.003070632,0.303045455,524.33392,1214.89945,2.30942186,7.009484693,8.899264375,3.376685518,90.982,0.978,41.671,0.912,13.942,1.313,66.464,26.44,12.71,3319.290039,33.766,5.857,34.092,16.578,8.977
11210,FW08MI036,Fair,39.85,1,TPL,5th,23.7,59.26,80.74,12.45,35.02,51.75,7,14.39,22.58,-0.866056225,-0.877039828,-0.539991054,0.727304545,525.46112,410.13498,2.503588864,6.270075832,7.935092918,3.360421977,238.06,0.659,14.208,1.178,22.373,1.625,44.277,13.23,4.03,1762.140015,70.786,6.28,13.369,7.893,1.375
15162,FW08UT031,Fair,44.0,1,XER,6th,37.5,68.75,93.75,41.3,67.75,84.78,6,62.33,27.27,0.20016718,-0.41453927,-0.432866652,0.803031818,525.67097,283.70114,1.003819752,2.586887159,1.794549482,1.363833847,2456.93,14.045,23.22,0.083,0.179,0.571,42.8,15.75,-0.9,2197.030029,0.675,0.797,57.83,0.149,34.673
14747,FW08MO033,Fair,37.83,1,SAP,6th,36.0,62.67,80.0,24.63,45.59,59.56,12,25.67,25.0,0.660395678,-0.477911599,-0.286662216,0.681822727,608.00718,648.16088,3.765939531,9.610452114,11.38568562,5.095215567,339.131,4.616,52.821,0.673,17.904,1.184,30.944,19.48,4.8,2021.719971,26.094,5.04,66.139,0.365,2.133
15639,FW08VA033,Fair,35.15,1,SAP,6th,33.33,60.32,74.6,30.8,47.6,60.0,8,15.67,17.02,0.498506334,-0.600483603,0.179956338,0.250009091,617.31756,663.19964,2.520596348,7.529379064,9.667845568,3.658104517,369.099,9.51,69.354,1.765,51.15,1.736,42.061,20.64,7.18,1360.619995,10.171,8.517,76.331,0.127,3.709
13804,FW08AL024,Fair,30.82,1,SAP,6th,47.66,79.69,89.84,21.25,50.17,64.11,12,15.33,29.27,1.688386509,-0.795880017,-0.074781698,0.674245455,632.65355,593.19841,2.511706146,7.967639342,11.0029268,3.750204425,249.223,3.69,24.581,2.322,54.516,2.419,43.653,22.47,9.24,932.0930176,52.201,10.079,29.064,0.554,7.415
15672,FW08GA029,Fair,41.95,1,CPL,5th,22.37,59.21,80.26,18.15,34.44,47.04,7,9.67,14.29,0.170537416,-0.502316586,-0.102622862,0.0,647.54297,685.27381,2.021099987,6.813735981,9.085197535,3.108586838,85.855,1.56,51.001,0.715,11.987,1.318,64.635,25.62,12.44,2021.339966,16.744,5.505,44.254,16.095,16.88
14517,FW08NM042,Fair,49.08,1,XER,7th,43.52,84.97,90.16,31.23,63.2,76.95,5,17.67,17.86,1.266517814,-0.848268086,-0.399423087,3.222830455,656.53262,-9999.0,1.188041885,3.409795322,2.767124779,1.692775422,1594.4,4.119,8.629,0.203,2.878,0.548,42.655,25.54,8.05,46790.5,1.221,0.928,12.565,0.385,84.701
13223,FW08MD023,Fair,34.23,1,SAP,5th,25.0,56.82,75.0,28.03,49.79,62.34,11,28.67,26.83,0.795615552,-0.174514871,-0.11018916,0.212131818,676.2003,769.66441,1.575644452,7.193721884,9.68575019,2.848533989,726.769,9.851,64.442,0.558,24.981,1.099,20.985,18.15,5.11,1472.099976,9.615,5.304,80.173,0.458,0.168
13906,FW08AL029,Fair,43.68,1,SAP,5th,30.91,60.0,81.82,9.6,22.6,31.64,15,17.67,30.0,0.26131737,-0.83456681,-0.043678737,0.689413636,697.28442,685.43036,2.218615941,5.926202286,9.002038107,3.061462209,344.126,4.705,56.908,1.111,26.224,1.837,43.496,22.47,8.8,1145.800049,14.684,6.598,62.614,2.166,13.181
13620,FW08NC029,Fair,49.3,1,CPL,5th,56.52,82.61,94.2,15.29,33.33,43.14,8,13.03,20.0,-0.173149567,-0.647379021,0.002362442,0.507961905,739.06848,708.97593,2.798064712,7.631159228,10.51301204,3.8965482,47.405,1.106,27.81,1.814,58.447,2.127,54.76,22.89,9.81,1802.390015,43.501,9.647,21.69,15.913,7.815
15396,FW08RI010,Fair,44.57,1,NAP,5th,64.47,85.53,93.42,21.68,50.44,60.62,7,16.33,21.88,0.51198227,-0.534887652,0.104860894,1.939395455,748.95022,774.35104,2.053543308,9.22210565,10.07144896,3.677829488,148.34,3.74,56.678,11.016,366.962,3.653,69.343,15.36,3.96,1089.22998,5.127,27.497,53.791,8.582,2.043
15089,FW08WI056,Fair,26.92,1,UMW,5th,78.48,97.47,26.33,66.0,91.0,94.0,3,2.0,20.0,-0.511234797,-0.300241086,-0.497634963,0.522736364,763.31898,723.4083,3.636602768,7.498178471,7.190289358,4.517624115,267.677,1.749,20.426,0.92,16.544,1.344,63.582,13.42,1.86,2476.01001,48.979,5.476,24.624,16.922,0.475
11766,FW08NY017,Fair,52.63,1,NAP,5th,25.0,62.5,87.5,39.58,65.37,74.91,16,41.33,42.11,1.05454147,-0.596567486,-0.254463891,1.219731818,771.52375,695.67008,2.8500185,9.778146102,11.4072893,4.42189408,446.029,6.007,49.619,0.598,31.615,1.703,37.233,14.0,1.68,1220.390015,30.023,3.729,49.552,6.862,8.921
11206,FW08MI028,Fair,39.73,1,TPL,6th,44.08,80.09,89.1,34.57,62.83,76.95,9,17.33,26.47,-0.887700895,-0.406915415,-1.911058926,0.416668182,796.5565,693.3667,2.835838783,7.320982741,8.9356865,3.855810619,254.997,1.192,24.4,5.74,163.322,2.904,50.117,14.29,2.98,3017.290039,41.182,21.606,23.331,10.298,1.812
11213,FW08MI041,Fair,32.45,1,UMW,5th,41.67,66.67,83.33,28.37,73.01,80.97,5,35.67,17.86,-0.55093315,-0.283238063,0.003343012,0.181827273,797.99267,873.06696,2.770235364,7.228180021,7.663182383,3.783905949,366.373,1.164,44.35,1.257,18.437,1.869,77.264,12.7,0.49,2989.070068,12.418,7.567,38.311,24.547,11.255
12545,FW08WV005,Fair,34.0,1,SAP,5th,77.94,86.76,92.65,18.86,49.47,62.28,11,23.33,28.21,0.861526252,-0.290498765,-0.048618321,1.303040909,815.07451,706.13082,2.388179682,7.683731408,9.890310976,3.59015247,588.887,21.382,81.0,1.324,19.463,0.928,41.483,19.82,6.04,1650.040039,1.471,6.552,86.862,0.002,3.547
11219,FW08MI048,Fair,35.57,1,UMW,5th,50.0,66.67,75.64,17.49,36.77,51.57,6,12.08,12.77,-0.600572717,0.053863865,0.217723159,0.227281818,870.44758,781.24449,1.767933369,5.509531932,4.800975117,2.617385853,241.785,1.124,66.728,0.317,3.861,0.921,76.852,10.19,-0.95,1977.640015,0.629,2.256,35.176,57.589,3.348
14557,FW08WY068,Fair,56.37,1,XER,6th,34.15,75.61,87.8,21.5,45.39,57.34,18,54.0,54.55,0.722604663,-0.808396576,-0.219551758,0.937981818,872.22167,562.74974,0.676080387,2.132471657,1.448650056,1.006694999,2562.56,8.416,17.191,0.118,0.957,0.298,61.534,11.72,-6.94,3235.879883,5.995,0.763,19.07,3.459,67.274
15533,FW08CO054,Fair,48.45,1,WMT,5th,100.0,14.81,14.81,25.93,55.56,74.07,6,70.37,60.0,-0.649326536,-0.419697223,-0.302216053,1.984931818,882.9087,235.72394,1.217700327,4.479146512,2.844731969,1.957371285,2854.9,9.807,29.878,0.353,3.17,1.217,59.304,16.87,-0.12,5455.060059,0.264,1.253,39.389,3.685,52.583
12353,FW08VT013,Fair,50.55,1,NAP,5th,26.32,50.0,71.05,37.02,57.79,64.36,21,57.0,43.75,0.093968001,-0.541705603,-0.001087096,2.174327273,885.01528,1104.13152,1.968850313,7.935923417,8.489037347,3.321517709,458.034,11.735,73.914,0.704,12.006,1.144,59.472,13.21,-0.09,1575.77002,8.358,4.284,83.753,0.915,2.441
12444,FW08OH018,Fair,32.9,1,SAP,6th,50.98,80.39,94.12,29.69,64.51,72.35,7,12.33,23.33,-0.576552323,-0.585026652,-0.112101512,0.939440909,891.66122,1062.55671,3.160194656,8.291181613,12.35970291,4.326837324,334.278,3.216,24.294,7.566,221.248,3.658,33.371,16.19,4.37,2881.409912,41.479,28.047,25.863,1.121,1.906
14443,FW08OK059,Fair,29.68,1,SPL,6th,33.33,69.7,87.88,71.97,82.8,89.81,4,85.0,30.77,-0.700567052,-0.802093205,0.049746469,0.340909091,924.63884,859.82083,3.047947082,6.759691526,6.746960876,3.893714665,496.849,2.36,4.173,0.412,6.713,1.198,31.239,23.58,10.03,14010.09961,29.281,4.571,5.651,0.044,59.457
