OBJECTID,DFIRM_ID,XS_LN_ID,XS_LTR,START_ID,STREAM_STN,XS_LN_TYP,WTR_NM,WSEL_REG,LEN_UNIT,V_DATUM,SOURCE_CIT,BED_ELEV,TOP_WIDTH,XS_AREA,AREA_UNIT,VELOCITY,VEL_UNIT
20977,50021C,50021C_3412,I,50021C_2419,8450.0,"LETTERED, MAPPED",South Branch Tenny Brook,703.8,Feet,NAVD88,50021C_FIS1,,,,,,
20978,50021C,50021C_3413,F,50021C_2413,39074.0,"LETTERED, MAPPED",Indian River,530.5,Feet,NAVD88,50021C_FIS1,,,,,,
20979,50021C,50021C_3414,A,50021C_2405,5100.0,"LETTERED, MAPPED",Mill Brook,438.9,Feet,NAVD88,50021C_FIS1,,,,,,
20980,50021C,50021C_3415,C,50021C_2409,14900.0,"LETTERED, MAPPED",Cold River,1222.3,Feet,NAVD88,50021C_FIS1,,,,,,
20981,50021C,50021C_3416,W,50021C_2407,23260.0,"LETTERED, MAPPED",East Creek,643.5,Feet,NAVD88,50021C_FIS2,,,,,,
20982,50021C,50021C_3417,G,50021C_2413,39157.0,"LETTERED, MAPPED",Indian River,533.4,Feet,NAVD88,50021C_FIS1,,,,,,
20983,50021C,50021C_3418,J,50021C_2409,22340.0,"LETTERED, MAPPED",Cold River,1366.7,Feet,NAVD88,50021C_FIS1,,,,,,
20984,50021C,50021C_3419,M,50021C_2412,28800.0,"LETTERED, MAPPED",South Branch Tweed River,913.2,Feet,NAVD88,50021C_FIS1,,,,,,
20985,50021C,50021C_3162,L,50021C_2408,16675.0,"LETTERED, MAPPED",Castleton River,326.3,Feet,NAVD88,50021C_FIS1,,,,,,
20986,50021C,50021C_3163,BQ,50021C_2417,214170.0,"LETTERED, MAPPED",Otter Creek,614.0,Feet,NAVD88,50021C_FIS2,,,,,,
20987,50021C,50021C_3164,N,50021C_2414,2460.0,"LETTERED, MAPPED",Mussey Brook,613.0,Feet,NAVD88,50021C_FIS1,,,,,,
20988,50021C,50021C_3165,L,50021C_2401,3915.0,"LETTERED, MAPPED",Clark Hill Brook,580.8,Feet,NAVD88,50021C_FIS1,,,,,,
20989,50021C,50021C_3166,I,50021C_2401,2484.0,"LETTERED, MAPPED",Clark Hill Brook,525.3,Feet,NAVD88,50021C_FIS1,,,,,,
20990,50021C,50021C_3167,N,50021C_2407,11617.0,"LETTERED, MAPPED",Moon Brook,597.2,Feet,NAVD88,50021C_FIS2,,,,,,
20991,50021C,50021C_3169,I,50021C_2407,7774.0,"LETTERED, MAPPED",Moon Brook,552.5,Feet,NAVD88,50021C_FIS2,,,,,,
20992,50021C,50021C_3170,K,50021C_2414,1870.0,"LETTERED, MAPPED",Mussey Brook,600.7,Feet,NAVD88,50021C_FIS1,,,,,,
20993,50021C,50021C_3387,F,50021C_2407,5848.0,"LETTERED, MAPPED",East Creek,544.7,Feet,NAVD88,50021C_FIS2,,,,,,
20994,50021C,50021C_3388,AJ,50021C_2408,53137.0,"LETTERED, MAPPED",Castleton River,406.4,Feet,NAVD88,50021C_FIS1,,,,,,
20995,50021C,50021C_3173,W,50021C_2415,31620.0,"LETTERED, MAPPED",Mill River,1139.8,Feet,NAVD88,50021C_FIS1,,,,,,
20996,50027C,50027C_3892,AH,50027C_2702,16235.0,"LETTERED, MAPPED",GREAT BROOK,618.4,Feet,NAVD88,50027C_FIS1,,,,,,
20997,50027C,50027C_3893,BW,50027C_2717,84726.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,822.8,Feet,NAVD88,50027C_FIS1,,,,,,
20998,50025C,50025C_585,E,50025C_114,24410.0,"LETTERED, MAPPED",CONNECTICUT RIVER,214.0,Feet,NAVD88,50025C_FIS1,,,,,,
20999,50025C,50025C_586,E,50025C_103,9910.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1510.0,Feet,NAVD88,50025C_FIS1,,,,,,
21000,50025C,50025C_587,E,50025C_102,2300.0,"LETTERED, MAPPED",WEST RIVER,232.0,Feet,NAVD88,50025C_FIS1,,,,,,
21001,50025C,50025C_588,BG,50025C_102,23408.0,"LETTERED, MAPPED",WHETSTONE BROOK,480.8,Feet,NAVD88,50025C_FIS1,,,,,,
21002,50025C,50025C_589,AS,50025C_102,15681.0,"LETTERED, MAPPED",WHETSTONE BROOK,424.9,Feet,NAVD88,50025C_FIS1,,,,,,
21003,50025C,50025C_590,D,50025C_103,4365.0,"LETTERED, MAPPED",DEERFIELD RIVER,1512.9,Feet,NAVD88,50025C_FIS1,,,,,,
21004,50025C,50025C_591,C,50025C_103,4255.0,"LETTERED, MAPPED",DEERFIELD RIVER,1509.5,Feet,NAVD88,50025C_FIS1,,,,,,
21005,50025C,50025C_592,V,50025C_102,6313.0,"LETTERED, MAPPED",WHETSTONE BROOK,294.5,Feet,NAVD88,50025C_FIS1,,,,,,
21006,50025C,50025C_593,A,50025C_107,1730.0,"LETTERED, MAPPED",WEST RIVER AUXILIARY CHANNEL,613.2,Feet,NAVD88,50025C_FIS1,,,,,,
21007,50021C,50021C_3352,H,50021C_2408,15916.0,"LETTERED, MAPPED",Castleton River,316.5,Feet,NAVD88,50021C_FIS1,,,,,,
21008,50027C,50027C_4392,J,50027C_2704,3199.0,"LETTERED, MAPPED",MILL BROOK,345.5,Feet,NAVD88,50027C_FIS1,,,,,,
21009,50027C,50027C_4393,AO,50027C_2702,23055.0,"LETTERED, MAPPED",GREAT BROOK,642.7,Feet,NAVD88,50027C_FIS1,,,,,,
21010,50027C,50027C_4394,FC,50027C_2718,161416.0,"LETTERED, MAPPED",WHITE RIVER,841.2,Feet,NAVD88,50027C_FIS1,,,,,,
21011,50027C,50027C_4395,B,50027C_2705,1080.0,"LETTERED, MAPPED",LOVERS LANE BROOK,590.4,Feet,NAVD88,50027C_FIS1,,,,,,
21012,50027C,50027C_4396,Y,50027C_2710,17560.0,"LETTERED, MAPPED",MIDDLE BRANCH WILLIAMS RIVER,744.3,Feet,NAVD88,50027C_FIS1,,,,,,
21013,50027C,50027C_4397,D,50027C_2702,520.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,451.7,Feet,NAVD88,50027C_FIS1,,,,,,
21014,50027C,50027C_4398,J,50027C_2705,14000.0,"LETTERED, MAPPED",SOUTH BRANCH WILLIAMS RIVER,875.5,Feet,NAVD88,50027C_FIS1,,,,,,
21015,50027C,50027C_4399,X,50027C_2702,7719.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,582.3,Feet,NAVD88,50027C_FIS1,,,,,,
21016,50021C,50021C_1393,O,50021C_2407,15442.0,"LETTERED, MAPPED",East Creek,605.2,Feet,NAVD88,50021C_FIS2,,,,,,
21017,50021C,50021C_1394,B,50021C_2408,828.0,"LETTERED, MAPPED",North Breton Brook,426.9,Feet,NAVD88,50021C_FIS1,,,,,,
21018,50021C,50021C_1395,C,50021C_2407,3318.0,"LETTERED, MAPPED",East Creek,535.2,Feet,NAVD88,50021C_FIS2,,,,,,
21019,50021C,50021C_3157,AC,50021C_2408,40909.0,"LETTERED, MAPPED",Castleton River,380.4,Feet,NAVD88,50021C_FIS1,,,,,,
21020,50021C,50021C_3158,O,50021C_2405,5283.0,"LETTERED, MAPPED",Flower Brook,717.6,Feet,NAVD88,50021C_FIS1,,,,,,
21021,50027C,50027C_4047,BO,50027C_2704,96850.0,"LETTERED, MAPPED",WILLIAMS RIVER,805.2,Feet,NAVD88,50027C_FIS1,,,,,,
21022,50027C,50027C_4048,G,50027C_2702,698.0,"LETTERED, MAPPED",VALLEY STREET BROOK,431.7,Feet,NAVD88,50027C_FIS1,,,,,,
21023,50027C,50027C_4049,E,50027C_2710,3160.0,"LETTERED, MAPPED",POTASH BROOK,1040.7,Feet,NAVD88,50027C_FIS1,,,,,,
21024,50027C,50027C_4050,A,50027C_2704,330.0,"LETTERED, MAPPED",WHITE RIVER,354.3,Feet,NAVD88,50027C_FIS1,,,,,,
21025,50027C,50027C_4051,CT,50027C_2717,104166.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,917.1,Feet,NAVD88,50027C_FIS1,,,,,,
21026,500066,500066_2030,H,500066_2201,15560.0,"LETTERED, MAPPED",LITTLE RIVER,648.3,Feet,NAVD88,500066_FIS1,,,,,,
21027,500066,500066_2031,L,500066_2201,22390.0,"LETTERED, MAPPED",LITTLE RIVER,659.8,Feet,NAVD88,500066_FIS1,,,,,,
21028,50027C,50027C_3793,AC,50027C_2707,19160.0,"LETTERED, MAPPED",KEDRON BROOK,809.2,Feet,NAVD88,50027C_FIS1,,,,,,
21029,50027C,50027C_3794,T,50027C_2704,17606.0,"LETTERED, MAPPED",BLACK RIVER,326.6,Feet,NAVD88,50027C_FIS1,,,,,,
21030,50025C,50025C_895,H,50025C_107,4885.0,"LETTERED, MAPPED",WARDSBORO BROOK,642.1,Feet,NAVD88,50025C_FIS1,,,,,,
21031,50025C,50025C_896,C,50025C_105,1500.0,"LETTERED, MAPPED",WEAVER BROOK,585.6,Feet,NAVD88,50025C_FIS1,,,,,,
21032,50025C,50025C_897,D,50025C_103,9670.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1509.3,Feet,NAVD88,50025C_FIS1,,,,,,
21033,50025C,50025C_898,AG,50025C_111,47470.0,"LETTERED, MAPPED",SAXTONS RIVER,755.0,Feet,NAVD88,50025C_FIS1,,,,,,
21034,50025C,50025C_899,AV,50025C_102,16956.0,"LETTERED, MAPPED",WHETSTONE BROOK,437.3,Feet,NAVD88,50025C_FIS1,,,,,,
21035,500066,500066_2033,H,500066_2203,216.0,"LETTERED, MAPPED",STERLING BROOK,723.4,Feet,NAVD88,500066_FIS1,,,,,,
21036,500066,500066_2034,I,500066_2203,1264.0,"LETTERED, MAPPED",STERLING BROOK,724.2,Feet,NAVD88,500066_FIS1,,,,,,
21037,500066,500066_3051,U,500066_2202,23825.0,"LETTERED, MAPPED",WEST BRANCH LITTLE RIVER,838.7,Feet,NAVD88,500066_FIS1,,,,,,
21038,50027C,50027C_4240,K,50027C_2710,6060.0,"LETTERED, MAPPED",MIDDLE BRANCH WILLIAMS RIVER,610.3,Feet,NAVD88,50027C_FIS1,,,,,,
21039,50027C,50027C_4241,EQ,50027C_2718,138782.0,"LETTERED, MAPPED",WHITE RIVER,794.2,Feet,NAVD88,50027C_FIS1,,,,,,
21040,50027C,50027C_4242,AN,50027C_2702,22055.0,"LETTERED, MAPPED",GREAT BROOK,642.6,Feet,NAVD88,50027C_FIS1,,,,,,
21041,50027C,50027C_4243,C,50027C_2702,723.0,"LETTERED, MAPPED",SPOONERVILLE BROOK,462.5,Feet,NAVD88,50027C_FIS1,,,,,,
21042,50027C,50027C_4244,J,50027C_2702,1168.0,"LETTERED, MAPPED",CHESTER ROAD BROOK,465.7,Feet,NAVD88,50027C_FIS1,,,,,,
21043,50027C,50027C_4245,AE,50027C_2715,25166.0,"LETTERED, MAPPED",NORTH BRANCH BLACK RIVER,720.9,Feet,NAVD88,50027C_FIS1,,,,,,
21044,50027C,50027C_4246,CH,50027C_2718,64169.0,"LETTERED, MAPPED",WHITE RIVER,563.2,Feet,NAVD88,50027C_FIS1,,,,,,
21045,50027C,50027C_4247,A,50027C_2702,125.0,"LETTERED, MAPPED",GREAT BROOK,453.7,Feet,NAVD88,50027C_FIS1,,,,,,
21046,50027C,50027C_4248,F,50027C_2702,2760.0,"LETTERED, MAPPED",BRANCH BROOK,1046.7,Feet,NAVD88,50027C_FIS1,,,,,,
21047,50027C,50027C_4249,BM,50027C_2704,92410.0,"LETTERED, MAPPED",WILLIAMS RIVER,786.4,Feet,NAVD88,50027C_FIS1,,,,,,
21048,50021C,50021C_3295,H,50021C_2417,59235.0,"LETTERED, MAPPED",Otter Creek,484.7,Feet,NAVD88,50021C_FIS1,,,,,,
21049,50021C,50021C_3296,O,50021C_2415,22750.0,"LETTERED, MAPPED",Mill River,1025.1,Feet,NAVD88,50021C_FIS1,,,,,,
21050,50021C,50021C_3375,C,50021C_2407,510.0,"LETTERED, MAPPED",Roaring Brook,580.8,Feet,NAVD88,50021C_FIS1,,,,,,
21051,50021C,50021C_3174,U,50021C_2407,22243.0,"LETTERED, MAPPED",East Creek,638.2,Feet,NAVD88,50021C_FIS2,,,,,,
21052,50021C,50021C_3175,A,50021C_2404,1950.0,"LETTERED, MAPPED",Curtis Brook,674.3,Feet,NAVD88,50021C_FIS1,,,,,,
21053,50021C,50021C_3176,H,50021C_2418,16713.0,"LETTERED, MAPPED",Poultney River,418.2,Feet,NAVD88,50021C_FIS1,,,,,,
21054,50021C,50021C_3177,B,50021C_2404,1850.0,"LETTERED, MAPPED",Creed Brook,640.8,Feet,NAVD88,50021C_FIS1,,,,,,
21055,50021C,50021C_3178,G,50021C_2408,14080.0,"LETTERED, MAPPED",Castleton River,315.6,Feet,NAVD88,50021C_FIS1,,,,,,
21056,50027C,50027C_3102,M,50027C_2701,14240.0,"LETTERED, MAPPED",GULF STREAM BROOK,851.9,Feet,NAVD88,50027C_FIS1,,,,,,
21057,50027C,50027C_3103,T,50027C_2704,13170.0,"LETTERED, MAPPED",MILL BROOK,394.9,Feet,NAVD88,50027C_FIS1,,,,,,
21058,50027C,50027C_3104,M,50027C_2704,56050.0,"LETTERED, MAPPED",WILLIAMS RIVER,564.9,Feet,NAVD88,50027C_FIS1,,,,,,
21059,50027C,50027C_3105,M,50027C_2711,48100.0,"LETTERED, MAPPED",WEST RIVER,1602.3,Feet,NAVD88,50027C_FIS1,,,,,,
21060,50027C,50027C_3106,E,50027C_2702,1568.0,"LETTERED, MAPPED",SPOONERVILLE BROOK,471.4,Feet,NAVD88,50027C_FIS1,,,,,,
21061,50027C,50027C_4046,E,50027C_2705,2678.0,"LETTERED, MAPPED",LOVERS LANE BROOK,604.5,Feet,NAVD88,50027C_FIS1,,,,,,
21062,50021C,50021C_3168,AN,50021C_2408,56753.0,"LETTERED, MAPPED",Castleton River,418.4,Feet,NAVD88,50021C_FIS1,,,,,,
21063,50025C,50025C_847,BW,50025C_114,234753.0,"LETTERED, MAPPED",CONNECTICUT RIVER,304.23,Feet,NAVD88,50025C_FIS1,,,,,,
21064,50025C,50025C_848,AW,50025C_102,17132.0,"LETTERED, MAPPED",WHETSTONE BROOK,442.5,Feet,NAVD88,50025C_FIS1,,,,,,
21065,50025C,50025C_849,AE,50025C_107,27957.0,"LETTERED, MAPPED",WARDSBORO BROOK,1037.7,Feet,NAVD88,50025C_FIS1,,,,,,
21066,50025C,50025C_850,Z,50025C_104,22960.0,"LETTERED, MAPPED",BEAVER BROOK,1826.6,Feet,NAVD88,50025C_FIS1,,,,,,
21067,50025C,50025C_971,V,50025C_114,71750.0,"LETTERED, MAPPED",CONNECTICUT RIVER,232.8,Feet,NAVD88,50025C_FIS1,,,,,,
21068,50025C,50025C_972,E,50025C_102,4360.0,"LETTERED, MAPPED",WILLIAMS RIVER,301.6,Feet,NAVD88,50025C_FIS1,,,,,,
21069,50025C,50025C_973,G,50025C_104,6245.0,"LETTERED, MAPPED",BEAVER BROOK,1531.9,Feet,NAVD88,50025C_FIS1,,,,,,
21070,50025C,50025C_974,G,50025C_104,10010.0,"LETTERED, MAPPED",BILL BROOK,1704.0,Feet,NAVD88,50025C_FIS1,,,,,,
21071,50025C,50025C_975,BH,50025C_114,198268.0,"LETTERED, MAPPED",CONNECTICUT RIVER,284.9,Feet,NAVD88,50025C_FIS1,,,,,,
21072,50025C,50025C_976,U,50025C_102,31200.0,"LETTERED, MAPPED",WILLIAMS RIVER,468.7,Feet,NAVD88,50025C_FIS1,,,,,,
21073,50025C,50025C_977,H,50025C_107,7480.0,"LETTERED, MAPPED",SMITH BROOK,498.5,Feet,NAVD88,50025C_FIS1,,,,,,
21074,50025C,50025C_978,B,50025C_111,2000.0,"LETTERED, MAPPED",SAXTONS RIVER,386.3,Feet,NAVD88,50025C_FIS1,,,,,,
21075,500066,500066_2032,G,500066_2202,17820.0,"LETTERED, MAPPED",EAST BRANCH LITTLE RIVER,721.6,Feet,NAVD88,500066_FIS1,,,,,,
21076,50025C,50025C_541,AM,50025C_102,13773.0,"LETTERED, MAPPED",WHETSTONE BROOK,414.3,Feet,NAVD88,50025C_FIS1,,,,,,
21077,50025C,50025C_542,BW,50025C_102,28751.0,"LETTERED, MAPPED",HALLADAY BROOK,543.4,Feet,NAVD88,50025C_FIS1,,,,,,
21078,50025C,50025C_543,O,50025C_108,7945.0,"LETTERED, MAPPED",AMES HILL BROOK,623.4,Feet,NAVD88,50025C_FIS1,,,,,,
21079,50025C,50025C_583,H,50025C_102,5400.0,"LETTERED, MAPPED",WILLIAMS RIVER,302.9,Feet,NAVD88,50025C_FIS1,,,,,,
21080,50025C,50025C_584,Y,50025C_111,26800.0,"LETTERED, MAPPED",SAXTONS RIVER,568.4,Feet,NAVD88,50025C_FIS1,,,,,,
21081,50025C,50025C_943,AT,50025C_114,161749.0,"LETTERED, MAPPED",CONNECTICUT RIVER,249.2,Feet,NAVD88,50025C_FIS1,,,,,,
21082,50025C,50025C_944,H,50025C_102,5420.0,"LETTERED, MAPPED",WEST RIVER,232.0,Feet,NAVD88,50025C_FIS1,,,,,,
21083,50025C,50025C_945,AO,50025C_102,14081.0,"LETTERED, MAPPED",WHETSTONE BROOK,419.5,Feet,NAVD88,50025C_FIS1,,,,,,
21084,50025C,50025C_946,X,50025C_102,42900.0,"LETTERED, MAPPED",WEST RIVER,327.4,Feet,NAVD88,50025C_FIS1,,,,,,
21085,50025C,50025C_947,B,50025C_102,315.0,"LETTERED, MAPPED",WHETSTONE BROOK,233.0,Feet,NAVD88,50025C_FIS1,,,,,,
21086,50025C,50025C_948,BK,50025C_114,200635.0,"LETTERED, MAPPED",CONNECTICUT RIVER,295.2,Feet,NAVD88,50025C_FIS1,,,,,,
21087,50025C,50025C_949,F,50025C_102,4960.0,"LETTERED, MAPPED",WILLIAMS RIVER,301.6,Feet,NAVD88,50025C_FIS1,,,,,,
21088,50027C,50027C_1846,G,50027C_2707,5920.0,"LETTERED, MAPPED",BARNARD BROOK,692.8,Feet,NAVD88,50027C_FIS1,,,,,,
21089,50027C,50027C_1847,BN,50027C_2704,93610.0,"LETTERED, MAPPED",WILLIAMS RIVER,801.6,Feet,NAVD88,50027C_FIS1,,,,,,
21090,50027C,50027C_1848,S,50027C_2717,7720.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,585.7,Feet,NAVD88,50027C_FIS1,,,,,,
21091,50027C,50027C_2035,I,50027C_2710,3650.0,"LETTERED, MAPPED",KINGDOM VALLEY BROOK,657.7,Feet,NAVD88,50027C_FIS1,,,,,,
21092,500068,500068_2052,G,500068_2302,3773.0,"LETTERED, MAPPED",WILD BRANCH,693.0,Feet,NGVD29,500068_FIS1,,,,,,
21093,50021C,50021C_3250,BN,50021C_2417,208837.0,"LETTERED, MAPPED",Otter Creek,585.2,Feet,NAVD88,50021C_FIS2,,,,,,
21094,50021C,50021C_3251,Q,50021C_2415,23900.0,"LETTERED, MAPPED",Mill River,1037.2,Feet,NAVD88,50021C_FIS1,,,,,,
21095,50021C,50021C_3252,F,50021C_2419,2880.0,"LETTERED, MAPPED",Pinnacle Ridge Brook,681.3,Feet,NAVD88,50021C_FIS1,,,,,,
21096,50021C,50021C_3253,BO,50021C_2417,211548.0,"LETTERED, MAPPED",Otter Creek,593.6,Feet,NAVD88,50021C_FIS2,,,,,,
21097,50025C,50025C_817,V,50025C_102,31340.0,"LETTERED, MAPPED",WILLIAMS RIVER,468.8,Feet,NAVD88,50025C_FIS1,,,,,,
21098,50025C,50025C_818,G,50025C_107,19200.0,"LETTERED, MAPPED",UTLEY BROOK,1369.4,Feet,NAVD88,50025C_FIS1,,,,,,
21099,50025C,50025C_819,D,50025C_107,5895.0,"LETTERED, MAPPED",WEST RIVER AUXILIARY CHANNEL,644.7,Feet,NAVD88,50025C_FIS1,,,,,,
21100,50025C,50025C_820,N,50025C_103,28073.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1557.2,Feet,NAVD88,50025C_FIS1,,,,,,
21101,50025C,50025C_821,C,50025C_108,570.0,"LETTERED, MAPPED",AMES HILL BROOK,466.9,Feet,NAVD88,50025C_FIS1,,,,,,
21102,50025C,50025C_822,B,50025C_114,12560.0,"LETTERED, MAPPED",CONNECTICUT RIVER,211.3,Feet,NAVD88,50025C_FIS1,,,,,,
21103,50025C,50025C_823,Z,50025C_108,12640.0,"LETTERED, MAPPED",AMES HILL BROOK,709.2,Feet,NAVD88,50025C_FIS1,,,,,,
21104,50025C,50025C_824,M,50025C_108,6750.0,"LETTERED, MAPPED",AMES HILL BROOK,614.5,Feet,NAVD88,50025C_FIS1,,,,,,
21105,50021C,50021C_3390,R,50021C_2408,20000.0,"LETTERED, MAPPED",Castleton River,369.6,Feet,NAVD88,50021C_FIS1,,,,,,
21106,50021C,50021C_3391,I,50021C_2405,12820.0,"LETTERED, MAPPED",Wells Brook,506.8,Feet,NAVD88,50021C_FIS1,,,,,,
21107,50021C,50021C_3392,A,50021C_2407,1150.0,"LETTERED, MAPPED",Mill Brook 2,673.9,Feet,NAVD88,50021C_FIS1,,,,,,
21108,50021C,50021C_3393,A,50021C_2407,1500.0,"LETTERED, MAPPED",Clarendon River,487.7,Feet,NAVD88,50021C_FIS1,,,,,,
21109,50021C,50021C_3394,BA,50021C_2408,72109.0,"LETTERED, MAPPED",Castleton River,465.7,Feet,NAVD88,50021C_FIS1,,,,,,
21110,50021C,50021C_3395,B,50021C_2419,970.0,"LETTERED, MAPPED",Pinnacle Ridge Brook,658.6,Feet,NAVD88,50021C_FIS1,,,,,,
21111,50025C,50025C_825,I,50025C_108,4490.0,"LETTERED, MAPPED",AMES HILL BROOK,579.1,Feet,NAVD88,50025C_FIS1,,,,,,
21112,50025C,50025C_826,B,50025C_103,4890.0,"LETTERED, MAPPED",NORTH BRANCH DEERFIELD RIVER,1496.9,Feet,NAVD88,50025C_FIS1,,,,,,
21113,50027C,50027C_3971,X,50027C_2704,18260.0,"LETTERED, MAPPED",WHITE RIVER,366.4,Feet,NAVD88,50027C_FIS1,,,,,,
21114,50027C,50027C_3972,AU,50027C_2719,163827.0,"LETTERED, MAPPED",CONNECTICUT RIVER,347.33,Feet,NAVD88,50027C_FIS1,,,,,,
21115,50027C,50027C_3973,BH,50027C_2704,89750.0,"LETTERED, MAPPED",WILLIAMS RIVER,760.3,Feet,NAVD88,50027C_FIS1,,,,,,
21116,50027C,50027C_4383,P,50027C_2704,57550.0,"LETTERED, MAPPED",WILLIAMS RIVER,570.3,Feet,NAVD88,50027C_FIS1,,,,,,
21117,50027C,50027C_4384,EV,50027C_2714,71952.0,"LETTERED, MAPPED",BLACK RIVER,1018.9,Feet,NAVD88,50027C_FIS1,,,,,,
21118,50027C,50027C_4385,AK,50027C_2704,74530.0,"LETTERED, MAPPED",WILLIAMS RIVER,643.8,Feet,NAVD88,50027C_FIS1,,,,,,
21119,50027C,50027C_4386,AS,50027C_2704,41800.0,"LETTERED, MAPPED",WHITE RIVER,399.6,Feet,NAVD88,50027C_FIS1,,,,,,
21120,50027C,50027C_4387,CU,50027C_2717,104621.0,"LETTERED, MAPPED",OTTAUQUECHEE RIVER,918.9,Feet,NAVD88,50027C_FIS1,,,,,,
21121,50027C,50027C_1836,N,50027C_2704,56450.0,"LETTERED, MAPPED",WILLIAMS RIVER,569.1,Feet,NAVD88,50027C_FIS1,,,,,,
21122,50027C,50027C_1837,B,50027C_2711,8950.0,"LETTERED, MAPPED",WEST RIVER,1199.8,Feet,NAVD88,50027C_FIS1,,,,,,
21123,50027C,50027C_1838,T,50027C_2702,7400.0,"LETTERED, MAPPED",GREAT BROOK,581.8,Feet,NAVD88,50027C_FIS1,,,,,,
21124,50021C,50021C_3279,R,50021C_2412,33810.0,"LETTERED, MAPPED",South Branch Tweed River,973.1,Feet,NAVD88,50021C_FIS1,,,,,,
21125,50021C,50021C_3280,F,50021C_2407,1145.0,"LETTERED, MAPPED",Homer Stone Brook,671.0,Feet,NAVD88,50021C_FIS1,,,,,,
21126,50021C,50021C_3281,G,50021C_2412,22340.0,"LETTERED, MAPPED",South Branch Tweed River,850.6,Feet,NAVD88,50021C_FIS1,,,,,,
21127,50021C,50021C_3282,A,50021C_2401,32.0,"LETTERED, MAPPED",Clark Hill Brook,497.2,Feet,NAVD88,50021C_FIS1,,,,,,
21128,50021C,50021C_3287,C,50021C_2413,38257.0,"LETTERED, MAPPED",Indian River,523.7,Feet,NAVD88,50021C_FIS1,,,,,,
21129,50021C,50021C_3288,Q,50021C_2407,19060.0,"LETTERED, MAPPED",Neshobe River,440.4,Feet,NAVD88,50021C_FIS1,,,,,,
21130,50021C,50021C_3289,B,50021C_2419,1600.0,"LETTERED, MAPPED",South Branch Tenny Brook,624.8,Feet,NAVD88,50021C_FIS1,,,,,,
21131,50021C,50021C_3290,AA,50021C_2415,34620.0,"LETTERED, MAPPED",Mill River,1176.8,Feet,NAVD88,50021C_FIS1,,,,,,
21132,50021C,50021C_3291,M,50021C_2401,5591.0,"LETTERED, MAPPED",Clark Hill Brook,691.1,Feet,NAVD88,50021C_FIS1,,,,,,
21133,50021C,50021C_3292,AE,50021C_2417,106928.0,"LETTERED, MAPPED",Otter Creek,533.3,Feet,NAVD88,50021C_FIS2,,,,,,
21134,50021C,50021C_3402,O,50021C_2412,30120.0,"LETTERED, MAPPED",South Branch Tweed River,932.1,Feet,NAVD88,50021C_FIS1,,,,,,
21135,50025C,50025C_537,AF,50025C_102,40220.0,"LETTERED, MAPPED",WILLIAMS RIVER,500.2,Feet,NAVD88,50025C_FIS1,,,,,,
21136,50025C,50025C_538,AJ,50025C_102,12483.0,"LETTERED, MAPPED",WHETSTONE BROOK,403.3,Feet,NAVD88,50025C_FIS1,,,,,,
21137,50025C,50025C_539,O,50025C_107,11790.0,"LETTERED, MAPPED",BALL MOUNTAIN BROOK,929.5,Feet,NAVD88,50025C_FIS1,,,,,,
21138,50025C,50025C_540,P,50025C_104,15278.0,"LETTERED, MAPPED",BEAVER BROOK,1629.5,Feet,NAVD88,50025C_FIS1,,,,,,
21139,50027C,50027C_4555,T,50027C_2719,66960.0,"LETTERED, MAPPED",CONNECTICUT RIVER,318.1,Feet,NAVD88,50027C_FIS1,,,,,,
21140,50027C,50027C_4223,AI,50027C_2716,20855.0,"LETTERED, MAPPED",LULLS BROOK,661.3,Feet,NAVD88,50027C_FIS1,,,,,,
21141,50027C,50027C_4224,B,50027C_2705,1000.0,"LETTERED, MAPPED",ANDOVER BRANCH,860.2,Feet,NAVD88,50027C_FIS1,,,,,,
21142,50027C,50027C_4225,Y,50027C_2702,11085.0,"LETTERED, MAPPED",GREAT BROOK,592.4,Feet,NAVD88,50027C_FIS1,,,,,,
21143,50027C,50027C_4226,F,50027C_2705,3538.0,"LETTERED, MAPPED",LOVERS LANE BROOK,609.5,Feet,NAVD88,50027C_FIS1,,,,,,
21144,50027C,50027C_4227,AG,50027C_2704,23020.0,"LETTERED, MAPPED",BLACK RIVER,398.9,Feet,NAVD88,50027C_FIS1,,,,,,
21145,50027C,50027C_4228,I,50027C_2704,15960.0,"LETTERED, MAPPED",BLOODY BROOK,598.9,Feet,NAVD88,50027C_FIS1,,,,,,
21146,50027C,50027C_4229,M,50027C_2707,7590.0,"LETTERED, MAPPED",KEDRON BROOK,713.4,Feet,NAVD88,50027C_FIS1,,,,,,
21147,50027C,50027C_4230,Y,50027C_2704,19995.0,"LETTERED, MAPPED",MILL BROOK,427.7,Feet,NAVD88,50027C_FIS1,,,,,,
21148,50021C,50021C_3491,E,50021C_2411,3690.0,"LETTERED, MAPPED",Mill Brook 1,464.6,Feet,NAVD88,50021C_FIS1,,,,,,
