OBJECTID,PLSSID,TWNSHPLAB,STEWARD,REVISEDDATE,STATEABBR,STWRDPLYID,STWRDPLYTP,STWRDLAB,SHAPE_Length,SHAPE_Area
16027,MO050650N0410W0,65N 41W,State of Missouri,,MO,,,,0.400730405375844,0.0098360475434394
16028,MO050270N0100E0,27N 10E,State of Missouri,,MO,,,,0.439845761100623,0.0120637954810874
16029,MO050660N0260W0,66N 26W,State of Missouri,,MO,,,,0.403269724078857,0.0099638050080357
16030,MO050530N0250W0,53N 25W,State of Missouri,,MO,,,,0.401316239075245,0.0098708242296069
16031,MO050270N0130E0,27N 13E,State of Missouri,,MO,,,,0.623633186670748,0.0108569264434509
16032,MO050310N0210W0,31N 21W,State of Missouri,,MO,,,,0.392418982829548,0.0095120641449181
16033,MO050580N0300W0,58N 30W,State of Missouri,,MO,,,,0.40210242797018,0.0098912206001265
16034,MO050530N0110W0,53N 11W,State of Missouri,,MO,,,,0.39811242796825,0.0097637362890908
16035,MO050550N0210W0,55N 21W,State of Missouri,,MO,,,,0.394113574805633,0.0095198676591906
16036,MO050660N0240W0,66N 24W,State of Missouri,,MO,,,,0.404002664738636,0.0100093575744342
16037,MO050590N0230W0,59N 23W,State of Missouri,,MO,,,,0.404601780440955,0.0100370309858731
16038,MO050400N0160W0,40N 16W,State of Missouri,,MO,,,,0.396957288099703,0.0097069205069822
16039,MO050610N0210W0,61N 21W,State of Missouri,,MO,,,,0.40164708276451,0.0099253535493167
16040,MO050630N0280W0,63N 28W,State of Missouri,,MO,,,,0.401545916904463,0.0099117417776307
16041,MO050360N0020E0,36N 2E,State of Missouri,,MO,,,,0.513970765883177,0.007953332188727
16042,MO050300N0320W0,30N 32W,State of Missouri,,MO,,,,0.393672767876143,0.0095844378447058
16043,MO050400N0260W0,40N 26W,State of Missouri,,MO,,,,0.394958424385269,0.0096217669868825
16044,MO050440N0060E0,44N 6E,State of Missouri,,MO,,,,0.694881773479654,0.0035654505743284
16045,MO050350N0130E0,35N 13E,State of Missouri,,MO,,,,0.313977342466881,0.0042585731337514
16046,MO050500N0040W0,50N 4W,State of Missouri,,MO,,,,0.404349717361971,0.0100987382458102
16047,MO050570N0180W0,57N 18W,State of Missouri,,MO,,,,0.401559025976333,0.0099343038163842
16048,MO050340N0190W0,34N 19W,State of Missouri,,MO,,,,0.435727107630054,0.0118534474703977
16049,MO050240N0310W0,24N 31W,State of Missouri,,MO,,,,0.372515625841383,0.0084986381976228
16050,MO050590N0210W0,59N 21W,State of Missouri,,MO,,,,0.40323239815393,0.0100190676899065
16051,MO050310N0220W0,31N 22W,State of Missouri,,MO,,,,0.393764067031049,0.0095749082585265
16052,MO050280N0120W0,28N 12W,State of Missouri,,MO,,,,0.392131894934871,0.0094855709714209
16053,MO050320N0150E0,32N 15E,State of Missouri,,MO,,,,0.0631091167316141,0.0001449795179437
16054,MO050650N0330W0,65N 33W,State of Missouri,,MO,,,,0.396564265742021,0.0096712520988684
16055,MO050220N0290W0,22N 29W,State of Missouri,,MO,,,,0.387262110543869,0.0092594248055962
16056,MO050350N0250W0,35N 25W,State of Missouri,,MO,,,,0.395240266696801,0.0096201622343758
16057,MO050220N0140W0,22N 14W,State of Missouri,,MO,,,,0.391628750352939,0.009510216268823
16058,MO050350N0050E0,35N 5E,State of Missouri,,MO,,,,0.41576310699469,0.0082661202113703
16059,MO050390N0210W0,39N 21W,State of Missouri,,MO,,,,0.442001983185053,0.0121966862875077
16060,MO050560N0170W0,56N 17W,State of Missouri,,MO,,,,0.399871325803328,0.0098344014150219
16061,MO050390N0010E0,39N 1E,State of Missouri,,MO,,,,0.404440475625531,0.0101206190086714
16062,MO050160N0100E0,16N 10E,State of Missouri,,MO,,,,0.33607483353703,0.0065146769310495
16063,MO050180N0130E0,18N 13E,State of Missouri,,MO,,,,0.52503615055588,0.004595235105442
16064,MO050280N0150E0,28N 15E,State of Missouri,,MO,,,,0.501039989156361,0.0043258664564308
16065,MO050420N0130W0,42N 13W,State of Missouri,,MO,,,,0.382602550400927,0.009044392039251
16066,MO050420N0180W0,42N 18W,State of Missouri,,MO,,,,0.37894636281353,0.0088057298842843
16067,MO050330N0090E0,33N 9E,State of Missouri,,MO,,,,0.516222032125728,0.0100881148271924
16068,MO050630N0120W0,63N 12W,State of Missouri,,MO,,,,0.402834476019196,0.0099498331544914
16069,MO050470N0280W0,47N 28W,State of Missouri,,MO,,,,0.39570722464902,0.0095784177830815
16070,MO050520N0320W0,52N 32W,State of Missouri,,MO,,,,0.396021562266898,0.0096576512854246
16071,MO050410N0110W0,41N 11W,State of Missouri,,MO,,,,0.395586283537712,0.0096661266824747
16072,MO050280N0090W0,28N 9W,State of Missouri,,MO,,,,0.391713802024808,0.0095138054217847
16073,MO050310N0100W0,31N 10W,State of Missouri,,MO,,,,0.398242573783694,0.0097493365344317
16074,MO050310N0110E0,31N 11E,State of Missouri,,MO,,,,0.604845335541134,0.0086518428892373
16075,MO050270N0290W0,27N 29W,State of Missouri,,MO,,,,0.392309714029769,0.0095097388716747
16076,MO050280N0080E0,28N 8E,State of Missouri,,MO,,,,0.398923757424534,0.0098913756047693
16077,MO050370N0250W0,37N 25W,State of Missouri,,MO,,,,0.393888272523727,0.0095676282937225
16078,MO050580N0210W0,58N 21W,State of Missouri,,MO,,,,0.405549316398632,0.0101061793617734
16079,MO050250N0060W0,25N 6W,State of Missouri,,MO,,,,0.389590650502797,0.0093599947187089
16080,MO050510N0160W0,51N 16W,State of Missouri,,MO,,,,0.433629858234876,0.009500087921158
16081,MO050540N0090W0,54N 9W,State of Missouri,,MO,,,,0.398568380303073,0.0097678124915552
16082,MO050480N0190W0,48N 19W,State of Missouri,,MO,,,,0.394544702876791,0.0097165296859803
16083,MO050620N0330W0,62N 33W,State of Missouri,,MO,,,,0.399076645018432,0.0098005032903143
16084,MO050040N0170E0,4N 17E,State of Missouri,,MO,,,,0.138402958711955,0.0006965175363028
16085,MO050670N0300W0,67N 30W,State of Missouri,,MO,,,,0.2557495572236,0.0015902347875939
16086,MO050470N0210W0,47N 21W,State of Missouri,,MO,,,,0.393341550712045,0.0095931187809406
16087,MO050450N0090W0,45N 9W,State of Missouri,,MO,,,,0.721002076266327,0.0101764984776189
16088,MO050670N0270W0,67N 27W,State of Missouri,,MO,,,,0.261392984102874,0.0018763712682019
16089,MO050470N0300W0,47N 30W,State of Missouri,,MO,,,,0.396398299992382,0.0096487117681806
16090,MO050540N0030W0,54N 3W,State of Missouri,,MO,,,,0.388829177147485,0.009329441160572
16091,MO050300N0310W0,30N 31W,State of Missouri,,MO,,,,0.395366462189759,0.0096499343792424
16092,MO050290N0110E0,29N 11E,State of Missouri,,MO,,,,0.466232951496931,0.0101470043528871
16093,MO050640N0150W0,64N 15W,State of Missouri,,MO,,,,0.401488065059852,0.0099057316307175
16094,MO050060N0150E0,6N 15E,State of Missouri,,MO,,,,0.0607036272121975,0.0001826181697064
16095,MO050270N0270W0,27N 27W,State of Missouri,,MO,,,,0.391708968962429,0.0094607842929166
16096,MO050260N0060W0,26N 6W,State of Missouri,,MO,,,,0.389828466796765,0.0093731754745815
16097,MO050440N0030E0,44N 3E,State of Missouri,,MO,,,,0.540273548497333,0.0088617190531068
16098,MO050220N0050W0,22N 5W,State of Missouri,,MO,,,,0.413758166102612,0.0105296824190616
16099,MO050590N0300W0,59N 30W,State of Missouri,,MO,,,,0.402648558535357,0.0099732176379777
16100,MO050630N0330W0,63N 33W,State of Missouri,,MO,,,,0.399681177672763,0.0098137345755641
16101,MO050570N0260W0,57N 26W,State of Missouri,,MO,,,,0.396802128428006,0.0096536684894213
16102,MO050420N0120W0,42N 12W,State of Missouri,,MO,,,,0.394252555072154,0.00934628936024
16103,MO050320N0050W0,32N 5W,State of Missouri,,MO,,,,0.39466217537102,0.0096161688871359
16104,MO050660N0190W0,66N 19W,State of Missouri,,MO,,,,0.401629643589623,0.0099154658371976
16105,MO050450N0260W0,45N 26W,State of Missouri,,MO,,,,0.402487928542094,0.0099708604212228
16106,MO050550N0230W0,55N 23W,State of Missouri,,MO,,,,0.39482708011375,0.0095563222394786
16107,MO050340N0090E0,34N 9E,State of Missouri,,MO,,,,0.402940716685176,0.0096112721569608
16108,MO050670N0280W0,67N 28W,State of Missouri,,MO,,,,0.259819122487228,0.0017060062118271
16109,MO050540N0360W0,54N 36W,State of Missouri,,MO,,,,0.397676180497277,0.009010067301133
16110,MO050600N0350W0,60N 35W,State of Missouri,,MO,,,,0.377321958957613,0.0084751131808712
16111,MO050540N0340W0,54N 34W,State of Missouri,,MO,,,,0.400456141324555,0.0098667129893002
16112,MO050320N0060W0,32N 6W,State of Missouri,,MO,,,,0.394405657771031,0.0095794510873317
16113,MO050250N0080E0,25N 8E,State of Missouri,,MO,,,,0.392297745339566,0.0094655693772844
16114,MO050640N0240W0,64N 24W,State of Missouri,,MO,,,,0.404739721129972,0.0100397283437233
16115,MO050390N0330W0,39N 33W,State of Missouri,,MO,,,,0.455616071119405,0.012941014055316
16116,MO050650N0130W0,65N 13W,State of Missouri,,MO,,,,0.39699732891402,0.0097227576577498
16117,MO050210N0340W0,21N 34W,State of Missouri,,MO,,,,0.314111525098945,0.0059992955233259
16118,MO050360N0180W0,36N 18W,State of Missouri,,MO,,,,0.393016134771924,0.0095553853595115
16119,MO050340N0050E0,34N 5E,State of Missouri,,MO,,,,0.406215274837404,0.0101710644745418
16120,MO050260N0290W0,26N 29W,State of Missouri,,MO,,,,0.392626496583917,0.009515852614703
16121,MO050200N0140E0,20N 14E,State of Missouri,,MO,,,,0.271193656182643,0.0051498081534393
16122,MO050470N0330W0,47N 33W,State of Missouri,,MO,,,,0.377217658256069,0.0088484810156347
16123,MO050320N0140E0,32N 14E,State of Missouri,,MO,,,,0.410861404553768,0.0079847609260928
16124,MO050450N0070W0,45N 7W,State of Missouri,,MO,,,,0.470651958754289,0.0100981767173666
16125,MO050640N0170W0,64N 17W,State of Missouri,,MO,,,,0.396989529006861,0.0097047662338222
16126,MO050260N0260W0,26N 26W,State of Missouri,,MO,,,,0.39141632007165,0.0094598288471708
16127,MO050560N0350W0,56N 35W,State of Missouri,,MO,,,,0.398227724606779,0.0097812768883459
16128,MO050570N0090W0,57N 9W,State of Missouri,,MO,,,,0.399187134436203,0.0097923557496902
16129,MO050400N0300W0,40N 30W,State of Missouri,,MO,,,,0.393824881065636,0.0095535058896079
16130,MO050260N0130W0,26N 13W,State of Missouri,,MO,,,,0.392831770998779,0.0095370448213186
16131,MO050250N0330W0,25N 33W,State of Missouri,,MO,,,,0.38960115004833,0.0093802693926929
16132,MO050500N0020E0,50N 2E,State of Missouri,,MO,,,,0.694004835084296,0.0066506736873016
16133,MO050610N0200W0,61N 20W,State of Missouri,,MO,,,,0.402187763381239,0.009925616357837
16134,MO050490N0270W0,49N 27W,State of Missouri,,MO,,,,0.393389840526799,0.0095497327211805
16135,MO050280N0080W0,28N 8W,State of Missouri,,MO,,,,0.391414367023114,0.0094967559453878
16136,MO050550N0340W0,55N 34W,State of Missouri,,MO,,,,0.402208197323742,0.0099694333807983
16137,MO050510N0260W0,51N 26W,State of Missouri,,MO,,,,0.620066297093348,0.0093863882138762
16138,MO050450N0010W0,45N 1W,State of Missouri,,MO,,,,0.573922956608071,0.0081374498151785
16139,MO050270N0170W0,27N 17W,State of Missouri,,MO,,,,0.392559916382187,0.0095095474286709
16140,MO050330N0110E0,33N 11E,State of Missouri,,MO,,,,0.581880552844421,0.0105889368760546
16141,MO050320N0140W0,32N 14W,State of Missouri,,MO,,,,0.390324749825208,0.009389553999437
16142,MO050440N0150W0,44N 15W,State of Missouri,,MO,,,,0.399164135210431,0.0098429644436025
16143,MO050490N0290W0,49N 29W,State of Missouri,,MO,,,,0.397559156733422,0.0097047923067399
16144,MO050260N0230W0,26N 23W,State of Missouri,,MO,,,,0.392756967616607,0.0095316262807559
16145,MO050300N0290W0,30N 29W,State of Missouri,,MO,,,,0.39477880171369,0.0096122449849232
16146,MO050550N0290W0,55N 29W,State of Missouri,,MO,,,,0.397024913013323,0.0097067035562901
16147,MO050280N0170E0,28N 17E,State of Missouri,,MO,,,,0.179971296463224,0.0012764522433474
16148,MO050290N0140W0,29N 14W,State of Missouri,,MO,,,,0.432785293158776,0.0117022602710407
16149,MO050600N0170W0,60N 17W,State of Missouri,,MO,,,,0.377584158177383,0.0085350908027305
16150,MO050460N0060E0,46N 6E,State of Missouri,,MO,,,,0.946145411149529,0.0027163339636659
16151,MO050590N0130W0,59N 13W,State of Missouri,,MO,,,,0.399843164622284,0.0098406624551125
16152,MO050300N0140W0,30N 14W,State of Missouri,,MO,,,,0.393557323458769,0.0095458142732033
16153,MO050540N0220W0,54N 22W,State of Missouri,,MO,,,,0.395168629253187,0.0096007613002553
16154,MO050360N0330W0,36N 33W,State of Missouri,,MO,,,,0.389790027581512,0.0093836705434496
16155,MO050310N0240W0,31N 24W,State of Missouri,,MO,,,,0.394073892415919,0.0095719907995544
16156,MO050340N0140E0,34N 14E,State of Missouri,,MO,,,,0.308838119657581,0.0012628465747166
16157,MO050300N0020E0,30N 2E,State of Missouri,,MO,,,,0.397975284986104,0.0097401046308315
16158,MO050500N0200W0,50N 20W,State of Missouri,,MO,,,,0.404363165212998,0.0100306486672049
16159,MO050410N0310W0,41N 31W,State of Missouri,,MO,,,,0.396566549216103,0.009671895145227
16160,MO050360N0290W0,36N 29W,State of Missouri,,MO,,,,0.396425282526037,0.0096679892399272
16161,MO050550N0140W0,55N 14W,State of Missouri,,MO,,,,0.414707870771163,0.0106799222974872
16162,MO050430N0070W0,43N 7W,State of Missouri,,MO,,,,0.403240229637374,0.010065530780666
16163,MO050520N0110W0,52N 11W,State of Missouri,,MO,,,,0.399008247519013,0.00976489974902
16164,MO050260N0170E0,26N 17E,State of Missouri,,MO,,,,0.389245843780777,0.0093623707063322
16165,MO050640N0330W0,64N 33W,State of Missouri,,MO,,,,0.400037396425992,0.0098326870091386
16166,MO050390N0320W0,39N 32W,State of Missouri,,MO,,,,0.436337754318396,0.0118977927375476
16167,MO050080S0230E0,8S 23E,State of Missouri,,MO,,,,0.0636064234214583,0.0001869732806886
16168,MO050160N0060E0,16N 6E,State of Missouri,,MO,,,,0.0756506123606337,0.0002956666434063
16169,MO050520N0020W0,52N 2W,State of Missouri,,MO,,,,0.44918884294822,0.0077524790255275
16170,MO050270N0330W0,27N 33W,State of Missouri,,MO,,,,0.387904933201125,0.0093083223644836
16171,MO050610N0330W0,61N 33W,State of Missouri,,MO,,,,0.400048867205815,0.0098457540354331
16172,MO050180N0100E0,18N 10E,State of Missouri,,MO,,,,0.412083777829702,0.0105725137566046
16173,MO050410N0190W0,41N 19W,State of Missouri,,MO,,,,0.395834757371233,0.0096781009270592
16174,MO050330N0050W0,33N 5W,State of Missouri,,MO,,,,0.395582398037905,0.0096304416242762
16175,MO050430N0210W0,43N 21W,State of Missouri,,MO,,,,0.397446550374668,0.009733032183905
16176,MO050430N0090W0,43N 9W,State of Missouri,,MO,,,,0.381191361935903,0.0090107394766205
16177,MO050400N0050E0,40N 5E,State of Missouri,,MO,,,,0.770785841920961,0.0068950999559761
16178,MO050650N0350W0,65N 35W,State of Missouri,,MO,,,,0.400948078686645,0.0098490944439634
16179,MO050450N0330W0,45N 33W,State of Missouri,,MO,,,,0.361145046125478,0.0081287835427101
16180,MO050280N0100E0,28N 10E,State of Missouri,,MO,,,,0.394124080493692,0.0095866665927555
16181,MO050210N0330W0,21N 33W,State of Missouri,,MO,,,,0.392244960209058,0.0095482040321435
16182,MO050480N0120W0,48N 12W,State of Missouri,,MO,,,,0.462184016092288,0.0098547180490213
16183,MO050470N0290W0,47N 29W,State of Missouri,,MO,,,,0.396008182410592,0.0096147114606779
16184,MO050510N0050W0,51N 5W,State of Missouri,,MO,,,,0.393942972316972,0.0095807312554196
16185,MO050470N0170W0,47N 17W,State of Missouri,,MO,,,,0.431893922857576,0.0098204115922456
16186,MO050670N0160W0,67N 16W,State of Missouri,,MO,,,,0.284757728770596,0.0033621167044293
16187,MO050530N0120W0,53N 12W,State of Missouri,,MO,,,,0.406506392588899,0.0100963885335688
16188,MO050290N0210W0,29N 21W,State of Missouri,,MO,,,,0.424881568243832,0.0112681865058845
16189,MO050300N0110W0,30N 11W,State of Missouri,,MO,,,,0.394764107917521,0.0096147959496312
16190,MO050300N0160W0,30N 16W,State of Missouri,,MO,,,,0.395395861038696,0.0096318186962231
16191,MO050590S0370W0,59S 37W,State of Missouri,,MO,,,,0.046394498885772,9.28008776217872e-05
16192,MO050420N0270W0,42N 27W,State of Missouri,,MO,,,,0.374559800997834,0.0085218018705861
16193,MO050160N0110E0,16N 11E,State of Missouri,,MO,,,,0.335241971834851,0.0064285589555773
16194,MO050290N0260W0,29N 26W,State of Missouri,,MO,,,,0.438045889905773,0.011983614643565
16195,MO050530N0200W0,53N 20W,State of Missouri,,MO,,,,0.742614406763597,0.0095972681731402
16196,MO050400N0060E0,40N 6E,State of Missouri,,MO,,,,0.430886482613261,0.0042608489847721
16197,MO050400N0320W0,40N 32W,State of Missouri,,MO,,,,0.393384833246919,0.0095466099725634
16198,MO050670N0070W0,67N 7W,State of Missouri,,MO,,,,0.127836959026861,0.0009271345066627
16199,MO050370N0270W0,37N 27W,State of Missouri,,MO,,,,0.393093701729735,0.0095361643017602
16200,MO050250N0290W0,25N 29W,State of Missouri,,MO,,,,0.392291343935043,0.0094893240483736
16201,MO050420N0240W0,42N 24W,State of Missouri,,MO,,,,0.381838375256755,0.008881049009032
16202,MO050310N0140E0,31N 14E,State of Missouri,,MO,,,,0.62208901484593,0.005722951564748
16203,MO050440N0040W0,44N 4W,State of Missouri,,MO,,,,0.403135683724757,0.0100046444739393
16204,MO050540N0370W0,54N 37W,State of Missouri,,MO,,,,0.296686208434196,0.0040272192245823
16205,MO050510N0170W0,51N 17W,State of Missouri,,MO,,,,0.721261436436818,0.0049343219003968
16206,MO050460N0270W0,46N 27W,State of Missouri,,MO,,,,0.40468885780616,0.0100637435483249
16207,MO050580N0140W0,58N 14W,State of Missouri,,MO,,,,0.399457600486742,0.0098121281433574
16208,MO050340N0070W0,34N 7W,State of Missouri,,MO,,,,0.427235326811015,0.0113618580031157
16209,MO050240N0180E0,24N 18E,State of Missouri,,MO,,,,0.0893756945366687,0.0002824642353365
16210,MO050660N0120W0,66N 12W,State of Missouri,,MO,,,,0.403865705074829,0.0099995663287246
16211,MO050290N0040W0,29N 4W,State of Missouri,,MO,,,,0.439366093600207,0.0120649925440595
16212,MO050260N0080W0,26N 8W,State of Missouri,,MO,,,,0.391040976673208,0.0094424737045957
16213,MO050550N0020W0,55N 2W,State of Missouri,,MO,,,,0.477920795872007,0.0059856427070898
16214,MO050620N0230W0,62N 23W,State of Missouri,,MO,,,,0.40303991719297,0.0099670179620981
16215,MO050280N0010W0,28N 1W,State of Missouri,,MO,,,,0.401227261438366,0.0098152120765489
16216,MO050270N0080W0,27N 8W,State of Missouri,,MO,,,,0.391848203022245,0.0094436211984047
16217,MO050450N0120W0,45N 12W,State of Missouri,2014/08/28 00:00:00+00,MO,,,,0.34667575282571,0.0011336072414462
16218,MO050590N0330W0,59N 33W,State of Missouri,,MO,,,,0.390583803990353,0.0094541646406978
16219,MO050440N0030W0,44N 3W,State of Missouri,,MO,,,,0.404006171352006,0.0101085494465695
16220,MO050580N0090W0,58N 9W,State of Missouri,,MO,,,,0.399166557687245,0.0097814544883637
16221,MO050440N0260W0,44N 26W,State of Missouri,,MO,,,,0.415496226170771,0.0107354162438287
16222,MO050420N0210W0,42N 21W,State of Missouri,,MO,,,,0.377296414997327,0.0087229929641169
16223,MO050210N0140W0,21N 14W,State of Missouri,,MO,,,,0.289766198437519,0.0039002172984721
16224,MO050610N0110W0,61N 11W,State of Missouri,,MO,,,,0.40447166175435,0.010002855238121
16225,MO050210N0310W0,21N 31W,State of Missouri,,MO,,,,0.379020025717939,0.0088008966951756
16226,MO050410N0120W0,41N 12W,State of Missouri,,MO,,,,0.392454499235279,0.0093813913569142
16227,MO050330N0080W0,33N 8W,State of Missouri,,MO,,,,0.389775681557451,0.0093866815813859
16228,MO050600N0180W0,60N 18W,State of Missouri,,MO,,,,0.370637555646746,0.0081895433819043
16229,MO050650N0100W0,65N 10W,State of Missouri,,MO,,,,0.400356478277945,0.0098850171908995
16230,MO050480N0050W0,48N 5W,State of Missouri,,MO,,,,0.400990076734233,0.0099143822989132
16231,MO050400N0190W0,40N 19W,State of Missouri,,MO,,,,0.395912100332222,0.0096398887109238
16232,MO050550N0090W0,55N 9W,State of Missouri,,MO,,,,0.424990828041297,0.0112497155966121
16233,MO050260N0140W0,26N 14W,State of Missouri,,MO,,,,0.390551975601121,0.0094007658368675
16234,MO050530N0160W0,53N 16W,State of Missouri,,MO,,,,0.399912568557698,0.0098533573106536
16235,MO050440N0140W0,44N 14W,State of Missouri,,MO,,,,0.397733458242528,0.0097519287009146
16236,MO050430N0010E0,43N 1E,State of Missouri,,MO,,,,0.446754947319151,0.0100898659999488
16237,MO050660N0380W0,66N 38W,State of Missouri,,MO,,,,0.402793327220696,0.0099710989419042
16238,MO050410N0150W0,41N 15W,State of Missouri,,MO,,,,0.402076118935486,0.0099799991673234
16239,MO050610N0100W0,61N 10W,State of Missouri,,MO,,,,0.390932119178682,0.0094185538691643
16240,MO050270N0140W0,27N 14W,State of Missouri,,MO,,,,0.390678267068047,0.0094353860983069
