id,bite_date,SpeciesIDDesc,BreedIDDesc,breed,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc,FollowupYNDesc,ObjectId
687575,2019/11/24 00:00:00,DOG,,,,WHITE,0,,40241,,BODY,,,,,,NO,2606
684386,2019/09/27 00:00:00,DOG,POODLE,,MALE,BLACK,0,,40229,,BODY,,,,,,NO,2607
687304,2019/11/14 00:00:00,DOG,PIT BULL,,FEMALE,GRY WHT,0,,40206,,BODY,,,,,,YES,2608
685450,2019/10/07 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK BRN,1,2019/10/28 00:00:00,40228,,BODY,,,,2019/10/17 00:00:00,,NO,2609
684765,2019/09/30 00:00:00,DOG,FOX TERRIER,,MALE,WHT BLK,0,,40258,,BODY,,,2019/10/04 00:00:00,,NEGATIVE,YES,2610
685804,2019/10/17 00:00:00,DOG,,,MALE,WHIT BLK,0,,40228,,BODY,,,,,,YES,2611
686268,2019/10/24 00:00:00,CAT,,,,ORANGE,0,,40207,,BODY,,,,,,NO,2612
687575,2019/11/24 00:00:00,DOG,,,,WHITE,0,,40241,,BODY,,,,,,YES,2613
684386,2019/09/27 00:00:00,DOG,POODLE,,MALE,BLACK,0,,40229,,BODY,,,,,,YES,2614
687305,2019/11/09 00:00:00,DOG,CANE CORSO,,MALE,BLK WHT,0,,40215,,BODY,,,,2019/11/19 00:00:00,,NO,2615
685450,2019/10/07 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK BRN,1,2019/10/28 00:00:00,40228,,BODY,,,,2019/10/17 00:00:00,,YES,2616
684769,2019/09/30 00:00:00,DOG,PIT BULL,,MALE,WHT BRN,3,2017/10/23 00:00:00,40218,,BODY,,,,2019/10/10 00:00:00,,NO,2617
685909,2019/10/21 00:00:00,CAT,,,,,0,,40212,,UNKNOWN,,,,,,NO,2618
686268,2019/10/24 00:00:00,CAT,,,,ORANGE,0,,40207,,BODY,,,,,,YES,2619
687576,2019/11/24 00:00:00,CAT,,,,,0,,40223,,BODY,,,,,,NO,2620
684388,2019/09/28 00:00:00,DOG,GERM SHEPHERD,,MALE,BRN BLK,3,2019/04/22 00:00:00,40219,,BODY,,,,2019/10/08 00:00:00,,NO,2621
687305,2019/11/09 00:00:00,DOG,CANE CORSO,,MALE,BLK WHT,0,,40215,,BODY,,,,2019/11/19 00:00:00,,YES,2622
685512,2019/10/14 00:00:00,DOG,,,,BLACK,0,,40245,,BODY,,,,,,NO,2623
684769,2019/09/30 00:00:00,DOG,PIT BULL,,MALE,WHT BRN,3,2017/10/23 00:00:00,40218,,BODY,,,,2019/10/10 00:00:00,,YES,2624
685909,2019/10/21 00:00:00,CAT,,,,,0,,40212,,UNKNOWN,,,,,,YES,2625
686303,2019/10/12 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLACK,1,2019/10/12 00:00:00,40258,,BODY,,,,2019/10/28 00:00:00,,NO,2626
687576,2019/11/24 00:00:00,CAT,,,,,0,,40223,,BODY,,,,,,YES,2627
684388,2019/09/28 00:00:00,DOG,GERM SHEPHERD,,MALE,BRN BLK,3,2019/04/22 00:00:00,40219,,BODY,,,,2019/10/08 00:00:00,,YES,2628
687306,2019/11/10 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,0,,40216,,BODY,,,,,,NO,2629
685512,2019/10/14 00:00:00,DOG,,,,BLACK,0,,40245,,BODY,,,,,,YES,2630
684790,2019/10/02 00:00:00,DOG,,TERRIER MIX,FEMALE,WHT BRN,3,2019/07/15 00:00:00,40245,,UNKNOWN,,,,2019/10/16 00:00:00,,NO,2631
684790,2019/10/02 00:00:00,DOG,,TERRIER MIX,FEMALE,WHT BRN,3,2019/07/15 00:00:00,40245,,UNKNOWN,,,,2019/10/16 00:00:00,,YES,2632
687649,2019/11/22 00:00:00,DOG,BOXER,,MALE,BROWN,0,,40071,,BODY,,,,,,NO,2633
686303,2019/10/12 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLACK,1,2019/10/12 00:00:00,40258,,BODY,,,,2019/10/28 00:00:00,,YES,2634
684390,2019/09/28 00:00:00,DOG,GERM SHEPHERD,,MALE,BLK TAN,0,,40216,,BODY,,,,,,NO,2635
687649,2019/11/22 00:00:00,DOG,BOXER,,MALE,BROWN,0,,40071,,BODY,,,,,,YES,2636
685910,2019/10/21 00:00:00,DOG,BOSTON TERRIER,,MALE,BLK WHT,1,2019/04/21 00:00:00,40245,,UNKNOWN,,,,2019/10/31 00:00:00,,NO,2637
684791,2019/10/01 00:00:00,CAT,,,FEMALE,BLACK,0,,40211,,BODY,,,,,,NO,2638
687306,2019/11/10 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,0,,40216,,BODY,,,,,,YES,2639
685513,2019/10/14 00:00:00,DOG,,,,GRAY,0,,40215,,BODY,,,,,,NO,2640
684791,2019/10/01 00:00:00,CAT,,,FEMALE,BLACK,0,,40211,,BODY,,,,,,YES,2641
684390,2019/09/28 00:00:00,DOG,GERM SHEPHERD,,MALE,BLK TAN,0,,40216,,BODY,,,,,,YES,2642
687650,2019/11/21 00:00:00,DOG,,,MALE,BROWN,0,,40213,,UNKNOWN,,,,2019/12/04 00:00:00,,NO,2643
687307,2019/11/02 00:00:00,CAT,,,,,0,,40212,,BODY,,,,,,NO,2644
685910,2019/10/21 00:00:00,DOG,BOSTON TERRIER,,MALE,BLK WHT,1,2019/04/21 00:00:00,40245,,UNKNOWN,,,,2019/10/31 00:00:00,,YES,2645
686375,2019/10/28 00:00:00,DOG,LABRADOR RETRIV,,,BLACK,0,,40208,,BODY,,,,,,NO,2646
685513,2019/10/14 00:00:00,DOG,,,,GRAY,0,,40215,,BODY,,,,,,YES,2647
684792,2019/10/02 00:00:00,DOG,AAUST. TERR.,,MALE,BROWN,3,2018/10/01 00:00:00,40299,,BODY,,,,2019/10/14 00:00:00,,NO,2648
684393,2019/09/27 00:00:00,DOG,,,MALE,BROWN,3,2019/06/01 00:00:00,40272,,BODY,,,,2019/10/07 00:00:00,,NO,2649
687650,2019/11/21 00:00:00,DOG,,,MALE,BROWN,0,,40213,,UNKNOWN,,,,2019/12/04 00:00:00,,YES,2650
687307,2019/11/02 00:00:00,CAT,,,,,0,,40212,,BODY,,,,,,YES,2651
685912,2019/10/17 00:00:00,CAT,,,,,0,,40219,,UNKNOWN,,,,,,NO,2652
686375,2019/10/28 00:00:00,DOG,LABRADOR RETRIV,,,BLACK,0,,40208,,BODY,,,,,,YES,2653
685514,2019/10/13 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLONDE,1,2019/06/15 00:00:00,40258,,BODY,,,,2019/10/23 00:00:00,,NO,2654
684792,2019/10/02 00:00:00,DOG,AAUST. TERR.,,MALE,BROWN,3,2018/10/01 00:00:00,40299,,BODY,,,,2019/10/14 00:00:00,,YES,2655
684393,2019/09/27 00:00:00,DOG,,,MALE,BROWN,3,2019/06/01 00:00:00,40272,,BODY,,,,2019/10/07 00:00:00,,YES,2656
687651,2019/11/22 00:00:00,DOG,PIT BULL,,,WHT BRN,0,,0,,HEAD,,,,,,NO,2657
687308,2019/11/15 00:00:00,DOG,GERM SHEPHERD,,,,0,,40299,,,,,,,,NO,2658
685912,2019/10/17 00:00:00,CAT,,,,,0,,40219,,UNKNOWN,,,,,,YES,2659
686376,2019/10/27 00:00:00,DOG,SHIH TZU,,MALE,GOLD,3,2017/08/22 00:00:00,40272,,BODY,,,,2019/11/11 00:00:00,,NO,2660
685514,2019/10/13 00:00:00,DOG,LABRADOR RETRIV,,MALE,BLONDE,1,2019/06/15 00:00:00,40258,,BODY,,,,2019/10/23 00:00:00,,YES,2661
684793,2019/09/29 00:00:00,DOG,,,FEMALE,BLACK,0,,40216,,BODY,,,,,,NO,2662
684394,2019/09/29 00:00:00,DOG,,,,BROWN,0,,40205,,BODY,,,,,,NO,2663
687651,2019/11/22 00:00:00,DOG,PIT BULL,,,WHT BRN,0,,0,,HEAD,,,,,,YES,2664
687308,2019/11/15 00:00:00,DOG,GERM SHEPHERD,,,,0,,40299,,,,,,,,YES,2665
685913,2019/10/21 00:00:00,DOG,GOLD RETRIEVER,,,,0,,40272,YES,BODY,,,,,,NO,2666
686376,2019/10/27 00:00:00,DOG,SHIH TZU,,MALE,GOLD,3,2017/08/22 00:00:00,40272,,BODY,,,,2019/11/11 00:00:00,,YES,2667
685515,2019/10/14 00:00:00,DOG,,MOUNTAIN CUR,MALE,BRINDLE,1,2019/07/26 00:00:00,40245,,HEAD,,,,2019/10/24 00:00:00,,NO,2668
684793,2019/09/29 00:00:00,DOG,,,FEMALE,BLACK,0,,40216,,BODY,,,,,,YES,2669
684394,2019/09/29 00:00:00,DOG,,,,BROWN,0,,40205,,BODY,,,,,,YES,2670
687755,2019/11/26 00:00:00,DOG,BASSET HOUND,,MALE,BLK WHT,1,2020/01/09 00:00:00,40065,,BODY,,,,2019/12/10 00:00:00,,NO,2671
687309,2019/11/16 00:00:00,DOG,AAUST. TERR.,,,TRI,0,,40258,,HEAD,,,,,,NO,2672
685913,2019/10/21 00:00:00,DOG,GOLD RETRIEVER,,,,0,,40272,YES,BODY,,,,,,YES,2673
686377,2019/10/27 00:00:00,CAT,,DSH,MALE,GRY WHT,1,2019/05/21 00:00:00,40291,,BODY,,,,2019/11/06 00:00:00,,NO,2674
685515,2019/10/14 00:00:00,DOG,,MOUNTAIN CUR,MALE,BRINDLE,1,2019/07/26 00:00:00,40245,,HEAD,,,,2019/10/24 00:00:00,,YES,2675
685516,2019/10/14 00:00:00,DOG,,,,BROWN,0,,40291,,BODY,,,,,,NO,2676
685516,2019/10/14 00:00:00,DOG,,,,BROWN,0,,40291,,BODY,,,,,,YES,2677
685520,2019/10/04 00:00:00,DOG,BULL DOG,,MALE,BLACK,0,2019/04/17 00:00:00,40219,,BODY,,,,2019/10/15 00:00:00,,NO,2678
685520,2019/10/04 00:00:00,DOG,BULL DOG,,MALE,BLACK,0,2019/04/17 00:00:00,40219,,BODY,,,,2019/10/15 00:00:00,,YES,2679
685521,2019/09/30 00:00:00,DOG,CHICHAUHUA,MIX,MALE,BLK,0,,40216,,BODY,,,,2019/10/15 00:00:00,,NO,2680
685521,2019/09/30 00:00:00,DOG,CHICHAUHUA,MIX,MALE,BLK,0,,40216,,BODY,,,,2019/10/15 00:00:00,,YES,2681
685522,2019/10/03 00:00:00,DOG,CHICHAUHUA,,MALE,BLACK,0,,40211,,BODY,,,,2019/10/15 00:00:00,,NO,2682
685522,2019/10/03 00:00:00,DOG,CHICHAUHUA,,MALE,BLACK,0,,40211,,BODY,,,,2019/10/15 00:00:00,,YES,2683
685525,,DOG,,,,,0,,0,,,,,2019/10/07 00:00:00,,NEGATIVE,NO,2684
685525,,DOG,,,,,0,,0,,,,,2019/10/07 00:00:00,,NEGATIVE,YES,2685
685579,2019/10/14 00:00:00,DOG,DACHSHUND,,MALE,WHT TAN,1,2019/10/26 00:00:00,40214,,BODY,,,,2019/10/24 00:00:00,,NO,2686
685579,2019/10/14 00:00:00,DOG,DACHSHUND,,MALE,WHT TAN,1,2019/10/26 00:00:00,40214,,BODY,,,,2019/10/24 00:00:00,,YES,2687
685581,2019/10/15 00:00:00,DOG,,,,BROWN,0,,40218,,BODY,,,,,,NO,2688
685581,2019/10/15 00:00:00,DOG,,,,BROWN,0,,40218,,BODY,,,,,,YES,2689
685582,2019/10/15 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,0,,40215,,HEAD,,,,2019/10/25 00:00:00,,NO,2690
685582,2019/10/15 00:00:00,DOG,PIT BULL,,MALE,BRINDLE,0,,40215,,HEAD,,,,2019/10/25 00:00:00,,YES,2691
687755,2019/11/26 00:00:00,DOG,BASSET HOUND,,MALE,BLK WHT,1,2020/01/09 00:00:00,40065,,BODY,,,,2019/12/10 00:00:00,,YES,2692
684395,2019/09/28 00:00:00,CAT,,,FEMALE,BLACK,1,2019/07/25 00:00:00,40204,,UNKNOWN,,,,2019/10/08 00:00:00,,NO,2693
687309,2019/11/16 00:00:00,DOG,AAUST. TERR.,,,TRI,0,,40258,,HEAD,,,,,,YES,2694
684796,2019/10/02 00:00:00,DOG,COON HOUND,,FEMALE,BROWN,3,2018/12/19 00:00:00,40299,,BODY,,,,2019/10/14 00:00:00,,NO,2695
685914,2019/10/19 00:00:00,DOG,PIT BULL,,,BLK WHT,0,,40202,,BODY,,,,,,NO,2696
686377,2019/10/27 00:00:00,CAT,,DSH,MALE,GRY WHT,1,2019/05/21 00:00:00,40291,,BODY,,,,2019/11/06 00:00:00,,YES,2697
687761,2019/11/26 00:00:00,CAT,,MAINE COON,FEMALE,BLACK,0,,40241,,BODY,,,,,,NO,2698
684395,2019/09/28 00:00:00,CAT,,,FEMALE,BLACK,1,2019/07/25 00:00:00,40204,,UNKNOWN,,,,2019/10/08 00:00:00,,YES,2699
687311,2019/11/17 00:00:00,DOG,GERM SHEPHERD,,,BLK WHT,0,,40220,,BODY,,,,,,NO,2700
684796,2019/10/02 00:00:00,DOG,COON HOUND,,FEMALE,BROWN,3,2018/12/19 00:00:00,40299,,BODY,,,,2019/10/14 00:00:00,,YES,2701
685914,2019/10/19 00:00:00,DOG,PIT BULL,,,BLK WHT,0,,40202,,BODY,,,,,,YES,2702
686378,2019/10/26 00:00:00,DOG,PIT BULL,,MALE,BLK WHT,0,,40208,,BODY,,,,2019/11/08 00:00:00,,NO,2703
687761,2019/11/26 00:00:00,CAT,,MAINE COON,FEMALE,BLACK,0,,40241,,BODY,,,,,,YES,2704
684462,2019/09/30 00:00:00,DOG,PIT BULL,MIX,MALE,BLACK,3,2019/07/08 00:00:00,43214,,HEAD,,,,2019/10/10 00:00:00,,NO,2705
687311,2019/11/17 00:00:00,DOG,GERM SHEPHERD,,,BLK WHT,0,,40220,,BODY,,,,,,YES,2706
684798,,CAT,,,,,0,,40299,,,,,2019/09/25 00:00:00,,NEGATIVE,NO,2707
686031,2019/10/14 00:00:00,DOG,GERM SHEPHERD,BULL DOG MIX,FEMALE,BLONDE,1,2019/09/27 00:00:00,40206,,BODY,,,,2019/10/24 00:00:00,,NO,2708
686378,2019/10/26 00:00:00,DOG,PIT BULL,,MALE,BLK WHT,0,,40208,,BODY,,,,2019/11/08 00:00:00,,YES,2709
687762,2019/11/21 00:00:00,DOG,BEAGLE,MIX,MALE,BLACK,0,,40272,,HEAD,,,,,,NO,2710
684462,2019/09/30 00:00:00,DOG,PIT BULL,MIX,MALE,BLACK,3,2019/07/08 00:00:00,43214,,HEAD,,,,2019/10/10 00:00:00,,YES,2711
687350,2019/11/16 00:00:00,DOG,PIT BULL,,MALE,WHT BRN,0,2019/04/12 00:00:00,40258,,BODY,,,,,,NO,2712
684798,,CAT,,,,,0,,40299,,,,,2019/09/25 00:00:00,,NEGATIVE,YES,2713
686379,2019/10/22 00:00:00,DOG,,JACK RUS,MALE,BRN WHT,0,,40229,,BODY,,,,,,NO,2714
686031,2019/10/14 00:00:00,DOG,GERM SHEPHERD,BULL DOG MIX,FEMALE,BLONDE,1,2019/09/27 00:00:00,40206,,BODY,,,,2019/10/24 00:00:00,,YES,2715
686379,2019/10/22 00:00:00,DOG,,JACK RUS,MALE,BRN WHT,0,,40229,,BODY,,,,,,YES,2716
687762,2019/11/21 00:00:00,DOG,BEAGLE,MIX,MALE,BLACK,0,,40272,,HEAD,,,,,,YES,2717
684466,2019/09/28 00:00:00,CAT,,,MALE,GREY WHT,3,2019/01/15 00:00:00,40071,,BODY,,,,2019/10/08 00:00:00,,NO,2718
687350,2019/11/16 00:00:00,DOG,PIT BULL,,MALE,WHT BRN,0,2019/04/12 00:00:00,40258,,BODY,,,,,,YES,2719
684799,2019/09/30 00:00:00,OTHER,,SQUIRREL,,,0,,40014,,BODY,,,2019/09/30 00:00:00,,NEGATIVE,NO,2720
684466,2019/09/28 00:00:00,CAT,,,MALE,GREY WHT,3,2019/01/15 00:00:00,40071,,BODY,,,,2019/10/08 00:00:00,,YES,2721
687352,2019/11/15 00:00:00,DOG,GERM SHEPHERD,,MALE,BLK TAN,1,2019/12/07 00:00:00,40299,,BODY,,,,2019/12/03 00:00:00,,NO,2722
686032,2019/10/21 00:00:00,DOG,ROTTWEILER,,MALE,BLK TAN,0,,40213,,BODY,,,,,,NO,2723
687763,2019/11/26 00:00:00,DOG,,TERRIER,,RED BRN,0,,40245,,HEAD,,,,,,NO,2724
686380,2019/10/21 00:00:00,BAT,,,,,0,,40212,,,,,2019/10/21 00:00:00,,NEGATIVE,NO,2725
684799,2019/09/30 00:00:00,OTHER,,SQUIRREL,,,0,,40014,,BODY,,,2019/09/30 00:00:00,,NEGATIVE,YES,2726
684467,2019/09/30 00:00:00,DOG,BERNESEN MT.,,MALE,TRI,3,2019/03/04 00:00:00,40206,,BODY,,,,2019/10/11 00:00:00,,NO,2727
687352,2019/11/15 00:00:00,DOG,GERM SHEPHERD,,MALE,BLK TAN,1,2019/12/07 00:00:00,40299,,BODY,,,,2019/12/03 00:00:00,,YES,2728
686032,2019/10/21 00:00:00,DOG,ROTTWEILER,,MALE,BLK TAN,0,,40213,,BODY,,,,,,YES,2729
687763,2019/11/26 00:00:00,DOG,,TERRIER,,RED BRN,0,,40245,,HEAD,,,,,,YES,2730
686380,2019/10/21 00:00:00,BAT,,,,,0,,40212,,,,,2019/10/21 00:00:00,,NEGATIVE,YES,2731
684885,2019/10/03 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,1,2019/07/06 00:00:00,40065,,HEAD,,,,2019/10/14 00:00:00,,NO,2732
684467,2019/09/30 00:00:00,DOG,BERNESEN MT.,,MALE,TRI,3,2019/03/04 00:00:00,40206,,BODY,,,,2019/10/11 00:00:00,,YES,2733
687356,2019/11/16 00:00:00,DOG,ROTTWEILER,,MALE,BLK BRN,0,2019/04/04 00:00:00,40272,,HEAD,,,,,,NO,2734
686033,2019/10/21 00:00:00,DOG,PIT BULL,,MALE,BLUE WHT,0,2019/07/10 00:00:00,40206,,BODY,,,,,,NO,2735
687766,2019/11/24 00:00:00,DOG,,LAB MIX,MALE,BLK WHT,1,2019/10/11 00:00:00,40207,,BODY,,,,2019/12/05 00:00:00,,NO,2736
686485,2019/10/30 00:00:00,DOG,PIT BULL,,FEMALE,RED,0,,40212,,BODY,,,,,,NO,2737
684885,2019/10/03 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,1,2019/07/06 00:00:00,40065,,HEAD,,,,2019/10/14 00:00:00,,YES,2738
684468,2019/09/30 00:00:00,DOG,BEAGLE,MIX,,BRN WHT BL,0,,40291,,HEAD,,,,,,NO,2739
687356,2019/11/16 00:00:00,DOG,ROTTWEILER,,MALE,BLK BRN,0,2019/04/04 00:00:00,40272,,HEAD,,,,,,YES,2740
686033,2019/10/21 00:00:00,DOG,PIT BULL,,MALE,BLUE WHT,0,2019/07/10 00:00:00,40206,,BODY,,,,,,YES,2741
687766,2019/11/24 00:00:00,DOG,,LAB MIX,MALE,BLK WHT,1,2019/10/11 00:00:00,40207,,BODY,,,,2019/12/05 00:00:00,,YES,2742
686485,2019/10/30 00:00:00,DOG,PIT BULL,,FEMALE,RED,0,,40212,,BODY,,,,,,YES,2743
684972,2019/10/04 00:00:00,DOG,,,,BROWN,0,,40291,,BODY,,,,,,NO,2744
684468,2019/09/30 00:00:00,DOG,BEAGLE,MIX,,BRN WHT BL,0,,40291,,HEAD,,,,,,YES,2745
687422,2019/11/19 00:00:00,DOG,PIT BULL,,,BLUE WHT,0,,40245,,BODY,,,,2019/12/12 00:00:00,,NO,2746
686035,2019/10/18 00:00:00,DOG,PIT BULL,,MALE,BLK WHT,0,,40218,,BODY,,,,,,NO,2747
687767,2019/11/26 00:00:00,DOG,BEAGLE,MIX,MALE,BRINDLE,3,2019/11/20 00:00:00,40204,,BODY,,,,2019/12/06 00:00:00,,NO,2748
686486,2019/10/26 00:00:00,DOG,,,FEMALE,BROWN,0,,40059,,BODY,,,,,,NO,2749
684972,2019/10/04 00:00:00,DOG,,,,BROWN,0,,40291,,BODY,,,,,,YES,2750
684470,2019/09/27 00:00:00,DOG,PIT BULL,,,BLK WHT,0,,40272,,BODY,,,,2019/10/07 00:00:00,,NO,2751
687422,2019/11/19 00:00:00,DOG,PIT BULL,,,BLUE WHT,0,,40245,,BODY,,,,2019/12/12 00:00:00,,YES,2752
687767,2019/11/26 00:00:00,DOG,BEAGLE,MIX,MALE,BRINDLE,3,2019/11/20 00:00:00,40204,,BODY,,,,2019/12/06 00:00:00,,YES,2753
686486,2019/10/26 00:00:00,DOG,,,FEMALE,BROWN,0,,40059,,BODY,,,,,,YES,2754
684470,2019/09/27 00:00:00,DOG,PIT BULL,,,BLK WHT,0,,40272,,BODY,,,,2019/10/07 00:00:00,,YES,2755
687768,2019/11/21 00:00:00,CAT,,,,,0,,40214,,BODY,,,2019/11/21 00:00:00,,NEGATIVE,NO,2756
686035,2019/10/18 00:00:00,DOG,PIT BULL,,MALE,BLK WHT,0,,40218,,BODY,,,,,,YES,2757
687424,2019/11/11 00:00:00,OTHER,,SQUIRREL,,,0,,40207,,BODY,,,2019/11/11 00:00:00,,NEGATIVE,NO,2758
684973,2019/10/04 00:00:00,DOG,BOXER,,MALE,BLACK,0,,40291,,BODY,,,,,,NO,2759
684476,2019/09/28 00:00:00,DOG,SHIH TZU,PEKINGESE MIX,MALE,WHT TAN,0,,40291,,BODY,,,,,,NO,2760
686036,2019/10/20 00:00:00,CAT,,DSH,MALE,WHT BLK,0,,40165,,BODY,,,,,,NO,2761
687424,2019/11/11 00:00:00,OTHER,,SQUIRREL,,,0,,40207,,BODY,,,2019/11/11 00:00:00,,NEGATIVE,YES,2762
686546,2019/10/30 00:00:00,DOG,MASTIF,,MALE,TAN,1,2019/02/22 00:00:00,40214,,BODY,,,,2019/11/11 00:00:00,,NO,2763
687768,2019/11/21 00:00:00,CAT,,,,,0,,40214,,BODY,,,2019/11/21 00:00:00,,NEGATIVE,YES,2764
684973,2019/10/04 00:00:00,DOG,BOXER,,MALE,BLACK,0,,40291,,BODY,,,,,,YES,2765
684476,2019/09/28 00:00:00,DOG,SHIH TZU,PEKINGESE MIX,MALE,WHT TAN,0,,40291,,BODY,,,,,,YES,2766
686036,2019/10/20 00:00:00,CAT,,DSH,MALE,WHT BLK,0,,40165,,BODY,,,,,,YES,2767
687425,,BAT,,,,,0,,40212,,,,,2019/11/12 00:00:00,,NEGATIVE,NO,2768
686546,2019/10/30 00:00:00,DOG,MASTIF,,MALE,TAN,1,2019/02/22 00:00:00,40214,,BODY,,,,2019/11/11 00:00:00,,YES,2769
687869,2019/12/01 00:00:00,CAT,,,,,0,,40299,,UNKNOWN,,,,,,NO,2770
684977,2019/10/05 00:00:00,CAT,,DSH,MALE,GREY,0,,40245,,BODY,,,,,,NO,2771
684478,2019/09/28 00:00:00,DOG,PIT BULL,,MALE,BLACK,1,2018/11/10 00:00:00,40272,,BODY,,,,2019/10/09 00:00:00,,NO,2772
686095,2019/09/23 00:00:00,DOG,LABRADOR RETRIV,,MALE,BROWN,0,,40165,,BODY,,,,,,NO,2773
687425,,BAT,,,,,0,,40212,,,,,2019/11/12 00:00:00,,NEGATIVE,YES,2774
686548,2019/10/30 00:00:00,DOG,PIT BULL,,,,0,,40211,,HEAD,,,,,,NO,2775
687869,2019/12/01 00:00:00,CAT,,,,,0,,40299,,UNKNOWN,,,,,,YES,2776
684977,2019/10/05 00:00:00,CAT,,DSH,MALE,GREY,0,,40245,,BODY,,,,,,YES,2777
684478,2019/09/28 00:00:00,DOG,PIT BULL,,MALE,BLACK,1,2018/11/10 00:00:00,40272,,BODY,,,,2019/10/09 00:00:00,,YES,2778
686095,2019/09/23 00:00:00,DOG,LABRADOR RETRIV,,MALE,BROWN,0,,40165,,BODY,,,,,,YES,2779
687465,2019/11/19 00:00:00,DOG,PIT BULL,,FEMALE,BL WHT,0,2019/11/12 00:00:00,40245,,BODY,,,,,,NO,2780
686548,2019/10/30 00:00:00,DOG,PIT BULL,,,,0,,40211,,HEAD,,,,,,YES,2781
687870,2019/11/27 00:00:00,DOG,,,MALE,BLONDE,0,,40291,,HEAD,,,,,,NO,2782
684979,2019/10/05 00:00:00,CAT,,RAGDOLL,MALE,,1,2019/10/24 00:00:00,40291,,BODY,,,,2019/10/15 00:00:00,,NO,2783
686098,2019/10/21 00:00:00,DOG,CHICHAUHUA,,MALE,WHITE,0,,40229,,BODY,,,,,,NO,2784
687465,2019/11/19 00:00:00,DOG,PIT BULL,,FEMALE,BL WHT,0,2019/11/12 00:00:00,40245,,BODY,,,,,,YES,2785
686697,2019/11/01 00:00:00,DOG,,,,,0,,40219,,HEAD,,,,,,NO,2786
687870,2019/11/27 00:00:00,DOG,,,MALE,BLONDE,0,,40291,,HEAD,,,,,,YES,2787
684979,2019/10/05 00:00:00,CAT,,RAGDOLL,MALE,,1,2019/10/24 00:00:00,40291,,BODY,,,,2019/10/15 00:00:00,,YES,2788
686098,2019/10/21 00:00:00,DOG,CHICHAUHUA,,MALE,WHITE,0,,40229,,BODY,,,,,,YES,2789
687466,2019/11/19 00:00:00,DOG,PIT BULL,,FEMALE,BLUE WHT,0,2019/11/12 00:00:00,40245,,BODY,,,,,,NO,2790
686697,2019/11/01 00:00:00,DOG,,,,,0,,40219,,HEAD,,,,,,YES,2791
684982,2019/10/06 00:00:00,DOG,CHICHAUHUA,,,TAN,3,2018/11/19 00:00:00,40241,,HEAD,,,,2019/10/17 00:00:00,,NO,2792
686099,2019/10/22 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BROWN,0,,40212,,BODY,,,,2019/11/01 00:00:00,,NO,2793
687466,2019/11/19 00:00:00,DOG,PIT BULL,,FEMALE,BLUE WHT,0,2019/11/12 00:00:00,40245,,BODY,,,,,,YES,2794
686701,2019/11/01 00:00:00,DOG,,,,BLACK,0,,40210,,,,,,,,NO,2795
684982,2019/10/06 00:00:00,DOG,CHICHAUHUA,,,TAN,3,2018/11/19 00:00:00,40241,,HEAD,,,,2019/10/17 00:00:00,,YES,2796
686099,2019/10/22 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BROWN,0,,40212,,BODY,,,,2019/11/01 00:00:00,,YES,2797
686701,2019/11/01 00:00:00,DOG,,,,BLACK,0,,40210,,,,,,,,YES,2798
686706,2019/11/02 00:00:00,DOG,,,,,0,,40241,,BODY,,,,,,NO,2799
686706,2019/11/02 00:00:00,DOG,,,,,0,,40241,,BODY,,,,,,YES,2800
688802,2019/12/18 00:00:00,DOG,BULLMASTIFF,,FEMALE,,0,,40258,,BODY,,,,,,NO,2801
688802,2019/12/18 00:00:00,DOG,BULLMASTIFF,,FEMALE,,0,,40258,,BODY,,,,,,YES,2802
688803,2019/12/17 00:00:00,DOG,PIT BULL,,MALE,BLUE WHT,0,,40219,,BODY,,,,,,NO,2803
688803,2019/12/17 00:00:00,DOG,PIT BULL,,MALE,BLUE WHT,0,,40219,,BODY,,,,,,YES,2804
688804,,BAT,,,,,0,,40216,,,,,2019/12/19 00:00:00,,NEGATIVE,NO,2805
688804,,BAT,,,,,0,,40216,,,,,2019/12/19 00:00:00,,NEGATIVE,YES,2806
688813,2019/12/24 00:00:00,DOG,,,,BRN BLK,0,,40206,,BODY,,,,,,NO,2807
688813,2019/12/24 00:00:00,DOG,,,,BRN BLK,0,,40206,,BODY,,,,,,YES,2808
688847,2019/12/26 00:00:00,DOG,,,MALE,BRINDLE,0,,40218,,BODY,,,,,,NO,2809
688847,2019/12/26 00:00:00,DOG,,,MALE,BRINDLE,0,,40218,,BODY,,,,,,YES,2810
