X,Y,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,Facility_Name,Notification_ID,Facility_Address,Abatement_Contractor,Demo_Contractor,DateStartActual,MonthStart,DayStart,YearStart,DateEndActual,MonthEnd,DayEnd,YearEnd,GEOID10_Tract,ZCTA5CE10,DRPS_ResStr,D3_SurveyParcelID
13455871.2417979,320237.24868767,3562,ParcelLocator_,M,100.0,A,"11307 DALRYMPLE ST, DETROIT, MI, 48204",16018370.,StreetAddress,,11307 DALRYMPLE ST,Detroit,MI,482,VACANT RESIDENCE,20103681,11307 DALRYMPLE,,ADAMO DEMOLITION CO,2010/06/28 00:00:00+00,6,28,2010,2010/07/28 00:00:00+00,7.0,28,2010,26163530800.0,48204.0,1.0,16018370.10202
13426867.2427821,326890.033464566,3563,ParcelLocator_,M,100.0,A,"14330 PATTON ST, DETROIT, MI, 48223",22103868.,StreetAddress,,14330 PATTON ST,Detroit,MI,482,RESIDENTIAL,20103676,14330 PATTON,,GLO WRECKING COMPANY,2010/06/16 00:00:00+00,6,16,2010,2010/06/23 00:00:00+00,6.0,23,2010,26163543700.0,48223.0,1.0,22103868.14156
13426160.6272966,329661.489501312,3564,ParcelLocator_,M,100.0,A,"15070 PIERSON, DETROIT, MI, 48223",22106483.,StreetAddress,,15070 PIERSON  ,Detroit,MI,482,RESIDENTIAL,20103675,15070 PIERSON,,GLO WRECKING COMPANY,2010/06/16 00:00:00+00,6,16,2010,2010/06/23 00:00:00+00,6.0,23,2010,26163543600.0,48223.0,1.0,22106483.15636
13425980.9721129,329789.12368767,3565,ParcelLocator_,M,100.0,A,"15099 PIERSON, DETROIT, MI, 48223",22106967.,StreetAddress,,15099 PIERSON  ,Detroit,MI,482,RESIDENTIAL,20103674,15099 PIERSON,,GLO WRECKING COMPANY,2010/06/16 00:00:00+00,6,16,2010,2010/06/23 00:00:00+00,6.0,23,2010,26163543600.0,48223.0,1.0,22106967.15630
13463479.3474409,326915.050196856,3566,ParcelLocator_,M,100.0,A,"1664 RICHTON ST, DETROIT, MI, 48206",06003356.,StreetAddress,,1664 RICHTON ST,Detroit,MI,482,VACANT RESIDENCE,20103672,1664 RICHTON,ENVIRONMENTAL MAINTE,ADAMO DEMOLITION CO,2010/06/11 00:00:00+00,6,11,2010,2010/06/11 00:00:00+00,6.0,11,2010,26163531900.0,48206.0,,06003356.13848
13464085.0488845,342834.56463255,3567,ParcelLocator_,M,100.0,A,"19201 DERBY ST, DETROIT, MI, 48203",01009019.,StreetAddress,,19201 DERBY ST,Detroit,MI,482,VACANT RESIDENTIAL STRUCT,20103668,19201 DERBY,BDS ENVIRONMENTAL,BLUE STAR INC,2010/06/29 00:00:00+00,6,29,2010,2010/06/30 00:00:00+00,6.0,30,2010,26163508000.0,48203.0,1.0,01009019.24319
13490113.4957349,326580.286089242,3568,ParcelLocator_,M,100.0,A,"8953 GRATIOT AVE, DETROIT, MI, 48213",19001703.,StreetAddress,,8953 GRATIOT AVE,Detroit,MI,482,COMMERCIAL STRUCTURE,20103665,8953 GRATIOT,BDS ENVIRONMENTAL,BLUE STAR INC,2010/06/28 00:00:00+00,6,28,2010,2010/07/02 00:00:00+00,7.0,2,2010,26163515900.0,48213.0,,19001703.13602
13441956.4977034,333209.043307081,3569,ParcelLocator_,M,100.0,A,"15850 STRATHMOOR ST, DETROIT, MI, 48227",22012056.,StreetAddress,,15850 STRATHMOOR ST,DETROIT,MI,482,JOHN R KING (SCHOOL),20103656,15850 STRATHMOO,,BLUE STAR INC,2010/06/24 00:00:00+00,6,24,2010,2010/09/02 00:00:00+00,9.0,2,2010,26163537500.0,48227.0,1.0,22012056.17678
13480917.8766404,340310.508858263,3570,ParcelLocator_,M,100.0,A,"6000 E NEVADA ST, DETROIT, MI, 48212",13007871-2,StreetAddress,,6000 E. NEVADA ST,DETROIT,MI,482,COMMERCIAL PROPERTY,20103634,6000 E. NEVADA,,HOMRICH INC,2010/06/25 00:00:00+00,6,25,2010,2010/06/28 00:00:00+00,6.0,28,2010,26163506400.0,48212.0,,13007871-2
13418980.593832,331139.649606302,3571,ParcelLocator_,M,100.0,A,"15500 ILIAD ST, DETROIT, MI, 48223",22121406.,StreetAddress,,15500 ILIAD ST,DETROIT,MI,482,RESIDENTIAL,20103618,15500 ILIAD,,GLO WRECKING COMPANY,2010/06/14 00:00:00+00,6,14,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163544300.0,48223.0,,22121406.16407
13427327.6417323,336242.191601053,3572,ParcelLocator_,M,100.0,A,"17238 KENTFIELD ST, DETROIT, MI, 48219",22100300.,StreetAddress,,17238 KENTFIELD ST,Detroit,MI,482,RESIDENTIAL,20103616,17238 KENTFIELD,,GLO WRECKING COMPANY,2010/06/14 00:00:00+00,6,14,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163541100.0,48219.0,1.0,22100300.19578
13465539.4481627,315035.887467191,3573,ParcelLocator_,M,100.0,A,"2729 NEBRASKA ST, DETROIT, MI, 48208",10000913.,StreetAddress,,2729 NEBRASKA ST,Detroit,MI,482,COMMERCIAL PROPERTY,20103598,2729 NEBRASKA,,HOMRICH INC,2010/06/28 00:00:00+00,6,28,2010,2010/07/01 00:00:00+00,7.0,1,2010,26163522300.0,48208.0,1.0,10000913.6660
13461785.9169948,295675.575459316,3574,ParcelLocator_,M,100.0,A,"864 WHEELOCK ST, DETROIT, MI, 48209",18009249.,StreetAddress,,864 WHEELOCK ST,Detroit,MI,482,VACANT RESIDENCE,20103357,864 WHEELOCK,,UPRIGHT WRECKING,2010/06/16 00:00:00+00,6,16,2010,2010/06/18 00:00:00+00,6.0,18,2010,26163523800.0,48209.0,1.0,18009249.779
13484593.7532808,344656.254593179,3575,ParcelLocator_,M,100.0,A,"19432 CLIFF ST, DETROIT, MI, 48234",15006416.,StreetAddress,,19432 CLIFF ST,Detroit,MI,482,RESIDENTIAL STRUCTURE,20103343,19432 CLIFF,,DALESSANDRO CONTRACT,2010/06/18 00:00:00+00,6,18,2010,2010/07/01 00:00:00+00,7.0,1,2010,26163506200.0,48234.0,1.0,15006416.25465
13481350.2985564,341797.767388448,3576,ParcelLocator_,M,100.0,A,"18605 ST LOUIS ST, DETROIT, MI, 48234",13011472.,StreetAddress,,18605 ST. LOUIS ST,DETROIT,MI,482,RESIDENTIAL STRUCTURE,20103342,18605 ST. LOUIS,,DALESSANDRO CONTRACT,2010/06/18 00:00:00+00,6,18,2010,2010/07/01 00:00:00+00,7.0,1,2010,26163506500.0,48234.0,1.0,13011472.23797
13475457.7719816,336575.159776896,3577,ParcelLocator_,M,100.0,A,"13456 MORAN RD, DETROIT, MI, 48212",09008963.,StreetAddress,,13456 MORAN RD,Detroit,MI,482,RESIDENTIAL STRUCTURE,20103341,13456 MORAN,,DALESSANDRO CONTRACT,2010/06/21 00:00:00+00,6,21,2010,2010/07/01 00:00:00+00,7.0,1,2010,26163510400.0,48212.0,1.0,09008963.20119
13449418.0836614,284153.99311024,3578,ParcelLocator_,M,100.0,A,"12891 DOWNING ST, DETROIT, MI, 48217",20018364.,StreetAddress,,12891 DOWNING ST,DETROIT,MI,482,4-FAMILY APARTMENT,20103339,12891 DOWNING S,,ABLE DEMOLITION INC,2010/06/17 00:00:00+00,6,17,2010,2010/06/30 00:00:00+00,6.0,30,2010,26163524700.0,48217.0,1.0,20018364.189
13487621.308727,336986.703740165,3579,ParcelLocator_,M,100.0,A,"8335 DOBEL ST, DETROIT, MI, 48234",17003988-9,StreetAddress,,8335 DOBEL ST,Detroit,MI,482,RESIDENCE,20103330,8335 DOBEL,,GIPSON BROTHERS TRUC,2010/06/21 00:00:00+00,6,21,2010,2010/06/28 00:00:00+00,6.0,28,2010,26163504800.0,48234.0,1.0,17003988-9
13487350.226706,337300.708333328,3580,ParcelLocator_,M,100.0,A,"8300 NUERNBERG ST, DETROIT, MI, 48234",17004009.,StreetAddress,,8300 NUERNBERG ST,Detroit,MI,482,RESIDENTIAL,20102930,8300 NUERNBERG,,GIPSON BROTHERS TRUC,2010/06/04 00:00:00+00,6,4,2010,2010/06/11 00:00:00+00,6.0,11,2010,26163504800.0,48234.0,1.0,17004009.20366
13487266.7739501,337680.081692919,3581,ParcelLocator_,M,100.0,A,"13807 FRENCH RD, DETROIT, MI, 48234",17016438.,StreetAddress,,13807 FRENCH RD,DETROIT,MI,482,RESIDENTIAL,20102929,13807 FRENCH RO,,GIPSON BROTHERS TRUC,2010/06/04 00:00:00+00,6,4,2010,2010/06/11 00:00:00+00,6.0,11,2010,26163504800.0,48234.0,1.0,17016438.20583
13502383.8228346,334332.413057745,3582,ParcelLocator_,M,100.0,A,"9400 PHILIP ST, DETROIT, MI, 48224",21060363.,StreetAddress,,9400 PHILIP ST,Detroit,MI,482,RESIDENTIAL,20102811,9400 PHILIP,,BERKSHIRE DEVELOPMEN,2010/06/17 00:00:00+00,6,17,2010,2010/07/01 00:00:00+00,7.0,1,2010,26163501100.0,48224.0,1.0,21060363.18649
13502420.0416667,333521.174212605,3583,ParcelLocator_,M,100.0,A,"9130 PHILIP ST, DETROIT, MI, 48224",21060342.,StreetAddress,,9130 PHILIP ST,Detroit,MI,482,RESIDENTIAL,20102801,9130 PHILIP,,BERKSHIRE DEVELOPMEN,2010/06/16 00:00:00+00,6,16,2010,2010/07/01 00:00:00+00,7.0,1,2010,26163501100.0,48224.0,1.0,21060342.18261
13490047.0803806,322688.578412071,3584,ParcelLocator_,M,100.0,A,"5000 SEMINOLE ST, DETROIT, MI, 48213",17007732.,StreetAddress,,5000 SEMINOLE ST,Detroit,MI,482,RESIDENTIAL,20102739,5000 SEMINOLE,,BLUE STAR INC,2010/06/01 00:00:00+00,6,1,2010,2010/06/02 00:00:00+00,6.0,2,2010,26163514200.0,48213.0,1.0,17007732.11793
13466553.4583333,300593.570866138,3585,ParcelLocator_,M,100.0,A,"1579 LANSING ST, DETROIT, MI, 48209",16009807.,StreetAddress,,1579 LANSING ST,Detroit,MI,482,VACANT STRUCTURE,20103562,1579 LANSING,,ABC DEMOLITION COMPA,2010/06/10 00:00:00+00,6,10,2010,2010/06/24 00:00:00+00,6.0,24,2010,26163523300.0,48209.0,1.0,16009807.1477
13423290.1335302,331739.913057745,3586,ParcelLocator_,M,100.0,A,"15743 GREYDALE AVE, DETROIT, MI, 48223",22112946.,StreetAddress,,15743 GREYDALE AVE,Detroit,MI,482,RESIDENTIAL,20103559,15743 GREYDALE,,GLO WRECKING COMPANY,2010/06/10 00:00:00+00,6,10,2010,2010/06/17 00:00:00+00,6.0,17,2010,26163543500.0,48223.0,1.0,22112946.16826
13423381.464895,329517.958989501,3587,ParcelLocator_,M,100.0,A,"15071 GREYDALE AVE, DETROIT, MI, 48223",22112999-3000,StreetAddress,,15071 GREYDALE AVE,Detroit,MI,482,RESIDENTIAL,20103558,15071 GREYDALE,,GLO WRECKING COMPANY,2010/06/10 00:00:00+00,6,10,2010,2010/06/17 00:00:00+00,6.0,17,2010,26163543600.0,48223.0,,22112999-3000
13423634.6646982,327689.977362201,3588,ParcelLocator_,M,100.0,A,"14540 GREYDALE AVE, DETROIT, MI, 48223",22112566.003,StreetAddress,,14540 GREYDALE AVE,Detroit,MI,482,RESIDENTIAL,20103557,14540 GREYDALE,,GLO WRECKING COMPANY,2010/06/10 00:00:00+00,6,10,2010,2010/06/17 00:00:00+00,6.0,17,2010,26163543600.0,48223.0,1.0,22112566.003
13469603.812336,310160.218503937,3589,ParcelLocator_,M,100.0,A,"4250 16TH ST, DETROIT, MI, 48208",10006070-1,StreetAddress,,4250 16TH ST,DETROIT,MI,482,VACANT STRUCTURE,20103555,4250 16TH STREE,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163522000.0,48208.0,1.0,10006070-1
13435245.2270341,308337.90321523,3590,ParcelLocator_,M,100.0,A,"6724 LONGACRE ST, DETROIT, MI, 48228",22070208.,StreetAddress,,6724 LONGACRE ST,Detroit,MI,482,VACANT STRUCTURE,20103554,6724 LONGACRE,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163545600.0,48228.0,1.0,22070208.3708
13438621.6417323,316908.362860888,3591,ParcelLocator_,M,100.0,A,"9300 FORRER AVE, DETROIT, MI, 48228",22053697.,StreetAddress,,9300 FORRER AVE,Detroit,MI,482,VACANT STRUCTURE,20103553,9300 FORRER,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163545300.0,48228.0,1.0,22053697.7765
13423961.8569554,327642.004593179,3592,ParcelLocator_,M,100.0,A,"14524 BURGESS, DETROIT, MI, 48223",22111900.,StreetAddress,,14524 BURGESS  ,Detroit,MI,482,VACANT STRUCTURE,20103552,14524 BURGESS,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163543600.0,48223.0,,22111900.14682
13424003.8185696,326641.923228353,3593,ParcelLocator_,M,100.0,A,"14300 BURGESS, DETROIT, MI, 48223",22111880.,StreetAddress,,14300 BURGESS  ,Detroit,MI,482,VACANT STRUCTURE,20103551,14300 BURGESS,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163543800.0,48223.0,1.0,22111880.14076
13423848.0931759,326010.117125988,3594,ParcelLocator_,M,100.0,A,"14153 BURGESS, DETROIT, MI, 48223",22112431.,StreetAddress,,14153 BURGESS  ,Detroit,MI,482,VACANT STRUCTURE,20103550,14153 BURGESS,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163543800.0,48223.0,1.0,22112431.13398
13421040.6459974,328598.590223104,3595,ParcelLocator_,M,100.0,A,"14863 BRAMELL ST, DETROIT, MI, 48223",22117879.,StreetAddress,,14863 BRAMELL ST,Detroit,MI,482,VACANT STRUCTURE,20103549,14863 BRAMELL,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163544100.0,48223.0,1.0,22117879.15565
13424410.5262467,328237.367782146,3596,ParcelLocator_,M,100.0,A,"14641 BENTLER, DETROIT, MI, 48223",22110989.,StreetAddress,,14641 BENTLER  ,Detroit,MI,482,VACANT STRUCTURE,20103548,14641 BENTLER,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163543600.0,48223.0,1.0,22110989.14695
13420808.6696194,331055.075459316,3597,ParcelLocator_,M,100.0,A,"15470 BEAVERLAND ST, DETROIT, MI, 48223",22118362.,StreetAddress,,15470 BEAVERLAND ST,DETROIT,MI,482,VACANT STRUCTURE,20103547,15470 BEAVERLAN,,ABC DEMOLITION COMPA,2010/06/09 00:00:00+00,6,9,2010,2010/06/21 00:00:00+00,6.0,21,2010,26163544200.0,48223.0,,22118362.16442
13428758.6286089,326259.64895013,3598,ParcelLocator_,M,100.0,A,"14165 PLAINVIEW AVE, DETROIT, MI, 48223",22094516.,StreetAddress,,14165 PLAINVIEW AVE,Detroit,MI,482,VACANT STRUCTURE,20103546,14165 PLAINVIEW,,ABC DEMOLITION COMPA,2010/06/22 00:00:00+00,6,22,2010,2010/08/03 00:00:00+00,8.0,3,2010,26163543700.0,48223.0,1.0,22094516.13669
13423027.6630577,328972.102690294,3599,ParcelLocator_,M,100.0,A,"11566 W OUTER DR, DETROIT, MI, 48223",22125847.,StreetAddress,,11566 W. OUTER DR,DETROIT,MI,482,VACANT STRUCTURE,20103545,11566 W. OUTER,,ABC DEMOLITION COMPA,2010/06/22 00:00:00+00,6,22,2010,2010/08/03 00:00:00+00,8.0,3,2010,26163543600.0,48223.0,1.0,22125847.15089
13423434.1532152,325239.456036747,3600,ParcelLocator_,M,100.0,A,"12315 W OUTER DR, DETROIT, MI, 48223",22124759.,StreetAddress,,12315 W. OUTER DR,DETROIT,MI,482,VACANT STRUCTURE,20103544,12315 W. OUTER,,ABC DEMOLITION COMPA,2010/06/22 00:00:00+00,6,22,2010,2010/08/03 00:00:00+00,8.0,3,2010,26163543800.0,48223.0,,22124759.12946
13423052.3835302,328367.232611552,3601,ParcelLocator_,M,100.0,A,"11684 W OUTER DR, DETROIT, MI, 48223",22125864.,StreetAddress,,11684 W. OUTER DR,DETROIT,MI,482,VACANT STRUCTURE,20103543,11684 W. OUTER,,ABC DEMOLITION COMPA,2010/06/22 00:00:00+00,6,22,2010,2010/08/03 00:00:00+00,8.0,3,2010,26163543600.0,48223.0,1.0,22125864.15089
13438913.4704724,308357.323162735,3602,ParcelLocator_,M,100.0,A,"6700 FORRER AVE, DETROIT, MI, 48228",22053582.,StreetAddress,,6700 FORRER AVE,Detroit,MI,482,VACANT STRUCTURE,20103542,6700 FORRER,,ABC DEMOLITION COMPA,2010/06/22 00:00:00+00,6,22,2010,2010/08/03 00:00:00+00,8.0,3,2010,26163545600.0,48228.0,1.0,22053582.3791
13429375.8700787,326932.407152236,3603,ParcelLocator_,M,100.0,A,"14317 MINOCK ST, DETROIT, MI, 48223",22091281.,StreetAddress,,14317 MINOCK ST,Detroit,MI,482,VACANT STRUCTURE,20103541,14317 MINOCK,,ABC DEMOLITION COMPA,2010/06/22 00:00:00+00,6,22,2010,2010/08/03 00:00:00+00,8.0,3,2010,26163543700.0,48223.0,1.0,22091281.14224
13462810.7431102,328557.414041996,3604,ParcelLocator_,M,100.0,A,"1629 BUENA VISTA ST, DETROIT, MI, 48238",06003692.,StreetAddress,,1629 BUENA VISTA ST,DETROIT,MI,482,VACANT RESIDENCE,20103371,1629 BUENA VIST,ENVIRONMENTAL MAINTE,,2010/06/17 00:00:00+00,6,17,2010,2010/06/17 00:00:00+00,6.0,17,2010,26163531900.0,48238.0,1.0,06003692.14866
13459957.480315,326550.374343827,3605,ParcelLocator_,M,100.0,A,"2646 LESLIE ST, DETROIT, MI, 48238",10003909.,StreetAddress,,2646 LESLIE ST ,Detroit,MI,482,VACANT RESIDENCE,20103370,2646 LESLIE ST,ENVIRONMENTAL MAINTE,,2010/06/17 00:00:00+00,6,17,2010,2010/06/17 00:00:00+00,6.0,17,2010,26163531500.0,48238.0,1.0,10003909.13617
13462836.8605643,327680.718503937,3606,ParcelLocator_,M,98.84,A,"1708 FULLERTON ST, DETROIT, MI, 48238",06003527.,StreetAddress,,1708 FULLLERTON ST,DETROIT,MI,482,VACANT RESIDENCE,20103369,1708 FULLLERTON,ENVIRONMENTAL MAINTE,,2010/06/17 00:00:00+00,6,17,2010,2010/06/17 00:00:00+00,6.0,17,2010,26163531900.0,48238.0,1.0,06003527.14460
13507164.7385171,330056.745734915,3607,ParcelLocator_,M,100.0,A,"4634 SOMERSET AVE, DETROIT, MI, 48224",21067080.,StreetAddress,,4634 SOMERSET AVE,Detroit,MI,482,RESIDENCE,20135966,4634 SOMERSET,,ABC DEMOLITION COMPA,2013/07/23 00:00:00+00,7,23,2013,2013/07/26 00:00:00+00,7.0,26,2013,26163502000.0,48224.0,1.0,21067080.15973
13508855.4895013,329623.037401572,3608,ParcelLocator_,M,100.0,A,"4167 HAVERHILL ST, DETROIT, MI, 48224",21070293.,StreetAddress,,4167 HAVERHILL ST,Detroit,MI,482,RESIDENCE,20135965,4167 HAVERHILL,,ABC DEMOLITION COMPA,2013/07/18 00:00:00+00,7,18,2013,2013/07/23 00:00:00+00,7.0,23,2013,26163501900.0,48224.0,1.0,21070293.15514
13508005.4872047,327382.933398947,3609,ParcelLocator_,M,100.0,A,"3611 NOTTINGHAM RD, DETROIT, MI, 48224",21067001.,StreetAddress,,3611 NOTTINGHAM RD,DETROIT,MI,482,RESIDENCE,20135964,3611-13 NOTTING,,ABC DEMOLITION COMPA,2013/07/22 00:00:00+00,7,22,2013,2013/07/25 00:00:00+00,7.0,25,2013,26163502000.0,48224.0,1.0,21067001.14436
13507987.2378609,327418.43536745,3610,ParcelLocator_,M,100.0,A,"3619 NOTTINGHAM RD, DETROIT, MI, 48224",21067000.,StreetAddress,,3619 NOTTINGHAM RD,DETROIT,MI,482,RESIDENCE,20135963,3619-21 NOTTING,,ABC DEMOLITION COMPA,2013/07/22 00:00:00+00,7,22,2013,2013/07/25 00:00:00+00,7.0,25,2013,26163502000.0,48224.0,1.0,21067000.14436
13508158.5114829,327731.941601053,3611,ParcelLocator_,M,100.0,A,"3661 SOMERSET AVE, DETROIT, MI, 48224",21067599.,StreetAddress,,3661 SOMERSET AVE,Detroit,MI,482,RESIDENCE,20135962,3661 SOMERSET,,ABC DEMOLITION COMPA,2013/07/23 00:00:00+00,7,23,2013,2013/07/26 00:00:00+00,7.0,26,2013,26163502000.0,48224.0,1.0,21067599.14527
13508415.7398294,330881.83431758,3612,ParcelLocator_,M,100.0,A,"4666 HAVERHILL ST, DETROIT, MI, 48224",21070020.,StreetAddress,,4666 HAVERHILL ST,Detroit,MI,482,RESIDENCE,20135961,4666 HAVERHILL,,ABC DEMOLITION COMPA,2013/07/18 00:00:00+00,7,18,2013,2013/07/23 00:00:00+00,7.0,23,2013,26163501900.0,48224.0,1.0,21070020.16367
13507764.1492782,332168.495078743,3613,ParcelLocator_,M,100.0,A,"5080 HAVERHILL ST, DETROIT, MI, 48224",21070046.,StreetAddress,,5080 HAVERHILL ST,Detroit,MI,482,RESIDENCE,20135960,5080 HAVERHILL,,ABC DEMOLITION COMPA,2013/07/18 00:00:00+00,7,18,2013,2013/07/23 00:00:00+00,7.0,23,2013,26163501300.0,48224.0,1.0,21070046.17020
13510087.4963911,328210.552821517,3614,ParcelLocator_,M,100.0,A,"3500 DEVONSHIRE RD, DETROIT, MI, 48224",21070353.,StreetAddress,,3500 DEVONSHIRE RD,Detroit,MI,482,RESIDENCE,20135959,3500 DEVONSHIRE,,ABC DEMOLITION COMPA,2013/07/11 00:00:00+00,7,11,2013,2013/07/16 00:00:00+00,7.0,16,2013,26163501900.0,48224.0,1.0,21070353.14724
13509555.718832,331235.656167984,3615,ParcelLocator_,M,100.0,A,"4628 COURVILLE ST, DETROIT, MI, 48224",21071451.,StreetAddress,,4628 COURVILLE ST,Detroit,MI,482,RESIDENCE,20135957,4628 COURVILLE,,ABC DEMOLITION COMPA,2013/07/16 00:00:00+00,7,16,2013,2013/07/19 00:00:00+00,7.0,19,2013,26163501800.0,48224.0,1.0,21071451.16681
13508109.8333333,330204.972769022,3616,ParcelLocator_,M,100.0,A,"4404 BERKSHIRE ST, DETROIT, MI, 48224",21069153.,StreetAddress,,4404 BERKSHIRE ST,Detroit,MI,482,RESIDENCE,20135956,4404 BERKSHIRE,,ABC DEMOLITION COMPA,2013/07/11 00:00:00+00,7,11,2013,2013/07/16 00:00:00+00,7.0,16,2013,26163501900.0,48224.0,1.0,21069153.15857
13508875.8894357,331253.827755898,3617,ParcelLocator_,M,100.0,A,"4690 BEDFORD ST, DETROIT, MI, 48224",21070784.,StreetAddress,,4690 BEDFORD ST,Detroit,MI,482,RESIDENCE,20135955,4690 BEDFORD,,ABC DEMOLITION COMPA,2013/07/09 00:00:00+00,7,9,2013,2013/07/11 00:00:00+00,7.0,11,2013,26163501800.0,48224.0,1.0,21070784.16546
13510042.1778215,329874.93963255,3618,ParcelLocator_,M,100.0,A,"4105 COURVILLE ST, DETROIT, MI, 48224",21071761.,StreetAddress,,4105 COURVILLE ST,Detroit,MI,482,RESIDENCE,20135954,4105 COURVILLE,,ABC DEMOLITION COMPA,2013/07/16 00:00:00+00,7,16,2013,2013/07/19 00:00:00+00,7.0,19,2013,26163501800.0,48224.0,1.0,21071761.15918
13508855.7805118,328120.511482939,3619,ParcelLocator_,M,100.0,A,"3662 CHATSWORTH RD, DETROIT, MI, 48224",21068872.,StreetAddress,,3662 CHATSWORTH RD,Detroit,MI,482,RESIDENCE,20135953,3662 CHATSWORTH,,ABC DEMOLITION COMPA,2013/07/15 00:00:00+00,7,15,2013,2013/07/18 00:00:00+00,7.0,18,2013,26163501900.0,48224.0,1.0,21068872.14768
13508044.5331365,329720.252624676,3620,ParcelLocator_,M,100.0,A,"4326 CHATSWORTH RD, DETROIT, MI, 48224",21068896.,StreetAddress,,4326 CHATSWORTH RD,Detroit,MI,482,RESIDENCE,20135952,4326 CHATSWORTH,,ABC DEMOLITION COMPA,2013/07/15 00:00:00+00,7,15,2013,2013/07/18 00:00:00+00,7.0,18,2013,26163501900.0,48224.0,1.0,21068896.15750
13505843.7378609,328384.735892385,3621,ParcelLocator_,M,100.0,A,"4286 ALTER RD, DETROIT, MI, 48215",21062868.,StreetAddress,,4286 ALTER RD,Detroit,MI,482,RESIDENCE,20135951,4286 ALTER,,ABC DEMOLITION COMPA,2013/07/09 00:00:00+00,7,9,2013,2013/07/11 00:00:00+00,7.0,11,2013,26163502000.0,48215.0,1.0,21062868.14756
13506874.7591864,330922.594816267,3622,ParcelLocator_,M,100.0,A,"4887 BALFOUR RD, DETROIT, MI, 48224",21068777.,StreetAddress,,4887 BALFOUR RD,Detroit,MI,482,RESIDENCE,20135950,4887 BALFOUR,,ABC DEMOLITION COMPA,2013/07/08 00:00:00+00,7,8,2013,2013/07/11 00:00:00+00,7.0,11,2013,26163502000.0,48224.0,1.0,21068777.16276
13506878.1948819,328580.09547244,3623,ParcelLocator_,M,100.0,A,"4229 BARHAM ST, DETROIT, MI, 48224",21065541.,StreetAddress,,4229 BARHAM ST,Detroit,MI,482,RESIDENCE,20135949,4229 BARHAM,,ABC DEMOLITION COMPA,2013/07/08 00:00:00+00,7,8,2013,2013/07/11 00:00:00+00,7.0,11,2013,26163502000.0,48224.0,1.0,21065541.14969
13507950.6391076,330776.313648298,3624,ParcelLocator_,M,100.0,A,"4691 BUCKINGHAM AVE, DETROIT, MI, 48224",21069857.,StreetAddress,,4691 BUCKINGHAM AVE,Detroit,MI,482,RESIDENCE,20135948,4691 BUCKINGHAM,,ABC DEMOLITION COMPA,2013/07/03 00:00:00+00,7,3,2013,2013/07/09 00:00:00+00,7.0,9,2013,26163501900.0,48224.0,1.0,21069857.16226
13508023.019685,330633.632217854,3625,ParcelLocator_,M,100.0,A,"4661 BUCKINGHAM AVE, DETROIT, MI, 48224",21069861.,StreetAddress,,4661 BUCKINGHAM AVE,Detroit,MI,482,RESIDENCE,20135946,4661 BUCKINGHAM,,ABC DEMOLITION COMPA,2013/07/02 00:00:00+00,7,2,2013,2013/07/08 00:00:00+00,7.0,8,2013,26163501900.0,48224.0,1.0,21069861.16226
13508059.1850394,330562.295275584,3626,ParcelLocator_,M,100.0,A,"4645 BUCKINGHAM AVE, DETROIT, MI, 48224",21069863.,StreetAddress,,4645 BUCKINGHAM AVE,Detroit,MI,482,RESIDENCE,20135945,4645 BUCKINGHAM,,ABC DEMOLITION COMPA,2013/07/02 00:00:00+00,7,2,2013,2013/07/08 00:00:00+00,7.0,8,2013,26163501900.0,48224.0,1.0,21069863.16226
13509369.4780184,328358.53083989,3627,ParcelLocator_,M,100.0,A,"3658 BUCKINGHAM AVE, DETROIT, MI, 48224",21069635.,StreetAddress,,3658 BUCKINGHAM AVE,Detroit,MI,482,RESIDENCE,20135944,3658 BUCKINGHAM,,ABC DEMOLITION COMPA,2013/07/01 00:00:00+00,7,1,2013,2013/07/05 00:00:00+00,7.0,5,2013,26163501900.0,48224.0,1.0,21069635.14903
