OBJECTID,ALLOT_NO,ALLOT_NAME,GIS_ACRES,ADMIN_ST,ST_ALLOT,ACTIVE_DT,ADM_UNIT_CD,created_date,last_edited_date,created_user,last_edited_user,GlobalID,SHAPE_Length,SHAPE_Area
4934,08444,Coyote Park,269.45860047,CO,CO08444,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3CCFC86A-CC19-4448-B18A-FDC0E8F2C583},6329.92704250223,1090389.80225431
4935,08007,Cross Canyon,40550.56180629,CO,CO08007,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7F177E47-CE09-4DC9-AF54-BB2E8E0160B8},143372.277144173,164474534.648933
4942,08907,Deer Park,6208.43918524,CO,CO08907,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{EDFB22C2-05CB-4EE7-98C4-7CE423C6C653},37878.2585473115,25137851.7514566
4944,17049,Desert Claim,4591.16261198,CO,CO17049,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E4944BE8-ECD8-4952-8851-D9B7C13F1980},22753.9991383891,18608305.2812577
4945,17036,Disappointment Cr,42345.08981317,CO,CO17036,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5E4030AE-872D-4430-A697-7B5221C43376},109602.265536415,171687866.555348
4949,17016,Dry Cr Basin,47094.24462323,CO,CO17016,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{67576D27-ED93-4171-983A-4B1F33DBD2DC},108473.096332909,210277315.635316
4955,08446,E Archuleta Mesa,804.68632677,CO,CO08446,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{93CA5FEA-3AC5-4623-B511-91B787C97126},10216.7022565979,3256229.98802994
4956,08072,E Broad Canyon,6053.28092495,CO,CO08072,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7A4DBA8D-7788-49BC-8F3B-964DA19DBD41},20986.0654345559,24530083.9032832
4957,08033,Mail Trail,6481.89146482,CO,CO08033,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{0F0928C6-7E52-4C3C-B114-BD3E0A5F6DB9},24938.5565964607,26206728.9980646
4958,08008,E Mud Cr,1825.11863826,CO,CO08008,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8050423F-3ED5-4645-A2EC-E43DA1FBDD54},12401.9709087356,6345880.24536297
4959,17009,E Summit Mesa,472.26285952,CO,CO17009,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A61E48E3-232A-4026-B50D-1FC118DDFB65},9524.9033886973,1915575.54470592
4966,08005,East Pines Common,8735.50615127,CO,CO08005,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{2F22D4DB-D245-44A7-A680-4DE5D995FB42},43229.0014142818,35420589.8374153
4969,17026,Egnar Mesa,1852.10675368,CO,CO17026,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{337295B1-35CC-4CAB-8658-67F3B11632B0},18205.4975673993,7511530.46371801
4972,08910,Elk Creek,1529.64509049,CO,CO08910,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{86A5A781-7574-4223-9572-EE2893B97A0A},12549.0091132716,6193131.16401282
4977,08902,Eureka,9303.09671736,CO,CO08902,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{D5DAE8FD-1FF8-4FA7-9F17-D5BFDE2E7BEF},34457.6607729965,37666946.1999348
4984,08047,Flint Rock Point,415.25999294,CO,CO08047,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{2CF6D2F2-F627-4579-8D1A-7605CB443759},6469.3422566477,1682630.82919481
4985,08066,Flodine Park,6158.20508821,CO,CO08066,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{0BFCD120-21F8-4BCB-BC27-424EB93655FA},36032.6471482634,24801765.2103398
4986,08416,Florida River,2788.67334915,CO,CO08416,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8A91EB70-8FE8-4704-8E23-BB254872741B},21524.7103746662,11292805.8695864
4992,08901,Gladstone,11711.7871849,CO,CO08901,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1443A411-7217-443E-82F4-518621022DE9},33998.9335161444,47372877.4859284
4995,08078,Goodman,5554.49772377,CO,CO08078,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DCA533EB-A779-4FAA-842C-68A06489A3A1},56165.1663851062,22520434.3702934
5000,06505,Grizzly Gulch,15073.10039702,CO,CO06505,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7BBB21F2-40BB-41F3-9210-57455B459A87},35547.9466462489,61034412.3706858
5002,17006,Gyp Ridge,4233.00514748,CO,CO17006,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F8C7BF16-160F-4E9C-904C-FD3FFBE8E656},25792.5238198968,17159968.7020073
5003,17002,Gypsum Gap,3773.97991079,CO,CO17002,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{24D92640-7D9F-4C9C-A671-9F114B5E11BF},23995.6039233224,15299388.5631633
5004,08068,Gypsum Valleys,45150.81453354,CO,CO08068,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7B0CA859-3C74-4854-8926-C97B6F693D6F},130480.396621229,183163921.21934
5007,08035,Hamilton Mesa,7753.91952393,CO,CO08035,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A767165C-FF98-4599-8061-ABFDB5EC1095},36091.5163576926,31682734.0079242
5014,17045,Horse Park,7615.22517978,CO,CO17045,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6AE62614-DFFB-4A9B-99A6-08B00AD4D738},38279.4963559554,30867407.9573429
5017,08009,Hovenweep Canyon,8034.48370234,CO,CO08009,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1FD08E83-30BE-4394-ACA0-959B7437783B},59658.7846889321,32584408.8249118
5019,17046,Indian Valley,12966.41567367,CO,CO17046,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{36732BE5-0BA4-42F5-9203-96FF6678CC5C},36032.2279852464,52563672.4125856
5020,17025,Island Mesa,13227.7296402,CO,CO17025,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C16A60BD-4695-4974-963A-AD9AC140BD34},37837.3540757758,53657207.1456145
5025,08458,Klondike,2725.57445351,CO,CO08458,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F64C383C-1BFE-4562-9BFC-A3578B671C70},24414.6532664863,11027973.6279261
5028,08451,La Mesa,1957.66914939,CO,CO08451,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B3018BD8-500F-487E-BDDD-606694F121C6},13253.4502872934,7921588.89332097
5032,17064,Lavender Point,1615.04743841,CO,CO17064,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{D780B439-027B-4D22-83D7-B42D6A9EBE14},10617.9224938853,6545676.57985701
5045,08039,Lower Aztec Canyon,369.36931113,CO,CO08039,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{BCCA09E5-8231-4BAF-B41F-84742518CD4B},5298.16694385026,1175372.60747689
5048,08911,Maggie Gulch,6635.81426522,CO,CO08911,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E6E3C325-94A4-4150-9C23-DE0080A17718},22304.6192592277,26866307.683206
5049,08401,Mahan,1406.44512763,CO,CO08401,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{2A549CA6-50EE-49B9-B4EC-D0A404DDEE5C},25844.1773425923,7674016.09765743
5052,08465,Mancos Hill,79.60792304,CO,CO08465,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1EB857C6-6291-4DEF-8124-94B4DD61C87C},3877.96810742459,322545.098848052
5054,08042,Mancos River,986.68648951,CO,CO08042,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{9A93F96A-E072-4E11-9A0A-DC0E11871625},12686.4383577671,3998638.96639484
5055,08060,Martinez,738.02437999,CO,CO08060,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8CEBBB4A-F8DF-4F49-B43B-8A1C0C100B48},7925.52201827527,2986528.95681127
5058,17017,McKenna Peak,5866.62406842,CO,CO17017,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C28B5D7C-8D18-4032-91B6-C794AC3C6BE7},42224.8387066029,23777869.2673864
5059,08067,McLean,1414.11325156,CO,CO08067,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A0B5DF23-96E3-404B-B3E9-DB200547E49E},14128.1363880568,5735735.61993071
5061,08454,Mesa Pedregosa,2189.08759338,CO,CO08454,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{51FE8D1C-2E68-46D1-A6D2-C3C7DB7097D9},18448.7166320517,8857778.95652444
5062,08053,Mesa Verde,6389.91980408,CO,CO08053,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{53B21A1E-046D-4599-A0DF-83834A4C0071},25748.9115721579,25899205.5535111
5065,08075,Montezuma Cr,40.04791102,CO,CO08075,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3F335D6F-86D5-457B-AB5E-6D3EEC963B27},1610.28647734195,162059.761042874
5067,08038,Monument,606.65933249,CO,CO08038,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{16A52CA5-46FE-485E-87B5-7C60D8D68452},11836.8082517333,2460746.56109325
5068,17065,Mt. Elston,210.86463742,CO,CO17065,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{05C248B4-13BD-464C-8AD5-FDCD53A75D46},4118.36205369149,854646.33877798
5069,08028,Mud Creek,2781.88375606,CO,CO08028,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{CA192FD5-656C-4E42-A980-9A8C32C5F853},17236.3498011997,11273936.3636433
5070,08040,Mud Springs,951.65686999,CO,CO08040,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{FEC935B8-1EEC-4D0C-959C-36F3DA60C634},8610.31086301632,3858204.88388461
5071,08079,N Cahone,118.57564863,CO,CO08079,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{1D02C750-6A0A-4B0B-9A90-5EE91D3246F4},3202.8017025147,480773.749953039
5073,08030,N Mancos,1290.13156871,CO,CO08030,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B329033C-C193-4B4A-9FDE-AC09B8F88271},8086.87313538752,1982838.84393373
5074,08032,N Menefee Mtn,569.25586457,CO,CO08032,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E1EF45F5-F7FF-4C17-8E08-FCC4BBB3B154},8679.52786099497,2306576.44051562
5075,08020,Nash Cemetery,2142.3948379,CO,CO08020,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{9CB0F62C-A520-4155-8285-1EB491154851},14845.9656208869,8682520.16848478
5079,17055,Nelson,4584.72088143,CO,CO17055,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3E83E55B-38B2-4FBA-8254-012756646F65},30627.0770785332,18661737.9249476
5085,17041,Old Young,19941.78621679,CO,CO17041,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{C5B89094-2B0D-4668-9D60-0F0C821E5D8B},61554.2770155692,80829407.4108033
5088,08065,Papoose Canyon,1830.95915242,CO,CO08065,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{AF069D2F-B264-4719-A0EF-B0E1CAE8829B},18884.3887286875,7426555.73532134
5092,08903,Picayne/Mineral Pt.,5534.23751784,CO,CO08903,9999/09/09 00:00:00+00,COS06000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6567F119-222E-413E-B29B-814B42CE6E6D},32051.6956573359,22195803.9126284
5094,08054,Point Lookout,2895.49624365,CO,CO08054,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{A54560AD-0F5A-4AD1-B9E1-7655F4CA2446},17927.2894491165,11735246.5877225
5097,17057,RCA,19103.35357502,CO,CO17057,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{3146A44A-06D1-45C2-BE7B-4B999D79C7B1},62461.7770878367,77457958.0142836
5104,17214,Rincone,744.1702418,CO,CO17214,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{D5AF8581-7599-4ADA-89C9-8A7212672B6B},9923.38014702732,3015664.11242141
5112,08400,S Canby,78.84402745,CO,CO08400,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{78ECC9EC-2348-44FA-8493-2E454F17C09F},2399.08985094363,319254.487363563
5115,17005,Salt Arroyo,11737.97141682,CO,CO17005,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6193569F-A619-4081-A48E-D9474A3E72A5},42393.3067334576,47575264.3466998
5117,08464,San Juan River,693.47800572,CO,CO08464,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{24B80D4B-E58D-4372-876F-7C72738211FC},7841.11932718968,2806304.82223344
5121,08063,Sandrock,6282.64365359,CO,CO08063,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{803EF7B9-A02B-4921-BE46-BC389BF22E81},31101.9828087436,25476399.4192006
5122,08013,Sandstone,24073.18693656,CO,CO08013,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{962403FA-C885-4795-BCAB-FB1CEBFB3640},128893.988257622,97615774.4647845
5126,08006,Sharps Draw,890.25802002,CO,CO08006,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{DEBD1F8E-B047-452B-8939-FF6FC3A9B35D},12000.4054893128,3609941.19183019
5133,17034,Slick Rock,55065.80357405,CO,CO17034,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6B4D1877-0CD6-45B3-B835-06D83F191B14},121833.503347366,223327168.803301
5138,17043,South Mountain,1791.92032773,CO,CO17043,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{6AAA9800-50A5-461B-9A6A-072379C1B617},19040.7492494044,7262236.54589237
5140,17104,Spencer Lake,2051.79017165,CO,CO17104,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E899D45A-0CA5-4C12-B94D-648D30634DBD},15228.9458219273,8315400.58039095
5144,17038,Spud Patch,12572.81532671,CO,CO17038,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{CF10614C-E1B2-43C4-BD7B-E7FA8F63D48D},52427.4614705361,50986099.2399459
5145,08002,Squaw Canyon,5496.88179087,CO,CO08002,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E63FD4D9-913C-4E2D-8EBE-44BA45D43802},44664.5554715255,22296099.1089554
5147,08052,Stinking Spring Cyn,1836.92883142,CO,CO08052,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{E02A7857-125C-4D79-B2A4-F65AC6C0ACC9},22447.1770288812,7445266.30073049
5149,17226,Summer Camp,13087.18677761,CO,CO17226,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{9D1EECE8-AB87-46C2-A315-2DCCBAAFE091},49603.9221414878,53040907.827478
5151,17007,Summit Mesa,380.91572134,CO,CO17007,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{71FE76C8-75ED-4071-84E5-077989013951},5145.80714316037,1545061.51318331
5152,17019,Summit Point,3442.09902147,CO,CO17019,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5F5C81B7-896C-4B79-8E4D-137D082C25E0},25003.2815936319,13961272.9406394
5154,08455,Tater Mtn,429.78333445,CO,CO08455,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{67FE48C0-B85C-43F0-BFA5-3ABCFDB4B9D1},9565.66290617859,1739018.16278421
5155,07228,Taylor,6533.2941218,CO,CO07228,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7F72555E-2F4E-4CB6-8508-3A7169DC3762},24640.0043824005,26560704.6537168
5169,17000,Upper Disappointment,2162.85188866,CO,CO17000,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{91DE3ED5-1CEF-4133-BF5B-181B9D90A02A},25522.9509596982,8764950.91715497
5172,08037,Ute Mtn,912.98563133,CO,CO08037,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B892F5AD-0156-4495-8C3F-4F74B81FE2E4},10462.6938311179,3702738.37263438
5176,08456,Vigil/Abeyta Mesas,1014.61130834,CO,CO08456,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{5634E5C8-311B-4E13-A6DF-C45A29A6A449},16585.9854373331,10510467.7218949
5178,08049,W Cahone,358.22575762,CO,CO08049,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{51B94A70-37AB-45AB-8779-0B2616BC1988},8063.12741413154,1452641.63315472
5179,08051,W Mesa Verde,1666.81301231,CO,CO08051,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{F4AE1656-9872-4263-AE45-F49526808E7B},21414.6182607674,6756465.63040477
5180,08026,W Mud,408.7732202,CO,CO08026,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{B67B2A48-05AD-4EF5-9E67-EA7B101C7AFE},6099.09504351754,1656574.83586164
5181,17051,W Osborne,3483.5447025,CO,CO17051,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{74D2D36B-3A06-4243-A83F-36A30E4CD763},20175.2007469729,14117958.7601102
5182,08430,W Rabbit Mtn,204.4954759,CO,CO08430,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{7B08B094-6872-4107-95B6-D6910693957B},4834.50633798929,828072.201184004
5183,08415,W Vosberg Pike,623.11564945,CO,CO08415,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{8FA1F8D8-B07D-42D0-A581-F20DB44E7DB1},6893.33842409332,2523353.3782165
5186,08429,Wallace Gulch,2512.91036789,CO,CO08429,9999/09/09 00:00:00+00,COS01000,2023/04/17 21:11:17+00,2023/04/17 21:11:17+00,msarhan@blm.gov_BLM_EGIS,msarhan@blm.gov_BLM_EGIS,{4FD55650-C8D0-4DA0-BD90-FBE4E529D4CD},32901.2609723483,10175317.8149382
