OBJECTID,AV_LEGEND,CLASS,ACREAGE,SOURCE,SHAPE_Length,SHAPE_Area
971,Tidal Wetland,111,1.817,OLISP 1995 Air Photos,2355.60938617961,79146.7197261103
972,Tidal Wetland,111,4.756,OLISP 1995 Air Photos,3116.02433087617,207159.933957917
973,Tidal Wetland,111,3.096,OLISP 1995 Air Photos,1981.05210008819,134850.760873689
974,Tidal Wetland,111,95.699,OLISP 1995 Air Photos,12873.1166914193,4168636.6233165
975,Tidal Wetland,111,1.147,OLISP 1995 Air Photos,1538.95001440764,49947.2801040828
976,Tidal Wetland,111,6.336,OLISP 1995 Air Photos,2018.65250088475,275989.581999834
977,Tidal Wetland,111,0.049,OLISP 1995 Air Photos,204.388913790695,2155.529200028
978,Tidal Wetland,111,6.32,OLISP 1995 Air Photos,5245.41200047723,275294.000542981
979,Tidal Wetland,111,14.202,OLISP 1995 Air Photos,7697.09425492136,618658.352187274
980,Tidal Wetland,111,24.115,OLISP 1995 Air Photos,4844.97987291543,1050434.84337919
981,Tidal Wetland,111,8.501,OLISP 1995 Air Photos,5755.52491700655,370320.502043181
982,Tidal Wetland,111,0.105,OLISP 1995 Air Photos,296.583411916683,4583.78588078159
983,Tidal Wetland,111,0.125,OLISP 1995 Air Photos,579.467213506325,5450.43755167737
984,Tidal Wetland,111,0.136,OLISP 1995 Air Photos,465.33856645512,5920.66306953169
985,Tidal Wetland,111,0.053,OLISP 1995 Air Photos,219.133351444582,2296.43348083933
986,Tidal Wetland,111,0.048,OLISP 1995 Air Photos,196.560994831235,2093.79809669886
987,Tidal Wetland,111,2.731,OLISP 1995 Air Photos,1452.93634279056,118982.893747323
988,Tidal Wetland,111,9.396,OLISP 1995 Air Photos,5193.14046176183,409296.99625568
989,Tidal Wetland,111,0.086,OLISP 1995 Air Photos,246.429797854805,3726.18952284032
990,Tidal Wetland,111,2.196,OLISP 1995 Air Photos,1654.29547733642,95666.230196229
991,Tidal Wetland,111,0.068,OLISP 1995 Air Photos,308.890737099783,2944.4327554103
992,Tidal Wetland,111,0.064,OLISP 1995 Air Photos,270.938287603354,2807.47907103875
993,Tidal Wetland,111,15.371,OLISP 1995 Air Photos,5166.12332843539,669572.675561257
994,Tidal Wetland,111,0.934,OLISP 1995 Air Photos,807.849291175407,40666.8886779129
995,Tidal Wetland,111,0.165,OLISP 1995 Air Photos,695.325740236262,7179.09833372507
996,Tidal Wetland,111,0.022,OLISP 1995 Air Photos,120.977165526931,972.372217685933
997,Tidal Wetland,111,0.234,OLISP 1995 Air Photos,476.265208765574,10192.5749203771
998,Tidal Wetland,111,1.151,OLISP 1995 Air Photos,1101.58330435496,50125.4928170125
999,Tidal Wetland,111,3.395,OLISP 1995 Air Photos,3111.94306302637,147905.394920654
1000,Tidal Wetland,111,1.06,OLISP 1995 Air Photos,2003.50932717552,46186.0127524921
1001,Tidal Wetland,111,0.026,OLISP 1995 Air Photos,250.892228763753,1124.498485725
1002,Tidal Wetland,111,1.303,OLISP 1995 Air Photos,2636.06282609383,56777.9929190929
1003,Tidal Wetland,111,4.029,OLISP 1995 Air Photos,4604.36699244318,175510.303767875
1004,Tidal Wetland,111,1.644,OLISP 1995 Air Photos,1333.58949678818,71623.6872779141
1005,Tidal Wetland,111,139.087,OLISP 1995 Air Photos,18873.0048098313,6058616.72799328
1006,Tidal Wetland,111,40.348,OLISP 1995 Air Photos,8960.93564883871,1757578.59462283
1007,Tidal Wetland,111,0.1,OLISP 1995 Air Photos,343.542696477412,4360.19827467044
1008,Upland,0,2.901, ,1945.15349403317,126367.734386341
1009,Tidal Wetland,111,19.419,OLISP 1995 Air Photos,6932.57935934432,845877.3440708
1010,Tidal Wetland,111,0.117,OLISP 1995 Air Photos,514.106070648459,5080.15452780502
1011,Tidal Wetland,111,7.908,OLISP 1995 Air Photos,7148.35111148027,344467.610723152
1012,Tidal Wetland,111,3.0,OLISP 1995 Air Photos,2159.22939400241,130685.467281839
1013,Tidal Wetland,111,233.289,OLISP 1995 Air Photos,27331.7998235807,10162080.4542654
1014,Upland,0,0.087, ,228.972026141641,3804.18607765584
1015,Tidal Wetland,111,0.636,OLISP 1995 Air Photos,1579.97240907882,27683.5392317631
1016,Tidal Wetland,111,0.146,OLISP 1995 Air Photos,653.495885171321,6339.74351563469
1017,Tidal Wetland,111,2.148,OLISP 1995 Air Photos,1688.15260656314,93559.54475099
1018,Upland,0,0.13, ,342.578538281944,5664.53091117636
1019,Tidal Wetland,111,13.655,OLISP 1995 Air Photos,7940.43793447272,594818.209889673
1020,Tidal Wetland,111,0.043,OLISP 1995 Air Photos,238.365449427078,1893.22810437198
1021,Tidal Wetland,111,0.88,OLISP 1995 Air Photos,1328.38650892786,38346.0502836918
1022,Tidal Wetland,111,0.613,OLISP 1995 Air Photos,919.9254741709,26682.1425627121
1023,Tidal Wetland,111,1.404,OLISP 1995 Air Photos,1067.4371902112,61156.3744481488
1024,Upland,0,0.344, ,463.715133113106,14994.2806251426
1025,Tidal Wetland,111,16.203,OLISP 1995 Air Photos,8192.00502907286,705795.443697664
1026,Tidal Wetland,111,6.956,OLISP 1995 Air Photos,2647.82909909986,302998.363645982
1027,Tidal Wetland,111,1.595,OLISP 1995 Air Photos,1132.49230479061,69467.9836992703
1028,Tidal Wetland,111,1.12,OLISP 1995 Air Photos,1709.713823658,48777.1888636567
1029,Tidal Wetland,111,2.334,OLISP 1995 Air Photos,2187.59343918695,101648.12204345
1030,Tidal Wetland,111,0.652,OLISP 1995 Air Photos,1042.82659604522,28413.8829713326
1031,Tidal Wetland,111,10.819,OLISP 1995 Air Photos,6456.318113891,471259.385392182
1032,Tidal Wetland,111,1.152,OLISP 1995 Air Photos,896.157545143592,50182.9103343814
1033,Tidal Wetland,111,0.132,OLISP 1995 Air Photos,471.909405496044,5765.73969161838
1034,Tidal Wetland,111,0.104,OLISP 1995 Air Photos,302.883652756707,4526.97056325343
1035,Tidal Wetland,111,2.305,OLISP 1995 Air Photos,2222.94339246854,100409.146896283
1036,Tidal Wetland,111,0.288,OLISP 1995 Air Photos,929.805111041669,12560.0451610396
1037,Tidal Wetland,111,9.717,OLISP 1995 Air Photos,6661.04929825541,423289.837565859
1038,Tidal Wetland,111,0.376,OLISP 1995 Air Photos,524.945726534596,16380.1432948317
1039,Tidal Wetland,111,0.451,OLISP 1995 Air Photos,544.570516310202,19636.9764058337
1040,Tidal Wetland,111,0.106,OLISP 1995 Air Photos,284.556242664242,4596.19255297307
1041,Tidal Wetland,111,0.207,OLISP 1995 Air Photos,1011.1082742451,9026.94853289206
1042,Tidal Wetland,111,0.198,OLISP 1995 Air Photos,443.247460747151,8617.76015320553
1043,Tidal Wetland,111,0.759,OLISP 1995 Air Photos,2046.35553760542,33050.2621860079
1044,Tidal Wetland,111,4.33,OLISP 1995 Air Photos,2744.42926776938,188636.258679044
1045,Tidal Wetland,111,1.377,OLISP 1995 Air Photos,1399.52118756751,59982.378195283
1046,Tidal Wetland,111,1.949,OLISP 1995 Air Photos,1715.06168016807,84901.0931678388
1047,Tidal Wetland,111,0.816,OLISP 1995 Air Photos,1435.46385245983,35538.3170524147
1048,Tidal Wetland,111,0.192,OLISP 1995 Air Photos,453.342579263493,8366.13469911549
1049,Upland,0,0.811, ,840.068480244792,35306.9866721735
1050,Tidal Wetland,111,1.868,OLISP 1995 Air Photos,1156.02047279036,81369.7894915604
1051,Tidal Wetland,111,8.117,OLISP 1995 Air Photos,3194.2461198099,353565.771420753
1052,Tidal Wetland,111,3.78,OLISP 1995 Air Photos,3052.86603343185,164643.176943309
1053,Tidal Wetland,111,0.838,OLISP 1995 Air Photos,1717.14961240016,36488.6581688086
1054,Tidal Wetland,111,0.473,OLISP 1995 Air Photos,1136.60312940388,20610.0094135434
1055,Tidal Wetland,111,0.32,OLISP 1995 Air Photos,725.375984093573,13953.0404807335
1056,Tidal Wetland,111,0.279,OLISP 1995 Air Photos,425.02029835489,12153.6612151316
1057,Upland,0,0.338, ,489.913768492803,14708.9854542005
1058,Tidal Wetland,111,6.644,OLISP 1995 Air Photos,4356.13315556406,289404.901014549
1059,Tidal Wetland,111,3.83,OLISP 1995 Air Photos,2658.02410568216,166845.534930597
1060,Tidal Wetland,111,11.693,OLISP 1995 Air Photos,5266.59588925345,509340.92431343
1061,Tidal Wetland,111,0.093,OLISP 1995 Air Photos,399.589320262305,4054.35456878209
1062,Tidal Wetland,111,7.25,OLISP 1995 Air Photos,3386.98831540431,315796.783387289
1063,Tidal Wetland,111,1.349,OLISP 1995 Air Photos,1561.76739029024,58751.1389367768
1064,Tidal Wetland,111,0.69,OLISP 1995 Air Photos,1006.58154102588,30065.9178339206
1065,Tidal Wetland,111,0.895,OLISP 1995 Air Photos,840.689732948079,39005.1447801332
1066,Tidal Wetland,111,3.534,OLISP 1995 Air Photos,1729.40710957117,153921.892671929
1067,Tidal Wetland,111,1.112,OLISP 1995 Air Photos,1950.56274681552,48435.8884386484
1068,Tidal Wetland,111,28.382,OLISP 1995 Air Photos,15003.4710639246,1236321.66361648
1069,Tidal Wetland,111,2.931,OLISP 1995 Air Photos,2516.72414533084,127661.749275274
1070,Tidal Wetland,111,0.056,OLISP 1995 Air Photos,218.676643266096,2424.2964668336
1071,Tidal Wetland,111,0.464,OLISP 1995 Air Photos,762.511425215683,20201.9744182695
1072,Tidal Wetland,111,1.101,OLISP 1995 Air Photos,1428.0113849392,47957.6609620938
1073,Upland,0,0.887, ,855.574779757246,38652.1804974913
1074,Tidal Wetland,111,6.512,OLISP 1995 Air Photos,3444.9431741175,283663.702981105
1075,Tidal Wetland,111,35.387,OLISP 1995 Air Photos,11330.9043137254,1541443.42685576
1076,Tidal Wetland,111,0.293,OLISP 1995 Air Photos,446.481624846644,12777.4288263516
1077,Tidal Wetland,111,1.838,OLISP 1995 Air Photos,1074.99994284771,80050.3649802135
1078,Tidal Wetland,111,5.238,OLISP 1995 Air Photos,3777.63747419322,228167.342567086
1079,Tidal Wetland,111,0.081,OLISP 1995 Air Photos,383.229142293372,3517.38877756715
1080,Tidal Wetland,111,0.223,OLISP 1995 Air Photos,587.640007590057,9700.57255222274
1081,Tidal Wetland,111,6.129,OLISP 1995 Air Photos,3235.89291588153,266979.916783626
1082,Tidal Wetland,111,1.233,OLISP 1995 Air Photos,1050.31672556502,53709.225639412
1083,Tidal Wetland,111,0.044,OLISP 1995 Air Photos,201.000505342075,1903.88034386292
1084,Tidal Wetland,111,0.799,OLISP 1995 Air Photos,851.581629177837,34796.2543071165
1085,Tidal Wetland,111,0.106,OLISP 1995 Air Photos,348.131053590611,4597.02414966094
1086,Tidal Wetland,111,17.184,OLISP 1995 Air Photos,5166.62521449802,748515.306509925
1087,Tidal Wetland,111,0.25,OLISP 1995 Air Photos,415.128510858833,10908.3087396077
1088,Tidal Wetland,111,48.444,OLISP 1995 Air Photos,23103.3202084255,2110209.4978715
1089,Tidal Wetland,111,0.074,OLISP 1995 Air Photos,212.369215876286,3234.91924934471
1090,Tidal Wetland,111,0.216,OLISP 1995 Air Photos,689.747196279817,9387.55756902127
1091,Tidal Wetland,111,0.191,OLISP 1995 Air Photos,413.381272005946,8340.59588198929
1092,Tidal Wetland,111,0.228,OLISP 1995 Air Photos,450.986889783853,9931.97458526961
1093,Tidal Wetland,111,7.65,OLISP 1995 Air Photos,4830.64729356704,333233.44976913
1094,Upland,0,1.186, ,959.63421096823,51647.9678973925
1095,Tidal Wetland,111,42.311,OLISP 1995 Air Photos,9106.92636312215,1843065.06845107
1096,Tidal Wetland,111,3.135,OLISP 1995 Air Photos,1813.58539559399,136540.796256138
1097,Tidal Wetland,111,0.641,OLISP 1995 Air Photos,1248.55550473452,27942.4370839618
1098,Tidal Wetland,111,0.062,OLISP 1995 Air Photos,296.952858847727,2698.07208988856
1099,Tidal Wetland,111,0.067,OLISP 1995 Air Photos,221.967664110809,2904.60846005234
1100,Tidal Wetland,111,66.284,OLISP 1995 Air Photos,15822.9746132376,2887339.71915161
1101,Tidal Wetland,111,1.784,OLISP 1995 Air Photos,1108.89058895361,77690.8843951359
1102,Tidal Wetland,111,0.07,OLISP 1995 Air Photos,224.838576527212,3066.67818604585
1103,Tidal Wetland,111,14.942,OLISP 1995 Air Photos,7858.75255654757,650866.740948009
1104,Tidal Wetland,111,4.712,OLISP 1995 Air Photos,3456.11182599317,205258.684247256
1105,Tidal Wetland,111,1.083,OLISP 1995 Air Photos,2616.52356309204,47155.2823829503
1106,Upland,0,0.106, ,249.693222895742,4622.09580744695
1107,Tidal Wetland,111,0.773,OLISP 1995 Air Photos,1768.01341583436,33679.4366103362
1108,Tidal Wetland,111,0.111,OLISP 1995 Air Photos,424.788603772572,4828.14047437008
1109,Tidal Wetland,111,0.971,OLISP 1995 Air Photos,1058.32664914172,42314.9561603543
1110,Tidal Wetland,111,281.99,OLISP 1995 Air Photos,29483.0196727623,12283469.1037306
1111,Tidal Wetland,111,0.518,OLISP 1995 Air Photos,678.682904993854,22546.2667601415
1112,Tidal Wetland,111,3.143,OLISP 1995 Air Photos,3145.67094057802,136893.826787877
1113,Tidal Wetland,111,0.165,OLISP 1995 Air Photos,918.402379715276,7201.80419239392
1114,Tidal Wetland,111,107.073,OLISP 1995 Air Photos,29786.4456662648,4664094.02345582
1115,Tidal Wetland,111,1.406,OLISP 1995 Air Photos,1127.04763015167,61242.7066256547
1116,Tidal Wetland,111,5.572,OLISP 1995 Air Photos,5184.37260275667,242729.760232291
1117,Tidal Wetland,111,0.583,OLISP 1995 Air Photos,922.104596175056,25404.3319249456
1118,Tidal Wetland,111,0.022,OLISP 1995 Air Photos,155.028311958517,953.110053174615
1119,Tidal Wetland,111,1.026,OLISP 1995 Air Photos,1310.45168971608,44689.4764865359
1120,Tidal Wetland,111,11.797,OLISP 1995 Air Photos,5808.539787276,513862.096616996
1121,Tidal Wetland,111,0.448,OLISP 1995 Air Photos,551.871084874367,19520.0321659103
1122,Tidal Wetland,111,32.769,OLISP 1995 Air Photos,8680.28953685132,1427424.12308874
1123,Tidal Wetland,111,17.322,OLISP 1995 Air Photos,8944.12197384381,754528.726138362
1124,Tidal Wetland,111,0.724,OLISP 1995 Air Photos,822.043444196858,31556.6840525549
1125,Tidal Wetland,111,0.097,OLISP 1995 Air Photos,434.341714192612,4213.87131908302
1126,Tidal Wetland,111,2.068,OLISP 1995 Air Photos,1735.54545407026,90067.1595922319
1127,Upland,0,0.287, ,428.921703973592,12490.438462459
1128,Tidal Wetland,111,2.341,OLISP 1995 Air Photos,1379.2371440234,101984.609737473
1129,Tidal Wetland,111,0.069,OLISP 1995 Air Photos,215.353495124115,2997.07837828308
1130,Tidal Wetland,111,0.76,OLISP 1995 Air Photos,859.406724592806,33095.2620978158
1131,Tidal Wetland,111,1.067,OLISP 1995 Air Photos,1252.44304342945,46497.8574502
1132,Tidal Wetland,111,15.795,OLISP 1995 Air Photos,9650.24725862167,688011.267316146
1133,Tidal Wetland,111,14.208,OLISP 1995 Air Photos,6349.83403869879,618922.01656591
1134,Tidal Wetland,111,0.241,OLISP 1995 Air Photos,567.440582667649,10514.1815629878
1135,Tidal Wetland,111,20.603,OLISP 1995 Air Photos,4848.23719443138,897470.157855883
1136,Tidal Wetland,111,0.514,OLISP 1995 Air Photos,664.478478804559,22376.9748368095
1137,Tidal Wetland,111,0.092,OLISP 1995 Air Photos,298.215095613818,4010.46393449558
1138,Tidal Wetland,111,0.491,OLISP 1995 Air Photos,821.888210008665,21402.662348454
1139,Tidal Wetland,111,0.028,OLISP 1995 Air Photos,142.797254812822,1229.18622839073
1140,Upland,0,0.122, ,265.467477010032,5300.42617183826
1141,Tidal Wetland,111,3.398,OLISP 1995 Air Photos,3949.56229078459,148027.973389457
1142,Tidal Wetland,111,2.451,OLISP 1995 Air Photos,2413.03181953745,106777.651974641
1143,Tidal Wetland,111,0.405,OLISP 1995 Air Photos,678.124739638156,17659.4832191872
1144,Tidal Wetland,111,1.153,OLISP 1995 Air Photos,1944.45149470082,50230.6464066571
1145,Tidal Wetland,111,13.365,OLISP 1995 Air Photos,15291.8131210828,582171.25295949
1146,Tidal Wetland,111,1.236,OLISP 1995 Air Photos,1061.80880802603,53832.4285751847
1147,Tidal Wetland,111,0.299,OLISP 1995 Air Photos,494.166369776843,13031.1896537577
1148,Tidal Wetland,111,0.882,OLISP 1995 Air Photos,929.434657268274,38431.2938937618
1149,Tidal Wetland,111,0.455,OLISP 1995 Air Photos,609.585649312137,19810.3171090294
1150,Tidal Wetland,111,8.711,OLISP 1995 Air Photos,5569.20903529803,379451.010067274
1151,Tidal Wetland,111,0.652,OLISP 1995 Air Photos,776.597731402412,28391.8295407661
1152,Tidal Wetland,111,0.331,OLISP 1995 Air Photos,1012.1509683276,14422.9711801499
1153,Tidal Wetland,111,0.366,OLISP 1995 Air Photos,1257.17026658423,15922.6515495443
1154,Tidal Wetland,111,1.074,OLISP 1995 Air Photos,1256.96860866028,46764.6083912749
1155,Tidal Wetland,111,0.025,OLISP 1995 Air Photos,142.653043125446,1096.98816870685
1156,Tidal Wetland,111,2.342,OLISP 1995 Air Photos,2187.28835583458,102016.792061805
1157,Tidal Wetland,111,0.05,OLISP 1995 Air Photos,360.094703474623,2189.98028439366
1158,Tidal Wetland,111,0.186,OLISP 1995 Air Photos,504.390283956108,8099.57164535831
1159,Tidal Wetland,111,1.312,OLISP 1995 Air Photos,1480.69968930439,57136.9249040688
1160,Tidal Wetland,111,1.568,OLISP 1995 Air Photos,1149.88585121347,68297.8761792858
1161,Tidal Wetland,111,18.851,OLISP 1995 Air Photos,7170.71511423775,821169.694319995
1162,Tidal Wetland,111,0.246,OLISP 1995 Air Photos,548.551339118389,10702.4021126245
1163,Tidal Wetland,111,2.225,OLISP 1995 Air Photos,1894.85758305247,96933.5197561934
1164,Tidal Wetland,111,0.127,OLISP 1995 Air Photos,279.038347875501,5537.85316586767
1165,Tidal Wetland,111,0.014,OLISP 1995 Air Photos,94.1733528560442,593.91697731342
1166,Tidal Wetland,111,0.211,OLISP 1995 Air Photos,473.245684625339,9204.58289142306
1167,Tidal Wetland,111,0.096,OLISP 1995 Air Photos,427.988202759887,4199.72295306546
1168,Tidal Wetland,111,15.362,OLISP 1995 Air Photos,3393.4213823662,669162.674898025
1169,Tidal Wetland,111,0.388,OLISP 1995 Air Photos,521.185718563769,16903.2697086785
1170,Tidal Wetland,111,1.475,OLISP 1995 Air Photos,1562.07395054979,64243.7412071359
1171,Tidal Wetland,111,60.403,OLISP 1995 Air Photos,17339.1077351184,2631150.34453166
1172,Tidal Wetland,111,10.255,OLISP 1995 Air Photos,4760.39295406458,446714.688056575
1173,Tidal Wetland,111,0.081,OLISP 1995 Air Photos,234.157878497528,3506.67279663932
1174,Tidal Wetland,111,0.05,OLISP 1995 Air Photos,185.038749889677,2189.96505994544
1175,Tidal Wetland,111,0.018,OLISP 1995 Air Photos,132.139690443459,783.810841061824
1176,Tidal Wetland,111,0.527,OLISP 1995 Air Photos,709.712790398792,22938.3547635934
1177,Tidal Wetland,111,0.094,OLISP 1995 Air Photos,346.250125825584,4084.32716572405
1178,Tidal Wetland,111,0.1,OLISP 1995 Air Photos,796.399637893552,4375.74647217522
1179,Tidal Wetland,111,1.201,OLISP 1995 Air Photos,1258.33335969582,52316.2759299044
1180,Tidal Wetland,111,0.011,OLISP 1995 Air Photos,92.9755367210482,461.934299001939
1181,Tidal Wetland,111,0.125,OLISP 1995 Air Photos,603.177905345897,5461.41369467169
1182,Tidal Wetland,111,13.052,OLISP 1995 Air Photos,5416.33177219011,568527.428059231
1183,Tidal Wetland,111,0.017,OLISP 1995 Air Photos,105.949176794811,720.098538587242
1184,Tidal Wetland,111,0.538,OLISP 1995 Air Photos,1066.90363952551,23445.5457858284
1185,Tidal Wetland,111,0.007,OLISP 1995 Air Photos,68.1303132558902,315.405419001965
1186,Tidal Wetland,111,0.036,OLISP 1995 Air Photos,192.781798105925,1554.78914850434
1187,Tidal Wetland,111,5.149,OLISP 1995 Air Photos,3923.19374255335,224285.052075637
1188,Tidal Wetland,111,2.06,OLISP 1995 Air Photos,1485.04140889895,89720.0164807728
1189,Tidal Wetland,111,2.07,OLISP 1995 Air Photos,1260.91938650496,90179.3747946168
1190,Tidal Wetland,111,1.35,OLISP 1995 Air Photos,1154.30239561406,58796.2032267011
1191,Tidal Wetland,111,1.991,OLISP 1995 Air Photos,1833.61361823709,86707.8045741108
1192,Tidal Wetland,111,0.163,OLISP 1995 Air Photos,329.570841390771,7101.29402998985
1193,Tidal Wetland,111,1.651,OLISP 1995 Air Photos,1540.5882468295,71906.9098491919
1194,Tidal Wetland,111,1.351,OLISP 1995 Air Photos,1189.14218613879,58844.8114054439
1195,Tidal Wetland,111,0.732,OLISP 1995 Air Photos,1611.84515156755,31864.4492432627
1196,Tidal Wetland,111,0.706,OLISP 1995 Air Photos,795.502636001881,30751.232632651
1197,Tidal Wetland,111,2.355,OLISP 1995 Air Photos,1464.45026402945,102578.772185564
1198,Tidal Wetland,111,2.488,OLISP 1995 Air Photos,3939.23259963286,108379.977961391
1199,Tidal Wetland,111,3.205,OLISP 1995 Air Photos,2438.712413559,139604.970838327
1200,Upland,0,0.044, ,167.221535599134,1922.74614341571
1201,Tidal Wetland,111,0.038,OLISP 1995 Air Photos,214.596558411196,1654.31455632602
1202,Tidal Wetland,111,0.147,OLISP 1995 Air Photos,399.986767746787,6421.64200076498
1203,Tidal Wetland,111,3.273,OLISP 1995 Air Photos,2721.55461117499,142557.329952745
1204,Tidal Wetland,111,4.904,OLISP 1995 Air Photos,3174.69850363094,213616.758514025
1205,Tidal Wetland,111,1.972,OLISP 1995 Air Photos,1261.39730027455,85921.615128593
1206,Tidal Wetland,111,73.771,OLISP 1995 Air Photos,15729.1075771547,3213463.10250126
1207,Tidal Wetland,111,1.198,OLISP 1995 Air Photos,1219.39197937914,52171.943562859
