Fiscal Year,Vendor Name,Street Address,Vendor Address City,Vendor Address State,Vendor Address Zip Code,Issue Date,Payment Amount,Department Description,Business Unit,Account Description
2007,NUFLO TECHNOLOGIES SALES CO,14450 JFK BLVD,HOUSTON,TX,77032,11/16/2006,$44408.52,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,NUFLO TECHNOLOGIES SALES CO,14450 JFK BLVD,HOUSTON,TX,77032,12/14/2006,$52765.38,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OFFICEMAX CONTRACT INC,263 SHUMAN BLVD,NAPERVILLE,IL,60563,04/16/2007,$109614.75,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OFFICEMAX CONTRACT INC,263 SHUMAN BLVD,NAPERVILLE,IL,60563,04/16/2007,$115533.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA CITY AIR LOGISTICS CENTER,3350 D AVE   STE U22,TINKER AFB,OK,73145,09/15/2006,$879807.59,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA CITY AIR LOGISTICS CENTER,3350 D AVE   STE U22,TINKER AFB,OK,73145,12/14/2006,$805477.99,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA CITY AIR LOGISTICS CENTER,3350 D AVE   STE U22,TINKER AFB,OK,73145,04/16/2007,$2223271.91,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA CITY AIR LOGISTICS CENTER,3350 D AVE   STE U22,TINKER AFB,OK,73145,05/15/2007,$1979104.03,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,07/13/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,07/13/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,08/15/2006,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,08/15/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,10/16/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,10/16/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,11/16/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,11/16/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,12/14/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,12/14/2006,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,12/14/2006,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,01/18/2007,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,02/15/2007,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,02/15/2007,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,03/15/2007,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,05/15/2007,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,05/15/2007,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,05/15/2007,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,05/15/2007,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,05/15/2007,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,06/13/2007,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,06/13/2007,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,06/13/2007,$1000.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA DEPT OF COMMERCE,6601 BROADWAY EXT  STE 200,OKLAHOMA CITY,OK,73116,06/13/2007,$500.00,QUALITY JOBS APPLICATION FEE,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA MEDICAL RESEARCH FOUND,825 NE 13TH ST,OKLAHOMA CITY,OK,73104,08/15/2006,$8161.66,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA MEDICAL RESEARCH FOUND,825 NE 13TH ST,OKLAHOMA CITY,OK,73104,11/16/2006,$4719.30,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA MEDICAL RESEARCH FOUND,825 NE 13TH ST,OKLAHOMA CITY,OK,73104,02/15/2007,$2386.46,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,OKLA MEDICAL RESEARCH FOUND,825 NE 13TH ST,OKLAHOMA CITY,OK,73104,05/15/2007,$7257.26,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PELCO STRUCTURAL LLC,1501 INDUSTRIAL BLVD,CLAREMORE,OK,74017,08/15/2006,$24329.67,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PELCO STRUCTURAL LLC,1501 INDUSTRIAL BLVD,CLAREMORE,OK,74017,10/16/2006,$24204.79,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PELCO STRUCTURAL LLC,1501 INDUSTRIAL BLVD,CLAREMORE,OK,74017,02/15/2007,$29527.20,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PELCO STRUCTURAL LLC,1501 INDUSTRIAL BLVD,CLAREMORE,OK,74017,05/15/2007,$28180.30,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,POWER COSTS INC,3550 W ROBINSON  STE 200,NORMAN,OK,73072,07/13/2006,$4402.69,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,POWER COSTS INC,3550 W ROBINSON  STE 200,NORMAN,OK,73072,08/15/2006,$5030.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,POWER COSTS INC,3550 W ROBINSON  STE 200,NORMAN,OK,73072,12/14/2006,$5330.87,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,POWER COSTS INC,3550 W ROBINSON  STE 200,NORMAN,OK,73072,02/15/2007,$10545.70,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,POWER COSTS INC,3550 W ROBINSON  STE 200,NORMAN,OK,73072,06/13/2007,$10685.86,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRATT & WHITNEY MIL AFTERMKT S,309 AVIONICS CIR  STE 1 BG 310,SAN ANTONIO,TX,78226,07/13/2006,$27784.85,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRATT & WHITNEY MIL AFTERMKT S,309 AVIONICS CIR  STE 1 BG 310,SAN ANTONIO,TX,78226,07/13/2006,$25455.14,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRATT & WHITNEY MIL AFTERMKT S,309 AVIONICS CIR  STE 1 BG 310,SAN ANTONIO,TX,78226,07/13/2006,$33385.25,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRATT & WHITNEY MIL AFTERMKT S,309 AVIONICS CIR  STE 1 BG 310,SAN ANTONIO,TX,78226,07/13/2006,$25575.73,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRATT & WHITNEY MIL AFTERMKT S,309 AVIONICS CIR  STE 1 BG 310,SAN ANTONIO,TX,78226,07/13/2006,$21817.74,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRATT & WHITNEY MIL AFTERMKT S,309 AVIONICS CIR  STE 1 BG 310,SAN ANTONIO,TX,78226,07/13/2006,$20590.33,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRATT & WHITNEY MIL AFTERMKT S,309 AVIONICS CIR  STE 1 BG 310,SAN ANTONIO,TX,78226,07/13/2006,$22580.34,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRATT & WHITNEY MIL AFTERMKT S,309 AVIONICS CIR  STE 1 BG 310,SAN ANTONIO,TX,78226,07/13/2006,$14245.01,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRO-FAB INC,910 N MORGAN RD,OKLAHOMA CITY,OK,73127,08/15/2006,$16840.08,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRO-FAB INC,910 N MORGAN RD,OKLAHOMA CITY,OK,73127,11/16/2006,$26361.27,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRO-FAB INC,910 N MORGAN RD,OKLAHOMA CITY,OK,73127,02/15/2007,$22178.41,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRO-FAB INC,910 N MORGAN RD,OKLAHOMA CITY,OK,73127,05/15/2007,$28286.10,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRYER MACHINE & TOOL CO INC,2230 N SHERIDAN RD,TULSA,OK,74115,08/15/2006,$10045.68,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRYER MACHINE & TOOL CO INC,2230 N SHERIDAN RD,TULSA,OK,74115,11/16/2006,$6899.03,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRYER MACHINE & TOOL CO INC,2230 N SHERIDAN RD,TULSA,OK,74115,06/13/2007,$9478.64,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,PRYER MACHINE & TOOL CO INC,2230 N SHERIDAN RD,TULSA,OK,74115,06/13/2007,$6569.99,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,QUARTER TURN RESOURCES INC,3505 W NORTH AVE,PONCA CITY,OK,74601,11/16/2006,$7167.30,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,QUARTER TURN RESOURCES INC,3505 W NORTH AVE,PONCA CITY,OK,74601,02/15/2007,$9831.98,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,QUARTER TURN RESOURCES INC,3505 W NORTH AVE,PONCA CITY,OK,74601,05/15/2007,$9809.08,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,QUARTZ MTN AEROSPACE INC #2,RT 2 BX 219C,ALTUS,OK,73521,08/15/2006,$8553.90,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,QUARTZ MTN AEROSPACE INC #2,RT 2 BX 219C,ALTUS,OK,73521,11/16/2006,$10935.07,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,QUARTZ MTN AEROSPACE INC #2,RT 2 BX 219C,ALTUS,OK,73521,02/15/2007,$19260.44,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,QUARTZ MTN AEROSPACE INC #2,RT 2 BX 219C,ALTUS,OK,73521,05/15/2007,$22583.59,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SAMSON RESOURCES CORP,TWO WEST SECOND,TULSA,OK,74103,07/13/2006,$136377.67,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SAMSON RESOURCES CORP,TWO WEST SECOND,TULSA,OK,74103,07/13/2006,$75992.83,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SAMSON RESOURCES CORP,TWO WEST SECOND,TULSA,OK,74103,08/15/2006,$101987.24,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SAMSON RESOURCES CORP,TWO WEST SECOND,TULSA,OK,74103,09/15/2006,$123382.65,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SEMGROUP LP,2 WARREN PL   6120 S YALE #700,TULSA,OK,74136,07/13/2006,$145449.20,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SEMGROUP LP,2 WARREN PL   6120 S YALE #700,TULSA,OK,74136,03/15/2007,$210175.00,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SEMGROUP LP,2 WARREN PL   6120 S YALE #700,TULSA,OK,74136,03/15/2007,$212150.70,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SEMGROUP LP,2 WARREN PL   6120 S YALE #700,TULSA,OK,74136,03/15/2007,$159124.10,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SEMGROUP LP,2 WARREN PL   6120 S YALE #700,TULSA,OK,74136,03/15/2007,$105313.40,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SERVICE KING MFG INC,PO BOX 158,STROUD,OK,74079,08/15/2006,$33179.32,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SERVICE KING MFG INC,PO BOX 158,STROUD,OK,74079,11/16/2006,$45410.89,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SERVICE KING MFG INC,PO BOX 158,STROUD,OK,74079,02/15/2007,$67266.48,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SERVICE KING MFG INC,PO BOX 158,STROUD,OK,74079,06/13/2007,$66689.40,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SIMONTON BUILDING PROD INC,1 COCHRANE AVE,PENNSBORO,WV,26415,08/15/2006,$89369.06,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SIMONTON BUILDING PROD INC,1 COCHRANE AVE,PENNSBORO,WV,26415,06/13/2007,$68215.44,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SIMONTON BUILDING PROD INC,1 COCHRANE AVE,PENNSBORO,WV,26415,06/13/2007,$70586.81,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SOFTWARE DEVELOPMENT TECH INC,170 STATE ST   STE 205,LOS ALTOS,CA,94022,08/15/2006,$2366.68,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SOFTWARE DEVELOPMENT TECH INC,170 STATE ST   STE 205,LOS ALTOS,CA,94022,11/16/2006,$1956.25,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SOFTWARE DEVELOPMENT TECH INC,2600 JOHN SAXON BLVD  STE 300,NORMAN,OK,73071,02/15/2007,$2525.00,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SPIRIT AEROSYSTEMS INC,3330 N MINGO,TULSA,OK,74158,05/15/2007,$268985.69,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SPIRIT AEROSYSTEMS INC,3330 N MINGO,TULSA,OK,74158,05/15/2007,$204668.55,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SPIRIT AEROSYSTEMS INC,3330 N MINGO,TULSA,OK,74158,05/15/2007,$107914.62,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SPIRIT AEROSYSTEMS INC,3330 N MINGO,TULSA,OK,74158,05/15/2007,$56334.75,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SPIRIT AEROSYSTEMS INC,3330 N MINGO,TULSA,OK,74158,05/15/2007,$14745.05,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
2007,SPRINGS GLOBAL US INC,PO BOX 111,LANCASTER,SC,29721,11/16/2006,$25507.81,QUALITY JOBS INCENTIVE PAYMENT,OKLAHOMA TAX COMMISSION,DISBURSEMENT OF INCENTIVE PAYMENTS TO QUALIFIED ESTABLISHMENTS
