OBJECTID,VRI_CLASS,DISTANCE_ZONE,VRI_SCENIC,VRI_SENSITIVITY,VRI_AREA_ID,BLM_ORG_CD,GIS_ACRES,SHAPE_Length,SHAPE_Area
3106,III,FM,B,MOD,VRIORM000001031,ORM00,25.33245279,0.0134508649753544,1.12473370058815e-05
3107,III,FM,B,MOD,VRIORM000001037,ORM00,437.9361425,0.0609575340833038,0.0001944206357181
3108,IV,SS,B,MOD,VRIORM000000684,ORM00,114.40256665,0.0367870504046656,5.07889657173539e-05
3109,IV,SS,B,MOD,VRIORM000000691,ORM00,77.39964596,0.0269611846286703,3.43580819661476e-05
3110,III,FM,B,MOD,VRIORM000001006,ORM00,341.79171379,0.0712913258820731,0.0001517348859065
3111,IV,SS,B,LOW,VRIORC000000268,ORC00,337.47526619,0.087627577562328,0.0001497735558744
3112,III,SS,B,HIGH,VRIORC000000307,ORC00,0.1359824,0.0012309475458415,6.03631141750702e-08
3113,III,SS,B,HIGH,VRIORC000000307,ORC00,129.31891375,0.0921700758685312,5.73887137206488e-05
3114,III,SS,B,HIGH,VRIORC000000307,ORC00,0.47280007,0.0047906410679162,2.0986912931098e-07
3115,III,SS,B,HIGH,VRIORC000000307,ORC00,67.81816795,0.0273587218533172,3.0100536258579e-05
3116,III,SS,B,HIGH,VRIORC000000307,ORC00,0.51561125,0.0024801733172578,2.28834448412979e-07
3117,III,SS,B,HIGH,VRIORC000000307,ORC00,32.5802338,0.0186405627045679,1.44562561706431e-05
3118,II,FM,B,HIGH,VRIORC000000458,ORC00,142.20699741,0.0347833855464686,6.31010826164631e-05
3119,II,FM,B,HIGH,VRIORC000000459,ORC00,29.03908741,0.0171713749194666,1.28902048774536e-05
3120,II,FM,B,HIGH,VRIORC000000459,ORC00,63.76470086,0.0260097372442524,2.8300455659007e-05
3121,II,FM,B,HIGH,VRIORC000000460,ORC00,9.71930146,0.0088452997114869,4.31386717171541e-06
3122,IV,SS,B,LOW,VRIORM000000611,ORM00,40.17033843,0.016923346227134,1.78364784407145e-05
3123,IV,FM,B,LOW,VRIORM000000965,ORM00,0.10863283,0.0010699714958566,4.82361798446888e-08
3124,II,FM,N,HIGH,VRIORM000000948,ORM00,1.4967157,0.0037337395293504,6.64562805053061e-07
3125,IV,SS,B,LOW,VRIORM000000699,ORM00,73.98095964,0.0233662915056656,3.28485373093443e-05
3126,IV,SS,C,LOW,VRIORM000000718,ORM00,1.59148075,0.0096475444783948,7.06611505177266e-07
3127,IV,SS,B,MOD,VRIORM000000521,ORM00,5.28913328,0.0065279779955913,2.34837760038083e-06
3128,III,FM,B,MOD,VRIORM000000934,ORM00,111.65803803,0.0336763720881316,4.95789738875715e-05
3129,IV,FM,B,LOW,VRIORM000001011,ORM00,1.87252231,0.00549609042056,8.31477474392072e-07
3130,III,FM,B,MOD,VRIORM000000934,ORM00,282.74414293,0.0539619466722393,0.000125544278045
3131,III,FM,B,MOD,VRIORM000000934,ORM00,79.96219613,0.0242866797598483,3.55051888042806e-05
3132,II,FM,B,HIGH,VRIORM000000984,ORM00,246.36414742,0.0545517276437552,0.0001093922847177
3133,IV,SS,B,LOW,VRIORM000000611,ORM00,65.22785517,0.0264482937296738,2.89632071385726e-05
3134,IV,BG,B,LOW,VRIORM000001162,ORM00,0.00010737,4.0986732431723e-05,4.768519364915979e-11
3135,IV,FM,B,LOW,VRIORM000001261,ORM00,15.89635964,0.0130287430039344,7.05858000808751e-06
3136,IV,SS,B,LOW,VRIORC000000268,ORC00,154.18459374,0.0426967571536788,6.84447551877415e-05
3137,IV,SS,B,MOD,VRIORM000000778,ORM00,182.73280483,0.0414278658889603,8.11379363725108e-05
3138,III,FM,B,MOD,VRIORM000001037,ORM00,4.95662818,0.0063165866993896,2.20098522586931e-06
3139,IV,SS,B,MOD,VRIORM000000690,ORM00,13.72781915,0.0103208318271885,6.09525343047976e-06
3140,III,FM,B,MOD,VRIORM000001006,ORM00,106.63750634,0.0329869558136759,4.7349526281157e-05
3141,IV,SS,B,LOW,VRIORM000000699,ORM00,38.74650794,0.0168035284426462,1.72054549537059e-05
3142,IV,SS,B,MOD,VRIORM000000520,ORM00,74.68141603,0.024567226779728,3.31598247396061e-05
3143,III,FM,B,MOD,VRIORM000000934,ORM00,126.92866412,0.0458129664218764,5.63616947874203e-05
3144,IV,SS,B,LOW,VRIORC000000268,ORC00,38.77219293,0.0167672920079193,1.72132674283369e-05
3145,IV,SS,B,LOW,VRIORC000000268,ORC00,37.26638364,0.0164007354569282,1.65451334460042e-05
3146,IV,SS,C,LOW,VRIORM000000721,ORM00,257.05686617,0.0612844936211613,0.0001141385890487
3147,IV,SS,C,LOW,VRIORM000000724,ORM00,2.23601687,0.0064670734371969,9.92962458045926e-07
3148,IV,SS,C,LOW,VRIORM000000724,ORM00,0.27394975,0.0031835294308088,1.21654441548024e-07
3149,IV,FM,C,LOW,VRIORM000001019,ORM00,197.26855801,0.0563120602264368,8.7590488309396e-05
3150,IV,FM,C,LOW,VRIORM000001019,ORM00,31.93410645,0.0163861392330656,1.41783077533883e-05
3151,IV,BG,C,LOW,VRIORM000001105,ORM00,32.69112532,0.0187571172019499,1.4517069580242e-05
3152,IV,SS,C,LOW,VRIORM000000720,ORM00,77.43794206,0.0291797611108953,3.43835083765069e-05
3153,IV,SS,C,LOW,VRIORM000000723,ORM00,264.46068466,0.0628861553894345,0.0001174262122976
3154,IV,SS,C,LOW,VRIORM000000725,ORM00,12.89290151,0.0161552029955822,5.72544081190259e-06
3155,IV,FM,C,LOW,VRIORM000001019,ORM00,336.04701327,0.0804311750770677,0.0001492180346576
3156,IV,FM,C,LOW,VRIORM000001019,ORM00,23.91548007,0.0160128686836963,1.06195592052161e-05
3157,IV,FM,C,LOW,VRIORM000001019,ORM00,10.65577991,0.0102304017589667,4.73131495515576e-06
3158,IV,FM,B,LOW,VRIORM000000965,ORM00,177.75838721,0.0546061157045131,7.89394424244932e-05
3159,II,FM,B,HIGH,VRIORM000000984,ORM00,233.04584186,0.0658289894342527,0.0001034843771919
3160,II,FM,B,HIGH,VRIORM000001256,ORM00,29.22431336,0.0152685218177366,1.2977598669824e-05
3161,IV,SS,B,LOW,VRIORM000000702,ORM00,0.00270005,0.0001703600284667,1.19888945042018e-09
3162,IV,FM,B,LOW,VRIORM000001011,ORM00,632.26526088,0.0832285392110352,0.0002807572462199
3163,IV,FM,B,LOW,VRIORM000001280,ORM00,52.83094757,0.0222106364174238,2.34590565408702e-05
3164,II,FM,B,HIGH,VRIORM000000984,ORM00,40.71705243,0.0172002942981053,1.8082232521947e-05
3165,IV,SS,C,LOW,VRIORM000000722,ORM00,1.37871537,0.0032121215620371,6.12218926100213e-07
3166,IV,FM,B,LOW,VRIORM000001018,ORM00,386.87452046,0.0777050489373674,0.0001717947263487
3167,IV,FM,C,LOW,VRIORM000001019,ORM00,170.31496802,0.0498725474509219,7.56227168842968e-05
3168,IV,FM,C,LOW,VRIORM000001019,ORM00,0.96009322,0.0041478173581959,4.26317320730213e-07
3169,IV,FM,C,LOW,VRIORM000001019,ORM00,93.28049933,0.0288570431367646,4.14170040795615e-05
3170,II,FM,B,HIGH,VRIORM000000303,ORM00,13.07506756,0.0151149219486682,5.80659968218643e-06
3171,II,FM,B,HIGH,VRIORM000000303,ORM00,1.59244372,0.0063432660028967,7.07167518772107e-07
3172,II,FM,B,HIGH,VRIORM000000984,ORM00,256.80705868,0.0503959150367393,0.0001140406886469
3173,II,FM,B,HIGH,VRIORM000000984,ORM00,93.34634205,0.0343889431807575,4.14537040078118e-05
3174,IV,SS,B,LOW,VRIORM000000611,ORM00,60.78274223,0.0224827565685934,2.69924633604831e-05
3175,IV,FM,B,LOW,VRIORM000000965,ORM00,20.23635212,0.0156707602184456,8.9868601016616e-06
3176,IV,SS,B,LOW,VRIORM000000611,ORM00,73.82960791,0.0260913386872056,3.27866487596716e-05
3177,IV,FM,B,LOW,VRIORM000000965,ORM00,3.06232594,0.0052303304917469,1.35985857806039e-06
3178,IV,FM,B,LOW,VRIORM000001261,ORM00,4.64703041,0.0067566619019164,2.06357054119367e-06
3179,IV,SS,B,MOD,VRIORM000000778,ORM00,32.73710382,0.0212294418059215,1.45382025593454e-05
3180,II,SS,A,MOD,VRIORM000000762,ORM00,3.96127235,0.0062909338407044,1.7590133121129e-06
3181,II,SS,A,MOD,VRIORM000000762,ORM00,30.16767084,0.0159209231201589,1.33950536895792e-05
3182,IV,SS,B,MOD,VRIORM000000772,ORM00,13.17243801,0.0120488137261619,5.84987528647904e-06
3183,IV,SS,B,MOD,VRIORM000000772,ORM00,0.21380296,0.0016177133055424,9.49422263955408e-08
3184,IV,SS,B,MOD,VRIORM000000772,ORM00,9.65652257,0.0091802152123506,4.2879908523547e-06
3185,II,FM,A,MOD,VRIORM000001033,ORM00,0.13923813,0.0014627501957901,6.18275469856578e-08
3186,II,FM,A,MOD,VRIORM000001033,ORM00,7.11113199,0.0091829253733077,3.15748112319165e-06
3187,III,FM,B,MOD,VRIORM000001037,ORM00,507.54542014,0.0755637317003131,0.0002253759629192
3188,IV,SS,B,MOD,VRIORM000000778,ORM00,571.87171292,0.0690952720331092,0.0002539409121746
3189,IV,SS,B,MOD,VRIORM000000684,ORM00,390.60537534,0.0765335303820342,0.0001734460486315
3190,IV,BG,B,MOD,VRIORM000001180,ORM00,180.755872,0.0512262440425328,8.02656028255282e-05
3191,IV,BG,B,MOD,VRIORM000001180,ORM00,0.43869012,0.0028198432041743,1.94817693066596e-07
3192,III,FM,B,MOD,VRIORM000001278,ORM00,54.95244163,0.0271534034418024,2.43994931623278e-05
3193,II,SS,A,MOD,VRIORM000000762,ORM00,1.67802614,0.0043325624951933,7.45228142961951e-07
3194,II,SS,A,MOD,VRIORM000000762,ORM00,0.17602749,0.004498445321315,7.81757286496829e-08
3195,II,FM,A,MOD,VRIORM000001032,ORM00,38.51204859,0.0163783759105734,1.71030740025268e-05
3196,IV,SS,B,MOD,VRIORM000000683,ORM00,138.27660915,0.0538247714612656,6.14046143317329e-05
3197,III,FM,B,MOD,VRIORM000001006,ORM00,161.39253902,0.0413320311687057,7.16703187257599e-05
3198,III,FM,B,MOD,VRIORM000001006,ORM00,18.37171598,0.0157149483663727,8.15785765967451e-06
3199,IV,SS,B,LOW,VRIORC000000268,ORC00,34.76377449,0.0161024976882951,1.54350389660377e-05
3200,IV,FM,B,LOW,VRIORM000001011,ORM00,39.76590165,0.0170042810767056,1.7660433269845e-05
3201,III,FM,B,MOD,VRIORM000000934,ORM00,1.05512515,0.0032803146407679,4.68582910649318e-07
3202,IV,FM,B,LOW,VRIORM000001011,ORM00,39.16842691,0.0165464167451638,1.73951086442512e-05
3203,IV,SS,B,LOW,VRIORC000000268,ORC00,414.30370109,0.064180918273041,0.0001839423331475
3204,IV,SS,B,MOD,VRIORM000000685,ORM00,0.00018381,5.15827630122293e-05,8.16397480967487e-11
3205,III,FM,B,MOD,VRIORM000001006,ORM00,40.18486284,0.0170838044463337,1.78466494737061e-05
3206,IV,SS,B,MOD,VRIORM000000685,ORM00,35.55778624,0.0158340439217928,1.5792599611597e-05
3207,III,FM,B,MOD,VRIORM000001006,ORM00,4.60781218,0.0077701047951137,2.04647686699051e-06
3208,II,BG,A,HIGH,VRIORL040000386,ORL04,40.49325139,0.0193751208781884,1.79815100090572e-05
3209,II,FM,A,HIGH,VRIORL040000389,ORL04,150.67176962,0.0485615911008125,6.69064608346181e-05
3210,II,FM,A,HIGH,VRIORL040000389,ORL04,0.55687835,0.0024515842093766,2.4727938113272e-07
3211,II,SS,A,HIGH,VRIORL040000392,ORL04,0.89677723,0.0027457225783612,3.98205297529871e-07
3212,IV,FM,B,LOW,VRIORM000000965,ORM00,41.37220991,0.0173518204524317,1.83764405895183e-05
3213,IV,SS,B,MOD,VRIORM000000778,ORM00,49.68503601,0.0259305631863522,2.20674372225403e-05
3214,IV,SS,C,LOW,VRIORM000000723,ORM00,37.31575743,0.0222956109110783,1.65715382904635e-05
3215,IV,SS,C,LOW,VRIORM000000723,ORM00,0.53191948,0.0045735333241809,2.36219411511397e-07
3216,IV,SS,C,LOW,VRIORM000000724,ORM00,1.52526198,0.0049906454877976,6.77361329185698e-07
3217,IV,SS,C,LOW,VRIORM000000725,ORM00,6.55226206,0.01053869675147,2.91020488310499e-06
3218,IV,SS,C,LOW,VRIORM000000725,ORM00,1.23861273,0.00360412120645,5.50083922312286e-07
3219,IV,SS,C,LOW,VRIORM000000726,ORM00,99.46285784,0.0351354984880266,4.41773435824457e-05
3220,IV,FM,C,LOW,VRIORM000001019,ORM00,501.9664219,0.0764443419737462,0.0002229390556182
3221,IV,SS,B,LOW,VRIORM000000699,ORM00,155.47967788,0.0419344580945316,6.9059612605279e-05
3222,IV,FM,B,LOW,VRIORM000001011,ORM00,85.99791645,0.0486142834033667,3.8198503008556e-05
3223,IV,SS,B,LOW,VRIORM000000698,ORM00,4.52875865,0.0142967639323837,2.01169068108297e-06
3224,IV,FM,B,LOW,VRIORM000001011,ORM00,238.1860441,0.0512923005750736,0.0001057946362727
3225,IV,SS,C,LOW,VRIORM000000722,ORM00,0.16044579,0.0025712891578213,7.12537193971399e-08
3226,IV,FM,B,LOW,VRIORM000001018,ORM00,243.66554891,0.045654128416076,0.0001082225086005
3227,IV,FM,C,LOW,VRIORM000001019,ORM00,404.25876642,0.0685765938349272,0.0001795459492737
3228,IV,SS,B,HIGH,VRIORM000000628,ORM00,333.41816678,0.0584096420214948,0.0001480626050381
3229,II,FM,B,HIGH,VRIORM000000978,ORM00,504.68180565,0.0688251701995892,0.0002241567409669
3230,II,FM,B,HIGH,VRIORM000000978,ORM00,426.61111837,0.0824187555463236,0.0001894333140922
3231,IV,FM,B,LOW,VRIORM000001011,ORM00,22.30105294,0.0130185322021884,9.9020708003996e-06
3232,IV,SS,B,LOW,VRIORM000000693,ORM00,222.03679404,0.0432034517745461,9.86232977000756e-05
3233,IV,SS,B,LOW,VRIORM000000693,ORM00,0.18371682,0.0020070829148348,8.16062563813579e-08
3234,IV,FM,B,LOW,VRIORM000001011,ORM00,221.84637006,0.0625503047036304,9.85319602707912e-05
3235,II,FM,B,HIGH,VRIORM000000984,ORM00,324.00445022,0.048867029643007,0.0001439092568421
3236,II,FM,B,HIGH,VRIORM000000303,ORM00,90.27613213,0.0263491843085961,4.00965844711578e-05
3237,II,FM,B,HIGH,VRIORM000000984,ORM00,286.90771047,0.0624819786369481,0.0001274394477365
3238,II,FM,B,HIGH,VRIORM000000984,ORM00,27.20671475,0.0189653301199919,1.20830095072412e-05
3239,IV,FM,B,LOW,VRIORM000000313,ORM00,79.37958498,0.0396610222415642,3.52551834328625e-05
3240,IV,SS,B,LOW,VRIORM000000622,ORM00,403.39703327,0.0719588399645398,0.0001791761184382
3241,IV,FM,B,LOW,VRIORM000000965,ORM00,128.8395273,0.0394721939584334,5.72266890158757e-05
3242,IV,FM,B,LOW,VRIORM000000965,ORM00,37.1912933,0.0213948770069113,1.65174247288031e-05
3243,IV,SS,B,MOD,VRIORM000000684,ORM00,134.28577256,0.0323282700261148,5.96448465499693e-05
3244,IV,SS,B,MOD,VRIORM000000684,ORM00,16.05304426,0.0128056806732553,7.12941524847705e-06
3245,IV,SS,B,MOD,VRIORM000000671,ORM00,171.51510606,0.0439333968084152,7.61785524049929e-05
3246,IV,BG,B,MOD,VRIORM000001180,ORM00,174.81002066,0.0569527526000746,7.76404570858223e-05
3247,III,FM,B,MOD,VRIORM000001010,ORM00,145.0668401,0.042793077903758,6.44276640947911e-05
3248,IV,SS,B,MOD,VRIORM000000778,ORM00,15.69753103,0.0173368948577475,6.97298710769777e-06
3249,II,SS,A,MOD,VRIORM000000762,ORM00,7.97637556,0.0131107932943087,3.54243044497895e-06
3250,IV,SS,B,MOD,VRIORM000000772,ORM00,5.5501318,0.0080349674124533,2.46517494142653e-06
3251,IV,SS,B,MOD,VRIORM000000772,ORM00,51.02385292,0.0304061445865394,2.26615426618072e-05
3252,IV,SS,B,MOD,VRIORM000000772,ORM00,26.35494417,0.0170309290738655,1.17049093709938e-05
3253,III,FM,B,MOD,VRIORM000001037,ORM00,394.59663545,0.0689715467210851,0.0001752704152729
3254,III,FM,B,MOD,VRIORM000001037,ORM00,12.15044783,0.0091177610982286,5.39641943125818e-06
3255,III,FM,B,MOD,VRIORM000001037,ORM00,11.31230403,0.0103209363757615,5.02395115086355e-06
3256,II,SS,A,LOW,VRIORM000000593,ORM00,17.39369799,0.0152260397218641,7.72629920169774e-06
3257,II,SS,A,LOW,VRIORM000000593,ORM00,3.59982604,0.008474740993035,1.59895793461235e-06
3258,II,SS,A,LOW,VRIORM000000593,ORM00,0.25587027,0.0030450889658056,1.13652981345629e-07
3259,II,SS,A,LOW,VRIORM000000594,ORM00,0.00583202,0.0003363589972446,2.5899418568560402e-09
3260,IV,SS,B,LOW,VRIORM000000612,ORM00,167.17527902,0.0391190963096174,7.42473635031202e-05
3261,IV,SS,B,LOW,VRIORM000000612,ORM00,1.25547634,0.0055587971393544,5.57574543422889e-07
3262,IV,SS,B,LOW,VRIORM000000622,ORM00,220.27090746,0.052598357622803,9.78387819135135e-05
3263,IV,SS,B,LOW,VRIORM000000622,ORM00,1.0341263,0.0037477546175551,4.59295652371945e-07
3264,IV,FM,B,LOW,VRIORM000000965,ORM00,113.83522677,0.0594743631559081,5.05590002396934e-05
3265,IV,SS,B,MOD,VRIORM000000683,ORM00,348.17260845,0.0707105977550959,0.0001546382573387
3266,IV,BG,B,MOD,VRIORM000001180,ORM00,2.01491096,0.0042542869798677,8.9481892298371e-07
3267,III,FM,B,MOD,VRIORM000001006,ORM00,97.62047396,0.0445027425169923,4.33554249701209e-05
3268,III,FM,B,MOD,VRIORM000001006,ORM00,4.33827498,0.0059203656518235,1.92669117985953e-06
3269,III,FM,B,MOD,VRIORM000001277,ORM00,195.84597759,0.0383978194044682,8.69887807727496e-05
3270,IV,SS,B,MOD,VRIORM000000685,ORM00,19.32178723,0.0121832475511434,8.58254917838013e-06
3271,IV,SS,B,MOD,VRIORM000000685,ORM00,0.26455207,0.0019109719674108,1.17502351328066e-07
3272,III,FM,B,MOD,VRIORM000001006,ORM00,60.74067694,0.0249343002507789,2.6979454978345e-05
3273,IV,SS,B,MOD,VRIORM000000685,ORM00,22.43063018,0.0130483143018813,9.96351351383206e-06
3274,III,FM,B,MOD,VRIORM000001006,ORM00,17.42402946,0.0131209698661312,7.73958962673463e-06
3275,III,SS,B,HIGH,VRIORC000000307,ORC00,54.543863,0.0317492869759678,2.42218084717129e-05
3276,III,SS,B,HIGH,VRIORC000000307,ORC00,8.12568761,0.0122285209182173,3.60822486422431e-06
3277,II,FM,B,HIGH,VRIORC000000431,ORC00,132.27559512,0.0388174308496186,5.87400534434624e-05
3278,IV,SS,B,LOW,VRIORM000000698,ORM00,10.09935125,0.0095246939515874,4.48625875421445e-06
3279,IV,FM,B,LOW,VRIORM000001011,ORM00,30.20396976,0.015299313658402,1.34170086955486e-05
3280,IV,SS,B,LOW,VRIORM000000693,ORM00,40.62118017,0.0171609105436595,1.80446427861193e-05
3281,IV,FM,B,LOW,VRIORM000001011,ORM00,0.04720259,0.0016457796951189,2.0969193859826e-08
3282,IV,SS,B,LOW,VRIORM000000609,ORM00,12.67774248,0.0097970679870511,5.62941988758485e-06
3283,IV,SS,B,LOW,VRIORM000000609,ORM00,2.23811372,0.0071738106928212,9.93762073415323e-07
3284,IV,SS,B,LOW,VRIORM000000609,ORM00,5.96985575,0.0077589905754874,2.65069541301732e-06
3285,IV,SS,B,LOW,VRIORM000000611,ORM00,108.79537098,0.0347922254851274,4.83190676944459e-05
3286,IV,SS,B,LOW,VRIORM000000611,ORM00,35.51267455,0.0179666961156613,1.5768712765021e-05
3287,IV,FM,B,LOW,VRIORM000000965,ORM00,1236.44216613,0.166431470961001,0.0005491139468024
3288,IV,SS,B,LOW,VRIORM000000698,ORM00,40.06222302,0.0170732848816127,1.77972450098401e-05
3289,IV,SS,B,LOW,VRIORM000000616,ORM00,1.21071148,0.0034116154519777,5.37810640481408e-07
3290,IV,FM,B,LOW,VRIORM000000965,ORM00,85.01280245,0.0246477061526423,3.77657865835096e-05
3291,II,SS,A,MOD,VRIORM000000761,ORM00,40.10339736,0.0170634146842675,1.78160388105956e-05
3292,III,FM,B,MOD,VRIORM000001006,ORM00,39.98301526,0.0170604187565244,1.77622286872217e-05
3293,II,FM,N,HIGH,VRIORM000000948,ORM00,2.94995723,0.0061428328483278,1.31052322963388e-06
3294,IV,FM,B,LOW,VRIORM000000965,ORM00,42.57926518,0.0176552691747179,1.89168919924841e-05
3295,IV,SS,B,MOD,VRIORM000000778,ORM00,24.77518737,0.015375271037244,1.10068532511392e-05
3296,III,FM,B,MOD,VRIORM000001302,ORM00,14.63706358,0.0104032608276717,6.50281817676695e-06
3297,II,FM,N,HIGH,VRIORM000000948,ORM00,1.99789702,0.0040250770350147,8.87616236141622e-07
3298,IV,SS,B,MOD,VRIORM000000778,ORM00,20.52106409,0.0135930247945154,9.11739760906323e-06
3299,IV,SS,B,LOW,VRIORM000000713,ORM00,4.33394453,0.009709013944412,1.92538922039287e-06
3300,IV,SS,C,LOW,VRIORM000000725,ORM00,7.72683045,0.0098814694548073,3.43222034696497e-06
3301,IV,SS,C,LOW,VRIORM000000727,ORM00,6.76659687,0.0074902113116735,3.00594451969649e-06
3302,IV,FM,C,LOW,VRIORM000001019,ORM00,8.92924422,0.0094142778587479,3.96697992636561e-06
3303,IV,FM,C,LOW,VRIORM000001019,ORM00,258.65093267,0.0571497472985624,0.0001148955339511
3304,IV,FM,B,LOW,VRIORM000001016,ORM00,67.7532799,0.0414638217877824,3.00998927059995e-05
3305,IV,FM,B,LOW,VRIORM000001016,ORM00,79.34162965,0.0278396524664856,3.52494290972527e-05
3306,IV,FM,B,LOW,VRIORM000001231,ORM00,1.25279111,0.0035101783161276,5.56601303505352e-07
3307,IV,FM,B,LOW,VRIORM000001231,ORM00,0.04393758,0.001186722914554,1.95201993262013e-08
3308,IV,FM,B,LOW,VRIORM000001234,ORM00,41.42160978,0.0247119048630936,1.84026895058851e-05
3309,IV,SS,B,LOW,VRIORM000000712,ORM00,22.81331256,0.0217146999660511,1.01349255527282e-05
3310,IV,FM,B,LOW,VRIORM000001018,ORM00,107.50273519,0.0406286949807681,4.77607842628644e-05
3311,IV,BG,B,LOW,VRIORM000001139,ORM00,19.68196988,0.0252953527680481,8.7444427682135e-06
3312,IV,FM,B,LOW,VRIORM000001231,ORM00,5.51064714,0.0110663229794378,2.44827172570234e-06
3313,IV,SS,B,LOW,VRIORM000000698,ORM00,13.04026917,0.0111248681652795,5.79360281797519e-06
3314,IV,FM,B,LOW,VRIORM000001011,ORM00,27.05865143,0.019687871854946,1.20218915525687e-05
3315,IV,SS,B,LOW,VRIORM000000698,ORM00,40.13748001,0.0170846594358464,1.78327197233389e-05
3316,IV,FM,B,LOW,VRIORM000001011,ORM00,40.35090651,0.0171366852077049,1.7927616839764e-05
3317,IV,SS,B,LOW,VRIORM000000693,ORM00,843.99662727,0.151956789715233,0.0003749282327295
3318,II,FM,B,HIGH,VRIORM000000978,ORM00,21.56657793,0.0145854537302169,9.57813130110508e-06
3319,IV,FM,B,LOW,VRIORM000001011,ORM00,0.35862677,0.0019234108145708,1.5934052672518e-07
3320,IV,FM,B,LOW,VRIORM000001011,ORM00,122.60233138,0.0444029469364002,5.44681378577136e-05
3321,IV,FM,B,LOW,VRIORM000001011,ORM00,286.38707171,0.0649481215793004,0.0001271956131935
3322,IV,FM,B,LOW,VRIORM000001280,ORM00,43.93686675,0.0179822580658236,1.95130224691138e-05
3323,III,SS,B,HIGH,VRIORM000000644,ORM00,18.6755499,0.0188747913551231,8.29759280519403e-06
3324,III,SS,B,HIGH,VRIORM000000644,ORM00,21.55448713,0.0191061016219138,9.57672424836736e-06
3325,III,SS,B,HIGH,VRIORM000000644,ORM00,0.31038553,0.0021570558116315,1.37907537507431e-07
3326,II,FM,B,HIGH,VRIORM000000984,ORM00,608.48128472,0.0739795315741401,0.0002703226230657
3327,II,FM,B,HIGH,VRIORM000000303,ORM00,0.68465999,0.0028684986513799,3.04100218646082e-07
3328,IV,FM,B,LOW,VRIORM000000965,ORM00,579.77868115,0.102815854061539,0.0002575429374321
3329,II,FM,B,HIGH,VRIORM000000984,ORM00,595.12160317,0.122420019508928,0.000264369536495
3330,II,FM,B,HIGH,VRIORM000001256,ORM00,39.68799887,0.0201096777733833,1.76261927349328e-05
3331,IV,FM,B,LOW,VRIORM000000965,ORM00,40.99446819,0.0172782710800525,1.82138639311607e-05
3332,IV,SS,B,MOD,VRIORM000000682,ORM00,94.15375835,0.0253352151150783,4.18250333192083e-05
3333,IV,SS,B,MOD,VRIORM000000684,ORM00,0.94769753,0.0037201089908627,4.20975417845975e-07
3334,IV,SS,B,MOD,VRIORM000000684,ORM00,2.33773032,0.0060710507748507,1.03840962484486e-06
3335,IV,BG,B,MOD,VRIORM000001180,ORM00,292.26777344,0.0678900751401238,0.0001298336105202
3336,III,FM,B,MOD,VRIORM000001006,ORM00,55.37913819,0.0216427240582122,2.46036657330452e-05
3337,III,FM,B,MOD,VRIORM000001276,ORM00,202.44924257,0.0498606036267534,8.99433036064921e-05
3338,III,FM,B,MOD,VRIORM000001277,ORM00,0.08163239,0.0009225070511368,3.62609417616557e-08
3339,IV,SS,B,LOW,VRIORM000000608,ORM00,9.45015321,0.0088480572065938,4.19600721422983e-06
3340,IV,SS,B,LOW,VRIORM000000610,ORM00,28.06448607,0.0215699969402362,1.24621273528649e-05
3341,IV,SS,B,LOW,VRIORM000000613,ORM00,150.55154999,0.0409666737273163,6.6864111600091e-05
3342,IV,SS,B,LOW,VRIORM000000614,ORM00,426.1662364,0.0737968531848981,0.0001892963185916
3343,IV,SS,B,LOW,VRIORM000000615,ORM00,378.55511019,0.0614111582741849,0.0001681371439762
3344,IV,FM,B,LOW,VRIORM000000313,ORM00,0.04100031,0.0006985281371476,1.82085666025085e-08
3345,IV,SS,B,LOW,VRIORM000000622,ORM00,795.5261609,0.158592054528723,0.0003534327418954
