ObjectId,ID,Permit_Number,Permit_Subtype,Permit_Description,Street_Address,City,State,ZIP_Code,Date_Issued,Project_Start_Date,Project_End_Date,Permit_Type_Code,Subtype_Code
1895,1695,335030,H7CONVR,RESIDENTIAL 1734 W. OAK STREET,1734 W OAK ST,LOUISVILLE,KY,40210,2013-05-16 12:28:49,2012-06-10 00:00:00,2012-06-20 00:00:00,ASBESTOS,H7CONVR
1896,1696,335229,H7CONVR,SPALDING UNIVERSITY,318 W BRECKINRIDGE ST,LOUISVILLE,KY,40203,2013-05-14 15:24:31,2012-07-23 00:00:00,2012-08-23 00:00:00,ASBESTOS,H7CONVR
1897,1697,323709,Regulated Abatement Other,KY TRANSPORTATION CABINET #256,8323 BLUE LICK RD,LOUISVILLE,KY,40219,2012-03-16 13:16:22,2012-03-27 00:00:00,2012-03-30 00:00:00,ASBESTOS,OTHERABATE
1898,1698,342604,Long-Term Abatement,JCPC TRUNNELL ELEM SCHOOL LTF,7609 ST ANDREWS CHURCH RD,LOUISVILLE,KY,40214,2012-09-27 13:46:26,2012-09-28 00:00:00,2013-09-28 00:00:00,ASBESTOS,LONGTERM
1899,1699,335432,H7CONVR,HOUSE IPL,1557 S 7TH ST,LOUISVILLE,KY,40208,2012-07-19 08:30:22,2012-07-30 00:00:00,2012-08-10 00:00:00,ASBESTOS,H7CONVR
1900,1700,337247,H7CONVR,2113 CEDAR,2113 CEDAR ST,LOUISVILLE,KY,40212,2012-08-06 10:18:34,2012-07-19 00:00:00,2012-07-29 00:00:00,ASBESTOS,H7CONVR
1901,1851,352651,Regulated Abatement for Renov.,JEFFERSON MALL JC PENNEY,4803 OUTER LOOP,LOUISVILLE,KY,40219,2013-02-01 10:10:00,2013-02-18 00:00:00,2013-03-31 00:00:00,ASBESTOS,RENOABATE
1902,1852,353722,H7CONVR,8504 FERNDALE ROAD,8504 FERNDALE RD,LOUISVILLE,KY,40291,2013-02-26 10:41:15,2013-02-22 00:00:00,2013-03-02 00:00:00,ASBESTOS,H7CONVR
1903,1853,353968,Regulated Abatement for Renov.,U OF L UNIVERSITY TOWER APT.,2000 UNITY PL,LOUISVILLE,KY,40208,2013-02-14 12:19:00,2013-02-14 00:00:00,2013-02-15 00:00:00,ASBESTOS,RENOABATE
1904,1854,354828,H7CONVR,3127 WILKIE ROAD,3127 WILKIE RD,LOUISVILLE,KY,40216,,2013-02-28 00:00:00,2013-03-15 00:00:00,ASBESTOS,H7CONVR
1905,1855,354883,Regulated Abatement Other,ABANDONED HOUSE IPL,3426 HALE AVE,LOUISVILLE,KY,40211,2013-02-27 16:43:19,2013-03-11 00:00:00,2013-03-29 00:00:00,ASBESTOS,OTHERABATE
1906,1856,355596,Regulated Abatement for Renov.,HILLEBRAND HOUSE APTS,1235 S 3RD ST,LOUISVILLE,KY,40203,2013-03-08 12:39:00,2013-03-20 00:00:00,2013-09-15 00:00:00,ASBESTOS,RENOABATE
1907,1857,355645,H7CONVR,HOUSE 5408 ROBBS LN,5408 ROBBS LN,LOUISVILLE,KY,40219,2013-04-09 15:34:18,2013-03-12 00:00:00,2013-03-31 00:00:00,ASBESTOS,H7CONVR
1908,1858,328209,H7CONVR,HOUSE 309 JOHNSON ROAD,200 BROOKFIELD HILLS CT,LOUISVILLE,KY,40245,2013-04-09 08:35:14,2012-05-07 00:00:00,2012-05-07 00:00:00,ASBESTOS,H7CONVR
1909,1859,327026,H7CONVR,11403 HOLSCLAW,11403 HOLSCLAW HILL RD,LOUISVILLE,KY,40118,2012-05-22 14:22:17,2012-04-24 00:00:00,2012-06-24 00:00:00,ASBESTOS,H7CONVR
1910,1860,327027,H7CONVR,5198 BEVINS GAP RD-RESIDENTIAL,5198 BLEVINS GAP RD,LOUISVILLE,KY,40272,2013-05-16 12:06:00,2012-04-24 00:00:00,2012-06-24 00:00:00,ASBESTOS,H7CONVR
1911,1861,327595,H7CONVR,HOUSE 1104 BELLEWOOD ROAD,1104 BELLEWOOD RD,ANCHORAGE,KY,40223,2012-05-23 10:33:38,2012-05-01 00:00:00,2012-05-10 00:00:00,ASBESTOS,H7CONVR
1912,1862,317147,Regulated Abatement Other,LONG JOHN SILVER,3348 HIKES LN,LOUISVILLE,KY,40220,2011-12-20 14:56:00,2012-02-13 00:00:00,2012-03-02 00:00:00,ASBESTOS,OTHERABATE
1913,1863,317689,Blanket Abatement,LG&E CANAL STATION FRIBLNKT,2005 NORTHWESTERN PKY,LOUISVILLE,KY,40203,2012-01-17 11:49:43,2012-01-01 00:00:00,2013-01-01 00:00:00,ASBESTOS,BLANKET
1914,1864,317728,H7CONVR,HOUSE IPL 1120 ROGERS STREET,1120 ROGERS ST,LOUISVILLE,KY,40204,2012-01-25 08:34:28,2012-01-11 00:00:00,2012-02-11 00:00:00,ASBESTOS,H7CONVR
1915,1865,318898,Blanket Abatement,LG&E PADDYS RUN STATION FRIBKT,4512 BELLS LN,LOUISVILLE,KY,40211,2012-01-17 09:39:24,2012-01-01 00:00:00,2012-12-31 00:00:00,ASBESTOS,BLANKET
1916,1866,320390,H7CONVR,123 S. 17TH STREET,123 S 17TH ST,LOUISVILLE,KY,40203,2012-03-27 09:56:00,2012-02-03 00:00:00,2012-04-03 00:00:00,ASBESTOS,H7CONVR
1917,1867,320702,H7CONVR,COLOR CORPORATION ADMIN,1630 W HILL ST,LOUISVILLE,KY,40210,2012-02-09 09:59:17,2012-02-17 00:00:00,2013-02-17 00:00:00,ASBESTOS,H7CONVR
1918,1868,321786,H7CONVR,JEFFERSON COUNTY YOUTH CTR,720 W JEFFERSON ST,LOUISVILLE,KY,40202,2012-02-21 11:31:21,2012-03-05 00:00:00,2012-03-06 00:00:00,ASBESTOS,H7CONVR
1919,1869,322199,Regulated Abatement for Renov.,RAA HOUSE NTP 22 8107 FRED LN,8107 FRED LN,LOUISVILLE,KY,40219,2012-02-27 09:10:24,2012-03-12 00:00:00,2012-03-16 00:00:00,ASBESTOS,RENOABATE
1920,1870,311039,H7CONVR,HOUSE 2108 W. BROADWAY,2108 W BROADWAY,LOUISVILLE,KY,40211,2011-10-07 09:55:41,2011-10-14 00:00:00,2011-10-30 00:00:00,ASBESTOS,H7CONVR
1921,1871,311057,H7CONVR,ABANDONED HOUSE IPL,1743 ST LOUIS AVE,LOUISVILLE,KY,40210,2011-10-07 10:07:00,2011-10-20 00:00:00,2011-10-27 00:00:00,ASBESTOS,H7CONVR
1922,1872,311078,H7CONVR,RESIDENTIAL 3600 DOWNING WAY,3600 DOWNING WAY,LOUISVILLE,KY,40218,2011-10-07 08:41:31,2011-10-10 00:00:00,2011-11-11 00:00:00,ASBESTOS,H7CONVR
1923,1873,311232,Regulated Abatement for Renov.,QUIETER HOME - 1207 BELMAR AVE,1207 BELMAR DR,LOUISVILLE,KY,40213,2011-10-14 16:37:42,2011-10-13 00:00:00,2011-10-13 00:00:00,ASBESTOS,RENOABATE
1924,1874,312791,H7CONVR,RESIDENCE 1112 QUALITY CHOICE,1112 QUALITY CHOICE PL,LOUISVILLE,KY,40210,2011-11-01 11:17:08,2011-05-11 00:00:00,2011-06-11 00:00:00,ASBESTOS,H7CONVR
1925,1875,313196,Regulated Abatement for Renov.,SOU.BAPTIST SEM. FULLER HALL,2825 LEXINGTON RD,LOUISVILLE,KY,40206,2011-11-01 10:47:35,2011-10-26 00:00:00,2011-11-25 00:00:00,ASBESTOS,RENOABATE
1926,1876,313811,H7CONVR,RESIDENTIAL  2328 MUHAMMAD ALI,2328 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40212,2011-11-09 11:53:19,2011-11-12 00:00:00,2011-12-15 00:00:00,ASBESTOS,H7CONVR
1927,1877,314089,H7CONVR,KENTUCKY TRANS CABINET #74,6401 SHADOW WOOD DR,LOUISVILLE,KY,40059,2011-11-10 13:07:32,2011-11-28 00:00:00,2011-12-09 00:00:00,ASBESTOS,H7CONVR
1928,1878,314318,Regulated Abatement Other,HOUSE 4315 N. CHURCH WAY,4315 N CHURCH WAY,ST MATTHEWS,KY,40207,2011-11-11 09:32:00,2011-11-26 00:00:00,2011-12-31 00:00:00,ASBESTOS,OTHERABATE
1929,1879,315250,Long-Term Abatement,FORD LAP LONG TERM FRIABLE,2000 FERN VALLEY RD,LOUISVILLE,KY,40213,2011-12-02 12:44:23,2011-11-22 00:00:00,2012-11-22 00:00:00,ASBESTOS,LONGTERM
1930,1880,315582,Regulated Abatement for Renov.,OUR LADY OF PEACE,2020 NEWBURG RD,LOUISVILLE,KY,40205,2011-11-30 16:26:44,2011-12-05 00:00:00,2012-01-15 00:00:00,ASBESTOS,RENOABATE
1931,1881,315815,Regulated Abatement for Renov.,JCPS BINET SCHOOL,3410 BON AIR AVE,LOUISVILLE,KY,40220,2011-12-06 14:03:48,2011-12-16 00:00:00,2011-12-31 00:00:00,ASBESTOS,RENOABATE
1932,1882,316175,H7CONVR,HOUSE 3203 HARRODS OLD T,3203 HARRODS OLD TRCE,LOUISVILLE,KY,40299,2011-12-29 13:49:10,2011-12-17 00:00:00,2012-01-20 00:00:00,ASBESTOS,H7CONVR
1933,1883,303999,H7CONVR,HORSE BARN,13604 LA GRANGE RD,LOUISVILLE,KY,40245,2011-08-01 12:26:22,2011-08-02 00:00:00,2011-08-12 00:00:00,ASBESTOS,H7CONVR
1934,1884,304258,Regulated Abatement for Renov.,REYNOLDS PACKAGING DIVISION PL,2827 HALE AVE,LOUISVILLE,KY,40211,2011-07-26 13:41:07,2011-07-20 00:00:00,2011-08-01 00:00:00,ASBESTOS,RENOABATE
1935,1885,305332,Regulated Abatement for Renov.,REYNOLDS PACKAGING DIVISION PL,2827 HALE AVE,LOUISVILLE,KY,40211,2011-08-09 09:52:00,2011-08-16 00:00:00,2011-09-16 00:00:00,ASBESTOS,RENOABATE
1936,1886,306026,H7CONVR,HOUSE 13731 OLD HENRY TRAIL,13731 OLD HENRY TRL,LOUISVILLE,KY,40245,2011-08-12 10:47:04,2011-08-23 00:00:00,2011-09-23 00:00:00,ASBESTOS,H7CONVR
1937,1887,308026,H7CONVR,VACANT HOUSE WITH GARAGE,13003 FACTORY LN,LOUISVILLE,KY,40245,2011-09-01 14:38:00,2011-09-08 00:00:00,2011-10-08 00:00:00,ASBESTOS,H7CONVR
1938,1888,308076,Regulated Abatement for Renov.,SINKING FUND BUILDING,617 W JEFFERSON ST,LOUISVILLE,KY,40202,2011-09-07 14:45:00,2011-09-19 00:00:00,2011-10-14 00:00:00,ASBESTOS,RENOABATE
1939,1889,308434,Regulated Abatement for Renov.,REYNOLDS LAMINATING PLANT,1255 E BURNETT AVE,LOUISVILLE,KY,40217,2011-09-07 14:46:00,2011-09-07 00:00:00,2011-09-09 00:00:00,ASBESTOS,RENOABATE
1940,1890,309393,H7CONVR,"SEVEN COUNTIES SERVICES, INC.",101 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,2011-09-20 10:33:04,2011-10-03 00:00:00,2011-10-05 00:00:00,ASBESTOS,H7CONVR
1941,1891,310616,Regulated Abatement Other,WEST END SCHOOL,3628 VIRGINIA AVE,LOUISVILLE,KY,40211,2011-10-04 10:24:00,2011-10-17 00:00:00,2011-10-21 00:00:00,ASBESTOS,OTHERABATE
1942,1892,295936,Regulated Abatement for Renov.,JCPS MALE HS,4409 PRESTON HWY,LOUISVILLE,KY,40213,2011-05-04 15:07:34,2011-05-18 00:00:00,2011-07-18 00:00:00,ASBESTOS,RENOABATE
1943,1893,297822,Regulated Abatement for Demo,ABANDONED HOUSE IPL,315 W FAIRMONT AVE,LOUISVILLE,KY,40214,2011-05-25 16:30:00,2011-05-24 00:00:00,2011-05-31 00:00:00,ASBESTOS,DEMOABATE
1944,1894,297823,Regulated Abatement for Demo,ABANDONED HOUSE IPL,2141 BELQUIN RD,LOUISVILLE,KY,40211,2011-05-25 16:32:00,2011-05-27 00:00:00,2011-06-03 00:00:00,ASBESTOS,DEMOABATE
1945,1895,299123,Regulated Abatement for Renov.,HIGHLANDS NURSING CENTER,1705 STEVENS AVE,LOUISVILLE,KY,40205,2011-06-09 13:55:00,2011-07-06 00:00:00,2011-10-15 00:00:00,ASBESTOS,RENOABATE
1946,1896,299738,Regulated Abatement Other,HOUSE OF CHRISTIAN FELLOWSHIP,1334 CAMDEN AVE,LOUISVILLE,KY,40215,2011-06-13 11:37:45,2010-06-22 00:00:00,2011-06-24 00:00:00,ASBESTOS,OTHERABATE
1947,1897,300557,H7CONVR,RESIDENTIAL,5131 EIFLER BEACH RD,LOUISVILLE,KY,40222,2011-06-28 09:57:35,2011-06-24 00:00:00,2011-06-27 00:00:00,ASBESTOS,H7CONVR
1948,1898,301292,H7CONVR,HOUSE 5 CREEKSIDE COURT,5 CREEKSIDE CT,LOUISVILLE,KY,40059,2011-06-30 13:25:38,2011-07-06 00:00:00,2011-08-06 00:00:00,ASBESTOS,H7CONVR
1949,1899,292066,Regulated Abatement for Renov.,JCPS KAMMERER MIDDLE SCHOOL,7315 WESBORO RD,LOUISVILLE,KY,40222,2011-03-17 16:27:00,2011-04-04 00:00:00,2011-08-31 00:00:00,ASBESTOS,RENOABATE
1950,1900,292150,Regulated Abatement for Renov.,KELLOGGS BAKERY,2287 RALPH AVE,SHIVELY,KY,40216,2011-03-23 12:47:00,2011-03-29 00:00:00,2011-05-30 00:00:00,ASBESTOS,RENOABATE
1951,1601,256480,Regulated Abatement Other,HOUSE 1730 S. 23RD STREET,1730 S 23RD ST,LOUISVILLE,KY,40210,2010-03-01 12:01:00,2010-02-08 00:00:00,2010-02-19 00:00:00,ASBESTOS,OTHERABATE
1952,1602,257175,Regulated Abatement for Renov.,TRINITY PRESBYTERIAN CHURCH,10200 SHELBYVILLE RD,BLUE RIDGE MANOR,KY,40223,2010-02-02 10:41:37,2010-02-18 00:00:00,2010-02-26 00:00:00,ASBESTOS,RENOABATE
1953,1603,257738,Regulated Abatement for Renov.,APARTMENT 414 N 25TH #10,416 N 25TH ST,LOUISVILLE,KY,40212,2010-02-11 15:30:37,2010-02-18 00:00:00,2010-02-19 00:00:00,ASBESTOS,RENOABATE
1954,1604,258257,Regulated Abatement Other,VAC HOUSE 4916 MID DR,4916 MID DR,LOUISVILLE,KY,40272,2010-03-01 12:06:19,2010-03-03 00:00:00,2010-03-16 00:00:00,ASBESTOS,OTHERABATE
1955,1605,258998,Regulated Abatement for Renov.,CHURCH OF GOD HOUSE 1112 S 15,1112 S 15TH ST,LOUISVILLE,KY,40210,2010-02-26 15:35:00,,,ASBESTOS,RENOABATE
1956,1606,259179,Blanket Abatement,LG&E NORTHWESTERN PKWY,2005 NORTHWESTERN PKY,LOUISVILLE,KY,40203,2010-03-05 15:43:00,2010-03-01 00:00:00,2011-02-28 00:00:00,ASBESTOS,BLANKET
1957,1607,247848,Regulated Abatement for Renov.,JCPS DIXIE ELEMENTARY SCHOOL,10201 CASA LANDA DR,LOUISVILLE,KY,40272,,,,ASBESTOS,RENOABATE
1958,1608,247876,Regulated Abatement for Renov.,JCPS DIXIE ELEMENTARY SCHOOL,10201 CASA LANDA DR,LOUISVILLE,KY,40272,,2009-04-01 00:00:00,2009-04-05 00:00:00,ASBESTOS,RENOABATE
1959,1609,247764,Regulated Abatement for Renov.,INTERNATIONAL PAPER,4400 PROGRESS BLVD,LOUISVILLE,KY,40218,,2009-03-15 00:00:00,2009-03-15 00:00:00,ASBESTOS,RENOABATE
1960,1610,247832,Blanket Abatement,JCPS COCHRANE ELEM. SCHOOL,2511 TREGARON AVE,JEFFERSONTOWN,KY,40299,,2009-02-21 00:00:00,2009-02-21 00:00:00,ASBESTOS,BLANKET
1961,1611,247916,H7CONVR,FORMER AMERICAN STANDARD BLDG.,1547 S 7TH ST,LOUISVILLE,KY,40208,,2009-02-06 00:00:00,2009-02-06 00:00:00,ASBESTOS,H7CONVR
1962,1612,247950,Regulated Abatement for Renov.,VACANT HOUSES (3) WESTPORT RD,4233 WESTPORT RD,ST MATTHEWS,KY,40207,,2009-01-22 00:00:00,2009-01-30 00:00:00,ASBESTOS,RENOABATE
1963,1613,247957,Regulated Abatement for Renov.,JCPS KLONDIKE LANE ELEMENTARY,3807 KLONDIKE LN,LOUISVILLE,KY,40218,,2009-02-07 00:00:00,2009-02-13 00:00:00,ASBESTOS,RENOABATE
1964,1614,247991,Regulated Abatement for Renov.,JCPS AUDUBON TRAD ELEM. SCHOOL,1051 HESS LN,LOUISVILLE,KY,40217,,2009-02-13 00:00:00,2009-02-15 00:00:00,ASBESTOS,RENOABATE
1965,1615,251443,Regulated Abatement Other,ABANDONED HOUSE 432 S 29TH ST,432 S 29TH ST,LOUISVILLE,KY,40212,2009-12-03 11:30:00,2009-11-18 00:00:00,2009-12-04 00:00:00,ASBESTOS,OTHERABATE
1966,1616,251516,Regulated Abatement for Renov.,LG&E MILL CREEK STATION,14660 DIXIE HWY,LOUISVILLE,KY,40272,2009-12-14 09:58:00,2009-11-30 00:00:00,2009-12-11 00:00:00,ASBESTOS,RENOABATE
1967,1617,251803,Blanket Abatement,SAINTS MARY & ELIZABETH HOSP.,1850 BLUEGRASS AVE,LOUISVILLE,KY,40215,2009-11-16 16:13:00,2009-10-02 00:00:00,2010-10-01 00:00:00,ASBESTOS,BLANKET
1968,1618,252037,Long-Term Abatement,NATIONAL CITY BANK TOWER,101 S 5TH ST,LOUISVILLE,KY,40202,2010-04-12 16:45:00,2010-04-08 00:00:00,2011-04-30 00:00:00,ASBESTOS,LONGTERM
1969,1619,252198,Regulated Abatement for Demo,"U OF L FOUNDATION, KY MFG BLDG",2901 S 2ND ST,LOUISVILLE,KY,40208,2009-11-18 14:30:00,2010-02-01 00:00:00,2010-02-25 00:00:00,ASBESTOS,DEMOABATE
1970,1620,253307,Regulated Abatement for Renov.,NORTON SERVICE BLDG,610 S FLOYD ST,LOUISVILLE,KY,40202,2009-12-14 10:11:28,2009-12-07 00:00:00,2009-12-11 00:00:00,ASBESTOS,RENOABATE
1971,1621,246551,Regulated Abatement for Renov.,FLAGET CENTER,1935 LEWISTON DR,LOUISVILLE,KY,40216,,2009-05-26 00:00:00,2009-06-10 00:00:00,ASBESTOS,RENOABATE
1972,1622,247258,Regulated Abatement for Renov.,U OF L DORM BLDG 49B,2108 UNITY PL,LOUISVILLE,KY,40208,,2009-05-18 00:00:00,2009-05-20 00:00:00,ASBESTOS,RENOABATE
1973,1623,247348,Regulated Abatement for Renov.,JCPS JEFFERSON CO TRAD MID SCH,1418 MORTON AVE,LOUISVILLE,KY,40204,,2009-06-17 00:00:00,2009-06-23 00:00:00,ASBESTOS,RENOABATE
1974,1624,247356,Regulated Abatement for Renov.,JCPS CARRITHERS MIDDLE SCHOOL,4320 BILLTOWN RD,JEFFERSONTOWN,KY,40299,,2009-06-05 00:00:00,2009-06-05 00:00:00,ASBESTOS,RENOABATE
1975,1625,247532,Regulated Abatement for Demo,UNDERGROUND GAS LINE U OF L SH,100 N WHITTINGTON PKY,LOUISVILLE,KY,40222,,2009-04-22 00:00:00,2009-05-22 00:00:00,ASBESTOS,DEMOABATE
1976,1626,247569,Blanket Abatement,JCPS DUNN ELEMENTARY SCHOOL,2010 RUDY LN,INDIAN HILLS,KY,40207,,2009-04-18 00:00:00,2009-04-18 00:00:00,ASBESTOS,BLANKET
1977,1627,247603,Regulated Abatement for Demo,VACANT HOUSE 711 EAST ORMSBY,711 E ORMSBY AVE,LOUISVILLE,KY,40203,,,,ASBESTOS,DEMOABATE
1978,1628,247605,H7CONVR,PEDDLERS MALL,10211 DIXIE HWY,LOUISVILLE,KY,40272,,,,ASBESTOS,H7CONVR
1979,1629,247624,Regulated Abatement for Renov.,JCPS SLAUGHTER ELEM. SCHOOL,3805 FERN VALLEY RD,LOUISVILLE,KY,40219,,2009-03-30 00:00:00,2009-08-10 00:00:00,ASBESTOS,RENOABATE
1980,1630,247671,Regulated Abatement for Renov.,HOSPITAL CORP OF AMERICA,708 MAGAZINE ST,LOUISVILLE,KY,40203,,2009-04-18 00:00:00,2009-04-18 00:00:00,ASBESTOS,RENOABATE
1981,1631,247679,H7CONVR,HOUSE,3007 SPROWL RD,JEFFERSONTOWN,KY,40299,2011-10-05 08:14:36,2009-03-11 00:00:00,2009-03-11 00:00:00,ASBESTOS,H7CONVR
1982,1632,247716,H7CONVR,1206 LEXINGTON RD,1206 LEXINGTON RD,LOUISVILLE,KY,40204,,,,ASBESTOS,H7CONVR
1983,1633,247751,H7CONVR,VENDOME COPPER & BRASS,729 FRANKLIN ST,LOUISVILLE,KY,40202,,2009-03-16 00:00:00,2009-04-03 00:00:00,ASBESTOS,H7CONVR
1984,1634,246324,H7CONVR,1413 BRIDGET DRIVE,1413 BRIDGET DR,LOUISVILLE,KY,40118,,2009-08-04 00:00:00,2009-08-04 00:00:00,ASBESTOS,H7CONVR
1985,1635,246346,H7CONVR,KOSMOS CEM DUST COLLECTOR BLDG,15301 DIXIE HWY,LOUISVILLE,KY,40272,,2009-07-22 00:00:00,2009-07-23 00:00:00,ASBESTOS,H7CONVR
1986,1636,246438,H7CONVR,REYNOLDS FLEXIBLE PACKAGING PL,1225 W BURNETT AVE,LOUISVILLE,KY,40210,,2009-07-08 00:00:00,2009-07-09 00:00:00,ASBESTOS,H7CONVR
1987,1637,297873,Long-Term Abatement,JCPS GREENWOOD ELEM SCH LTF,5801 GREENWOOD RD,LOUISVILLE,KY,40258,2011-05-25 16:38:00,2011-07-11 00:00:00,2012-07-20 00:00:00,ASBESTOS,LONGTERM
1988,1638,301064,H7CONVR,HOUSE IPL ORDERED DEMOLITION,2621 S 5TH ST,LOUISVILLE,KY,40208,2011-07-14 12:18:57,2011-06-23 00:00:00,2011-06-28 00:00:00,ASBESTOS,H7CONVR
1989,1639,294771,Blanket Abatement,POLY ONE CORP NON FRIABLE BLNK,4250 BELLS LN,LOUISVILLE,KY,40211,2011-04-22 14:26:46,2011-04-18 00:00:00,2012-04-18 00:00:00,ASBESTOS,BLANKET
1990,1640,263276,H7CONVR,HOUSE - 607 S CAMPBELL,607 S CAMPBELL ST,LOUISVILLE,KY,40204,2010-04-19 13:08:11,2010-03-02 00:00:00,2010-03-12 00:00:00,ASBESTOS,H7CONVR
1991,1641,263662,Blanket Abatement,ROHM & HAAS/DOW CHEMICAL BLKT,4300 CAMP GROUND RD,LOUISVILLE,KY,40216,2010-04-22 11:41:00,2010-03-20 00:00:00,2011-03-20 00:00:00,ASBESTOS,BLANKET
1992,1642,247398,Regulated Abatement for Renov.,JCPS STUART MIDDLE SCHOOL,4601 VALLEY STATION RD,LOUISVILLE,KY,40272,,2009-07-13 00:00:00,2009-07-21 00:00:00,ASBESTOS,RENOABATE
1993,1643,251042,H7CONVR,RESIDENCE 204 E MADISON,11607 SHELBYVILLE RD,MIDDLETOWN,KY,40243,2009-11-17 12:45:00,2009-11-20 00:00:00,2009-11-20 00:00:00,ASBESTOS,H7CONVR
1994,1644,251710,Regulated Abatement for Demo,CHURCHILL DOWNS 1021 THORNBERR,1021 THORNBERRY AVE,LOUISVILLE,KY,40215,2009-11-18 15:39:00,2009-11-18 00:00:00,2009-11-30 00:00:00,ASBESTOS,DEMOABATE
1995,1645,251718,Regulated Abatement for Demo,CHURCHILL DOWNS 1011 THORNBERR,1011 THORNBERRY AVE,LOUISVILLE,KY,40215,2009-11-18 15:38:00,2009-11-18 00:00:00,2009-11-30 00:00:00,ASBESTOS,DEMOABATE
1996,1646,252006,Regulated Abatement for Renov.,ST. ELIZABETH CATHOLIC CHURCH,1020 E BURNETT AVE,LOUISVILLE,KY,40217,2009-11-17 10:08:00,2009-11-19 00:00:00,2009-11-20 00:00:00,ASBESTOS,RENOABATE
1997,1647,252915,H7CONVR,FREEDOM HALL,937 PHILLIPS LN,LOUISVILLE,KY,40209,2009-12-02 11:17:00,2009-12-14 00:00:00,2010-01-14 00:00:00,ASBESTOS,H7CONVR
1998,1648,253321,Regulated Abatement for Renov.,DUPONT LOUISVILLE,4200 CAMP GROUND RD,LOUISVILLE,KY,40216,2009-12-17 10:58:39,2009-12-07 00:00:00,2009-12-21 00:00:00,ASBESTOS,RENOABATE
1999,1649,247358,Regulated Abatement for Renov.,JCPS PRICE ELEMENTARY SCHOOL,5001 GARDEN GREEN WAY,LOUISVILLE,KY,40218,,2009-06-09 00:00:00,2009-06-12 00:00:00,ASBESTOS,RENOABATE
2000,1650,246353,H7CONVR,NEW ZION BAPTIST CHURCH,814 E MAIN ST,LOUISVILLE,KY,40206,,2009-08-05 00:00:00,2009-09-05 00:00:00,ASBESTOS,H7CONVR
2001,2251,315586,Regulated Abatement Other,URSULINE SISTERS MARIAN HALL,3105 LEXINGTON RD,LOUISVILLE,KY,40206,2011-12-02 12:31:00,2011-12-12 00:00:00,2012-07-01 00:00:00,ASBESTOS,OTHERABATE
2002,2252,315788,Long-Term Abatement,JCPS JAEGER EDUCATIONAL CTR,502 WOOD RD,LYNDON,KY,40222,2011-12-06 14:02:00,2012-02-03 00:00:00,2012-02-05 00:00:00,ASBESTOS,LONGTERM
2003,2253,304237,Regulated Abatement Other,EQUIPMENT DEPOT,2921 S FLOYD ST,LOUISVILLE,KY,40209,2011-07-26 12:29:00,2011-07-25 00:00:00,2011-09-30 00:00:00,ASBESTOS,OTHERABATE
2004,2254,306000,Regulated Abatement Other,U OF L MILLER HALL,2005 S FIRST STREET WALK,LOUISVILLE,KY,40208,2011-08-11 16:19:00,2011-08-05 00:00:00,2011-08-08 00:00:00,ASBESTOS,OTHERABATE
2005,2255,309065,Regulated Abatement for Renov.,SWOPE DEALERSHIP,4311 SHELBYVILLE RD,ST MATTHEWS,KY,40207,2011-09-23 14:45:00,2011-09-28 00:00:00,2011-10-20 00:00:00,ASBESTOS,RENOABATE
2006,2256,296372,H7CONVR,929 S. PRESTON,929 S PRESTON ST,LOUISVILLE,KY,40203,2011-06-07 10:42:24,2011-05-18 00:00:00,2011-05-27 00:00:00,ASBESTOS,H7CONVR
2007,2051,313812,H7CONVR,RESIDENTIAL -2128 DATE STREET,2128 DATE ST,LOUISVILLE,KY,40210,2011-11-09 11:52:18,2011-11-04 00:00:00,2011-11-11 00:00:00,ASBESTOS,H7CONVR
2008,2257,296901,Regulated Abatement for Renov.,ST. JOSEPH DAIRY BARN,13508 FACTORY LN,LOUISVILLE,KY,40245,2011-05-20 08:17:00,2011-05-31 00:00:00,2011-06-17 00:00:00,ASBESTOS,RENOABATE
2009,2258,297848,Regulated Abatement Other,ABANDONED HOUSE IPL,1927 W CHESTNUT ST,LOUISVILLE,KY,40203,2011-05-27 16:35:00,2011-06-06 00:00:00,2011-06-10 00:00:00,ASBESTOS,OTHERABATE
2010,2259,298490,Regulated Abatement for Renov.,U OF L NATURAL SCIENCE BLDG,215 EASTERN PKY,LOUISVILLE,KY,40208,2011-06-02 11:27:00,2011-06-14 00:00:00,2011-06-15 00:00:00,ASBESTOS,RENOABATE
2011,2260,299592,Regulated Abatement for Renov.,WALLER WILLIAMS ENVIRONMENTAL,2415 ROCKFORD LN,SHIVELY,KY,40216,2011-06-15 08:25:00,2011-06-29 00:00:00,2011-07-01 00:00:00,ASBESTOS,RENOABATE
2012,2261,300558,H7CONVR,HOUSE IPL,3911 SCHMITT RD,LOUISVILLE,KY,40216,2011-06-29 11:23:51,2011-06-20 00:00:00,2011-06-22 00:00:00,ASBESTOS,H7CONVR
2013,2262,301162,Regulated Abatement Other,BETHLEHEM BAPTIST CHURCH,5708 PRESTON HWY,LOUISVILLE,KY,40219,2011-06-27 12:12:43,2011-07-11 00:00:00,2011-07-15 00:00:00,ASBESTOS,OTHERABATE
2014,2263,301521,Regulated Abatement for Renov.,WATTERSON TOWER 10TH FLOOR,1930 BISHOP LN,LOUISVILLE,KY,40218,2011-07-01 08:44:55,2011-07-08 00:00:00,2011-07-09 00:00:00,ASBESTOS,RENOABATE
