_Household_ID,Date_Added,Housing_Type,Household_Type,Household_Size,Annual_Income,ZIP_Code,OBJECTID
277178,10/29/2021 18:36,Rent/Non-Subsidized,Single Person,1.0,"$14,961.60 ",40207.0,4975
278208,11/5/2021 17:58,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,4976
279208,11/12/2021 19:41,Rent/Non-Subsidized,Single Person,2.0,"$27,248.28 ",40207.0,4977
280675,11/22/2021 16:57,Rent/Non-Subsidized,Single Person,1.0,"$16,584 ",40207.0,4978
281621,11/30/2021 15:49,Rent/Subsidized,Single Person,1.0,"$14,604 ",40207.0,4979
281797,12/1/2021 14:19,Rent/Non-Subsidized,Single Person,1.0,"$15,974.40 ",40207.0,4980
282521,12/3/2021 20:30,Rent/Subsidized,Single Person,3.0,"$12,312 ",40207.0,4981
283122,12/7/2021 20:09,Rent/Non-Subsidized,Single Person,1.0,"$2,808 ",40207.0,4982
284754,12/17/2021 20:53,Rent/Non-Subsidized,Single Person,2.0,"$11,424 ",40207.0,4983
287425,1/21/2022 18:37,Rent/Subsidized,Single Person,1.0,"$10,092 ",40207.0,4984
287808,1/25/2022 13:57,Rent/Non-Subsidized,Single Person,1.0,"$16,800 ",40207.0,4985
28786,10/16/2018 17:59,Rent/Non-Subsidized,Single Person,1.0,"$10,332 ",40207.0,4986
288185,1/26/2022 18:30,Rent/Non-Subsidized,Single Person,1.0,"$14,400 ",40207.0,4987
289094,2/1/2022 17:19,Rent/Non-Subsidized,Single Person,3.0,"$33,600 ",40207.0,4988
289695,2/4/2022 16:06,Rent/Non-Subsidized,Single Person,1.0,"$22,800 ",40207.0,4989
289736,2/4/2022 21:35,Rent/Non-Subsidized,Single Person,1.0,"$13,200 ",40207.0,4990
290374,2/9/2022 18:31,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,4991
290504,2/10/2022 15:01,Rent/Non-Subsidized,Single Person,1.0,$156 ,40207.0,4992
294605,3/7/2022 19:44,Rent/Non-Subsidized,Single Person,1.0,"$12,600 ",40207.0,4993
294636,3/7/2022 20:29,Rent/Subsidized,Single Person,3.0,$0 ,40207.0,4994
295790,3/15/2022 13:04,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,4995
295974,3/16/2022 1:07,Rent/Non-Subsidized,Single Person,1.0,"$22,802.88 ",40207.0,4996
30108,10/17/2018 19:25,Rent/Non-Subsidized,Single Person,1.0,"$8,400 ",40207.0,4997
30178,10/17/2018 20:12,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,4998
301836,5/23/2022 15:28,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,4999
302612,6/1/2022 17:41,Rent/Subsidized,Single Person,1.0,$0 ,40207.0,5000
303662,6/13/2022 15:54,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,5001
304017,6/15/2022 18:32,Rent/Non-Subsidized,Single Person,5.0,"$42,120 ",40207.0,5002
304530,6/21/2022 14:00,Owns Home,Single Person,1.0,$0 ,40207.0,5003
305212,7/11/2022 20:22,Rent/Non-Subsidized,Single Person,2.0,"$21,744 ",40207.0,5004
307471,8/12/2022 19:39,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,5005
308297,9/2/2022 14:22,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,5006
312487,11/14/2022 20:28,Rent/Subsidized,Single Person,1.0,$0 ,40207.0,5007
315838,12/6/2022 16:41,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,5008
318659,1/5/2023 17:38,Rent/Non-Subsidized,Single Person,1.0,,40207.0,5009
318877,1/9/2023 19:36,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,5010
319703,1/17/2023 13:38,Rent/Non-Subsidized,Single Person,1.0,"$7,290.60 ",40207.0,5011
320021,1/18/2023 16:57,Owns Home,Single Person,1.0,"$9,648 ",40207.0,5012
320309,1/19/2023 18:55,Owns Home,Single Person,1.0,"$16,044 ",40207.0,5013
327966,3/23/2023 13:31,Rent/Subsidized,Single Person,1.0,$0 ,40207.0,5014
32936,10/22/2018 15:17,Owns Home,Single Person,1.0,"$16,968 ",40207.0,5015
335403,7/28/2023,Rent/Non-Subsidized,Single Person,1.0,"$16,728 ",40207.0,5016
336638,8/9/2023,Owns Home,Single Person,1.0,"$4,200 ",40207.0,5017
338372,8/24/2023,Rent/Subsidized,Single Person,1.0,$0 ,40207.0,5018
338422,8/24/2023,Rent/Subsidized,Single Person,1.0,"$8,880 ",40207.0,5019
338438,8/24/2023,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,5020
338840,8/30/2023,Rent/Non-Subsidized,Single Person,1.0,"$22,248 ",40207.0,5021
339427,9/6/2023,Rent/Non-Subsidized,Single Person,1.0,"$20,185.32 ",40207.0,5022
340098,9/13/2023,Rent/Non-Subsidized,Single Person,1.0,"$23,295.96 ",40207.0,5023
35562,10/24/2018 12:37,Rent/Subsidized,Single Person,3.0,"$22,812.36 ",40207.0,5024
37409,10/25/2018 13:37,Rent/Non-Subsidized,Single Person,1.0,"$13,296 ",40207.0,5025
40586,10/29/2018 14:59,Rent/Subsidized,Single Person,1.0,"$5,040 ",40207.0,5026
42502,10/30/2018 18:02,Rent/Non-Subsidized,Single Person,1.0,"$10,968 ",40207.0,5027
43859,10/31/2018 17:49,Rent/Non-Subsidized,Single Person,1.0,"$9,528 ",40207.0,5028
47182,11/5/2018 19:11,Rent/Non-Subsidized,Single Person,4.0,$0 ,40207.0,5029
59647,11/14/2018 13:39,Rent/Non-Subsidized,Single Person,1.0,"$9,356.40 ",40207.0,5030
67875,11/20/2018 14:28,Rent/Non-Subsidized,Single Person,1.0,"$5,201.40 ",40207.0,5031
69687,11/21/2018 13:54,Rent/Non-Subsidized,Single Person,1.0,"$12,769.20 ",40207.0,5032
72562,11/26/2018 16:36,Rent/Subsidized,Single Person,5.0,$0 ,40207.0,5033
85121,12/5/2018 20:45,Rent/Non-Subsidized,Single Person,1.0,$0 ,40207.0,5034
S1301310593HH,,Unknown,Single Person,1.0,"$12,000 ",40207.0,5035
S1301652068HH,,Unknown,Single Person,1.0,,40207.0,5036
S1301747434HH,,Unknown,Single Person,1.0,,40207.0,5037
S1301958240HH,,Unknown,Single Person,1.0,"$36,000 ",40207.0,5038
S1303015798HH,,Unknown,Single Person,1.0,,40207.0,5039
S1306244879HH,,Unknown,Single Person,1.0,"$13,200 ",40207.0,5040
S1307663543HH,,Unknown,Single Person,1.0,,40207.0,5041
S1310708201HH,,Unknown,Single Person,1.0,"$12,000 ",40207.0,5042
S1312391901HH,,Unknown,Single Person,1.0,"$10,800 ",40207.0,5043
S1314743394HH,,Unknown,Single Person,1.0,"$14,400 ",40207.0,5044
S1315341651HH,,Unknown,Single Person,1.0,"$21,600 ",40207.0,5045
S1321732563HH,,Unknown,Single Person,1.0,"$12,600 ",40207.0,5046
S1322845864HH,,Unknown,Single Person,1.0,"$14,400 ",40207.0,5047
S1324263656HH,,Unknown,Single Person,1.0,,40207.0,5048
S1324490629HH,,Unknown,Single Person,1.0,,40207.0,5049
S1325488584HH,,Unknown,Single Person,1.0,"$24,000 ",40207.0,5050
S1327923298HH,,Unknown,Single Person,1.0,"$10,656 ",40207.0,5051
S1330581440HH,,Unknown,Single Person,1.0,,40207.0,5052
S1330897626HH,,Unknown,Single Person,1.0,"$30,000 ",40207.0,5053
S1332105438HH,,Unknown,Single Person,1.0,"$30,000 ",40207.0,5054
S1334323424HH,,Unknown,Single Person,1.0,"$36,000 ",40207.0,5055
S1339554929HH,,Unknown,Single Person,1.0,"$33,000 ",40207.0,5056
S1342576533HH,,Unknown,Single Person,1.0,"$14,400 ",40207.0,5057
S1344105577HH,,Unknown,Single Person,1.0,"$27,720 ",40207.0,5058
S1345376420HH,,Unknown,Single Person,1.0,"$12,144 ",40207.0,5059
S1347234784HH,,Unknown,Single Person,1.0,"$38,400 ",40207.0,5060
S1348699108HH,,Unknown,Single Person,1.0,"$27,600 ",40207.0,5061
S1348790425HH,,Unknown,Single Person,1.0,"$60,000 ",40207.0,5062
S1350662833HH,,Unknown,Single Person,1.0,,40207.0,5063
S1360186809HH,,Unknown,Single Person,1.0,"$49,992 ",40207.0,5064
S1361323794HH,,Unknown,Single Person,1.0,"$18,000 ",40207.0,5065
S1363082820HH,,Unknown,Single Person,1.0,"$21,600 ",40207.0,5066
S1363349068HH,,Unknown,Single Person,1.0,"$22,716 ",40207.0,5067
S1372637914HH,,Unknown,Single Person,1.0,,40207.0,5068
S1374397331HH,,Unknown,Single Person,1.0,"$14,208 ",40207.0,5069
S1374614333HH,,Unknown,Single Person,1.0,,40207.0,5070
S1375294434HH,,Unknown,Single Person,1.0,"$36,000 ",40207.0,5071
S1376214974HH,,Unknown,Single Person,1.0,,40207.0,5072
S1378233003HH,,Unknown,Single Person,1.0,"$19,200 ",40207.0,5073
S1378881048HH,,Unknown,Single Person,1.0,"$8,088 ",40207.0,5074
S1379139589HH,,Unknown,Single Person,1.0,"$11,700 ",40207.0,5075
S1386489447HH,,Unknown,Single Person,1.0,"$16,126 ",40207.0,5076
S1392924958HH,,Unknown,Single Person,1.0,"$36,000 ",40207.0,5077
S1393017661HH,,Unknown,Single Person,1.0,"$11,700 ",40207.0,5078
S1393765598HH,,Unknown,Single Person,1.0,"$12,000 ",40207.0,5079
S1394891849HH,,Unknown,Single Person,1.0,,40207.0,5080
S1396530073HH,,Unknown,Single Person,1.0,"$72,000 ",40207.0,5081
100715,1/7/2019 20:45,Owns Home,Single Parent Female,7.0,"$36,396 ",40208.0,5082
101006,1/8/2019 15:43,Rent/Non-Subsidized,Single Parent Female,4.0,"$6,264 ",40208.0,5083
101338,1/8/2019 19:40,Rent/Subsidized,Single Parent Female,4.0,$0 ,40208.0,5084
101567,1/9/2019 14:22,Rent/Subsidized,Single Parent Female,5.0,$0 ,40208.0,5085
102912,1/10/2019 22:43,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40208.0,5086
102957,1/11/2019 13:42,Rent/Subsidized,Single Parent Female,4.0,$0 ,40208.0,5087
103799,1/14/2019 15:30,Rent/Non-Subsidized,Single Parent Female,1.0,"$21,192 ",40208.0,5088
104699,1/15/2019 16:07,Rent/Subsidized,Single Parent Female,2.0,"$40,000.20 ",40208.0,5089
105284,1/16/2019 14:23,Rent/Non-Subsidized,Single Parent Female,2.0,"$22,704 ",40208.0,5090
105328,1/16/2019 14:52,Rent/Non-Subsidized,Single Parent Female,1.0,$0 ,40208.0,5091
106165,1/17/2019 15:34,Rent/Non-Subsidized,Single Parent Female,3.0,"$24,180 ",40208.0,5092
106227,1/17/2019 16:14,Owns Home,Multigenerational Household,5.0,"$14,112 ",40208.0,5093
107876,1/22/2019 19:02,Rent/Non-Subsidized,Single Parent Female,3.0,"$11,016 ",40208.0,5094
10926,9/25/2018 15:46,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5095
109703,1/25/2019 13:54,Rent/Non-Subsidized,Two Parent Household,4.0,"$10,968 ",40208.0,5096
10983,9/25/2018 16:52,Rent/Non-Subsidized,Non-related Adults with Children,2.0,$0 ,40208.0,5097
110635,1/28/2019 16:34,Owns Home,Two Adults No Children,2.0,"$16,092 ",40208.0,5098
111263,1/29/2019 16:01,Rent/Non-Subsidized,Two Parent Household,4.0,$0 ,40208.0,5099
111504,1/29/2019 19:21,Rent/Subsidized,Single Parent Female,8.0,"$19,174.80 ",40208.0,5100
111728,1/30/2019 14:49,Rent/Subsidized,Single Parent Female,3.0,"$20,652 ",40208.0,5101
112666,2/1/2019 13:36,Rent/Non-Subsidized,Single Parent Female,3.0,"$21,936 ",40208.0,5102
112756,2/1/2019 15:06,Rent/Non-Subsidized,Single Parent Female,1.0,"$1,260 ",40208.0,5103
113015,2/1/2019 18:53,Rent/Non-Subsidized,Single Parent Female,3.0,"$6,840 ",40208.0,5104
113226,2/4/2019 14:37,Rent/Subsidized,Single Parent Female,4.0,"$21,216 ",40208.0,5105
114308,2/5/2019 20:28,Rent/Non-Subsidized,Single Parent Female,5.0,"$12,972 ",40208.0,5106
114800,2/6/2019 20:49,Rent/Subsidized,Multigenerational Household,7.0,"$43,260 ",40208.0,5107
114973,2/7/2019 15:48,Rent/Non-Subsidized,Single Parent Female,6.0,"$18,756 ",40208.0,5108
115231,2/7/2019 20:58,Rent/Subsidized,Multigenerational Household,3.0,"$3,600 ",40208.0,5109
115618,2/8/2019 19:37,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5110
116025,2/11/2019 18:47,Rent/Subsidized,Single Parent Female,6.0,"$3,888 ",40208.0,5111
116250,2/12/2019 14:17,Rent/Non-Subsidized,Single Parent Female,2.0,"$16,200 ",40208.0,5112
116321,2/12/2019 15:11,Rent/Non-Subsidized,Multigenerational Household,4.0,"$10,092 ",40208.0,5113
116489,2/12/2019 18:18,Rent/Subsidized,Single Parent Female,3.0,"$9,912 ",40208.0,5114
116647,2/12/2019 20:56,Rent/Subsidized,Single Parent Female,4.0,"$11,292 ",40208.0,5115
117047,2/13/2019 19:58,Rent/Subsidized,Single Parent Female,3.0,$0 ,40208.0,5116
117582,2/15/2019 14:56,Rent/Non-Subsidized,Single Parent Female,2.0,"$13,284 ",40208.0,5117
117940,2/18/2019 20:08,Rent/Non-Subsidized,Single Parent Male,1.0,$0 ,40208.0,5118
117968,2/18/2019 23:13,Owns Home,Single Parent Female,1.0,"$14,004 ",40208.0,5119
118953,2/21/2019 14:22,Rent/Non-Subsidized,Single Parent Female,3.0,"$29,304 ",40208.0,5120
119457,2/22/2019 15:30,Owns Home,Two Adults No Children,2.0,"$20,184 ",40208.0,5121
120803,2/27/2019 20:58,Rent/Subsidized,Single Parent Female,7.0,"$10,092 ",40208.0,5122
121042,2/28/2019 19:22,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5123
121201,3/1/2019 15:53,Rent/Non-Subsidized,Single Parent Male,2.0,$0 ,40208.0,5124
122355,3/7/2019 13:54,Rent/Non-Subsidized,Two Parent Household,8.0,"$20,280 ",40208.0,5125
122441,3/7/2019 16:11,Rent/Subsidized,Single Parent Female,3.0,"$13,501.56 ",40208.0,5126
122603,3/7/2019 20:58,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40208.0,5127
122612,3/7/2019 21:52,Rent/Non-Subsidized,Multigenerational Household,5.0,"$33,217.56 ",40208.0,5128
122617,3/7/2019 22:16,Owns Home,Single Parent Female,2.0,$0 ,40208.0,5129
122619,3/7/2019 22:24,Rent/Subsidized,Single Parent Female,5.0,"$19,284 ",40208.0,5130
123936,3/14/2019 21:23,Rent/Non-Subsidized,Single Parent Female,4.0,"$34,248 ",40208.0,5131
124411,3/18/2019 18:43,Rent/Non-Subsidized,Single Parent Female,2.0,"$8,688 ",40208.0,5132
124920,3/20/2019 17:34,Rent/Subsidized,Multigenerational Household,7.0,"$49,764 ",40208.0,5133
125696,3/25/2019 17:51,Rent/Subsidized,Single Parent Female,4.0,"$13,200 ",40208.0,5134
126564,3/29/2019 14:32,Rent/Subsidized,Two Adults No Children,2.0,"$10,092 ",40208.0,5135
128981,4/8/2019 14:13,Rent/Non-Subsidized,Multigenerational Household,4.0,"$10,968 ",40208.0,5136
129292,4/9/2019 15:54,Rent/Non-Subsidized,Single Parent Female,4.0,"$9,871.20 ",40208.0,5137
129304,4/9/2019 16:14,Rent/Subsidized,Single Parent Female,3.0,"$6,440.04 ",40208.0,5138
129343,4/9/2019 17:51,Rent/Non-Subsidized,Single Parent Female,3.0,"$15,294.84 ",40208.0,5139
129674,4/11/2019 12:34,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40208.0,5140
130493,4/16/2019 21:12,Rent/Non-Subsidized,Single Parent Female,4.0,"$2,340 ",40208.0,5141
131001,4/19/2019 17:59,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5142
131059,4/22/2019 13:41,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40208.0,5143
131257,4/22/2019 19:15,Rent/Non-Subsidized,Multigenerational Household,4.0,"$27,936.84 ",40208.0,5144
132241,4/30/2019 14:37,Rent/Non-Subsidized,Two Adults No Children,1.0,$0 ,40208.0,5145
132390,4/30/2019 19:24,Rent/Non-Subsidized,Single Parent Female,5.0,"$13,692 ",40208.0,5146
137346,7/18/2019 19:50,Rent/Non-Subsidized,Single Parent Female,4.0,"$27,984 ",40208.0,5147
138584,7/31/2019 19:06,Rent/Non-Subsidized,Single Parent Female,5.0,$0 ,40208.0,5148
138635,7/31/2019 21:18,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5149
139394,8/7/2019 17:41,Rent/Non-Subsidized,Single Parent Female,2.0,"$9,852 ",40208.0,5150
142062,8/27/2019 18:48,Rent/Non-Subsidized,Single Parent Female,3.0,"$27,032.88 ",40208.0,5151
143868,9/18/2019 14:32,Rent/Non-Subsidized,Single Parent Female,2.0,"$39,691.44 ",40208.0,5152
150317,10/22/2019 20:35,Rent/Non-Subsidized,Single Parent Female,6.0,"$57,012 ",40208.0,5153
153651,11/4/2019 15:47,Owns Home,Two Adults No Children,2.0,"$8,144.52 ",40208.0,5154
153738,11/4/2019 17:04,Rent/Non-Subsidized,Single Parent Female,5.0,"$21,612 ",40208.0,5155
154824,11/6/2019 17:46,Rent/Subsidized,Single Parent Female,3.0,$0 ,40208.0,5156
154906,11/6/2019 18:47,Rent/Subsidized,Single Parent Female,3.0,"$10,800 ",40208.0,5157
154978,11/6/2019 19:40,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40208.0,5158
156463,11/12/2019 14:40,Rent/Non-Subsidized,Single Parent Female,2.0,"$6,000 ",40208.0,5159
158047,11/14/2019 21:08,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5160
159876,11/19/2019 20:01,Rent/Subsidized,Single Parent Female,4.0,$0 ,40208.0,5161
161399,11/22/2019 19:05,Owns Home,Multigenerational Household,3.0,"$13,128 ",40208.0,5162
163036,11/27/2019 18:40,Rent/Non-Subsidized,Single Parent Female,3.0,"$27,964.92 ",40208.0,5163
163638,12/2/2019 20:33,Rent/Subsidized,Single Parent Female,2.0,"$12,132 ",40208.0,5164
168710,12/13/2019 14:36,Rent/Non-Subsidized,Single Parent Female,3.0,"$11,976 ",40208.0,5165
171782,1/9/2020 20:53,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40208.0,5166
172412,1/13/2020 19:16,Rent/Non-Subsidized,Single Parent Female,3.0,"$12,312 ",40208.0,5167
173669,1/16/2020 21:44,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40208.0,5168
175576,1/24/2020 19:27,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5169
175631,1/24/2020 20:36,Rent/Non-Subsidized,Other,3.0,"$9,000 ",40208.0,5170
175782,1/27/2020 16:12,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40208.0,5171
179917,2/4/2020 16:16,Rent/Subsidized,Other,4.0,$0 ,40208.0,5172
180655,2/6/2020 20:09,Rent/Non-Subsidized,Single Parent Female,3.0,"$9,360 ",40208.0,5173
180684,2/6/2020 21:16,Rent/Non-Subsidized,Single Parent Female,2.0,$444 ,40208.0,5174
181160,2/10/2020 19:08,Rent/Non-Subsidized,Single Parent Female,2.0,"$13,593.84 ",40208.0,5175
181386,2/11/2020 16:36,Rent/Subsidized,Single Parent Female,2.0,"$10,092 ",40208.0,5176
181821,2/12/2020 20:09,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5177
183895,2/24/2020 19:35,Rent/Non-Subsidized,Single Parent Female,6.0,$0 ,40208.0,5178
184249,2/26/2020 13:52,Rent/Non-Subsidized,Single Parent Female,2.0,"$25,402.80 ",40208.0,5179
184721,2/28/2020 15:48,Rent/Non-Subsidized,Two Parent Household,3.0,"$3,600 ",40208.0,5180
184868,3/2/2020 14:38,Rent/Subsidized,Single Parent Female,5.0,"$16,116 ",40208.0,5181
185681,3/6/2020 14:42,Rent/Non-Subsidized,Single Parent Male,2.0,"$9,280.44 ",40208.0,5182
187320,3/11/2020 19:03,Rent/Non-Subsidized,Single Parent Female,5.0,"$43,497.24 ",40208.0,5183
187789,3/16/2020 18:37,Rent/Non-Subsidized,Multigenerational Household,10.0,"$47,736 ",40208.0,5184
188216,3/20/2020 16:18,Rent/Non-Subsidized,Two Parent Household,2.0,$0 ,40208.0,5185
188278,3/20/2020 19:13,Rent/Non-Subsidized,Single Parent Female,2.0,,40208.0,5186
190299,4/8/2020 13:04,Rent/Non-Subsidized,Single Parent Female,5.0,"$40,621.32 ",40208.0,5187
190334,4/8/2020 15:19,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40208.0,5188
191461,4/17/2020 19:58,Rent/Subsidized,Single Parent Female,5.0,"$9,852 ",40208.0,5189
191747,4/21/2020 17:38,Rent/Non-Subsidized,Single Parent Female,3.0,"$28,908 ",40208.0,5190
191758,4/21/2020 18:17,Rent/Non-Subsidized,Single Parent Female,2.0,"$12,006.96 ",40208.0,5191
191905,4/22/2020 17:50,Rent/Non-Subsidized,Two Adults No Children,2.0,"$48,706.56 ",40208.0,5192
194461,5/4/2020 20:42,Owns Home,Single Parent Female,4.0,"$8,244 ",40208.0,5193
195257,5/11/2020 15:34,Rent/Non-Subsidized,Other,3.0,"$25,392 ",40208.0,5194
195417,5/12/2020 14:16,Rent/Non-Subsidized,Single Parent Female,2.0,"$19,200 ",40208.0,5195
197426,5/26/2020 20:16,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5196
197684,5/27/2020 18:58,Rent/Subsidized,Single Parent Female,4.0,$0 ,40208.0,5197
19858,10/4/2018 13:02,Rent/Non-Subsidized,Non-related Adults with Children,7.0,"$10,092 ",40208.0,5198
198935,6/4/2020 15:09,Rent/Non-Subsidized,Single Parent Female,1.0,$0 ,40208.0,5199
199797,6/9/2020 13:04,Rent/Non-Subsidized,Single Parent Female,2.0,"$13,116 ",40208.0,5200
20059,10/4/2018 14:14,Rent/Subsidized,Single Parent Male,2.0,"$10,968 ",40208.0,5201
201254,6/16/2020 18:34,Rent/Non-Subsidized,Single Parent Female,4.0,"$12,486 ",40208.0,5202
201586,6/18/2020 14:22,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40208.0,5203
201601,6/18/2020 14:46,Rent/Non-Subsidized,Single Parent Female,2.0,"$17,139.48 ",40208.0,5204
201838,6/19/2020 14:43,Rent/Non-Subsidized,Multigenerational Household,2.0,"$25,920 ",40208.0,5205
201961,6/19/2020 19:15,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40208.0,5206
201983,6/19/2020 20:09,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40208.0,5207
202082,6/22/2020 12:47,Rent/Subsidized,Single Parent Female,4.0,"$22,665 ",40208.0,5208
202372,6/23/2020 12:46,Rent/Subsidized,Single Parent Female,5.0,$0 ,40208.0,5209
204020,7/1/2020 12:51,Rent/Subsidized,Single Parent Female,2.0,$0 ,40208.0,5210
204158,7/2/2020 12:47,Rent/Subsidized,Single Parent Female,3.0,"$28,500.48 ",40208.0,5211
208751,7/28/2020 14:14,Rent/Non-Subsidized,Single Parent Male,3.0,$0 ,40208.0,5212
211179,8/10/2020 19:13,Rent/Non-Subsidized,Two Adults No Children,2.0,$0 ,40208.0,5213
211204,8/10/2020 19:49,Owns Home,Single Parent Female,10.0,"$36,731.04 ",40208.0,5214
211676,8/12/2020 18:04,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40208.0,5215
21201,10/5/2018 13:26,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5216
212737,8/18/2020 18:33,Owns Home,Multigenerational Household,2.0,"$20,244 ",40208.0,5217
21380,10/5/2018 14:50,Rent/Non-Subsidized,Two Parent Household,3.0,"$9,240 ",40208.0,5218
214449,8/26/2020 19:45,Rent/Non-Subsidized,Single Parent Female,3.0,$0 ,40208.0,5219
217286,9/11/2020 15:00,Rent/Non-Subsidized,Single Parent Female,3.0,"$18,024.48 ",40208.0,5220
217599,9/14/2020 17:06,Rent/Non-Subsidized,Single Parent Female,2.0,"$3,939.60 ",40208.0,5221
218559,9/18/2020 13:45,Rent/Non-Subsidized,Single Parent Female,3.0,"$10,800 ",40208.0,5222
219333,9/23/2020 13:38,Rent/Non-Subsidized,Multigenerational Household,3.0,"$15,504 ",40208.0,5223
219778,9/25/2020 16:30,Rent/Subsidized,Single Parent Female,3.0,"$10,747.32 ",40208.0,5224
220042,9/28/2020 15:45,Rent/Non-Subsidized,Single Parent Female,3.0,,40208.0,5225
220359,9/29/2020 18:21,Rent/Non-Subsidized,Single Parent Female,5.0,"$19,716 ",40208.0,5226
221011,10/2/2020 14:10,Rent/Non-Subsidized,Single Parent Female,3.0,"$4,704 ",40208.0,5227
222839,10/13/2020 14:35,Rent/Non-Subsidized,Two Parent Household,4.0,"$24,372 ",40208.0,5228
223304,10/14/2020 20:53,Rent/Non-Subsidized,Single Parent Female,2.0,$960 ,40208.0,5229
228298,11/10/2020 21:22,Rent/Non-Subsidized,Single Parent Female,2.0,$0 ,40208.0,5230
22865,10/8/2018 20:10,Rent/Subsidized,Two Adults No Children,2.0,"$10,968 ",40208.0,5231
229568,11/18/2020 15:28,Rent/Non-Subsidized,Two Adults No Children,2.0,"$10,968 ",40208.0,5232
231180,11/25/2020 19:09,Rent/Non-Subsidized,Single Parent Female,4.0,$0 ,40208.0,5233
233542,12/8/2020 15:18,Rent/Non-Subsidized,Two Parent Household,4.0,$0 ,40208.0,5234
23358,10/9/2018 15:17,Rent/Non-Subsidized,Single Parent Female,3.0,"$25,971.84 ",40208.0,5235
233900,12/8/2020 22:08,Rent/Non-Subsidized,Single Parent Female,5.0,"$24,000 ",40208.0,5236
234185,12/9/2020 17:22,Rent/Non-Subsidized,Single Parent Female,5.0,"$49,961.76 ",40208.0,5237
234673,12/10/2020 16:31,Rent/Subsidized,Single Parent Female,3.0,$0 ,40208.0,5238
235779,12/11/2020 21:10,Rent/Subsidized,Single Parent Female,3.0,"$12,000 ",40208.0,5239
236608,12/15/2020 21:06,Rent/Non-Subsidized,Single Parent Male,2.0,"$22,152 ",40208.0,5240
236857,12/16/2020 20:10,Rent/Subsidized,Single Parent Female,2.0,"$19,289.64 ",40208.0,5241
237627,12/22/2020 20:44,Rent/Non-Subsidized,Single Parent Female,3.0,"$16,834.56 ",40208.0,5242
23767,10/9/2018 18:21,Rent/Subsidized,Two Adults No Children,1.0,"$8,028 ",40208.0,5243
