Agency Number,Agency Name,Account - Major Class,Account Description - Major Class,Account - Sub-Class,Account Description - Sub-Class,Account,Account Description,Fiscal Year,Accounting Period,Amount
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455201,FEDERAL REIMBURSEMENTS,2011,6,$-142.00
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455202,REIMBURSEMENT OF INDIRECT COST,2011,3,$-19860.37
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455202,REIMBURSEMENT OF INDIRECT COST,2011,7,$-57385.69
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455202,REIMBURSEMENT OF INDIRECT COST,2011,10,$-20881.70
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455200,FEDERAL REIMBURSEMENTS        ,455202,REIMBURSEMENT OF INDIRECT COST,2011,12,$-19011.95
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455400,FEDERAL LOANS                 ,455401,FEDERAL LOANS,2011,3,$-67555.75
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455400,FEDERAL LOANS                 ,455401,FEDERAL LOANS,2011,4,$-321380.00
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455400,FEDERAL LOANS                 ,455401,FEDERAL LOANS,2011,5,$-282657.00
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455400,FEDERAL LOANS                 ,455401,FEDERAL LOANS,2011,6,$-167180.00
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455400,FEDERAL LOANS                 ,455401,FEDERAL LOANS,2011,8,$-34532.00
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455400,FEDERAL LOANS                 ,455401,FEDERAL LOANS,2011,10,$-129062.00
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455400,FEDERAL LOANS                 ,455401,FEDERAL LOANS,2011,12,$-54997.38
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455600,FED.FDS FROM OTHER STATE AGS. ,455601,FED.FDS FROM OTHER STATE AGS.,2011,2,$-266210.80
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455600,FED.FDS FROM OTHER STATE AGS. ,455601,FED.FDS FROM OTHER STATE AGS.,2011,3,$-69779.13
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455600,FED.FDS FROM OTHER STATE AGS. ,455601,FED.FDS FROM OTHER STATE AGS.,2011,5,$-5517.56
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455600,FED.FDS FROM OTHER STATE AGS. ,455601,FED.FDS FROM OTHER STATE AGS.,2011,6,$-574092.12
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455600,FED.FDS FROM OTHER STATE AGS. ,455601,FED.FDS FROM OTHER STATE AGS.,2011,7,$-591428.60
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455600,FED.FDS FROM OTHER STATE AGS. ,455601,FED.FDS FROM OTHER STATE AGS.,2011,10,$-597794.97
10800,CARL ALBERT STATE COLLEGE,400500,Federal Grants,455600,FED.FDS FROM OTHER STATE AGS. ,455601,FED.FDS FROM OTHER STATE AGS.,2011,12,$-230523.44
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2011,3,$-65.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2011,4,$-340.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2011,5,$-180.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2011,6,$-140.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2011,7,$-220.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2011,10,$-220.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433103,PARKING FINE,2011,12,$-160.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2011,3,$-46.50
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2011,4,$-126.76
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2011,5,$-50.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2011,6,$-14.50
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2011,7,$-86.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2011,10,$-43.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433147,RETURNED CHECK CHARGE,2011,12,$-68.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,1,$-1791.11
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,2,$-933.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,3,$-251.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,4,$-13.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,5,$-918.50
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,6,$-2448.66
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,7,$-615.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,10,$-959.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,433100,"OTHER FINES,FORFEITS&PENALTIES",433199,"OTHER FINES,FORFEITS,PENALTIES",2011,12,$-1518.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,451100,INSUR.&OTHER REIMB.FOR DAMAGES,451101,INS.&OTH.REIMB.FOR DAMGD.PROP.,2011,4,$-20.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,451100,INSUR.&OTHER REIMB.FOR DAMAGES,451101,INS.&OTH.REIMB.FOR DAMGD.PROP.,2011,6,$-45.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,1,$-58185.56
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,2,$-59668.70
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,3,$-109849.47
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,4,$-170819.86
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,5,$-57709.76
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,6,$-5050.38
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,7,$-28255.59
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,10,$-31734.37
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,456100,PRIVATE GRANTS & DONATIONS    ,456101,PRIVATE GRANTS&DONAT.FOR OPNS,2011,12,$-36751.01
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,1,$-24026.79
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,2,$-4644.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,3,$-3791.23
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,4,$-4699.07
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,5,$-1483.10
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,6,$-31453.58
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,7,$-588.97
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,10,$-846.54
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458101,REFNDED MONY PREV.DISB-GDS&SVC,2011,12,$-10860.67
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,1,$-119942.80
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,2,$-714.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,3,$-1472.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,4,$-300076.49
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,5,$-1038.99
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,6,$-690.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,7,$-376.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,10,$-6179.65
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,458100,REIMBURSEMENTS - NON FEDERAL  ,458105,REIMBURSEMENT FOR FDS EXPENDED,2011,12,$-1498.50
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459121,REPAYMENT OF LOANS,2011,2,$-212.11
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459121,REPAYMENT OF LOANS,2011,3,$-79.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459121,REPAYMENT OF LOANS,2011,4,$-1080.51
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459121,REPAYMENT OF LOANS,2011,5,$-14.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459121,REPAYMENT OF LOANS,2011,6,$-4592.49
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459121,REPAYMENT OF LOANS,2011,10,$-11005.77
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459121,REPAYMENT OF LOANS,2011,12,$-7606.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459199,"OTHER GRNTS,REFUNDS&REIMBSMNTS",2011,1,$-1805.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,459100,"OTHER GRNTS,REFUNDS&REIMBSMNTS",459199,"OTHER GRNTS,REFUNDS&REIMBSMNTS",2011,2,$-2400.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461101,GENERAL ENROLLMENT FEE,2011,3,$-85131.26
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461101,GENERAL ENROLLMENT FEE,2011,4,$-177475.65
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461101,GENERAL ENROLLMENT FEE,2011,5,$-300376.65
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461101,GENERAL ENROLLMENT FEE,2011,6,$-93382.05
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461101,GENERAL ENROLLMENT FEE,2011,7,$-541027.21
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461101,GENERAL ENROLLMENT FEE,2011,10,$-816392.95
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461101,GENERAL ENROLLMENT FEE,2011,12,$-255815.43
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461105,NON-RESIDENT TUITION FEE,2011,4,$-15850.60
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461105,NON-RESIDENT TUITION FEE,2011,5,$-39366.80
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461105,NON-RESIDENT TUITION FEE,2011,6,$-2781.94
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461105,NON-RESIDENT TUITION FEE,2011,7,$-81020.46
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461105,NON-RESIDENT TUITION FEE,2011,10,$-112745.50
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461105,NON-RESIDENT TUITION FEE,2011,12,$-32505.10
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461125,REMEDIAL COURSE FEE,2011,3,$-390.84
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461125,REMEDIAL COURSE FEE,2011,4,$-2758.33
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461125,REMEDIAL COURSE FEE,2011,5,$-7326.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461125,REMEDIAL COURSE FEE,2011,6,$-1560.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461125,REMEDIAL COURSE FEE,2011,7,$-16062.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461125,REMEDIAL COURSE FEE,2011,10,$-17367.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461125,REMEDIAL COURSE FEE,2011,12,$-4552.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461199,SPECIAL INSTRUCTION FEE,2011,3,$-440.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461199,SPECIAL INSTRUCTION FEE,2011,4,$-3068.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461199,SPECIAL INSTRUCTION FEE,2011,5,$-9043.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461199,SPECIAL INSTRUCTION FEE,2011,6,$-683.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461199,SPECIAL INSTRUCTION FEE,2011,7,$-14051.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461199,SPECIAL INSTRUCTION FEE,2011,10,$-16911.50
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,461100,TUITION & INSTRUCTION FEES    ,461199,SPECIAL INSTRUCTION FEE,2011,12,$-3720.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463638,"INSTRUCTION FAC,EQUIP&MATL USE",2011,3,$-926.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463638,"INSTRUCTION FAC,EQUIP&MATL USE",2011,4,$-2540.25
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463638,"INSTRUCTION FAC,EQUIP&MATL USE",2011,5,$-6109.56
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463638,"INSTRUCTION FAC,EQUIP&MATL USE",2011,6,$-666.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463638,"INSTRUCTION FAC,EQUIP&MATL USE",2011,7,$-8749.50
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463638,"INSTRUCTION FAC,EQUIP&MATL USE",2011,10,$-14443.25
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463638,"INSTRUCTION FAC,EQUIP&MATL USE",2011,12,$-4509.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,1,$-816.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,2,$-2440.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,3,$-1691.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,4,$-832.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,5,$-3222.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,6,$-1476.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,7,$-2614.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,8,$-100.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,10,$-2543.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463663,SPECIAL TESTING FEE,2011,12,$-906.28
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,1,$-161.92
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,2,$-529.87
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,3,$-2257.21
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,4,$-7723.13
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,5,$-9563.32
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,6,$-3730.28
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,7,$-15334.99
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,8,$-6.00
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,10,$-24998.95
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463667,SPECL ENROLLMT FEE-PROCESSING,2011,12,$-9961.25
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463677,STUDENT ACTIVITY FEES,2011,1,$-3832.07
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463677,STUDENT ACTIVITY FEES,2011,2,$-14403.85
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463677,STUDENT ACTIVITY FEES,2011,3,$-3872.53
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463677,STUDENT ACTIVITY FEES,2011,4,$-49328.50
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463677,STUDENT ACTIVITY FEES,2011,5,$-13678.62
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463677,STUDENT ACTIVITY FEES,2011,6,$-87566.75
10800,CARL ALBERT STATE COLLEGE,400600,Lic/Permits/Tuition/Fees/Oth,463600,OTHER FEE                     ,463677,STUDENT ACTIVITY FEES,2011,7,$-10768.03
