OBJECTID,ID,SURFACE_MATERIAL,MAINTENANCE_RESPONSIBILITY,WIDTH,COMMENTS,GLOBALID,PLAN_NUM,MAPNUM,DEEDBOOK,DEEDPAGE,TRAIL_NAME,ADDITION_TRAIL_NAME,TRAILOWNER,TRAILNAME,SOURCEDATE,SOURCETYPE,ADA,SIGNAGE,RESTRICTION,PARK_REGISTRY_ID,TRIRIGA_ID,SENSITIVE_RESOURCE,DIFFICULTY,STEPS,PARK_NAME,SUPERVISOR_DISTRICT,PLANNING_DISTRICT,MAINTENANCE_AREA,CreationDate,Creator,EditDate,Editor,Shape__Length
4944,801203,Gravel,Fairfax County Park Authority,8.0,,af57cd01-8617-44a5-a116-fdbc02cc13a7,,0111,,,,,,,2007/03/08 00:00:00+00,GPS,,,,304.0,PA304-TRL-G,, ,F,Sugarland Run Stream Valley,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,175.510813892573
4946,804897,Asphalt,Fairfax County Park Authority,8.0,6,662f1765-0d61-41e6-a790-e725617a7458,,0383,,,,,,,2011/06/20 00:00:00+00,GPS,,,,246.0,PA246-TRL-A,,,F,Peterson Lane,Hunter Mill,Vienna,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,246.025489100104
4947,804416,Natural,Fairfax County Park Authority,4.0,,e7f6e93a-df4c-4abb-a557-841e05cea6f3,,0314,,,,,,,2007/04/23 00:00:00+00,GPS,,,,202.0,PA202-TRL-N,, ,F,Marie Butler Leven Preserve,Dranesville,McLean,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,366.168364496667
4948,805726,Asphalt,Fairfax County Park Authority,6.0, ,6cff3c56-96e3-4878-96a5-5ffdf8eccbe2,,0562,,,,,,,,,,,,,,,,,Carney,Braddock,Fairfax,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,142.206194777523
4949,803055,Asphalt,Fairfax County Park Authority,6.0,,287d8d96-2507-4c20-bfa7-38247cada266,,0874,,,,,,,2007/04/05 00:00:00+00,GPS,,,,33.0,PA33-TRL-A,, ,F,Burke Lake,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,2058.99905086146
4950,805220,Asphalt,Fairfax County Park Authority,6.0, ,92c28ec2-e0f8-4548-ac76-2e1065acc4e0,,0702,,,,,,,,,,,,,,,,,Ossian Hall,Mason,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,295.685147199876
4951,800056,Natural,Fairfax County Park Authority,4.0,,70102bb3-2736-49b8-a127-db151e815e8b,,0792,,,,,,,2007/02/21 00:00:00+00,GPS,,,,167.0,PA167-TRL-N,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,79.4544064783959
4952,800199,Asphalt,Fairfax County Park Authority,6.0,,ac3c98c6-df3b-454a-98a1-a6deb59e8f9f,,0792,,,,,,,2007/02/21 00:00:00+00,GPS,,,,167.0,PA167-TRL-A,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,105.1052443238
4953,804576,Natural,Fairfax County Park Authority,4.0,,e6246ae0-38d5-49ba-a487-74835fcf6844,,0401,,,,,,,2007/04/20 00:00:00+00,GPS,,,,181.0,PA181-TRL-N,, ,F,Lemon Road,Dranesville,McLean,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,526.955544352348
4954,803397,Asphalt,Fairfax County Park Authority,8.0,,ef81a020-1e9e-4f20-938e-2e6f4eea1cd1,,1102,,,,,,,2007/04/10 00:00:00+00,GPS,,,,351.0,PA351-TRL-A,, ,F,Woodley Hills,Mount Vernon,Mount Vernon,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,252.921937650311
4955,800113,Natural,Fairfax County Park Authority,4.0,,85db3269-25ad-447b-8581-cc29bacf07b3,,0791,,,,,,,2007/01/30 00:00:00+00,GPS,,,,167.0,PA167-TRL-N,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,95.0831610815887
4956,805254,Asphalt,Fairfax County Park Authority,6.0, ADA,8ff663ea-0c53-40a8-892b-cdd9c97201f8,,0181,,,,,,,2008/02/04 00:00:00+00,GPS,,,,169.0,PA169-TRL-A,,EASY,F,Lake Fairfax,Hunter Mill,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,401.104105691888
4957,801623,Asphalt,Fairfax County Park Authority,6.0,,468c8992-55c9-4d54-a616-43ea14bc4f58,,0453,,,,,,,2007/03/27 00:00:00+00,GPS,,,,273.0,PA273-TRL-G,, ,F,Greenbriar,Springfield,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,216.771421609685
4958,802810,Asphalt,Fairfax County Park Authority,6.0,,fc803785-b9b1-4148-9bda-37856105d8cb,,0893,,,,,,,2007/04/03 00:00:00+00,GPS,,,,214.0,PA214-TRL-A,, ,F,Middle Run Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,308.24163915597
4959,802482,Gravel,Fairfax County Park Authority,6.0,CCT,8808670f-f82c-4285-8580-84072507e966,,0894,,,Cross County Trail,,,,2007/04/03 00:00:00+00,GPS,,,,259.0,PA259-TRL-G,, ,F,Pohick Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,295.016606769239
4961,800122,Concrete,Fairfax County Park Authority,6.0,,a7fbf837-a863-46e6-9a12-e64ee6a28bec,,0792,,,,,,,2007/02/08 00:00:00+00,GPS,,,,167.0,PA167-TRL-C,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,42.303646987316
4962,804451,Asphalt,Fairfax County Park Authority,6.0,,8e3fc1d6-4c05-466a-87d5-45612710ba68,,0401,,,,,,,2007/04/20 00:00:00+00,GPS,,,,321.0,PA321-TRL-A,, ,F,Tysons Pimmit,Dranesville,McLean,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,75.0094353662483
4963,800749,Asphalt,Fairfax County Park Authority,6.0,,c6776cb9-a987-4247-a33f-f994eea173ad,,0252,,,,,,,2007/03/09 00:00:00+00,GPS,,,,302.0,PA302-TRL-SD,, ,F,Stratton Woods,Hunter Mill,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,387.820679867462
4964,801083,Natural,Fairfax County Park Authority,4.0,,2d405c3c-cfc3-4115-b846-0a894be53f65,,0211,,,Potomac Heritage Trail,,,,2007/03/13 00:00:00+00,GPS,,,,284.0,PA284-TRL-N,, ,F,Scotts Run Nature Preserve,Dranesville,McLean,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,155.622845749471
4965,805265,Natural,Fairfax County Park Authority,4.0,,ad5fb2f1-49cb-41d6-8cca-376b727d69e9,,0564,,,,,,,2008/05/08 00:00:00+00,GPS,,,,83.0,PA83-TRL-N,,,F,Fairfax Villa,Braddock,Fairfax,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,641.272520679271
4966,802838,Natural,Fairfax County Park Authority,8.0,,9a148b53-55fa-4c9a-a037-2209e6fc881e,,0683,,,,,,,2011/06/24 00:00:00+00,GPS,,,,364.0,PA364-TRL-N,,,F,Woodglen Lake,Braddock,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,633.203972765798
4968,802709,Bridge,Fairfax County Park Authority,4.0,,b63d7739-276e-4dad-a91f-395bc4cce859,,0891,,,,,,,2007/03/29 00:00:00+00,GPS,,,,259.0,PA259-TRL-BG,, ,F,Pohick Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,23.8676038914537
4969,802364,Asphalt,Fairfax County Park Authority,6.0,,f43a0441-7a59-422d-8c21-65601ebab1d6,,0892,,,,,,,2007/04/02 00:00:00+00,GPS,,,,1.0,PA1-TRL-A,, ,F,Accotink Stream Valley,Franconia,Springfield,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,109.193971278007
4970,802759,Natural,Fairfax County Park Authority,4.0,,b40e681a-f413-48ee-8e19-87a6e304c45c,,0891,,,,,,,2007/03/29 00:00:00+00,GPS,,,,259.0,PA259-TRL-N,, ,F,Pohick Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,106.104914151747
4971,805537,Brick,Fairfax County Park Authority,4.0,,7237a239-85fd-45c4-9bd9-90d0b72798d9,,0922,,,,,,,,,,,,,,,,,Historic Huntley,Franconia,Rose Hill,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,19.8428992684545
4972,804584,Gravel,Fairfax County Park Authority,6.0,,5cf5045f-9d4a-4b9e-ac2f-4ed4992d9636,,0394,,,,,,,2011/07/05 00:00:00+00,GPS,,,,153.0,PA153-TRL-G,,,F,Idylwood,Providence,Jefferson,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,391.017513667862
4973,801776,Asphalt,Fairfax County Park Authority,6.0,,c23afc18-248a-442d-b8b8-277e4856a85b,,0562,,,,,,,2007/03/22 00:00:00+00,GPS,,,,394.0,PA394-TRL-A,, ,F,Carney,Braddock,Fairfax,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,366.474660581461
4974,801364,Asphalt,Fairfax County Park Authority,6.0,,f02832b7-4376-4795-985c-0b5203be1356,,0442,,,,,,,2007/03/20 00:00:00+00,GPS,,,,108.0,PA108-TRL-A,, ,F,Frog Branch Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,352.220544994095
4975,800446,Natural,Fairfax County Park Authority,4.0,,4a795b63-5700-4236-86a6-cbd324b366dc,,0211,,,Potomac Heritage Trail,,,,2007/03/12 00:00:00+00,GPS,,,,284.0,PA284-TRL-N,, ,F,Scotts Run Nature Preserve,Dranesville,McLean,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,787.008039384245
4976,803946,Concrete,Fairfax County Park Authority,8.0,CCT,84ddcdb3-6fa7-4b5a-beff-a55a59ad0645,,0594,,,Cross County Trail,,,,2007/04/18 00:00:00+00,GPS,,,,328.0,PA328-TRL-C,, ,F,Wakefield,Braddock,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,369.229100854934
4977,805101,Natural,Fairfax County Park Authority,4.0,not field verified,bb6bab5b-bc3a-4c70-82bb-fc8070a234a7,,0444,,,,,,,2007/12/17 00:00:00+00,GPS,,,,77.0,PA77-TRL-A,, ,F,Ellanor C. Lawrence,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,96.9748878491348
4978,803503,Bridge,Fairfax County Park Authority,6.0,,94d555db-058e-469e-9049-483123f6d7bd,,0703,,,Braddock Road Trail,,,,2011/06/13 00:00:00+00,GPS,,,,328.0,PA328-TRL-BR,,,F,Wakefield,Braddock,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,133.879472536385
4979,804146,Concrete,Fairfax County Park Authority,6.0,,d2bcc336-860b-47a9-84c6-917a3ea34914,,0592,,,,,,,2007/04/13 00:00:00+00,GPS,,,,198.0,PA198-TRL-C,, ,F,Luria,Mason,Jefferson,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,31.5642922851688
4980,803141,Natural,Fairfax County Park Authority,4.0,,4d05b5da-8fbf-4a1f-9118-440823dd866d,,0934,,,,,,,2007/04/10 00:00:00+00,GPS,,,,376.0,PA376-TRL-N,, ,F,Gilbert S. McCutcheon,Mount Vernon,Mount Vernon,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,88.9110308978575
4981,804298,Asphalt,Fairfax County Park Authority,8.0,CCT,15ee037c-d85b-4e89-b7e2-9dd8ca2c680f,,0704,,,Cross County Trail,,,,2007/04/17 00:00:00+00,GPS,,,,328.0,PA328-TRL-G,, ,F,Wakefield,Braddock,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,734.92540867144
4982,802197,Asphalt,Fairfax County Park Authority,6.0,,b4d106c0-51bb-44d3-bc82-8c03fc53e1df,,0893,,,,,,,2007/04/03 00:00:00+00,GPS,,,,214.0,PA214-TRL-A,, ,F,Middle Run Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,281.125005886354
4983,800428,Gravel,Fairfax County Park Authority,6.0,,76604beb-907e-43a8-8f9a-04680415bdc1,,0184,,,,,,,2007/03/07 00:00:00+00,GPS,,,,66.0,PA66-TRL-G,, ,F,Difficult Run Stream Valley,Hunter Mill,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,545.930411435652
4984,801990,Asphalt,Fairfax County Park Authority,6.0,,25527b12-9304-4b79-8023-715eb77c21a3,,0534,,,Cub Run Pleasant Valley Connector,,,,2007/03/21 00:00:00+00,GPS,,,,254.0,PA254-TRL-A,, ,F,Cub Run Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,799.669436580068
4986,800332,Concrete,Fairfax County Park Authority,8.0,,72fcf875-a31e-485a-9258-442bca0df212,,0792,,,,,,,2007/02/21 00:00:00+00,GPS,,,,167.0,PA167-TRL-C,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,32.9766560303416
4987,802983,Asphalt,Fairfax County Park Authority,8.0,,3e2f7e33-7bd7-465c-bb36-bfe3f826048c,,0971,,,,,,,2007/04/05 00:00:00+00,GPS,,,,293.0,PA293-TRL-A,, ,F,South Run District,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,1076.91237301266
4988,803536,Asphalt,Fairfax County Park Authority,6.0,,a703564c-c641-4490-9336-5741744e6627,,0704,,,,,,,2007/04/18 00:00:00+00,GPS,,,,328.0,PA328-TRL-A,, ,F,Wakefield,Braddock,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,149.266392118922
4989,800910,Natural,Fairfax County Park Authority,6.0,,361192ed-bcd9-40ab-b008-cad14823e899,,0091,,,Duff N Stuff Loop,,,,2007/02/27 00:00:00+00,GPS,,,,272.0,PA272-TRL-N,, ,F,Riverbend,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,134.429822213843
4990,803256,Concrete,Fairfax County Park Authority,4.0,,b0ff7a08-a6c5-411d-8b97-615447024757,,1012,,,,,,,2007/04/12 00:00:00+00,GPS,,,,223.0,PA223-TRL-C,, ,F,Mount Vernon Woods,Franconia,Mount Vernon,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,128.028215097769
4991,801732,Asphalt,Fairfax County Park Authority,4.0,,3d57e402-27a2-4c94-b7a9-5921452bfd4a,,0442,,,,,,,2007/03/20 00:00:00+00,GPS,,,,89.0,PA89-TRL-A,, ,F,Flatlick Run Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,301.557540101026
4992,805246,Natural,Fairfax County Park Authority,4.0, ,4cbb0dd9-048c-4709-baaf-951f89c9ecfb,,1073,,,,,,,2008/01/28 00:00:00+00,GPS,,,,392.0,PA392-TRL-N,,,F,Laurel Hill,Mount Vernon,Lower Potomac,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,351.901957011723
4993,800392,Natural,Fairfax County Park Authority,8.0,,2803f493-98aa-4ee6-b376-3b4e299ca6fc,,0791,,,,,,,2007/01/30 00:00:00+00,GPS,,,,167.0,PA167-TRL-N,, ,F,Lake Accotink,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,1120.28409545333
4994,803728,Bridge,Fairfax County Park Authority,6.0,,2c7bedba-795a-4ea9-b118-896293fbea56,,0801,,,,,,,2007/04/12 00:00:00+00,GPS,,,,180.0,PA180-TRL-BG,, ,F,Leewood,Mason,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,14.6221111991573
4995,801676,Bridge,Fairfax County Park Authority,4.0,,49a4c9ca-b4da-44da-9982-74ca91041d74,,0642,,,Cub Run Lee Overlook Connector,,,,2007/03/27 00:00:00+00,GPS,,,,61.0,PA61-TRL-BG,, ,F,Lane's Mill,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,35.0969888238869
4997,800681,Asphalt,Fairfax County Park Authority,6.0,,06f77038-be92-4c31-8d28-4947346fe8d6,,0193,,,,,,,2007/03/07 00:00:00+00,GPS,,,,349.0,PA349-TRL-A,, ,F,Wolftrap Stream Valley,Hunter Mill,McLean,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,549.32088862467
4998,801263,Asphalt,Fairfax County Park Authority,6.0,,b2344350-e019-41e9-918d-bf5626776c4b,,0261,,,,,,,2007/03/09 00:00:00+00,GPS,,,,291.0,PA291-TRL-A,, ,F,South Lakes Drive,Hunter Mill,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,48.8608316847711
4999,803990,Bridge,Fairfax County Park Authority,4.0,,7c05ec21-fb3e-4515-9209-854a229319b5,,0702,,,,,,,2007/04/18 00:00:00+00,GPS,,,,328.0,PA328-TRL-BG,, ,F,Wakefield,Braddock,Annandale,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,66.6979042985887
5000,802600,Concrete,Fairfax County Park Authority,6.0,,3a4c0ec9-80cf-4f84-81df-d0c25a544a4b,,0891,,,,,,,2007/03/29 00:00:00+00,GPS,,,,135.0,PA135-TRL-C,, ,F,Hidden Pond,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,56.9453549115402
5001,801283,Natural,Fairfax County Park Authority,6.0,,716ac2de-cfb4-4575-b762-7cc336e8efb1,,0091,,,Follow The Hollows Trail,,,,2007/02/27 00:00:00+00,GPS,,,,272.0,PA272-TRL-N,, ,F,Riverbend,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,446.683778341843
5003,801073,Asphalt,Fairfax County Park Authority,6.0,,d843e7fb-cc54-458c-bdc3-d327e8d57cbb,,0102,,,,,,,2007/03/08 00:00:00+00,GPS,,,,92.0,PA92-TRL-A,, ,F,Folly Lick Stream Valley,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,364.496202816011
5004,802447,Asphalt,Fairfax County Park Authority,6.0,,626acad5-365a-401e-ba6c-8e7edd2b42df,,0893,,,,,,,2007/04/03 00:00:00+00,GPS,,,,214.0,PA214-TRL-A,, ,F,Middle Run Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,49.8735663415043
5005,803620,Asphalt,Fairfax County Park Authority,6.0,,3afeae4c-09ad-473a-a43a-2dc173b084d4,,0623,,,,,,,2007/04/13 00:00:00+00,GPS,,,,90.0,PA90-TRL-A,, ,F,Skyline,Mason,Baileys,2,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,24.9370722249019
5007,803158,Gravel,Fairfax County Park Authority,8.0,,b3ca948d-fc5e-4063-aa29-4890ce75467a,,0904,,,,,,,2007/04/12 00:00:00+00,GPS,,,,194.0,PA194-TRL-G,, ,F,Loisdale,Franconia,Springfield,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,133.591306461908
5009,802351,Asphalt,Fairfax County Park Authority,6.0,Connector,ad284183-830e-4452-bd67-4c7a93c8fadb,,0894,,,,,,,2007/04/02 00:00:00+00,GPS,,,,259.0,PA259-TRL-A,, ,F,Pohick Stream Valley,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,96.5435203250811
5010,802789,Gravel,Fairfax County Park Authority,4.0,,c8832937-534e-4c75-8fe0-2b2d72e084a0,,0703,,,,,,,2007/03/30 00:00:00+00,GPS,,,,196.0,PA196-TRL-G,, ,F,Long Branch Stream Valley,Braddock,Annandale,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,126.846865408932
5011,803269,Asphalt,Fairfax County Park Authority,6.0,,5a7cf93f-153e-4348-bedb-9a0bd535f26b,,1024,,,,,,,2007/04/10 00:00:00+00,GPS,,,,55.0,PA55-TRL-A,, ,F,Collingwood,Mount Vernon,Mount Vernon,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,63.2956987138023
5012,804957,Asphalt,Fairfax County Park Authority,6.0,,226ec650-cf9b-472f-996b-7a43fbbacd85,,0481,,,,,,,2007/04/19 00:00:00+00,GPS,,,,232.0,PA232-TRL-A,, ,F,Nottoway,Providence,Vienna,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,87.6094947848361
5013,802192,Asphalt,Fairfax County Park Authority,6.0,,cc3ba8e7-63ff-4a90-9e47-0b33b3dd710a,,0884,,,,,,,2007/04/04 00:00:00+00,GPS,,,,150.0,PA150-TRL-A,, ,F,Huntsman,Springfield,Pohick,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,887.748966264699
5014,805171,Natural,Fairfax County Park Authority,4.0,Ped,187b5565-eb63-4d5e-9d43-a3f25143950e,,0381,,,,,,,2007/12/17 00:00:00+00,GPS,,,,78.0,PA78-TRL-N,,,F,Eudora,Hunter Mill,Vienna,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,1491.02347931732
5015,805587,Bridge,Fairfax County Park Authority,6.0,SSA/DEWBERRY 200904,0638c34d-c2ac-4c1c-894d-9b3e54d9abb1,,0553,,,,,,,2013/01/25 00:00:00+00,,,,,6.0,PA6-TRL-BRG,,,F,Arrowhead,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,30.5035038930314
5016,802654,Asphalt,Fairfax County Park Authority,8.0,CCT,108a6750-bf89-4a80-9815-aedffc1e13b7,,1122,,,Cross County Trail,,,,2007/04/04 00:00:00+00,GPS,,,,392.0,PA392-TRL-A,, ,F,,Mount Vernon,Lower Potomac,4,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,222.835048760822
5017,802037,Asphalt,Fairfax County Park Authority,6.0,,b05e216d-a746-45bc-8d0c-3f175a0a8b3c,,0553,,,,,,,2007/03/23 00:00:00+00,GPS,,,,374.0,PA374-TRL-A,, ,F,Willow Pond,Springfield,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,284.234820523938
5018,800823,Bridge,Fairfax County Park Authority,6.0,,c3d4dded-0db7-44e7-a716-a39506c4e51b,,0111,,,,,,,2007/03/08 00:00:00+00,GPS,,,,304.0,PA304-TRL-BG,, ,F,Sugarland Run Stream Valley,Dranesville,Upper Potomac,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,27.8350717138678
5019,800982,Natural,Fairfax County Park Authority,6.0,,e327481c-b909-4614-85c1-25dd66bcb703,,0283,,,,,,,2007/03/07 00:00:00+00,GPS,,,,53.0,PA53-TRL-N,, ,F,Clarks Crossing,Hunter Mill,Vienna,6,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,43.9740103334609
5020,801537,Asphalt,Fairfax County Park Authority,8.0,,7a9987d9-f928-46e9-8bbf-1979227e6f71,,0542,,,,,,,2007/03/27 00:00:00+00,GPS,,,,273.0,PA273-TRL-A,, ,F,Rocky Run Stream Valley,Sully,Bull Run,5,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,234.664629358165
5021,803387,Asphalt,Fairfax County Park Authority,4.0,,37e695f1-bf07-4556-951f-308a646534dc,,0911,,,,,,,2011/06/24 00:00:00+00,GPS,,,,297.0,PA297-TRL-A,,,F,Springfield Forest,Franconia,Springfield,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,11.9379995651052
5022,805460,Natural,Fairfax County Park Authority,4.0, ,747241a5-b03a-4c7c-ad0e-aa7d54526859,,0304,,,,,,,,,,,,,,,,,Pimmit Run Stream Valley,Dranesville,McLean,1,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,542.708347021139
5023,805077,Bridge,Fairfax County Park Authority,8.0,,d223e0f0-a069-4a37-902b-976d830ca02a,,0723,,,,,,,2007/08/29 00:00:00+00,GPS,,,,316.0,PA316-TRL-BG,, ,F,Bren Mar,Mason,Lincolnia,3,2023/10/29 11:04:47.889+00,FairfaxCounty,2023/10/29 11:04:47.889+00,FairfaxCounty,30.6878260333142
