OBJECTID,GNLCCCODE,NORWEST,PATCH_ID,MEANTEMPC,SLOPE,LENGTH_KM,CT_0BRK,CT_25BRK,CT_50BRK,CT_75BRK,CT_100BRK,NHDVERSION,SHAPELEN
319900,CO_4090,CO,4090,9.68,12.2599,4.0,0.640303,0.640303,0.640303,0.640303,0.640303,2,0.0463110069850423
319901,CO_4092,CO,4092,10.6,5.6294,2.0,0.861176,0.747813,0.586343,0.403899,0.244649,2,0.0221396272365937
319902,CO_4093,CO,4093,9.72,12.4905,3.0,0.558135,0.558135,0.558135,0.558135,0.558135,2,0.0348431783548638
319903,CO_4094,CO,4094,10.1794,3.8859,14.8861,0.970609,0.916285,0.783912,0.545948,0.284959,2,0.157916957949567
319904,CO_4095,CO,4095,9.8739,5.7852,10.1826,0.955568,0.908096,0.819486,0.675932,0.489354,2,0.0995904536078475
319905,CO_4096,CO,4096,10.1033,10.9218,3.0,0.70792,0.70792,0.70792,0.70792,0.70792,2,0.0343085906763931
319906,CO_4097,CO,4097,10.27,10.404,3.0,0.74509,0.74509,0.74509,0.74509,0.74509,2,0.0345162601292604
319907,CO_4098,CO,4098,9.8473,2.7822,15.733,0.96806,0.893973,0.701097,0.39486,0.153634,2,0.164275295852279
319908,CO_4099,CO,4099,10.1125,10.4087,4.0,0.783367,0.783367,0.783367,0.783367,0.783367,2,0.0383860135327257
319909,CO_4101,CO,4101,9.1516,8.467,14.9131,0.962009,0.944113,0.918503,0.882616,0.833786,2,0.153112341548475
319910,CO_4103,CO,4103,9.1649,9.1303,7.3666,0.872743,0.842969,0.807764,0.766849,0.720242,2,0.0814659516712172
319911,CO_4104,CO,4104,8.6745,9.1094,6.2091,0.825851,0.78874,0.746152,0.698262,0.645628,2,0.0710046937641169
319912,CO_4107,CO,4107,8.6192,9.4054,3.3615,0.733228,0.698293,0.6609,0.621385,0.58019,2,0.0383442851643625
319913,CO_4108,CO,4108,8.5608,8.3827,4.0128,0.826673,0.773658,0.710115,0.6371,0.557163,2,0.0448747280328228
319914,CO_4109,CO,4109,10.0805,7.6272,14.0759,0.976925,0.961547,0.936586,0.897157,0.837466,2,0.14522166933115
319915,CO_4110,CO,4110,10.5,6.762,4.0,0.881224,0.805881,0.699065,0.565187,0.421073,2,0.0401038687379135
319916,CO_4111,CO,4111,9.6916,11.1913,3.7226,0.692435,0.692435,0.692435,0.692435,0.692435,2,0.0402336981018981
319917,CO_4112,CO,4112,9.9467,10.4989,3.0,0.717096,0.717096,0.717096,0.717096,0.717096,2,0.0342496561453052
319918,CO_4118,CO,4118,9.5121,4.5654,11.363,0.962872,0.907405,0.787371,0.583206,0.345867,2,0.119280151293095
319919,CO_4119,CO,4119,10.0189,9.199,7.0185,0.901307,0.87869,0.851742,0.820035,0.783271,2,0.0712264676676729
319920,CO_4120,CO,4120,10.61,14.5353,2.0,0.522445,0.522445,0.522445,0.522445,0.522445,2,0.0215331321646283
319921,CO_4121,CO,4121,9.6504,14.9051,6.2685,0.65643,0.65643,0.65643,0.65643,0.65643,2,0.0670440106996686
319922,CO_4122,CO,4122,10.2481,9.3035,3.9028,0.822247,0.792491,0.759212,0.722465,0.682456,2,0.0432025729390613
319923,CO_4123,CO,4123,10.4325,12.7955,2.5937,0.627832,0.627832,0.627832,0.627832,0.627832,2,0.0276523759148051
319924,CO_4124,CO,4124,9.67,11.3194,3.0,0.638206,0.638206,0.638206,0.638206,0.638206,2,0.031325389463936
319925,CO_4125,CO,4125,10.125,13.996,2.0,0.443107,0.443107,0.443107,0.443107,0.443107,2,0.0229673939688972
319926,CO_4126,CO,4126,10.606,5.1392,3.3335,0.891867,0.783578,0.613803,0.410962,0.234459,2,0.0371478035348725
319927,CO_4127,CO,4127,9.7248,11.1908,7.5903,0.866616,0.866616,0.866616,0.866616,0.866616,2,0.0848436669499295
319928,CO_4128,CO,4128,9.65,10.2034,2.0,0.663195,0.663195,0.663195,0.663195,0.663195,2,0.0209557298960653
319929,CO_4129,CO,4129,10.785,5.2425,2.0,0.858479,0.732141,0.551891,0.35689,0.200033,2,0.022908650028606
319930,CO_4131,CO,4131,9.927,10.4408,3.3353,0.736087,0.736087,0.736087,0.736087,0.736087,2,0.0357768690350549
319931,CO_4132,CO,4132,10.0367,10.041,3.0,0.746734,0.746734,0.746734,0.746734,0.746734,2,0.0314412662806447
319932,CO_4135,CO,4135,10.765,13.1027,2.0,0.618048,0.618048,0.618048,0.618048,0.618048,2,0.0207938741106109
319933,CO_4136,CO,4136,10.56,10.3627,2.0,0.708091,0.708091,0.708091,0.708091,0.708091,2,0.0196427653603786
319934,CO_4137,CO,4137,10.56,13.2977,2.0,0.572558,0.572558,0.572558,0.572558,0.572558,2,0.0201563223026169
319935,CO_4138,CO,4138,10.305,8.6179,2.0,0.774953,0.722096,0.662235,0.596681,0.527483,2,0.020975879946271
319936,CO_4142,CO,4142,10.465,11.3947,2.0,0.653407,0.653407,0.653407,0.653407,0.653407,2,0.0231960780696509
319937,CO_4143,CO,4143,9.7101,14.8855,2.0349,0.29349,0.29349,0.29349,0.29349,0.29349,2,0.0194680364573545
319938,CO_4144,CO,4144,10.3082,12.0514,4.6932,0.785806,0.785806,0.785806,0.785806,0.785806,2,0.0526130306517486
319939,CO_4146,CO,4146,9.509,9.0214,11.4241,0.946385,0.929419,0.907609,0.87993,0.845372,2,0.119528079076604
319940,CO_4147,CO,4147,10.995,4.6739,6.0,0.915856,0.813404,0.635811,0.411485,0.218764,2,0.0680456274886763
319941,CO_4148,CO,4148,10.1957,6.239,7.0,0.931451,0.872744,0.77586,0.63598,0.468596,2,0.075017158240609
319942,CO_4149,CO,4149,9.7356,10.5476,6.0373,0.831647,0.831647,0.831647,0.831647,0.831647,2,0.0634272347720281
319943,CO_4152,CO,4152,10.2967,12.4271,3.0,0.656645,0.656645,0.656645,0.656645,0.656645,2,0.0303148041223695
319944,CO_4153,CO,4153,10.89,9.1499,2.0,0.761898,0.723674,0.681876,0.636927,0.589451,2,0.0190957167946136
319945,CO_4154,CO,4154,10.7773,6.0397,2.7949,0.86034,0.75704,0.611809,0.443573,0.287354,2,0.0320822768284019
319946,CO_4156,CO,4156,10.205,14.0726,2.0,0.455467,0.455467,0.455467,0.455467,0.455467,2,0.0198964425904159
319947,CO_4157,CO,4157,10.4917,6.9908,3.6459,0.870141,0.795646,0.69347,0.567947,0.433048,2,0.0371448438374934
319948,CO_4158,CO,4158,10.12,11.4146,3.0,0.684186,0.684186,0.684186,0.684186,0.684186,2,0.0331105834927714
319949,CO_4159,CO,4159,10.355,8.9849,2.0,0.759641,0.71609,0.668097,0.616337,0.561799,2,0.0214267074551447
319950,CO_4160,CO,4160,10.5125,9.2529,4.0,0.836044,0.806741,0.773617,0.73667,0.696062,2,0.0384967032427712
319951,CO_4162,CO,4162,10.59,6.3199,2.0,0.844668,0.742833,0.605424,0.44905,0.302138,2,0.0228171643993604
319952,CO_4163,CO,4163,10.0012,12.3806,2.2897,0.556886,0.556886,0.556886,0.556886,0.556886,2,0.0248644894000413
319953,CO_4164,CO,4164,10.71,12.1049,2.0,0.650002,0.650002,0.650002,0.650002,0.650002,2,0.0223823199004584
319954,CO_4165,CO,4165,10.1725,10.9405,4.0,0.768947,0.768947,0.768947,0.768947,0.768947,2,0.0451311755604555
319955,CO_4167,CO,4167,10.096,6.7978,5.0,0.902143,0.837315,0.741831,0.616005,0.472464,2,0.0525726066691011
319956,CO_4169,CO,4169,10.43,8.5387,2.0,0.778248,0.723476,0.661067,0.592506,0.520144,2,0.0192082694531771
319957,CO_4171,CO,4171,10.3409,10.0638,4.4844,0.828815,0.828815,0.828815,0.828815,0.828815,2,0.0477394882532849
319958,CO_4172,CO,4172,10.125,13.0976,2.0,0.503965,0.503965,0.503965,0.503965,0.503965,2,0.0230264462722258
319959,CO_4175,CO,4175,9.9747,8.0373,16.5978,0.985039,0.975962,0.961592,0.939169,0.904948,2,0.172709594536192
319960,CO_4177,CO,4177,10.445,10.9504,2.0,0.673273,0.673273,0.673273,0.673273,0.673273,2,0.0224916176899004
319961,CO_4178,CO,4178,9.6698,12.3409,6.0559,0.762052,0.762052,0.762052,0.762052,0.762052,2,0.0610219119648617
319962,CO_4179,CO,4179,10.1533,12.3688,3.0,0.637367,0.637367,0.637367,0.637367,0.637367,2,0.0340641605254202
319963,CO_4182,CO,4182,10.0947,8.5696,7.3448,0.916319,0.887248,0.849734,0.802516,0.744915,2,0.0824156078468644
319964,CO_4185,CO,4185,9.6733,5.2912,7.7503,0.947086,0.885986,0.771365,0.594282,0.388732,2,0.0835519838949834
319965,CO_4186,CO,4186,10.58,6.2946,2.0,0.845795,0.74374,0.605636,0.448313,0.300697,2,0.0191140284623342
319966,CO_4187,CO,4187,10.5056,6.0669,4.2169,0.895102,0.810841,0.682875,0.519627,0.352077,2,0.0432643772233263
319967,CO_4188,CO,4188,9.5565,7.9128,2.72,0.832001,0.769408,0.692124,0.602326,0.505065,2,0.0257483808340929
319968,CO_4190,CO,4190,10.94,12.0242,3.0,0.756627,0.756627,0.756627,0.756627,0.756627,2,0.0336678266435069
319969,CO_4191,CO,4191,9.8277,11.2705,4.8971,0.766753,0.766753,0.766753,0.766753,0.766753,2,0.0523186868714483
319970,CO_4193,CO,4193,9.7757,11.3696,4.5838,0.740139,0.740139,0.740139,0.740139,0.740139,2,0.0503460610052934
319971,CO_4194,CO,4194,9.3572,12.0337,4.1485,0.612834,0.612834,0.612834,0.612834,0.612834,2,0.045525139304162
319972,LAH_3140,Lahontan,3140,10.8284,3.5981,2.4292,0.8899,0.738465,0.496573,0.256274,0.107442,2,0.0233119450926672
319973,LAH_3117,Lahontan,3117,10.8099,4.7633,2.2786,0.870789,0.737958,0.540613,0.329652,0.170466,2,0.024274896910295
319974,LAH_3361,Lahontan,3361,10.1771,5.0877,2.8386,0.905719,0.807695,0.647429,0.445321,0.259813,2,0.0312077627140722
319975,LAH_3232,Lahontan,3232,10.4985,5.4644,8.553,0.946369,0.886594,0.775967,0.60545,0.404714,2,0.0821336405491317
319976,LAH_3265,Lahontan,3265,10.455,5.4678,2.0,0.873078,0.76236,0.599376,0.410977,0.245506,2,0.0226404242385068
319977,LAH_3116,Lahontan,3116,9.8473,5.4852,7.6049,0.943485,0.882001,0.769936,0.59974,0.401508,2,0.0808974774640912
319978,LAH_3153,Lahontan,3153,9.2926,5.7247,8.9449,0.949491,0.896264,0.798832,0.64603,0.456176,2,0.0875464303975761
319979,LAH_3156,Lahontan,3156,9.9351,5.9012,15.9331,0.977654,0.951383,0.897465,0.796537,0.636501,2,0.166067801651386
319980,LAH_3294,Lahontan,3294,10.96,6.1146,2.0,0.830522,0.716128,0.564964,0.400673,0.256038,2,0.0185810532547899
319981,LAH_3161,Lahontan,3161,9.4958,6.2176,4.3685,0.914645,0.846199,0.738554,0.591905,0.426834,2,0.0461748136766041
319982,LAH_3327,Lahontan,3327,10.4403,6.472,21.01,0.993384,0.986004,0.970635,0.939427,0.879179,2,0.204859243189147
319983,LAH_3228,Lahontan,3228,10.5182,6.5724,1.9413,0.839652,0.743078,0.615009,0.468741,0.327655,2,0.0180610440157427
319984,LAH_3291,Lahontan,3291,10.8292,6.7484,4.1494,0.879138,0.802254,0.693514,0.557927,0.413118,2,0.0419088773394331
319985,LAH_3164,Lahontan,3164,9.8677,6.915,17.5091,0.983542,0.968582,0.940839,0.891347,0.808863,2,0.173558363482395
319986,LAH_3383,Lahontan,3383,9.9509,7.1136,6.2552,0.914527,0.861264,0.782695,0.676353,0.548021,2,0.0695098388517697
319987,LAH_3225,Lahontan,3225,9.2383,7.2846,6.4976,0.91046,0.858044,0.782281,0.681112,0.559408,2,0.0644590565820786
319988,LAH_3226,Lahontan,3226,9.6956,7.3517,10.3167,0.949094,0.915758,0.863725,0.787027,0.683006,2,0.100897290830304
319989,LAH_3394,Lahontan,3394,10.2531,7.3799,9.9084,0.954355,0.92471,0.878267,0.809089,0.713428,2,0.100770674087601
319990,LAH_3123,Lahontan,3123,10.4618,7.5584,9.6267,0.954887,0.927565,0.885675,0.824153,0.739269,2,0.0948636871796736
319991,LAH_3276,Lahontan,3276,11.1438,7.6728,5.3882,0.901333,0.853196,0.787121,0.701703,0.599453,2,0.0535729414560384
319992,LAH_3304,Lahontan,3304,10.9063,7.7692,4.7506,0.884394,0.832318,0.763067,0.676338,0.575522,2,0.0484605616557073
319993,LAH_3216,Lahontan,3216,10.35,7.8054,3.0,0.837061,0.772601,0.692021,0.597754,0.495662,2,0.0299371089224654
319994,LAH_3255,Lahontan,3255,10.44,7.8595,2.0,0.803127,0.732724,0.648173,0.553186,0.45415,2,0.0190012658985121
319995,LAH_3414,Lahontan,3414,10.56,7.9432,6.0,0.907015,0.865535,0.809438,0.73705,0.649084,2,0.0689771626336422
319996,LAH_3413,Lahontan,3413,10.43,8.0339,7.0,0.921826,0.886738,0.838657,0.775337,0.69617,2,0.0799993859593697
319997,LAH_3289,Lahontan,3289,10.7767,8.1422,3.0,0.827304,0.769342,0.699005,0.617872,0.529588,2,0.0339652156533808
319998,LAH_3143,Lahontan,3143,9.3314,8.1488,8.0424,0.911718,0.873769,0.82268,0.756672,0.675776,2,0.0805645052186688
319999,LAH_3234,Lahontan,3234,9.8932,8.1681,1.5434,0.783276,0.71871,0.64366,0.560822,0.47445,2,0.0148042760689787
320000,LAH_3125,Lahontan,3125,9.5479,8.1927,2.4113,0.8104,0.750795,0.679853,0.59949,0.513393,2,0.0251272669341401
320001,LAH_3197,Lahontan,3197,9.7255,8.2194,10.6091,0.948534,0.924476,0.890473,0.843746,0.781967,2,0.110386530771749
320002,LAH_3474,Lahontan,3474,10.5,8.2691,2.0,0.787925,0.726626,0.655358,0.576343,0.493222,2,0.0204545706686256
320003,LAH_3267,Lahontan,3267,10.96,8.2811,2.0,0.784129,0.722487,0.651076,0.57217,0.489415,2,0.0219049456883045
320004,LAH_3247,Lahontan,3247,9.5417,8.297,6.0,0.88368,0.841057,0.786587,0.719672,0.641344,2,0.0598476705971735
320005,LAH_3155,Lahontan,3155,8.3384,8.3237,6.8126,0.861889,0.812633,0.750887,0.676884,0.592819,2,0.0647750461073888
320006,LAH_3129,Lahontan,3129,10.6877,8.3865,6.623,0.918704,0.888159,0.848037,0.796814,0.733745,2,0.068171792167832
320007,LAH_3381,Lahontan,3381,10.785,8.407,2.0,0.781867,0.723672,0.656766,0.582996,0.505312,2,0.0224540524315263
320008,LAH_3368,Lahontan,3368,10.8567,8.4426,5.4268,0.896531,0.861083,0.815983,0.760316,0.694122,2,0.051069015073098
320009,LAH_3211,Lahontan,3211,9.4989,8.4519,12.0752,0.953765,0.933492,0.905215,0.866631,0.815543,2,0.127000206246435
320010,LAH_3136,Lahontan,3136,9.1178,8.4754,15.344,0.963299,0.945873,0.920851,0.885661,0.837584,2,0.158059858943777
320011,LAH_3333,Lahontan,3333,9.7397,8.4757,11.4322,0.955095,0.935886,0.909239,0.873021,0.82513,2,0.118772486992643
320012,LAH_3263,Lahontan,3263,10.86,8.4988,3.0,0.82087,0.771128,0.712414,0.64556,0.572491,2,0.0329962884737611
320013,LAH_3246,Lahontan,3246,10.7733,8.5126,3.0,0.819876,0.770309,0.711895,0.645464,0.572904,2,0.0293378320497491
320014,LAH_3306,Lahontan,3306,9.7694,8.5215,3.6695,0.829635,0.781386,0.724019,0.658183,0.58563,2,0.0369158019628061
320015,LAH_3358,Lahontan,3358,10.1418,8.5599,5.2167,0.87531,0.836627,0.78884,0.73156,0.665333,2,0.0560991919582072
320016,LAH_3138,Lahontan,3138,9.2151,8.6145,10.5217,0.929645,0.90318,0.868172,0.822985,0.766477,2,0.103869368554908
320017,LAH_3292,Lahontan,3292,10.6375,8.6267,3.5606,0.836187,0.792121,0.739889,0.679837,0.613169,2,0.0402561556224288
320018,LAH_3299,Lahontan,3299,10.49,8.6373,2.0,0.77457,0.722248,0.663064,0.598284,0.52988,2,0.0209054115456814
320019,LAH_3207,Lahontan,3207,10.356,8.6676,3.4864,0.828271,0.783787,0.731516,0.671898,0.606169,2,0.0373753379847931
320020,LAH_3336,Lahontan,3336,8.8521,8.7586,17.4803,0.965106,0.949781,0.928225,0.898406,0.858093,2,0.174418750850919
320021,LAH_3460,Lahontan,3460,9.866,8.8211,7.8862,0.915879,0.890067,0.857568,0.817431,0.76903,2,0.0835988148373454
320022,LAH_3152,Lahontan,3152,9.5697,8.8927,6.5094,0.879461,0.847194,0.808172,0.761986,0.708687,2,0.0661592548325528
320023,LAH_3372,Lahontan,3372,9.471,8.9079,10.0,0.930406,0.908347,0.880197,0.844878,0.801493,2,0.0961088219564722
320024,LAH_3252,Lahontan,3252,10.6705,8.9501,1.5522,0.742927,0.697165,0.647125,0.593637,0.537831,2,0.0176077149304671
320025,LAH_3379,Lahontan,3379,10.695,9.0058,2.0,0.763232,0.720737,0.673874,0.623257,0.5698,2,0.0220211142012212
320026,LAH_3296,Lahontan,3296,10.515,9.061,2.0,0.758749,0.717462,0.672163,0.623412,0.572029,2,0.0189056482936633
320027,LAH_3455,Lahontan,3455,10.505,9.0762,2.0,0.758012,0.717117,0.672299,0.624102,0.573316,2,0.0200139927854363
320028,LAH_3407,Lahontan,3407,9.7088,9.1449,5.5861,0.857324,0.826974,0.791736,0.751479,0.706326,2,0.0579326557373226
320029,LAH_3418,Lahontan,3418,10.115,9.1675,2.0,0.747272,0.708156,0.665695,0.620367,0.572837,2,0.0231438480079458
320030,LAH_3457,Lahontan,3457,10.6992,9.2006,3.2501,0.813992,0.781405,0.744898,0.704598,0.660832,2,0.0343872057568126
320031,LAH_3408,Lahontan,3408,9.9507,9.2414,2.9677,0.77967,0.744573,0.705993,0.664214,0.619696,2,0.0283957848027724
320032,LAH_3166,Lahontan,3166,10.4421,9.2533,3.9447,0.831712,0.801896,0.768268,0.730848,0.689825,2,0.0385480321996112
320033,LAH_3187,Lahontan,3187,10.8275,9.2612,4.0,0.84609,0.818379,0.786934,0.751697,0.71276,2,0.0387689364990647
320034,LAH_3441,Lahontan,3441,9.7413,9.3016,6.2834,0.871852,0.846454,0.817079,0.783522,0.745724,2,0.0700755753881566
320035,LAH_3337,Lahontan,3337,8.4571,9.3315,15.2037,0.928948,0.90852,0.882959,0.851424,0.81319,2,0.156901207191663
320036,LAH_3260,Lahontan,3260,10.306,9.4139,5.0,0.858541,0.834789,0.80794,0.77789,0.744624,2,0.0524573597129148
320037,LAH_3278,Lahontan,3278,9.9397,9.4237,5.532,0.858409,0.834274,0.806951,0.77633,0.742403,2,0.0601272362172414
320038,LAH_3178,Lahontan,3178,9.2017,9.4337,7.641,0.871383,0.847162,0.819326,0.787691,0.752192,2,0.0809066903115661
320039,LAH_3364,Lahontan,3364,9.9824,9.4497,7.8547,0.913367,0.896184,0.876056,0.852666,0.825741,2,0.0793128933165751
320040,LAH_3376,Lahontan,3376,10.745,9.4739,2.0,0.749,0.719589,0.688166,0.654911,0.620067,2,0.0224306353694747
320041,LAH_3316,Lahontan,3316,10.17,9.5031,3.0,0.776944,0.749096,0.719029,0.686865,0.652797,2,0.0321867468838168
320042,LAH_3173,Lahontan,3173,10.62,9.5052,2.0,0.744368,0.715595,0.684954,0.652614,0.618802,2,0.020137797952445
320043,LAH_3277,Lahontan,3277,10.4113,9.5497,9.1495,0.948647,0.93829,0.926007,0.91151,0.894496,2,0.0864425330947463
320044,LAH_3373,Lahontan,3373,9.5193,9.5758,3.994,0.783889,0.757263,0.728493,0.697673,0.664965,2,0.0410265152790389
320045,LAH_3362,Lahontan,3362,10.2113,9.6216,4.867,0.845957,0.825306,0.802532,0.777589,0.750475,2,0.0553653664394353
320046,LAH_3268,Lahontan,3268,10.351,9.713,2.7471,0.764391,0.742074,0.71842,0.693494,0.667383,2,0.0275693325883936
320047,LAH_3415,Lahontan,3415,9.596,9.7916,3.6378,0.762938,0.74151,0.71886,0.695041,0.67013,2,0.0370149996549229
320048,LAH_3309,Lahontan,3309,9.7345,9.8365,6.36,0.86084,0.84462,0.82689,0.807597,0.786709,2,0.0686504849515404
320049,LAH_3423,Lahontan,3423,10.4367,9.8541,3.0,0.775282,0.757284,0.738332,0.718449,0.697675,2,0.0290888629968512
320050,LAH_3365,Lahontan,3365,10.5344,9.8589,5.7216,0.883953,0.870964,0.856758,0.841272,0.824455,2,0.0548103761150303
320051,LAH_3239,Lahontan,3239,9.6065,9.8829,3.7679,0.763698,0.744782,0.724896,0.704077,0.682373,2,0.0388213036729311
320052,LAH_3249,Lahontan,3249,9.702,9.8935,5.0,0.815066,0.797906,0.779584,0.760101,0.739471,2,0.0525252512996334
320053,LAH_3127,Lahontan,3127,10.6967,9.9873,3.0,0.78404,0.770154,0.755654,0.740547,0.724846,2,0.0277631034499506
320054,LAH_3444,Lahontan,3444,9.5069,9.9976,5.7883,0.824525,0.80955,0.793617,0.776718,0.758857,2,0.0615266819548333
320055,LAH_3279,Lahontan,3279,10.2433,9.9982,3.0,0.76014,0.745532,0.73035,0.714609,0.698329,2,0.0332742498485636
320056,LAH_3199,Lahontan,3199,10.58,10.0158,2.0,0.723326,0.723326,0.723326,0.723326,0.723326,2,0.0221112192483394
320057,LAH_3227,Lahontan,3227,9.9958,10.046,2.0673,0.696811,0.696811,0.696811,0.696811,0.696811,2,0.0223612326591185
320058,LAH_3283,Lahontan,3283,10.15,10.099,2.0,0.698017,0.698017,0.698017,0.698017,0.698017,2,0.0219063144214469
320059,LAH_3432,Lahontan,3432,10.2702,10.1069,5.1683,0.849066,0.849066,0.849066,0.849066,0.849066,2,0.0540870408099387
320060,LAH_3440,Lahontan,3440,9.9267,10.123,3.0,0.736037,0.736037,0.736037,0.736037,0.736037,2,0.03186366575128
320061,LAH_3220,Lahontan,3220,9.564,10.317,10.8766,0.935803,0.935803,0.935803,0.935803,0.935803,2,0.118271524200897
320062,LAH_3259,Lahontan,3259,9.8492,10.3311,5.509,0.828149,0.828149,0.828149,0.828149,0.828149,2,0.0572715321275895
320063,LAH_3326,Lahontan,3326,10.0853,10.4526,4.6461,0.808289,0.808289,0.808289,0.808289,0.808289,2,0.0426806169290723
320064,LAH_3208,Lahontan,3208,10.62,10.4666,2.0,0.707552,0.707552,0.707552,0.707552,0.707552,2,0.0186529414407032
320065,LAH_3236,Lahontan,3236,10.245,10.4904,2.0,0.681887,0.681887,0.681887,0.681887,0.681887,2,0.0193441745326924
320066,LAH_3412,Lahontan,3412,9.8029,10.6071,7.0,0.866646,0.866646,0.866646,0.866646,0.866646,2,0.0814875914411177
320067,LAH_3339,Lahontan,3339,10.26,10.6447,4.0,0.786412,0.786412,0.786412,0.786412,0.786412,2,0.0433352259041621
320068,LAH_3421,Lahontan,3421,10.0425,10.6543,4.0,0.768574,0.768574,0.768574,0.768574,0.768574,2,0.0386259057288919
320069,LAH_3375,Lahontan,3375,8.1785,10.6824,11.4795,0.813305,0.813305,0.813305,0.813305,0.813305,2,0.122379569846228
320070,LAH_3134,Lahontan,3134,8.9174,10.7616,8.1411,0.814426,0.814426,0.814426,0.814426,0.814426,2,0.0811864453187678
320071,LAH_3202,Lahontan,3202,10.4767,10.7703,3.0,0.746357,0.746357,0.746357,0.746357,0.746357,2,0.0330719997737549
320072,LAH_3369,Lahontan,3369,9.2388,10.7797,3.8138,0.676868,0.676868,0.676868,0.676868,0.676868,2,0.0430942559182798
320073,LAH_3210,Lahontan,3210,10.59,10.7955,3.0,0.75448,0.75448,0.75448,0.75448,0.75448,2,0.0315031542979134
320074,LAH_3322,Lahontan,3322,9.7096,10.8386,3.5822,0.708089,0.708089,0.708089,0.708089,0.708089,2,0.0326182101388033
320075,LAH_3390,Lahontan,3390,9.77,10.9253,5.0,0.77985,0.77985,0.77985,0.77985,0.77985,2,0.0510224640892035
320076,LAH_3409,Lahontan,3409,10.0324,10.9474,4.1451,0.763148,0.763148,0.763148,0.763148,0.763148,2,0.0395614036031911
320077,LAH_3352,Lahontan,3352,10.1545,10.9516,1.9619,0.645657,0.645657,0.645657,0.645657,0.645657,2,0.0211594036089439
320078,LAH_3240,Lahontan,3240,8.8317,10.9804,6.0,0.713073,0.713073,0.713073,0.713073,0.713073,2,0.0588347456794532
320079,LAH_3445,Lahontan,3445,9.1236,10.9859,4.7468,0.693453,0.693453,0.693453,0.693453,0.693453,2,0.0527526473267074
320080,LAH_3329,Lahontan,3329,9.965,11.0171,5.8432,0.831104,0.831104,0.831104,0.831104,0.831104,2,0.0619848309062108
320081,LAH_3203,Lahontan,3203,8.8541,11.0252,8.9745,0.82177,0.82177,0.82177,0.82177,0.82177,2,0.096765235052955
320082,LAH_3354,Lahontan,3354,10.1212,11.1811,5.7448,0.837419,0.837419,0.837419,0.837419,0.837419,2,0.0587889609528598
320083,LAH_3469,Lahontan,3469,9.74,11.213,2.0,0.590109,0.590109,0.590109,0.590109,0.590109,2,0.0188973056268753
320084,LAH_3371,Lahontan,3371,10.45,11.2525,2.0,0.658921,0.658921,0.658921,0.658921,0.658921,2,0.0220969991941322
320085,LAH_3420,Lahontan,3420,9.893,11.2598,3.9887,0.726442,0.726442,0.726442,0.726442,0.726442,2,0.037418316341365
320086,LAH_3353,Lahontan,3353,10.9074,11.261,2.5063,0.737168,0.737168,0.737168,0.737168,0.737168,2,0.028199754163415
320087,LAH_3295,Lahontan,3295,10.309,11.408,1.8786,0.627547,0.627547,0.627547,0.627547,0.627547,2,0.0182099198925915
320088,LAH_3428,Lahontan,3428,9.8504,11.4121,6.234,0.825148,0.825148,0.825148,0.825148,0.825148,2,0.0629671278107898
320089,LAH_3387,Lahontan,3387,8.4686,11.4453,16.1248,0.921737,0.921737,0.921737,0.921737,0.921737,2,0.167798161337627
320090,LAH_3298,Lahontan,3298,10.1107,11.4672,1.6464,0.585589,0.585589,0.585589,0.585589,0.585589,2,0.015479448639062
320091,LAH_3196,Lahontan,3196,9.4388,11.5421,8.0,0.842813,0.842813,0.842813,0.842813,0.842813,2,0.0846994037432953
320092,LAH_3422,Lahontan,3422,9.935,11.6429,2.0,0.578721,0.578721,0.578721,0.578721,0.578721,2,0.0190593676015007
320093,LAH_3168,Lahontan,3168,9.0986,11.6636,3.1839,0.545411,0.545411,0.545411,0.545411,0.545411,2,0.0352172744804448
